,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
0,0.003326433288583357,0.42578346093872765,2.0,12.0,50,50,,,0.0013194510093368424,0.16888972919517375,19.0,7.0,50,50,,
1,0.006365636573047301,0.40730018874920787,2.0,12.0,50,50,0.0030392032844639436,-0.018483272189519784,0.0031876035241985927,0.20419871200325102,19.0,7.0,50,50,0.0018681525148617503,0.03530898280807726
2,0.00862090657655375,0.36706677713244795,2.0,12.0,50,50,0.0022552700035064497,-0.04023341161675992,0.004197370548415623,0.17877895054371576,19.0,7.0,50,50,0.0010097670242170307,-0.025419761459535256
3,0.01118472683367015,0.3569930233093842,2.0,12.0,50,50,0.002563820257116399,-0.010073753823063747,0.006064160696028515,0.1943618346863674,19.0,7.0,50,50,0.0018667901476128916,0.015582884142651632
4,0.013736118124052123,0.3505415041195617,2.0,12.0,50,50,0.0025513912903819738,-0.006451519189822508,0.007516941330062267,0.1925787992517098,20.0,7.0,50,50,0.0014527806340337516,-0.0017830354346576038
5,0.014864621250312708,0.31305810765073944,2.0,12.0,50,50,0.0011285031262605848,-0.03748339646882226,0.006683365799595857,0.13814758221157475,20.0,7.0,50,50,-0.00083357553046641,-0.05443121704013504
6,0.016956469825939485,0.3057601713784206,2.0,12.0,50,50,0.0020918485756267775,-0.007297936272318839,0.006208503775722314,0.1061005592766735,20.0,7.0,50,50,-0.0004748620238735424,-0.03204702293490125
7,0.019183513001273092,0.3027341163761645,2.0,12.0,50,50,0.0022270431753336067,-0.0030260550022561117,0.008023640464558031,0.12455586954187368,20.0,8.0,50,50,0.001815136688835717,0.018455310265200184
8,0.021737687898959964,0.30600547715855253,2.0,11.0,50,50,0.002554174897686872,0.003271360782388044,0.008101617832860087,0.1090678031163359,20.0,7.0,50,50,7.797736830205543e-05,-0.01548806642553778
9,0.02492147266892492,0.3188829519005728,2.0,12.0,50,50,0.003183784769964955,0.012877474742020278,0.005823858461728102,0.05824984594285107,21.0,7.0,50,50,-0.0022777593711319844,-0.050817957173484835
10,0.028581392144852023,0.3368992660944862,2.0,13.0,50,50,0.0036599194759271043,0.01801631419391342,0.004826316761254809,0.03585570415791593,23.0,7.0,50,50,-0.0009975417004732933,-0.022394141784935137
11,0.03239858684822726,0.35441285542832035,2.0,13.0,50,50,0.003817194703375236,0.017513589333834123,0.0038781737041593484,0.01770526445612984,24.0,8.0,50,50,-0.0009481430570954606,-0.018150439701786092
12,0.0378164126752165,0.3922247143285175,2.0,13.0,50,50,0.005417825826989242,0.03781185890019717,0.0010963162790776325,-0.023977805515259132,26.0,8.0,50,50,-0.002781857425081716,-0.04168306997138897
13,0.04401567136457448,0.4357223157949276,2.0,13.0,50,50,0.00619925868935798,0.043497601466410074,-0.002675067242924986,-0.07370594739563863,27.0,8.0,50,50,-0.0037713835220026183,-0.049728141880379495
14,0.04957801961860939,0.46497943941671965,2.0,13.0,50,50,0.005562348254034906,0.02925712362179206,-0.00602653837436005,-0.1113321158394728,26.0,8.0,50,50,-0.0033514711314350638,-0.03762616844383418
15,0.05547112447876268,0.4950427880674146,2.0,13.0,50,50,0.005893104860153292,0.030063348650694932,-0.00936309235546933,-0.14413944330335454,26.0,8.0,50,50,-0.0033365539811092797,-0.032807327463881736
16,0.061677982795611215,0.5256720865736483,2.0,14.0,50,50,0.006206858316848536,0.030629298506233693,-0.012701661071239559,-0.17310778041983893,25.0,8.0,50,50,-0.0033385687157702296,-0.02896833711648439
17,0.0682069560016704,0.5569809760445402,2.0,14.0,50,50,0.006528973206059184,0.03130888947089194,-0.015582821577871856,-0.19286851099568084,25.0,9.0,50,50,-0.0028811605066322975,-0.019760730575841906
18,0.07393216744447001,0.574552373483859,2.0,15.0,50,50,0.00572521144279961,0.017571397439318792,-0.017529243301717408,-0.19849163010121315,25.0,9.0,50,50,-0.0019464217238455515,-0.005623119105532315
19,0.07886894055947505,0.5802340813028811,2.0,15.0,50,50,0.004936773115005039,0.005681707819022108,-0.01898152368937114,-0.19724346408770713,25.0,9.0,50,50,-0.0014522803876537323,0.0012481660135060246
20,0.08397019709185508,0.5873874948135074,2.0,15.0,50,50,0.005101256532380027,0.007153413510626261,-0.020875476082393197,-0.2016876152576371,23.0,8.0,50,50,-0.0018939523930220567,-0.004444151169929966
21,0.08954869627037743,0.5997731486241235,2.0,13.0,50,50,0.00557849917852235,0.01238565381061607,-0.02094981459260954,-0.18289579551708326,24.0,8.0,50,50,-7.433851021634158e-05,0.018791819740553828
22,0.09432226950107427,0.6008674030630423,2.0,12.0,50,50,0.00477357323069684,0.0010942544389188624,-0.021871475738658747,-0.17657766631992383,25.0,9.0,50,50,-0.0009216611460492082,0.006318129197159433
23,0.098946767089158,0.6000016282634422,2.0,11.0,50,50,0.00462449758808374,-0.0008657747996001497,-0.023747462949432988,-0.18273761207476114,24.0,8.0,50,50,-0.001875987210774241,-0.006159945754837304
24,0.10404856459410672,0.6051251071966576,2.0,10.0,50,50,0.005101797504948713,0.0051234789332154085,-0.024740172149800132,-0.17735883267163874,23.0,8.0,50,50,-0.0009927092003671444,0.005378779403122397
25,0.10866581665054659,0.6037648243039732,2.0,10.0,50,50,0.004617252056439869,-0.0013602828926844168,-0.02385853458836573,-0.14939468021985383,23.0,10.0,50,50,0.0008816375614344035,0.027964152451784907
26,0.11232802299706744,0.5907848460126712,2.0,10.0,50,50,0.003662206346520855,-0.01297997829130193,-0.02474345604315003,-0.14592142180597875,24.0,14.0,50,50,-0.0008849214547843008,0.00347325841387508
27,0.11535572681951375,0.5712797382256223,2.0,10.0,50,50,0.003027703822446312,-0.019505107787048948,-0.026159630472136822,-0.14931390567702088,26.0,20.0,50,50,-0.0014161744289867932,-0.003392483871042129
28,0.11886769276372813,0.5596129337621866,2.0,9.0,50,50,0.003511965944214379,-0.01166680446343571,-0.028512988481585143,-0.16387161430989977,28.0,29.0,50,50,-0.0023533580094483204,-0.01455770863287889
29,0.12237249820088834,0.5489894724363814,2.0,9.0,50,50,0.0035048054371602105,-0.010623461325805161,-0.030902526981340137,-0.17746123021731983,30.0,43.0,50,50,-0.0023895384997549944,-0.013589615907420055
30,0.12604102744636547,0.5413962797526122,2.0,9.0,50,50,0.0036685292454771284,-0.007593192683769234,-0.03421159060924968,-0.200990944521829,33.0,54.0,50,50,-0.0033090636279095413,-0.023529714304509175
31,0.13018715446095896,0.5403748716999938,2.0,11.0,50,50,0.0041461270145934925,-0.001021408052618411,-0.0375570446211644,-0.22269793901695034,39.0,62.0,50,50,-0.003345454011914724,-0.02170699449512134
32,0.13481102613255252,0.5452893769418755,2.0,14.0,50,50,0.00462387167159356,0.00491450524188175,-0.03952355532028236,-0.22546784072515225,46.0,69.0,50,50,-0.0019665106991179557,-0.002769901708201905
33,0.13991272089305806,0.5555674159998581,2.0,15.0,50,50,0.005101694760505537,0.010278039057982635,-0.04143596640867639,-0.2273111919620686,49.0,73.0,50,50,-0.001912411088394031,-0.0018433512369163407
34,0.14517157525009575,0.5667787209910514,2.0,18.0,50,50,0.0052588543570376844,0.011211304991193272,-0.042888658211969674,-0.22336639278314258,52.0,73.0,50,50,-0.001452691803293285,0.003944799178926012
35,0.14978913217472342,0.5690920925923537,2.0,24.0,50,50,0.004617556924627675,0.0023133716013022942,-0.044323210468216294,-0.2195778723346029,57.0,73.0,50,50,-0.0014345522562466198,0.0037885204485396673
36,0.1547337853066054,0.5751739734054644,2.0,31.0,50,50,0.004944653131881971,0.006081880813110674,-0.04483839690489062,-0.20493775377585213,63.0,76.0,50,50,-0.0005151864366743295,0.014640118558750775
37,0.15935151241215462,0.5766882335867287,2.0,41.0,50,50,0.004617727105549224,0.0015142601812643264,-0.045317024083982825,-0.1912505749982513,67.0,81.0,50,50,-0.0004786271790922017,0.013687178777600839
38,0.1636547442704926,0.5742238384846621,2.0,50.0,50,50,0.004303231858337975,-0.002464395102066641,-0.04441680895176503,-0.1620603865324596,69.0,88.0,50,50,0.0009002151322177951,0.02919018846579169
