device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,1614.301043344,96.0,15.0,17.0,10,50,732.0,-6.24997951431626,6.6401944627470035,3.8384898267471748,-0.03841639776319368,0.07128105657405301,-0.031050131661594947,18.813085210016574,-59.394382164735006,-2.649850424754453,H,1614.305191558,81.0,100.0,100.0,10,50,806.0,-8.218907490548146,-0.7950688509897152,-4.808129291807878,-0.06353319057869533,0.002635639731682116,0.023347206158144805,117.12447879476787,38.28241729736328,-22.803428649902344
E,1614.350045584,96.0,15.0,18.0,10,50,732.0,-6.231774006612502,6.566950053087227,3.7778749338081914,-0.03468711848772321,0.09686117148858614,-0.03850869112776212,18.89706039428711,-59.26546647694235,-2.598489486925522,H,1614.353971492,81.0,100.0,100.0,10,50,806.0,-8.213064197631086,-0.7120131201258333,-4.7656678566396895,-0.0836168091533463,0.008695822382893577,0.018088797816259647,117.25542426713446,38.36799639937882,-22.757786521589416
E,1614.399405188,96.0,15.0,18.0,10,50,732.0,-6.263021422427304,6.518545486916962,3.704011869967617,-0.03202625100367257,0.11928940586613188,-0.04545992184571019,18.810153671405264,-59.1380380054114,-2.4466492658263816,H,1614.403178608,81.0,100.0,100.0,10,50,806.0,-8.171656699651825,-0.6412887282696249,-4.693346541170823,-0.11060635117967496,0.026432694025581852,0.01573316670293289,117.30664495730852,38.37997244811949,-22.70577049255371
E,1614.457850470,96.0,15.0,17.0,10,50,732.0,-6.342468033188499,6.494132241162653,3.6127725896381193,-0.032062482569486864,0.13194332755930413,-0.0518502898502826,18.682708734374625,-59.18293381909255,-2.3429963273753036,H,1614.461778674,81.0,100.0,100.0,10,50,806.0,-8.219682522593946,-0.6747055140299024,-4.785394155916599,-0.13409568402383598,0.04101849042101369,0.006759558836756061,117.22760353395977,38.19687233278789,-22.75139346379683
E,1614.506853130,96.0,14.0,16.0,10,50,732.0,-6.378265003637967,6.451096798417755,3.582976003213229,-0.03365568049858609,0.13406157667552637,-0.05338934296813612,18.690359256234586,-59.35383801086707,-2.2391302094847743,H,1614.510780326,81.0,100.0,100.0,10,50,806.0,-8.269311122752677,-0.7544494007742228,-4.95138640685748,-0.14356046012057688,0.04222697891624949,-0.0024243892966619423,117.09012190842714,38.13921947303456,-22.75211041216599
E,1614.555854978,96.0,14.0,17.0,10,50,732.0,-6.390880288264927,6.41488888210612,3.570360839778821,-0.03580960770580266,0.1329577513399532,-0.0512533252884779,18.73836326599121,-59.43784713745117,-2.1851251125335693,H,1614.560002730,81.0,100.0,100.0,10,50,806.0,-8.305930980719967,-0.7820784735966473,-5.006644481125278,-0.14925906112667664,0.040660025302783696,-0.00591001696810727,117.08449456500409,38.230368595277085,-22.744875130726008
E,1614.615015870,96.0,14.0,17.0,10,50,732.0,-6.402683145134374,6.384071852082908,3.5709655076738387,-0.039013646895908055,0.13138218224048615,-0.04586034917062329,18.781789858769713,-59.39442054467267,-2.24095850703781,H,1614.618790704,81.0,100.0,100.0,10,50,806.0,-8.336850164855862,-0.7975690803403312,-5.009123099015056,-0.15780366128582377,0.031041918788820552,-0.01332149301697078,117.13003540039062,38.28241729736328,-22.85473371467649
E,1614.673460354,96.0,14.0,17.0,10,50,732.0,-6.365660821970341,6.353853355110821,3.5889766216278076,-0.042218091349745496,0.12703958430117177,-0.04002929071066505,18.823816299438477,-59.39582069678241,-2.2949917316436768,H,1614.677388544,81.0,100.0,100.0,10,50,806.0,-8.395468260652276,-0.932713081576674,-5.127165592211183,-0.1648524489637161,0.014878593745731538,-0.013452755361680977,117.16993795415407,38.242512962235836,-22.765081807032523
E,1614.722462692,96.0,15.0,18.0,10,50,732.0,-6.292221787856846,6.33544390524729,3.5889766216278076,-0.04596508304976736,0.11958046894986361,-0.0362823008427688,18.77419253688272,-59.39442610292082,-2.3446151307583403,H,1614.726391106,81.0,100.0,100.0,10,50,806.0,-8.390517687467936,-1.1011414776932442,-5.22476863861084,-0.16021725139401843,-0.0029977052021891845,0.0017835279445975057,117.22118498396398,38.151359563965215,-22.53889796700895
E,1614.771464792,96.0,15.0,18.0,10,50,732.0,-6.262593073742988,6.317233421853482,3.5951779083697235,-0.04969450849150476,0.10937407283613292,-0.03146763735256625,18.72615623474121,-59.30898400676185,-2.4422618594865986,H,1614.775393318,81.0,100.0,100.0,10,50,806.0,-8.177272986535804,-1.1255088180784134,-5.105088054782935,-0.1417036062811597,-0.01295939172490085,0.007975704290758459,117.22769165039062,38.09930419921875,-22.57641313580683
