E,3495.408605638,4.0,0.0,0
H,3495.412195980,27.0,204.075452081392,100
E,3495.457607738,4.0,0.0,0
H,3495.461296346,39.0,244.39736355555377,100
E,3495.506722118,5.0,20.360635724204744,0
H,3495.510313468,50.0,224.41138017086004,100
E,3495.565412638,5.0,0.0,0
H,3495.569150190,64.0,237.94663475542143,100
E,3495.614415004,6.0,20.40717789015852,0
H,3495.618005472,73.0,184.2175427427921,100
E,3495.663417188,6.0,0.0,0
H,3495.667008664,81.0,163.25467124563085,100
E,3495.712531484,7.0,20.36067054693399,0
H,3495.716122498,91.0,203.6086207407403,100
E,3495.771222256,7.0,0.0,0
H,3495.774814082,98.0,119.26752564745844,100
E,3495.820224580,8.0,20.40719538120011,49.96666666666667
H,3495.823916996,98.0,0.0,100
E,3495.869226652,10.0,40.81460065577989,99.93333333333334
H,3495.872991560,97.0,-20.37715505736729,100
E,3495.918341130,14.0,81.44238039160271,100
H,3495.922020526,97.0,0.0,100
E,3495.977031538,18.0,68.15423740102285,100
H,3496.000712026,96.0,-12.707852817595072,100
E,3496.046033750,21.0,43.47686708957192,100
H,3496.049740922,96.0,0.0,100
E,3496.095036270,26.0,102.03556878266367,100
H,3496.098625086,96.0,0.0,100
E,3496.144150272,30.0,81.44316970969751,100
H,3496.147828632,96.0,0.0,100
E,3496.202840834,36.0,102.23108785315216,100
H,3496.206518410,96.0,0.0,100
E,3496.251843032,41.0,102.03623927252397,100
H,3496.255623578,96.0,0.0,100
E,3496.300845272,47.0,122.44338218023951,100
H,3496.304522764,96.0,0.0,100
E,3496.349959764,52.0,101.80294647105025,100
H,3496.353759672,96.0,0.0,100
E,3496.408650242,58.0,102.23123417013296,100
H,3496.412327342,96.0,0.0,100
E,3496.457652552,62.0,81.62880484596339,100
H,3496.461331738,96.0,0.0,100
E,3496.506654750,67.0,102.03623927252397,100
H,3496.510434120,96.0,0.0,100
E,3496.555769298,72.0,101.80283039551797,100
H,3496.559448764,96.0,0.0,79.94666666666667
E,3496.614459748,77.0,85.19273578568084,100
H,3496.618258942,96.0,0.0,29.980000000000004
E,3496.663461862,81.0,81.62913134743134,100
H,3496.667141174,96.0,0.0,0
E,3496.712464228,84.0,61.22153367047555,79.94666666666667
H,3496.716143610,96.0,0.0,0
E,3496.762131972,87.0,60.40137438081741,0
H,3496.765940994,96.0,0.0,0
E,3496.820269324,88.0,17.200645808595873,0
H,3496.823947236,96.0,0.0,0
E,3496.869271396,89.0,20.40730032807933,0
H,3496.873077478,96.0,0.0,0
E,3496.918273636,90.0,20.40723036337325,0
H,3496.921953858,95.0,-20.45978036838714,0
E,3496.967388002,90.0,0.0,0
H,3496.971066194,95.0,0.0,0
E,3497.046078466,90.0,0.0,0
H,3497.049810320,95.0,0.0,0
E,3497.095080790,90.0,0.0,-39.973333333333336
H,3497.098668822,94.0,-20.467266884169536,-99.93333333333334
E,3497.144083016,90.0,0.0,-59.96000000000001
H,3497.147761236,90.0,-81.47898369811094,-100
E,3497.193197508,90.0,0.0,-79.94666666666667
H,3497.196971838,85.0,-101.60412181071824,-100
E,3497.251887986,91.0,17.038539028487513,-100
H,3497.255567648,77.0,-136.52853335407755,-100
E,3497.300890058,91.0,0.0,-100
H,3497.304664052,70.0,-142.57663351471646,-100
E,3497.349892522,91.0,0.0,-100
H,3497.353569160,63.0,-143.13433271670448,-100
E,3497.399006790,90.0,-20.360682154599715,-99.93333333333334
H,3497.402683134,56.0,-142.52562824528388,-100
E,3497.457697310,90.0,0.0,-100
H,3497.461572650,46.0,-169.80951244387145,-100
E,3497.506699564,88.0,-40.81444906613172,-100
H,3497.510378036,39.0,-143.4267931005099,-100
E,3497.555701804,87.0,-20.40723036337325,-100
H,3497.559379898,31.0,-163.2591022770925,-100
E,3497.604816674,85.0,-40.72086518785726,-100
H,3497.608494838,23.0,-162.8832286062662,-100
E,3497.663506690,84.0,-17.038673153634356,-100
H,3497.667184840,11.0,-204.46412661467616,-100
E,3497.712509028,82.0,-40.81437910144666,-100
H,3497.716285486,2.0,-183.29697739724654,-100
E,3497.761511240,80.0,-40.81448404837482,-100
H,3497.765274006,0.0,-40.82589145378098,-100
E,3497.810626096,79.0,-20.36043839771844,-100
H,3497.814303728,0.0,0.0,-100
E,3497.869316140,77.0,-34.07733004920288,-100
H,3497.872995620,0.0,0.0,-100
E,3497.918318506,75.0,-40.81435578031704,-99.93333333333334
H,3497.921997104,0.0,0.0,-100
E,3497.967320578,74.0,-20.40730032807933,-69.95333333333333
H,3497.971186216,1.0,20.32970223165557,-79.94666666666667
E,3498.036435336,73.0,-14.468689885291996,-49.96666666666667
H,3498.040025370,1.0,0.0,0
E,3498.095125534,73.0,0.0,-9.993333333333334
H,3498.098716520,1.0,0.0,0
E,3498.144127900,72.0,-20.40717789015852,0
H,3498.147807198,2.0,20.370466262419228,0
E,3498.193130084,72.0,0.0,0
H,3498.196955108,3.0,20.34674516165456,0
E,3498.242244884,71.0,-20.36046161253373,0
H,3498.245924630,3.0,0.0,29.980000000000004
E,3498.300934858,71.0,0.0,0
H,3498.304770410,7.0,67.97428804585462,100
E,3498.349937224,70.0,-20.40717789015852,0
H,3498.353616844,12.0,102.36161763599844,100
E,3498.398939590,70.0,0.0,0
H,3498.402619266,19.0,142.85008198215644,100
E,3498.448054502,70.0,0.0,0
H,3498.451734038,26.0,142.523312538409,100
E,3498.506744462,70.0,0.0,0
H,3498.510423018,34.0,136.31179141257576,100
E,3498.555746912,70.0,0.0,0
H,3498.559582296,40.0,122.05224006764487,100
E,3498.604748872,69.0,-20.407346971356983,0
H,3498.608529026,44.0,81.7214960020486,59.96000000000001
E,3498.653863924,68.0,-20.360357146847345,0
H,3498.657543110,48.0,81.6091962462133,49.96666666666667
E,3498.712553632,68.0,0.0,0
H,3498.716233784,51.0,51.115446382512,49.96666666666667
E,3498.761556082,67.0,-20.40714290816528,0
H,3498.765337216,54.0,61.09552586897724,49.96666666666667
E,3498.810558322,67.0,0.0,0
H,3498.814394070,57.0,61.153534223337786,49.96666666666667
E,3498.860226584,67.0,0.0,0
H,3498.863904286,59.0,40.39570338387128,49.96666666666667
E,3498.918363152,66.0,-17.200877767670175,0
H,3498.922042338,63.0,68.80175482976432,19.986666666666668
E,3498.967365294,66.0,0.0,0
H,3498.971045824,64.0,20.406711473569132,0
E,3499.036367660,66.0,0.0,0
H,3499.039957568,65.0,14.511314646227252,9.993333333333334
E,3499.085484868,66.0,0.0,0
H,3499.089174330,67.0,40.63656199079915,39.973333333333336
E,3499.144172560,66.0,0.0,0
H,3499.147676004,70.0,51.28058386830969,59.96000000000001
E,3499.193174828,66.0,0.0,0
H,3499.196678174,73.0,61.221778545448686,100
E,3499.242177040,66.0,0.0,0
H,3499.245679994,77.0,81.62962110415185,100
E,3499.291292428,66.0,0.0,0
H,3499.295054704,83.0,121.51970107789006,100
E,3499.349981954,66.0,0.0,0
H,3499.353483634,90.0,119.80366575258327,100
E,3499.398984334,66.0,0.0,0
H,3499.402487904,97.0,142.84469496275904,100
E,3499.447986560,66.0,0.0,0
H,3499.451489920,97.0,0.0,100
E,3499.497102984,66.0,0.0,0
H,3499.500851092,97.0,0.0,100
E,3499.555791418,66.0,0.0,0
H,3499.559470884,96.0,-17.059084754255323,39.973333333333336
E,3499.604793700,66.0,0.0,0
H,3499.608471780,96.0,0.0,0
E,3499.653795898,66.0,0.0,0
H,3499.657476442,96.0,0.0,0
E,3499.702912532,66.0,0.0,0
H,3499.706513304,95.0,-20.392822036669635,-100
E,3499.761600854,66.0,0.0,0
H,3499.765261126,89.0,-102.13144582621915,-100
E,3499.810603234,66.0,0.0,0
H,3499.814106482,82.0,-143.3094274096706,-100
E,3499.859605306,66.0,0.0,0
H,3499.863108568,72.0,-204.07294497731962,-100
E,3499.908721618,66.0,0.0,0
H,3499.912318372,62.0,-203.21153890420698,-100
E,3499.967410150,66.0,0.0,0
H,3499.970913356,50.0,-204.79568694773965,-100
E,3500.036412502,66.0,0.0,0
H,3500.040002158,40.0,-144.74125633290004,-100
E,3500.085414728,65.0,-20.407236193683975,-49.96666666666667
H,3500.089102230,30.0,-203.66568912430708,-100
E,3500.134530774,61.0,-81.43978039332019,-100
H,3500.138209582,20.0,-203.63549637238688,-100
E,3500.193219670,56.0,-85.19499157025072,-100
H,3500.196896588,8.0,-204.47456460760569,-100
E,3500.242221868,51.0,-102.03623927252397,-100
H,3500.245999054,2.0,-122.19345561987251,-100
E,3500.291224038,47.0,-81.62903806059825,-100
H,3500.294989730,2.0,0.0,-100
E,3500.340340252,43.0,-81.43950183181394,-100
H,3500.344017688,2.0,0.0,-100
E,3500.399028924,38.0,-85.19531673811285,-100
H,3500.402805410,2.0,0.0,-100
E,3500.448031206,33.0,-102.03606436135846,-100
H,3500.451708740,2.0,0.0,-100
E,3500.497033488,29.0,-81.62885148908676,-100
H,3500.500709006,2.0,0.0,-100
E,3500.546149646,25.0,-81.43959468518628,-100
H,3500.549916038,2.0,0.0,-100
E,3500.604838444,20.0,-85.19513383076121,-100
H,3500.608614230,2.0,0.0,-100
E,3500.653840670,16.0,-81.6289447747359,-100
H,3500.657518190,2.0,0.0,-100
E,3500.702843092,14.0,-40.81430913775898,-19.986666666666668
H,3500.706520794,2.0,0.0,-89.94000000000001
E,3500.751959124,12.0,-40.71990180292985,0
H,3500.755638870,2.0,0.0,-39.973333333333336
E,3500.810647768,13.0,17.039071477035566,0
H,3500.814470580,3.0,16.997636138727884,0
E,3500.859650120,13.0,0.0,0
H,3500.863328382,3.0,0.0,0
E,3500.908652388,14.0,20.40721870257242,0
H,3500.912331294,4.0,20.40695050934623,0
E,3500.958321770,14.0,0.0,0
H,3500.962000158,6.0,40.26667491322622,100
E,3501.036457204,15.0,12.7982907217713,49.96666666666667
H,3501.040044088,13.0,89.69307414461862,100
E,3501.085459472,17.0,40.81443740514484,69.95333333333333
H,3501.089049380,21.0,163.24767537368496,100
E,3501.134461600,20.0,61.221831018993235,100
H,3501.138138462,31.0,203.71128553538898,100
E,3501.183578010,22.0,40.71958842277357,100
H,3501.187255264,41.0,203.5963172019866,100
E,3501.242266612,26.0,68.15633468309409,100
H,3501.245945434,55.0,238.5407982296282,100
E,3501.291269006,29.0,61.22149868825296,100
H,3501.295048978,66.0,224.0164172264659,100
E,3501.340271162,34.0,102.03632672833162,100
H,3501.344049986,75.0,183.66969104065967,100
E,3501.389387264,38.0,81.43968753877036,100
H,3501.393065834,83.0,163.21251853013865,100
E,3501.448076006,43.0,85.19521512326062,100
H,3501.451752728,94.0,187.43537526470243,100
E,3501.497078260,48.0,102.0361226653293,100
H,3501.500844246,98.0,81.48047082212764,100
E,3501.546080584,53.0,102.03597690600057,100
H,3501.549857000,97.0,-20.402852694152756,100
E,3501.595196784,59.0,122.159287566292,100
H,3501.598875788,97.0,0.0,100
E,3501.653885302,65.0,102.2346483513951,100
H,3501.657563774,96.0,-17.039262516117095,100
E,3501.702887668,70.0,102.0358894507926,100
H,3501.706565426,96.0,0.0,100
E,3501.751889950,75.0,102.03606436135846,100
H,3501.755568282,97.0,20.40697383034824,100
E,3501.801007130,80.0,101.7973751751665,100
H,3501.804905416,96.0,-20.26870875785797,100
E,3501.859694878,85.0,85.19665808268952,100
H,3501.863373322,96.0,0.0,100
E,3501.908696992,90.0,102.03641418428917,100
H,3501.912374652,96.0,0.0,100
E,3501.957699442,93.0,61.22142872449584,100
H,3501.961377984,96.0,0.0,100
E,3502.026815614,97.0,57.873575521412654,100
H,3502.030524564,96.0,0.0,100
E,3502.085504300,101.0,68.15623713220403,99.93333333333334
H,3502.089281500,97.0,17.01926730828594,100
E,3502.134506470,103.0,40.814519030677886,59.96000000000001
H,3502.138272470,97.0,0.0,89.94000000000001
E,3502.183508780,105.0,40.81440242298169,59.96000000000001
H,3502.187363036,97.0,0.0,89.94000000000001
E,3502.232624812,107.0,40.71990180330686,49.96666666666667
H,3502.236392422,97.0,0.0,89.94000000000001
E,3502.291313806,109.0,34.077939724086136,29.980000000000004
H,3502.295080814,96.0,-17.039144640385235,89.94000000000001
E,3502.340315990,110.0,20.407253684825513,19.986666666666668
H,3502.344182706,97.0,20.365814009698862,89.94000000000001
E,3502.389318118,111.0,20.40727700633108,19.986666666666668
H,3502.393084272,97.0,0.0,79.94666666666667
E,3502.438434276,112.0,20.35989867129657,19.986666666666668
H,3502.442289120,97.0,0.0,49.96666666666667
E,3502.497123256,112.0,0.0,29.980000000000004
H,3502.500890922,97.0,0.0,29.980000000000004
E,3502.546125328,112.0,0.0,0
H,3502.549892644,97.0,0.0,9.993333333333334
E,3502.595127568,112.0,0.0,0
H,3502.599021374,97.0,0.0,0
E,3502.644243544,111.0,-20.35997411516855,0
H,3502.648010468,96.0,-20.412706550644234,0
E,3502.702932398,111.0,0.0,0
H,3502.706698020,96.0,0.0,0
E,3502.751934736,111.0,0.0,0
H,3502.755958994,96.0,0.0,0
E,3502.800937004,110.0,-20.40721870257242,0
H,3502.804701324,96.0,0.0,0
E,3502.850052924,109.0,-20.359997328736604,0
H,3502.853814976,95.0,-20.36093752489747,-100
E,3502.908741806,108.0,-17.039002378724646,0
H,3502.912507932,89.0,-102.22691799684101,-100
E,3502.957744270,108.0,0.0,0
H,3502.961508604,81.0,-163.2630670871242,-100
E,3503.026746370,108.0,0.0,0
H,3503.030661708,72.0,-130.14600183350677,-100
E,3503.076415878,108.0,0.0,0
H,3503.080094014,62.0,-202.2968542062304,-100
E,3503.134551214,108.0,0.0,0
H,3503.138318488,50.0,-206.09889923653932,-100
E,3503.183553538,108.0,0.0,0
H,3503.187320896,40.0,-204.07160399146906,-100
E,3503.232555652,108.0,0.0,0
H,3503.236320378,30.0,-204.08379011027404,-100
E,3503.281672482,108.0,0.0,0
H,3503.285679282,20.0,-202.5976913922454,-100
E,3503.340360776,108.0,0.0,0
H,3503.344126244,8.0,-205.31434978503455,-100
E,3503.389363030,108.0,0.0,0
H,3503.393129422,1.0,-142.84787815184194,-100
E,3503.438365270,108.0,0.0,0
H,3503.442129898,1.0,0.0,-100
E,3503.487481344,108.0,0.0,0
H,3503.491249318,1.0,0.0,-100
E,3503.546170142,108.0,0.0,0
H,3503.550171496,1.0,0.0,-100
E,3503.595172522,108.0,0.0,0
