E,345.437607716,26.0,0.0,0
H,345.441119056,94.0,0.0,0
E,345.486723930,26.0,0.0,0
H,345.490139076,94.0,0.0,0
E,345.545412546,26.0,0.0,0
H,345.548951424,94.0,0.0,0
E,345.594414842,26.0,0.0,0
H,345.598051104,94.0,0.0,0
E,345.643417208,26.0,0.0,0
H,345.647180604,93.0,-20.35436957426801,0
E,345.693085792,26.0,0.0,0
H,345.696499860,93.0,0.0,0
E,345.751222220,26.0,0.0,0
H,345.754734218,93.0,0.0,0
E,345.800224530,27.0,20.40720121153819,19.986666666666668
H,345.803833002,93.0,0.0,0
E,345.849226644,28.0,20.407282836810488,49.96666666666667
H,345.852739524,92.0,-20.447170624793447,-69.95333333333333
E,345.898341542,30.0,40.720841973424804,79.94666666666667
H,345.901929658,88.0,-81.3171194045432,-119.92000000000002
E,345.957031376,33.0,51.116177973899035,129.91333333333336
H,345.960622474,83.0,-85.1893015322085,-179.88000000000002
E,346.026033854,35.0,28.984466325970818,159.89333333333335
H,346.029633142,78.0,-72.4525663191325,-199.86666666666667
E,346.075035954,39.0,81.62915466888886,169.88666666666668
H,346.078635382,73.0,-102.03615181674789,-219.85333333333335
E,346.124150992,42.0,61.08108885100481,169.88666666666668
H,346.127739374,69.0,-81.45977215054907,-229.8466666666667
E,346.182841064,46.0,68.15462758336128,159.89333333333335
H,346.186431350,62.0,-119.26672906694986,-259.8266666666667
E,346.231843262,49.0,61.22174356344337,149.9
H,346.235434010,55.0,-142.84938817611388,-269.82
E,346.280845474,53.0,81.62896809637088,139.90666666666667
H,346.284634770,47.0,-162.59911432256058,-349.7666666666667
E,346.329960526,56.0,61.08107144018858,119.92000000000002
H,346.333550840,39.0,-163.54543609096737,-489.67333333333335
E,346.388650276,60.0,68.1550015121405,109.92666666666668
H,346.392240562,26.0,-221.50386059079798,-589.6066666666667
E,346.437652502,63.0,61.22170858119396,109.92666666666668
H,346.441344428,16.0,-203.64995293854966,-629.58
E,346.486654686,65.0,40.81450736969837,99.93333333333334
H,346.490246344,6.0,-204.49096513913824,-639.5733333333334
E,346.535769864,68.0,61.08091474293568,89.94000000000001
