E,25.102491984,3.0,0.0,0
H,25.105788928,2.0,0.0,0
E,25.151608492,3.0,0.0,0
H,25.154757246,2.0,0.0,0
E,25.210296940,3.0,0.0,0
H,25.213442334,2.0,0.0,0
E,25.259298984,4.0,20.407311988862478,0
H,25.262589558,2.0,0.0,0
E,25.308301504,3.0,-20.407113756599312,0
H,25.311598322,2.0,0.0,0
E,25.357417998,4.0,20.359759391621182,0
H,25.360566346,2.0,0.0,0
E,25.416106264,3.0,-17.039181222358604,0
H,25.419168134,2.0,0.0,0
E,25.465108518,3.0,0.0,0
H,25.468258196,2.0,0.0,0
E,25.514110870,3.0,0.0,0
H,25.517638996,2.0,0.0,0
E,25.563227406,3.0,0.0,0
H,25.566464458,2.0,0.0,0
E,25.621915644,4.0,17.039189351705634,39.973333333333336
H,25.625153242,2.0,0.0,0
E,25.670917912,5.0,20.407218702612365,69.95333333333333
H,25.674152696,2.0,0.0,0
E,25.719920320,8.0,61.22148119741409,89.94000000000001
H,25.723399362,3.0,20.305943147502266,0
E,25.769036856,11.0,61.07922594541319,100
H,25.772450028,3.0,0.0,59.96000000000001
E,25.827724968,14.0,51.117677801597495,100
H,25.831139036,8.0,85.19482898740003,100
E,25.876727502,17.0,61.221323778884795,100
H,25.880140870,13.0,102.03699722748732,100
E,25.925729448,20.0,61.22205840560248,99.93333333333334
H,25.929143502,17.0,81.62826845709523,89.94000000000001
E,25.974845704,23.0,61.079574143434655,99.93333333333334
H,25.978459944,21.0,81.10885209439546,59.96000000000001
E,26.053534516,26.0,38.12486074894644,100
H,26.056859180,25.0,51.02090535678231,39.973333333333336
E,26.102536784,29.0,61.22165610783266,100
H,26.106032976,28.0,61.008102770831485,49.96666666666667
E,26.151538996,31.0,40.81448404819135,100
H,26.155041292,31.0,61.21410088851252,69.95333333333333
E,26.200655546,35.0,81.43894471415304,100
H,26.204153208,35.0,81.44662896067649,69.95333333333333
E,26.259343854,41.0,102.23501417011255,100
H,26.263048660,39.0,67.9169590208788,89.94000000000001
E,26.308346178,46.0,102.0359769059118,100
H,26.311848138,43.0,81.96808990456925,100
E,26.357348474,52.0,122.44324225134864,100
H,26.360848278,48.0,102.04052478217324,100
E,26.406464982,58.0,122.15852153007073,100
H,26.409966018,54.0,122.15545747829653,100
E,26.465153234,64.0,102.23511172218998,100
H,26.468656244,59.0,85.19306093658149,100
E,26.514155628,70.0,122.44299737681662,100
H,26.517853798,62.0,60.97864133651954,9.993333333333334
E,26.563157700,75.0,102.03650164017472,100
H,26.566658260,63.0,20.489929793714495,0
E,26.613022256,81.0,120.32594855552482,100
H,26.616523796,63.0,0.0,0
E,26.670962656,87.0,103.55468723032692,100
H,26.674463594,63.0,0.0,0
E,26.719965148,91.0,81.62850166885454,100
H,26.723466898,63.0,0.0,-59.96000000000001
E,26.768967164,95.0,81.62929459881929,100
H,26.772469642,61.0,-40.81404094432007,-100
E,26.818083336,100.0,101.79946433935947,100
H,26.821864624,58.0,-60.73491432793839,-100
E,26.876772008,104.0,68.15625339077496,100
H,26.880270818,54.0,-68.48588695918131,-99.93333333333334
E,26.925774374,107.0,61.221533670435605,100
H,26.929277076,50.0,-81.62222873657943,-79.94666666666667
E,26.974776642,110.0,61.2216561078371,100
H,26.978278280,47.0,-61.222985459704674,-69.95333333333333
E,27.043892940,111.0,14.468367504289475,100
H,27.047306000,44.0,-43.460800965179,-59.96000000000001
E,27.102581416,113.0,34.07824050500114,100
H,27.106280160,41.0,-50.86973684745844,-59.96000000000001
E,27.151583810,113.0,0.0,100
H,27.155082900,39.0,-40.98130555784427,-49.96666666666667
E,27.200585868,114.0,20.407306158447785,100
H,27.204086246,36.0,-61.2203093233684,-49.96666666666667
E,27.249702768,114.0,0.0,100
H,27.253115996,34.0,-40.79156022619005,-49.96666666666667
E,27.308390852,114.0,0.0,79.94666666666667
H,27.311803450,31.0,-51.118250929746324,-99.93333333333334
E,27.357393120,114.0,0.0,39.973333333333336
H,27.361003664,28.0,-60.97534453813683,-100
E,27.406395500,114.0,0.0,0
H,27.409896578,23.0,-102.26430766633536,-100
E,27.455512064,113.0,-20.359730375275433,0
H,27.459011560,19.0,-81.44154465942965,-100
E,27.514200624,111.0,-34.07819172935905,0
H,27.517702206,12.0,-119.26943179327334,-100
E,27.563202542,110.0,-20.407364462754998,0
H,27.566792870,5.0,-142.59330450286467,-100
E,27.612204782,109.0,-20.40723036334662,0
H,27.616029330,3.0,-40.62030454667173,-100
E,27.661321388,108.0,-20.359712965508272,0
H,27.664910232,3.0,0.0,-100
E,27.720009850,107.0,-17.03912431714454,0
H,27.723685774,3.0,0.0,-100
E,27.769012090,107.0,0.0,0
H,27.772689190,3.0,0.0,-100
E,27.818014246,106.0,-20.407265345630815,0
H,27.821692144,3.0,0.0,-100
E,27.867130838,106.0,0.0,0
H,27.871048710,3.0,0.0,-100
E,27.925819118,106.0,0.0,0
H,27.929408830,3.0,0.0,-100
E,27.974821414,105.0,-20.407207041889958,0
H,27.978407248,3.0,0.0,-100
E,28.043823584,105.0,0.0,0
H,28.047324564,3.0,0.0,-100
E,28.092940134,105.0,0.0,0
H,28.096440848,3.0,0.0,-100
E,28.151628470,105.0,0.0,0
H,28.155456322,3.0,0.0,-100
E,28.200630668,105.0,0.0,0
H,28.204307306,3.0,0.0,-100
E,28.249632992,105.0,0.0,0
H,28.253311436,3.0,0.0,-89.94000000000001
E,28.298749710,106.0,20.359666539608565,69.95333333333333
H,28.302427524,3.0,0.0,-39.973333333333336
E,28.357438046,107.0,17.039160899024456,100
H,28.361115804,3.0,0.0,-9.993333333333334
E,28.406440174,109.0,40.814554012836744,100
H,28.410366656,3.0,0.0,0
E,28.455442526,112.0,61.22155116146425,100
H,28.459120690,4.0,20.511123243669203,0
E,28.504559104,115.0,61.07917371605216,100
H,28.508236694,4.0,0.0,0
E,28.563247398,118.0,51.1175192790549,100
H,28.566923126,4.0,0.0,0
E,28.612249652,121.0,61.2216735989357,100
H,28.615925380,4.0,0.0,0
E,28.661251906,123.0,40.81444906595417,100
H,28.665181090,4.0,0.0,0
E,28.711115650,123.0,0.0,100
H,28.715037246,4.0,0.0,0
E,28.769056890,123.0,0.0,29.980000000000004
H,28.772644670,4.0,0.0,0
E,28.818058934,122.0,-20.40731198886396,0
H,28.821775878,4.0,0.0,0
E,28.867061370,120.0,-40.81429747696746,0
H,28.870649948,4.0,0.0,0
E,28.916177976,118.0,-40.719425931016545,0
H,28.919768038,4.0,0.0,0
E,28.974866158,117.0,-17.03920561042399,0
H,28.978602268,4.0,0.0,0
E,29.043868552,116.0,-14.492250805095635,0
H,29.047369574,4.0,0.0,0
E,29.092870680,114.0,-40.814554012836744,0
H,29.096514026,4.0,0.0,0
E,29.141987328,113.0,-20.35969555577236,0
H,29.145723144,4.0,0.0,0
E,29.200675636,113.0,0.0,0
H,29.204260882,4.0,0.0,0
E,29.249677876,112.0,-20.40723036334662,-9.993333333333334
H,29.253266398,4.0,0.0,0
E,29.298680172,108.0,-81.62882816755983,-39.973333333333336
H,29.302266930,4.0,0.0,0
E,29.347796722,105.0,-61.0792085356192,-29.980000000000004
H,29.351485470,4.0,0.0,0
E,29.406485030,100.0,-85.19584514176046,-59.96000000000001
H,29.410219446,4.0,0.0,0
E,29.455487242,96.0,-81.6289680963768,-100
H,29.458901590,4.0,0.0,0
E,29.504489384,92.0,-81.62908470409467,-100
H,29.508000920,4.0,0.0,0
E,29.553606032,87.0,-101.79847777885443,-100
H,29.557019778,4.0,0.0,0
E,29.612294508,81.0,-102.23472151500341,-100
H,29.615708100,4.0,0.0,0
E,29.661296664,76.0,-102.03632672815407,-100
H,29.664622532,4.0,0.0,0
E,29.710298778,71.0,-102.03641418409683,-100
H,29.713623988,4.0,0.0,0
E,29.759414180,66.0,-101.80106028654355,-100
H,29.762885032,4.0,0.0,0
E,29.818103832,61.0,-85.1938941467936,-100
H,29.821525026,4.0,0.0,0
E,29.867106030,56.0,-102.03623927236863,-100
H,29.870430568,4.0,0.0,0
E,29.916108172,51.0,-102.03635588011093,-100
H,29.919434124,4.0,0.0,0
E,29.965223630,46.0,-101.8009442159752,-100
H,29.968695140,4.0,0.0,0
E,30.043913324,41.0,-63.54072237210817,-100
H,30.047247396,4.0,0.0,0
E,30.092915424,37.0,-81.62915466887702,-100
H,30.096151734,4.0,0.0,-9.993333333333334
E,30.141917650,34.0,-61.22170858115845,-100
H,30.145242384,4.0,0.0,-39.973333333333336
E,30.191032940,30.0,-81.44103394279121,-100
H,30.194445552,3.0,-20.323894591501983,-9.993333333333334
E,30.249722662,26.0,-68.15503402793371,-100
H,30.253048880,3.0,0.0,0
E,30.298724734,22.0,-81.62920131213977,-100
H,30.302050070,3.0,0.0,0
E,30.347727016,18.0,-81.628851488998,-100
H,30.351237754,3.0,0.0,0
E,30.396842264,15.0,-61.0808276891938,-69.95333333333333
H,30.400344826,3.0,0.0,0
E,30.455531958,13.0,-34.077533271854215,0
H,30.459033260,3.0,0.0,0
E,30.504534310,13.0,0.0,0
H,30.508176340,3.0,0.0,0
E,30.553536256,14.0,20.407352801866015,0
H,30.557038188,4.0,20.46586531070155,0
E,30.602651644,14.0,0.0,9.993333333333334
H,30.606248790,5.0,20.32082436219793,89.94000000000001
E,30.661341562,15.0,17.03870160459278,69.95333333333333
H,30.664843074,10.0,85.33255564655194,100
E,30.710343466,17.0,40.81474058640601,100
H,30.713844390,17.0,142.85330622549506,100
E,30.759346000,20.0,61.22132377888923,100
H,30.762945218,25.0,162.93004264612313,100
E,30.809211060,23.0,60.162366193886044,100
H,30.812710612,33.0,160.75427836459573,100
E,30.867150690,27.0,69.0373756270105,100
H,30.870652020,43.0,172.5881428355998,100
E,30.916153126,30.0,61.221446215446754,100
H,30.919756530,51.0,162.91782567426293,100
E,30.965155282,35.0,102.03632672815407,100
H,30.968657158,58.0,143.1474458773869,100
E,31.034270698,40.0,72.34276069466293,100
H,31.037682722,65.0,101.41170306120154,100
E,31.092960280,46.0,102.23279491068874,100
H,31.096473272,72.0,119.06675477606274,100
E,31.141962352,50.0,81.62920131213977,100
H,31.145462058,78.0,122.4770093302605,100
E,31.190964634,55.0,102.03606436124748,100
