device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
H 410.178243464 3.0 58.0 100.0 30 30
E 410.223773382 9.0 34.0 26.0 30 30
H 410.227561964 3.0 61.0 100.0 30 30
E 410.282461074 10.0 36.0 24.0 30 30
H 410.286335042 3.0 66.0 100.0 30 30
E 410.331463356 12.0 40.0 23.0 30 30
H 410.335328378 4.0 70.0 100.0 30 30
E 410.380569210 13.0 44.0 23.0 30 30
H 410.384381368 4.0 73.0 97.0 30 30
E 410.429582860 14.0 48.0 22.0 30 30
H 410.433442044 4.0 74.0 90.0 30 30
E 410.488270370 16.0 55.0 23.0 30 30
H 410.491856834 4.0 73.0 81.0 30 30
E 410.537272722 20.0 59.0 23.0 30 30
H 410.540862784 4.0 71.0 74.0 30 30
E 410.586274962 25.0 60.0 21.0 30 30
H 410.589864520 4.0 67.0 69.0 30 30
E 410.635944792 30.0 60.0 20.0 30 30
H 410.639535372 4.0 63.0 63.0 30 30
E 410.694079862 35.0 60.0 19.0 30 30
H 410.697668846 4.0 59.0 58.0 30 30
E 410.743082144 40.0 60.0 18.0 30 30
H 410.746671380 4.0 58.0 53.0 30 30
E 410.792084384 45.0 61.0 17.0 30 30
H 410.795673214 4.0 58.0 50.0 30 30
E 410.841201732 49.0 61.0 16.0 30 30
H 410.844987836 4.0 58.0 48.0 30 30
E 410.899889662 55.0 59.0 15.0 30 30
H 410.903477078 5.0 58.0 47.0 30 30
E 410.948891538 60.0 55.0 15.0 30 30
H 410.952481880 5.0 56.0 46.0 30 30
E 411.017894366 63.0 55.0 14.0 30 30
H 411.021394534 5.0 54.0 45.0 30 30
E 411.067012232 68.0 57.0 14.0 30 30
H 411.070705712 5.0 53.0 44.0 30 30
E 411.125700246 73.0 59.0 14.0 30 30
H 411.129289706 5.0 51.0 42.0 30 30
E 411.174703158 77.0 59.0 14.0 30 30
H 411.178293584 5.0 50.0 40.0 30 30
E 411.223705832 81.0 61.0 13.0 30 30
H 411.227297182 5.0 50.0 37.0 30 30
E 411.272823208 86.0 64.0 13.0 30 30
H 411.276609438 6.0 50.0 35.0 30 30
E 411.331510830 91.0 67.0 13.0 30 30
H 411.335101158 6.0 50.0 37.0 30 30
E 411.380513056 95.0 67.0 13.0 30 30
H 411.384101564 6.0 55.0 44.0 30 30
E 411.429515240 100.0 68.0 14.0 30 30
H 411.433390762 6.0 60.0 51.0 30 30
E 411.478632588 104.0 70.0 14.0 30 30
H 411.482409172 6.0 62.0 53.0 30 30
E 411.537392170 108.0 75.0 15.0 30 30
H 411.541167494 6.0 66.0 55.0 30 30
E 411.586322604 111.0 83.0 15.0 30 30
H 411.590199246 6.0 70.0 56.0 30 30
E 411.635324648 114.0 91.0 15.0 30 30
H 411.639301936 6.0 74.0 59.0 30 30
E 411.684441436 118.0 99.0 16.0 30 30
H 411.688218412 6.0 82.0 64.0 30 30
E 411.743129688 121.0 100.0 17.0 30 30
H 411.746984574 6.0 92.0 74.0 30 30
E 411.792245958 124.0 100.0 18.0 30 30
H 411.796101026 6.0 97.0 80.0 30 30
E 411.841204896 125.0 100.0 18.0 30 30
H 411.845189198 6.0 98.0 80.0 30 30
E 411.890250508 125.0 100.0 18.0 30 30
H 411.894200202 6.0 100.0 81.0 30 30
E 411.948939082 125.0 100.0 18.0 30 30
H 411.952793576 6.0 100.0 85.0 30 30
E 412.027848520 125.0 100.0 18.0 30 30
H 412.031613778 6.0 100.0 86.0 30 30
E 412.076816866 125.0 100.0 17.0 30 30
H 412.080726282 6.0 100.0 85.0 30 30
E 412.125859398 125.0 98.0 16.0 30 30
H 412.129875676 6.0 100.0 81.0 30 30
E 412.184548980 125.0 92.0 16.0 30 30
H 412.188423592 6.0 100.0 77.0 30 30
E 412.233551276 125.0 90.0 15.0 30 30
H 412.237427988 6.0 98.0 75.0 30 30
E 412.282553614 125.0 89.0 15.0 30 30
H 412.286428772 6.0 99.0 74.0 30 30
E 412.331669268 125.0 90.0 16.0 30 30
H 412.335445586 6.0 100.0 78.0 30 30
E 412.390358304 125.0 92.0 17.0 30 30
H 412.394233630 6.0 100.0 81.0 30 30
E 412.439360460 125.0 88.0 17.0 30 30
H 412.443236136 6.0 100.0 79.0 30 30
E 412.488362826 125.0 80.0 15.0 30 30
H 412.492238712 6.0 96.0 72.0 30 30
E 412.537478718 125.0 72.0 14.0 30 30
H 412.541255666 6.0 89.0 67.0 30 30
E 412.596248800 125.0 63.0 12.0 30 30
H 412.600024628 6.0 81.0 61.0 30 30
E 412.645170036 125.0 56.0 11.0 30 30
H 412.649046384 6.0 77.0 59.0 30 30
E 412.694172458 125.0 50.0 11.0 30 30
H 412.698148052 6.0 72.0 63.0 30 30
E 412.743841266 125.0 44.0 11.0 30 30
H 412.747520326 6.0 66.0 70.0 30 30
E 412.802102308 124.0 38.0 12.0 30 30
H 412.805877394 6.0 60.0 76.0 30 30
E 412.851247964 122.0 34.0 16.0 30 30
H 412.854927836 6.0 55.0 79.0 30 30
E 412.899981670 120.0 30.0 20.0 30 30
H 412.903996912 6.0 51.0 82.0 30 30
E 412.949096624 118.0 27.0 24.0 30 30
H 412.952892080 5.0 47.0 83.0 30 30
E 413.027786668 116.0 25.0 34.0 30 30
H 413.031376058 5.0 45.0 86.0 30 30
E 413.076788712 114.0 23.0 43.0 30 30
H 413.080378690 5.0 45.0 86.0 30 30
E 413.125790938 112.0 22.0 49.0 30 30
H 413.129782646 5.0 44.0 85.0 30 30
E 413.174906032 110.0 21.0 55.0 30 30
H 413.178797738 5.0 42.0 86.0 30 30
E 413.233596062 105.0 20.0 59.0 30 30
H 413.237588456 5.0 39.0 88.0 30 30
E 413.282598302 100.0 19.0 57.0 30 30
H 413.286590248 5.0 36.0 89.0 30 30
E 413.331600542 96.0 18.0 52.0 30 30
H 413.335191220 4.0 34.0 86.0 30 30
E 413.380715146 92.0 17.0 50.0 30 30
H 413.384617310 4.0 34.0 85.0 30 30
E 413.439405442 87.0 16.0 49.0 30 30
H 413.442996190 4.0 34.0 91.0 30 30
E 413.488407416 84.0 16.0 48.0 30 30
H 413.491998276 4.0 34.0 100.0 30 30
E 413.537409866 81.0 15.0 45.0 30 30
H 413.540997982 4.0 35.0 100.0 30 30
E 413.586524736 78.0 16.0 43.0 30 30
H 413.590427810 4.0 36.0 100.0 30 30
E 413.645351924 75.0 17.0 43.0 30 30
H 413.649255754 4.0 37.0 100.0 30 30
E 413.694216894 74.0 17.0 44.0 30 30
H 413.698263426 4.0 38.0 100.0 30 30
E 413.743219302 73.0 16.0 47.0 30 30
H 413.746809294 4.0 39.0 100.0 30 30
E 413.802134564 69.0 16.0 47.0 30 30
H 413.806136506 4.0 42.0 100.0 30 30
E 413.860824454 65.0 16.0 48.0 30 30
H 413.864414376 4.0 43.0 100.0 30 30
E 413.919627478 61.0 17.0 49.0 30 30
H 413.923217890 3.0 42.0 100.0 30 30
E 413.968629564 57.0 18.0 49.0 30 30
H 413.972220788 3.0 42.0 100.0 30 30
E 414.037744476 53.0 18.0 54.0 30 30
H 414.041246716 3.0 42.0 100.0 30 30
E 414.096434450 48.0 18.0 65.0 30 30
H 414.099935220 3.0 44.0 100.0 30 30
E 414.145436760 43.0 19.0 75.0 30 30
H 414.149027228 3.0 46.0 100.0 30 30
E 414.194439602 38.0 20.0 81.0 30 30
H 414.198027788 3.0 46.0 100.0 30 30
E 414.243554206 31.0 20.0 85.0 30 30
H 414.247340422 3.0 48.0 100.0 30 30
E 414.302244964 24.0 21.0 88.0 30 30
H 414.305834592 3.0 49.0 100.0 30 30
E 414.351247834 18.0 21.0 90.0 30 30
H 414.354839072 3.0 48.0 100.0 30 30
E 414.400251082 13.0 22.0 94.0 30 30
H 414.403839198 3.0 47.0 100.0 30 30
E 414.449366288 9.0 22.0 97.0 30 30
H 414.452868570 3.0 48.0 100.0 30 30
E 414.508056570 4.0 22.0 97.0 30 30
H 414.511555464 3.0 50.0 100.0 30 30
E 414.557236652 3.0 22.0 95.0 30 30
H 414.560932876 3.0 50.0 100.0 30 30
E 414.606266850 4.0 22.0 93.0 30 30
H 414.609958272 3.0 52.0 100.0 30 30
E 414.655355694 3.0 22.0 90.0 30 30
H 414.658953316 3.0 54.0 100.0 30 30
E 414.713956474 3.0 22.0 89.0 30 30
H 414.717740450 3.0 56.0 100.0 30 30
E 414.762960422 3.0 21.0 90.0 30 30
H 414.766743222 3.0 56.0 100.0 30 30
E 414.811963096 3.0 20.0 88.0 30 30
H 414.815746666 3.0 57.0 100.0 30 30
E 414.861629384 3.0 19.0 85.0 30 30
H 414.865220538 3.0 54.0 100.0 30 30
E 414.919680804 3.0 18.0 83.0 30 30
H 414.923182512 3.0 49.0 100.0 30 30
E 414.968684346 3.0 18.0 81.0 30 30
H 414.972187188 3.0 46.0 100.0 30 30
E 415.037775836 3.0 18.0 78.0 30 30
H 415.041189582 3.0 43.0 100.0 30 30
E 415.086891098 3.0 17.0 74.0 30 30
H 415.090591032 3.0 40.0 100.0 30 30
E 415.145581800 3.0 17.0 73.0 30 30
H 415.149363956 3.0 38.0 100.0 30 30
E 415.194584558 4.0 17.0 73.0 30 30
H 415.198401798 3.0 37.0 100.0 30 30
E 415.243587288 3.0 18.0 70.0 30 30
H 415.247370214 3.0 36.0 100.0 30 30
E 415.292701570 4.0 20.0 63.0 30 30
H 415.296419214 3.0 36.0 100.0 30 30
E 415.351393140 3.0 24.0 54.0 30 30
H 415.354895492 3.0 38.0 100.0 30 30
E 415.400395660 4.0 26.0 47.0 30 30
H 415.403893448 3.0 39.0 100.0 30 30
E 415.449398516 4.0 27.0 42.0 30 30
H 415.452898880 3.0 41.0 100.0 30 30
E 415.498514114 4.0 29.0 37.0 30 30
H 415.502344486 3.0 43.0 100.0 30 30
E 415.557205026 5.0 31.0 32.0 30 30
H 415.560707168 3.0 46.0 100.0 30 30
E 415.606207252 7.0 32.0 29.0 30 30
H 415.609707938 3.0 47.0 100.0 30 30
E 415.655210430 8.0 33.0 26.0 30 30
H 415.658712726 3.0 47.0 100.0 30 30
E 415.704326070 8.0 34.0 24.0 30 30
H 415.708023036 3.0 47.0 98.0 30 30
E 415.763019390 10.0 35.0 23.0 30 30
H 415.766802666 3.0 47.0 93.0 30 30
E 415.812018914 11.0 37.0 21.0 30 30
H 415.815802778 3.0 48.0 91.0 30 30
E 415.861021770 12.0 43.0 21.0 30 30
H 415.864804794 3.0 48.0 88.0 30 30
E 415.910166418 14.0 51.0 23.0 30 30
H 415.913854508 4.0 48.0 83.0 30 30
E 415.968867228 16.0 59.0 24.0 30 30
H 415.972654970 3.0 51.0 78.0 30 30
E 416.037870182 22.0 63.0 24.0 30 30
H 416.041371330 3.0 52.0 76.0 30 30
E 416.086870098 27.0 63.0 23.0 30 30
H 416.090370308 3.0 53.0 71.0 30 30
E 416.135989588 32.0 63.0 22.0 30 30
H 416.139675480 3.0 53.0 64.0 30 30
E 416.194779536 37.0 63.0 20.0 30 30
H 416.198466800 3.0 52.0 59.0 30 30
E 416.243681550 42.0 64.0 18.0 30 30
H 416.247470580 3.0 52.0 55.0 30 30
E 416.292684126 47.0 67.0 18.0 30 30
H 416.296571786 3.0 51.0 52.0 30 30
E 416.341799962 53.0 69.0 19.0 30 30
H 416.345488094 3.0 52.0 51.0 30 30
E 416.400490958 59.0 69.0 19.0 30 30
H 416.404274794 3.0 54.0 52.0 30 30
E 416.449492974 65.0 71.0 18.0 30 30
H 416.453280940 3.0 55.0 55.0 30 30
E 416.498496642 71.0 73.0 18.0 30 30
H 416.502284636 3.0 58.0 55.0 30 30
E 416.547611862 76.0 74.0 16.0 30 30
H 416.551300022 3.0 60.0 54.0 30 30
E 416.606305882 83.0 76.0 16.0 30 30
H 416.610092630 4.0 63.0 55.0 30 30
E 416.655308696 89.0 82.0 17.0 30 30
H 416.659092882 4.0 68.0 57.0 30 30
E 416.704311146 95.0 92.0 18.0 30 30
H 416.708097950 4.0 74.0 58.0 30 30
E 416.753428284 101.0 98.0 18.0 30 30
H 416.757106714 4.0 79.0 60.0 30 30
E 416.812082754 108.0 100.0 19.0 30 30
H 416.816067840 4.0 81.0 61.0 30 30
E 416.860988968 113.0 100.0 21.0 30 30
H 416.865167786 4.0 84.0 64.0 30 30
E 416.919792748 118.0 100.0 22.0 30 30
H 416.923876590 4.0 93.0 68.0 30 30
E 416.969461696 122.0 100.0 23.0 30 30
H 416.973316540 4.0 100.0 74.0 30 30
E 417.047598908 125.0 100.0 24.0 30 30
H 417.051562980 4.0 100.0 86.0 30 30
E 417.096601470 126.0 100.0 23.0 30 30
H 417.100664130 4.0 100.0 97.0 30 30
E 417.155404774 126.0 100.0 23.0 30 30
H 417.159357184 4.0 100.0 97.0 30 30
E 417.214322416 126.0 100.0 21.0 30 30
H 417.218177834 4.0 100.0 89.0 30 30
E 417.273239988 126.0 100.0 19.0 30 30
H 417.277096036 4.0 100.0 80.0 30 30
E 417.322015414 126.0 100.0 18.0 30 30
H 417.326000906 4.0 100.0 75.0 30 30
E 417.380815988 126.0 97.0 16.0 30 30
H 417.384819666 4.0 94.0 71.0 30 30
E 417.429935198 126.0 87.0 15.0 30 30
H 417.433843032 4.0 88.0 66.0 30 30
E 417.488725384 126.0 78.0 13.0 30 30
H 417.492632938 4.0 81.0 60.0 30 30
E 417.537627160 126.0 73.0 12.0 30 30
H 417.541634506 4.0 75.0 56.0 30 30
E 417.586629288 126.0 68.0 12.0 30 30
H 417.590734774 5.0 69.0 53.0 30 30
E 417.635746580 126.0 61.0 11.0 30 30
H 417.639666468 5.0 65.0 49.0 30 30
E 417.694435644 126.0 53.0 10.0 30 30
H 417.698452104 5.0 60.0 44.0 30 30
E 417.743437702 126.0 48.0 9.0 30 30
H 417.746940698 5.0 57.0 39.0 30 30
E 417.792441426 126.0 43.0 9.0 30 30
H 417.795944310 5.0 56.0 36.0 30 30
E 417.841735510 126.0 39.0 10.0 30 30
H 417.845414556 5.0 56.0 34.0 30 30
E 417.900391478 124.0 35.0 11.0 30 30
H 417.904309182 5.0 58.0 33.0 30 30
E 417.949391506 123.0 32.0 13.0 30 30
H 417.953168090 5.0 59.0 38.0 30 30
E 418.018396854 121.0 29.0 15.0 30 30
H 418.022183910 5.0 57.0 47.0 30 30
E 418.067512956 120.0 26.0 20.0 30 30
H 418.071199100 5.0 53.0 56.0 30 30
E 418.126202636 118.0 23.0 26.0 30 30
H 418.129978996 5.0 51.0 60.0 30 30
E 418.175347228 116.0 22.0 34.0 30 30
H 418.179026302 5.0 50.0 62.0 30 30
E 418.224065268 115.0 20.0 41.0 30 30
H 418.228126542 5.0 48.0 63.0 30 30
E 418.273180964 113.0 19.0 49.0 30 30
H 418.277003944 5.0 45.0 66.0 30 30
E 418.331868908 110.0 17.0 58.0 30 30
H 418.335885564 5.0 41.0 68.0 30 30
E 418.380871204 104.0 17.0 59.0 30 30
H 418.384859104 5.0 38.0 70.0 30 30
E 418.429875600 99.0 16.0 57.0 30 30
H 418.433466278 4.0 36.0 73.0 30 30
E 418.478991688 95.0 16.0 54.0 30 30
H 418.482894594 4.0 34.0 76.0 30 30
E 418.537682740 89.0 16.0 53.0 30 30
H 418.541273796 4.0 34.0 82.0 30 30
E 418.586685974 85.0 16.0 54.0 30 30
H 418.590277310 4.0 34.0 93.0 30 30
E 418.635688830 81.0 16.0 52.0 30 30
H 418.639279340 4.0 34.0 100.0 30 30
E 418.684804764 76.0 16.0 50.0 30 30
H 418.688707824 4.0 32.0 100.0 30 30
E 418.743495144 72.0 16.0 49.0 30 30
H 418.747086326 3.0 31.0 100.0 30 30
E 418.792497258 68.0 16.0 50.0 30 30
H 418.796088608 3.0 32.0 100.0 30 30
E 418.841499596 64.0 16.0 49.0 30 30
H 418.845090260 3.0 34.0 100.0 30 30
E 418.890616524 61.0 16.0 48.0 30 30
H 418.894491276 3.0 37.0 100.0 30 30
E 418.949306414 56.0 17.0 48.0 30 30
H 418.952897204 3.0 41.0 100.0 30 30
E 419.018307856 53.0 17.0 49.0 30 30
H 419.021809522 3.0 43.0 100.0 30 30
E 419.067410532 50.0 17.0 51.0 30 30
H 419.070911400 4.0 44.0 100.0 30 30
E 419.117077520 47.0 18.0 51.0 30 30
H 419.120666854 3.0 46.0 100.0 30 30
E 419.175207620 43.0 18.0 52.0 30 30
H 419.179088546 3.0 47.0 100.0 30 30
E 419.224209202 40.0 17.0 53.0 30 30
H 419.228090296 3.0 48.0 100.0 30 30
E 419.273212674 37.0 17.0 55.0 30 30
H 419.277095322 3.0 46.0 100.0 30 30
E 419.322328692 35.0 16.0 57.0 30 30
H 419.326017636 3.0 47.0 100.0 30 30
E 419.381018680 32.0 16.0 60.0 30 30
H 419.384520122 3.0 46.0 100.0 30 30
E 419.430021662 29.0 16.0 62.0 30 30
H 419.433522502 3.0 45.0 100.0 30 30
E 419.479024308 26.0 16.0 60.0 30 30
H 419.482526478 3.0 44.0 100.0 30 30
E 419.528141264 24.0 15.0 58.0 30 30
H 419.531840582 3.0 42.0 100.0 30 30
E 419.586830258 22.0 14.0 57.0 30 30
H 419.590332526 3.0 40.0 100.0 30 30
E 419.635832848 20.0 14.0 56.0 30 30
H 419.639335452 3.0 37.0 100.0 30 30
E 419.684835592 18.0 14.0 55.0 30 30
H 419.688338756 3.0 34.0 100.0 30 30
E 419.733951358 16.0 14.0 55.0 30 30
H 419.737650116 3.0 31.0 100.0 30 30
E 419.792641640 14.0 14.0 56.0 30 30
H 419.796142004 3.0 28.0 100.0 30 30
E 419.841644524 12.0 14.0 55.0 30 30
H 419.845147814 3.0 26.0 100.0 30 30
E 419.890647324 11.0 14.0 54.0 30 30
H 419.894147968 3.0 24.0 100.0 30 30
E 419.939763580 9.0 14.0 53.0 30 30
H 419.943177914 3.0 23.0 100.0 30 30
E 420.018454058 8.0 15.0 52.0 30 30
H 420.021778470 3.0 24.0 100.0 30 30
E 420.067367286 7.0 16.0 52.0 30 30
H 420.070780500 3.0 24.0 100.0 30 30
E 420.116468954 6.0 16.0 52.0 30 30
H 420.119880404 3.0 23.0 100.0 30 30
E 420.165486538 5.0 17.0 53.0 30 30
H 420.169018962 3.0 22.0 100.0 30 30
E 420.224176820 5.0 17.0 52.0 30 30
H 420.227706710 3.0 21.0 100.0 30 30
E 420.273179466 5.0 17.0 51.0 30 30
H 420.276712170 4.0 20.0 100.0 30 30
E 420.322182434 4.0 17.0 48.0 30 30
H 420.325714396 3.0 21.0 100.0 30 30
E 420.371299124 5.0 19.0 43.0 30 30
H 420.375035052 4.0 25.0 100.0 30 30
E 420.429988468 5.0 22.0 37.0 30 30
H 420.433622224 4.0 31.0 97.0 30 30
E 420.478992066 6.0 27.0 35.0 30 30
H 420.482625836 4.0 34.0 90.0 30 30
E 420.527993942 7.0 32.0 33.0 30 30
H 420.531639878 4.0 43.0 86.0 30 30
E 420.577110268 9.0 34.0 30.0 30 30
H 420.580952960 4.0 53.0 84.0 30 30
E 420.635800494 10.0 36.0 28.0 30 30
H 420.639728670 4.0 59.0 82.0 30 30
E 420.684802482 11.0 38.0 27.0 30 30
H 420.688731330 4.0 66.0 79.0 30 30
E 420.733805828 13.0 40.0 26.0 30 30
H 420.737733766 4.0 74.0 79.0 30 30
E 420.782921398 14.0 44.0 25.0 30 30
H 420.786751546 4.0 75.0 79.0 30 30
E 420.841611778 16.0 47.0 25.0 30 30
H 420.845202862 4.0 77.0 77.0 30 30
E 420.890614984 17.0 51.0 24.0 30 30
H 420.894204738 4.0 82.0 73.0 30 30
E 420.939618162 18.0 57.0 24.0 30 30
H 420.943209022 4.0 83.0 69.0 30 30
E 421.008734278 23.0 61.0 23.0 30 30
H 421.012147030 4.0 83.0 66.0 30 30
E 421.067423650 29.0 64.0 22.0 30 30
H 421.070924420 4.0 83.0 64.0 30 30
E 421.116552086 35.0 66.0 22.0 30 30
H 421.120338330 5.0 83.0 65.0 30 30
E 421.165556258 40.0 68.0 21.0 30 30
H 421.169343440 5.0 80.0 66.0 30 30
E 421.215224324 46.0 69.0 20.0 30 30
H 421.218814946 5.0 75.0 63.0 30 30
E 421.273235704 53.0 72.0 20.0 30 30
H 421.277249238 5.0 70.0 58.0 30 30
E 421.322238630 59.0 76.0 19.0 30 30
H 421.326257736 5.0 67.0 54.0 30 30
E 421.371240688 65.0 80.0 19.0 30 30
H 421.375258940 5.0 68.0 50.0 30 30
E 421.420356874 72.0 84.0 19.0 30 30
H 421.424272436 5.0 71.0 47.0 30 30
E 421.479047254 80.0 85.0 18.0 30 30
H 421.482636868 5.0 71.0 46.0 30 30
E 421.528050390 87.0 88.0 18.0 30 30
H 421.531639458 5.0 71.0 45.0 30 30
E 421.577052308 93.0 100.0 17.0 30 30
H 421.581242620 5.0 71.0 44.0 30 30
E 421.626168424 99.0 100.0 18.0 30 30
H 421.629935166 5.0 70.0 45.0 30 30
E 421.684859294 105.0 100.0 18.0 30 30
H 421.688811746 6.0 69.0 46.0 30 30
E 421.733958946 109.0 100.0 18.0 30 30
H 421.737814140 6.0 69.0 46.0 30 30
E 421.782864320 114.0 100.0 17.0 30 30
H 421.786913638 6.0 72.0 50.0 30 30
E 421.831980898 118.0 100.0 17.0 30 30
H 421.835835602 6.0 74.0 55.0 30 30
E 421.890798538 121.0 100.0 17.0 30 30
H 421.894652024 6.0 73.0 59.0 30 30
E 421.939674386 124.0 100.0 17.0 30 30
H 421.943672716 6.0 73.0 63.0 30 30
E 422.008773632 125.0 100.0 17.0 30 30
H 422.012677630 6.0 75.0 65.0 30 30
E 422.057792434 125.0 100.0 18.0 30 30
H 422.061655020 6.0 77.0 64.0 30 30
E 422.116482002 125.0 100.0 18.0 30 30
H 422.120433712 6.0 82.0 65.0 30 30
E 422.175285936 125.0 100.0 19.0 30 30
H 422.179237730 6.0 89.0 67.0 30 30
E 422.234089394 125.0 100.0 18.0 30 30
H 422.238041104 6.0 94.0 65.0 30 30
E 422.283301816 125.0 100.0 18.0 30 30
H 422.287156268 6.0 98.0 62.0 30 30
E 422.341895848 125.0 95.0 17.0 30 30
H 422.345768906 8.0 99.0 60.0 30 30
E 422.390899236 124.0 89.0 16.0 30 30
H 422.394872688 11.0 96.0 57.0 30 30
E 422.439901546 125.0 83.0 16.0 30 30
H 422.443875824 14.0 91.0 53.0 30 30
E 422.498816472 125.0 76.0 15.0 30 30
H 422.502593462 17.0 86.0 48.0 30 30
E 422.557508406 125.0 70.0 14.0 30 30
H 422.561379924 19.0 83.0 45.0 30 30
E 422.606508896 125.0 66.0 13.0 30 30
H 422.610379532 20.0 79.0 43.0 30 30
E 422.655513432 125.0 61.0 12.0 30 30
H 422.659384222 22.0 75.0 41.0 30 30
E 422.704628512 125.0 55.0 12.0 30 30
H 422.708405292 22.0 70.0 38.0 30 30
E 422.763319970 125.0 50.0 11.0 30 30
H 422.767192482 23.0 63.0 36.0 30 30
E 422.812322084 125.0 45.0 10.0 30 30
H 422.816193350 23.0 59.0 35.0 30 30
E 422.861325192 125.0 40.0 10.0 30 30
H 422.865198292 23.0 58.0 35.0 30 30
E 422.910440944 124.0 37.0 10.0 30 30
H 422.914216198 23.0 56.0 40.0 30 30
E 422.969272136 123.0 34.0 12.0 30 30
H 422.973048846 23.0 53.0 46.0 30 30
E 423.038134404 121.0 31.0 14.0 30 30
H 423.042063434 23.0 51.0 48.0 30 30
E 423.087136588 120.0 28.0 15.0 30 30
H 423.091066416 23.0 51.0 50.0 30 30
E 423.136252270 118.0 25.0 17.0 30 30
H 423.140170254 23.0 52.0 55.0 30 30
E 423.194942706 117.0 23.0 21.0 30 30
H 423.198957024 23.0 50.0 65.0 30 30
E 423.243946080 116.0 21.0 27.0 30 30
H 423.247960818 23.0 48.0 73.0 30 30
E 423.292948698 114.0 20.0 38.0 30 30
H 423.296962694 23.0 46.0 78.0 30 30
E 423.342617324 113.0 19.0 51.0 30 30
H 423.346296062 22.0 44.0 81.0 30 30
E 423.400754704 108.0 18.0 62.0 30 30
H 423.404627188 19.0 41.0 85.0 30 30
E 423.449856274 103.0 18.0 64.0 30 30
H 423.453633978 17.0 40.0 90.0 30 30
E 423.498761144 98.0 17.0 60.0 30 30
H 423.502744900 13.0 39.0 98.0 30 30
E 423.547875328 93.0 17.0 54.0 30 30
H 423.551760566 8.0 41.0 100.0 30 30
E 423.606566730 88.0 17.0 51.0 30 30
H 423.610156092 4.0 44.0 100.0 30 30
E 423.655569278 85.0 17.0 51.0 30 30
H 423.659160222 4.0 44.0 100.0 30 30
E 423.714373184 80.0 17.0 50.0 30 30
H 423.717961930 4.0 45.0 100.0 30 30
E 423.763488810 77.0 17.0 49.0 30 30
H 423.767492642 4.0 45.0 100.0 30 30
E 423.822178826 73.0 17.0 46.0 30 30
H 423.825770470 4.0 44.0 100.0 30 30
E 423.871181486 71.0 17.0 44.0 30 30
H 423.874772486 3.0 43.0 100.0 30 30
E 423.929984608 68.0 19.0 43.0 30 30
H 423.933575356 3.0 44.0 100.0 30 30
E 424.008901466 67.0 19.0 47.0 30 30
H 424.012313560 3.0 45.0 100.0 30 30
E 424.067689482 65.0 19.0 53.0 30 30
H 424.071191330 3.0 46.0 100.0 30 30
E 424.116693234 61.0 19.0 56.0 30 30
H 424.120481186 4.0 46.0 100.0 30 30
E 424.165695880 57.0 19.0 56.0 30 30
H 424.169482558 3.0 44.0 100.0 30 30
E 424.214811534 53.0 19.0 54.0 30 30
H 424.218499932 3.0 43.0 100.0 30 30
E 424.273403942 48.0 19.0 57.0 30 30
H 424.277288144 3.0 42.0 100.0 30 30
E 424.322405650 45.0 19.0 62.0 30 30
H 424.326291602 3.0 41.0 100.0 30 30
E 424.371409276 41.0 20.0 66.0 30 30
H 424.375294276 3.0 39.0 100.0 30 30
E 424.420524356 37.0 19.0 69.0 30 30
H 424.424309732 3.0 38.0 100.0 30 30
E 424.479215450 33.0 18.0 71.0 30 30
H 424.482806240 3.0 39.0 100.0 30 30
E 424.528219034 29.0 18.0 71.0 30 30
H 424.531810020 3.0 45.0 100.0 30 30
E 424.577221414 25.0 17.0 71.0 30 30
H 424.580812526 3.0 50.0 100.0 30 30
E 424.626337544 22.0 17.0 70.0 30 30
H 424.630223972 3.0 51.0 100.0 30 30
E 424.685028078 18.0 16.0 66.0 30 30
H 424.688617804 3.0 51.0 100.0 30 30
E 424.734029912 15.0 16.0 63.0 30 30
H 424.737620226 3.0 51.0 100.0 30 30
E 424.783032460 13.0 15.0 61.0 30 30
H 424.786622956 3.0 52.0 100.0 30 30
E 424.832148394 11.0 15.0 64.0 30 30
H 424.836034836 3.0 51.0 100.0 30 30
E 424.890838522 8.0 15.0 65.0 30 30
H 424.894340062 3.0 49.0 100.0 30 30
E 424.939927828 5.0 14.0 65.0 30 30
H 424.943430964 3.0 45.0 100.0 30 30
E 425.008931048 4.0 14.0 65.0 30 30
H 425.012252170 3.0 41.0 100.0 30 30
E 425.057960294 4.0 13.0 63.0 30 30
H 425.061461862 3.0 38.0 100.0 30 30
E 425.116650884 4.0 13.0 60.0 30 30
H 425.120241856 3.0 34.0 100.0 30 30
E 425.165653796 4.0 13.0 58.0 30 30
H 425.169245734 3.0 31.0 100.0 30 30
E 425.214656232 4.0 12.0 56.0 30 30
H 425.218247778 3.0 29.0 100.0 30 30
E 425.263770626 4.0 12.0 53.0 30 30
H 425.267557458 3.0 27.0 100.0 30 30
E 425.322462798 4.0 12.0 49.0 30 30
H 425.326054386 3.0 29.0 100.0 30 30
E 425.371464912 4.0 13.0 46.0 30 30
H 425.375085676 4.0 37.0 100.0 30 30
E 425.420468566 4.0 18.0 44.0 30 30
H 425.424089386 4.0 44.0 100.0 30 30
E 425.470136422 5.0 23.0 40.0 30 30
H 425.473756584 4.0 48.0 100.0 30 30
E 425.528274544 5.0 27.0 36.0 30 30
H 425.531908216 4.0 53.0 95.0 30 30
