device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3756.434490434 81.0 9.0 3.0 20 20 1795 1807
H 3756.437817730 6.0 3.0 1.0 20 20 1793 1806
E 3756.492487380 81.0 9.0 4.0 20 20 1794 1806
H 3756.495952450 6.0 3.0 1.0 20 20 1791 1805
E 3756.541632168 81.0 9.0 4.0 20 20 1790 1802
H 3756.544959828 6.0 3.0 1.0 20 20 1793 1803
E 3756.590490208 81.0 10.0 4.0 20 20 1793 1803
H 3756.594131734 6.0 3.0 1.0 20 20 1793 1803
E 3756.639607808 81.0 11.0 4.0 20 20 1793 1803
H 3756.643451382 6.0 3.0 1.0 20 20 1793 1805
E 3756.698298986 81.0 11.0 4.0 20 20 1794 1806
H 3756.701944852 6.0 3.0 2.0 20 20 1794 1805
E 3756.747299280 81.0 11.0 4.0 20 20 1793 1806
H 3756.750942906 6.0 3.0 2.0 20 20 1793 1806
E 3756.796305090 81.0 11.0 4.0 20 20 1793 1805
H 3756.799950382 6.0 3.0 2.0 20 20 1794 1806
E 3756.845420506 81.0 11.0 4.0 20 20 1794 1805
H 3756.849262190 6.0 3.0 2.0 20 20 1794 1805
E 3756.904111096 81.0 11.0 5.0 20 20 1795 1809
H 3756.907754232 6.0 3.0 2.0 20 20 1801 1814
E 3756.953113406 81.0 11.0 5.0 20 20 1798 1810
H 3756.956759734 6.0 3.0 2.0 20 20 1802 1810
E 3757.022116458 81.0 11.0 5.0 20 20 1790 1802
H 3757.025670876 6.0 3.0 2.0 20 20 1778 1800
E 3757.071232532 81.0 10.0 4.0 20 20 1771 1801
H 3757.074982376 6.0 4.0 2.0 20 20 1765 1798
E 3757.129919202 81.0 10.0 4.0 20 20 1760 1794
H 3757.133565964 6.0 4.0 2.0 20 20 1760 1795
E 3757.178925446 81.0 10.0 4.0 20 20 1759 1801
H 3757.182572964 6.0 4.0 2.0 20 20 1759 1806
E 3757.227924074 81.0 10.0 4.0 20 20 1766 1809
H 3757.231568904 6.0 4.0 2.0 20 20 1763 1808
E 3757.277043690 81.0 10.0 5.0 20 20 1758 1809
H 3757.280885346 6.0 4.0 2.0 20 20 1771 1795
E 3757.335728610 81.0 10.0 4.0 20 20 1770 1791
H 3757.339371144 6.0 4.0 2.0 20 20 1764 1791
E 3757.384732250 81.0 10.0 4.0 20 20 1770 1787
H 3757.388378536 6.0 4.0 2.0 20 20 1776 1790
E 3757.433736114 81.0 10.0 4.0 20 20 1783 1798
H 3757.437381784 6.0 3.0 2.0 20 20 1797 1807
E 3757.482849458 81.0 9.0 4.0 20 20 1802 1807
H 3757.486320604 6.0 3.0 2.0 20 20 1804 1811
E 3757.541541882 81.0 9.0 4.0 20 20 1808 1809
H 3757.545012874 6.0 3.0 2.0 20 20 1807 1811
E 3757.590539684 81.0 9.0 4.0 20 20 1807 1810
H 3757.593865216 6.0 3.0 2.0 20 20 1803 1810
E 3757.639685592 81.0 9.0 4.0 20 20 1802 1811
H 3757.643013280 6.0 3.0 2.0 20 20 1801 1810
E 3757.688662324 81.0 9.0 4.0 20 20 1798 1811
H 3757.692133218 6.0 3.0 2.0 20 20 1802 1811
E 3757.747349456 81.0 8.0 4.0 20 20 1805 1814
H 3757.750817970 6.0 3.0 2.0 20 20 1804 1809
E 3757.796495420 81.0 8.0 3.0 20 20 1790 1803
H 3757.799822170 6.0 3.0 2.0 20 20 1786 1806
E 3757.845352214 81.0 8.0 3.0 20 20 1770 1802
H 3757.848820350 6.0 3.0 1.0 20 20 1765 1798
E 3757.894470290 81.0 8.0 3.0 20 20 1759 1788
H 3757.897797320 6.0 3.0 1.0 20 20 1756 1786
E 3757.953300054 81.0 8.0 3.0 20 20 1755 1788
H 3757.956626552 6.0 3.0 1.0 20 20 1757 1793
E 3758.022161944 81.0 8.0 3.0 20 20 1760 1796
H 3758.025542538 6.0 3.0 1.0 20 20 1763 1798
E 3758.071308468 81.0 8.0 3.0 20 20 1765 1797
H 3758.074543070 6.0 3.0 1.0 20 20 1765 1796
E 3758.120279852 81.0 8.0 3.0 20 20 1764 1794
H 3758.123747302 6.0 3.0 1.0 20 20 1766 1789
E 3758.178969616 81.0 7.0 3.0 20 20 1772 1786
H 3758.182437332 6.0 3.0 1.0 20 20 1768 1783
E 3758.227971982 81.0 7.0 3.0 20 20 1771 1782
H 3758.231300048 6.0 3.0 1.0 20 20 1778 1784
E 3758.277114516 81.0 7.0 3.0 20 20 1788 1790
H 3758.280441602 6.0 3.0 1.0 20 20 1802 1798
E 3758.326090128 81.0 7.0 3.0 20 20 1806 1806
H 3758.329556934 6.0 3.0 1.0 20 20 1805 1811
E 3758.384774656 81.0 7.0 3.0 20 20 1813 1815
H 3758.388245760 6.0 3.0 1.0 20 20 1813 1815
E 3758.433924932 81.0 7.0 3.0 20 20 1806 1815
H 3758.437253012 6.0 3.0 1.0 20 20 1804 1815
E 3758.482783994 81.0 7.0 3.0 20 20 1803 1817
H 3758.486251892 6.0 3.0 2.0 20 20 1799 1816
E 3758.532452172 81.0 7.0 3.0 20 20 1797 1812
H 3758.535780490 6.0 3.0 2.0 20 20 1799 1814
E 3758.590730784 81.0 7.0 3.0 20 20 1801 1815
H 3758.594052466 6.0 3.0 2.0 20 20 1801 1813
E 3758.639589734 81.0 7.0 3.0 20 20 1795 1811
H 3758.643056974 6.0 3.0 2.0 20 20 1785 1807
E 3758.688732492 81.0 7.0 3.0 20 20 1779 1805
H 3758.692058206 6.0 3.0 2.0 20 20 1773 1799
E 3758.737708580 81.0 7.0 3.0 20 20 1764 1792
H 3758.741179026 6.0 3.0 2.0 20 20 1763 1790
E 3758.796398176 81.0 6.0 5.0 20 20 1755 1783
H 3758.799869042 6.0 3.0 2.0 20 20 1754 1784
E 3758.845400850 81.0 6.0 8.0 20 20 1756 1786
H 3758.848724926 6.0 3.0 2.0 20 20 1761 1786
E 3758.894542950 80.0 6.0 11.0 20 20 1757 1792
H 3758.898045526 6.0 3.0 2.0 20 20 1764 1795
E 3758.943660326 80.0 6.0 15.0 20 20 1763 1795
H 3758.947359868 6.0 3.0 2.0 20 20 1763 1795
E 3759.022350608 79.0 6.0 20.0 20 20 1760 1791
H 3759.025765110 6.0 3.0 2.0 20 20 1768 1786
E 3759.071210062 78.0 7.0 23.0 20 20 1764 1783
H 3759.074761890 6.0 3.0 2.0 20 20 1770 1782
E 3759.120355018 78.0 7.0 25.0 20 20 1773 1780
H 3759.123856208 6.0 3.0 2.0 20 20 1780 1782
E 3759.169467340 78.0 6.0 26.0 20 20 1785 1786
H 3759.173302458 6.0 3.0 2.0 20 20 1797 1793
E 3759.228154934 78.0 6.0 27.0 20 20 1803 1796
H 3759.231658490 6.0 3.0 2.0 20 20 1804 1802
E 3759.277157384 74.0 6.0 27.0 20 20 1805 1811
H 3759.280659932 6.0 3.0 2.0 20 20 1807 1816
E 3759.326162620 71.0 6.0 29.0 20 20 1806 1815
H 3759.329663922 6.0 3.0 2.0 20 20 1808 1815
E 3759.375277784 68.0 6.0 30.0 20 20 1807 1816
H 3759.379069236 6.0 3.0 2.0 20 20 1807 1817
E 3759.433966638 63.0 6.0 28.0 20 20 1802 1815
H 3759.437470628 6.0 3.0 2.0 20 20 1794 1816
E 3759.482971594 61.0 6.0 30.0 20 20 1801 1817
H 3759.486475598 6.0 3.0 2.0 20 20 1802 1821
E 3759.531970320 57.0 6.0 34.0 20 20 1804 1815
H 3759.535470544 6.0 3.0 2.0 20 20 1801 1813
E 3759.581089124 54.0 6.0 36.0 20 20 1786 1810
H 3759.584883698 6.0 3.0 2.0 20 20 1777 1805
E 3759.639775080 49.0 6.0 36.0 20 20 1770 1800
H 3759.643278160 6.0 3.0 2.0 20 20 1763 1793
E 3759.688775556 45.0 5.0 35.0 20 20 1756 1784
H 3759.692279728 6.0 3.0 2.0 20 20 1753 1782
E 3759.737767912 42.0 5.0 35.0 20 20 1758 1786
H 3759.741268346 6.0 3.0 2.0 20 20 1753 1795
E 3759.786885316 39.0 5.0 35.0 20 20 1766 1795
H 3759.790683180 6.0 3.0 3.0 20 20 1763 1796
E 3759.845572658 35.0 5.0 36.0 20 20 1767 1793
H 3759.849078692 6.0 3.0 3.0 20 20 1774 1793
E 3759.894574926 31.0 6.0 37.0 20 20 1772 1790
