device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4780.382299666 104.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 4780.386059688 3.0 8.0 23.0 20 20 -3.0859375 -2.841796875
E 4780.431306092 104.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 4780.435065848 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 4780.480309326 104.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 4780.484161062 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 4780.529420136 104.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 4780.533306480 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 4780.588109186 104.0 13.0 14.0 20 20 -3.0859375 -2.83203125
H 4780.591868760 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 4780.637111510 104.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.640871448 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 4780.686117894 104.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.689878980 3.0 8.0 22.0 20 20 -3.0859375 -2.83203125
E 4780.735242242 104.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.739087720 3.0 8.0 23.0 20 20 -3.0859375 -2.841796875
E 4780.793918454 104.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.797807178 3.0 8.0 23.0 20 20 -3.0859375 -2.841796875
E 4780.842920750 104.0 12.0 15.0 20 20 -3.095703125 -2.841796875
H 4780.846680856 3.0 8.0 23.0 20 20 -3.0859375 -2.841796875
E 4780.891923032 104.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.895680912 3.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 4780.941043166 104.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 4780.944802712 3.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 4781.019737032 104.0 12.0 15.0 20 20 -3.0859375 -2.841796875
