device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3465.284204480 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 3465.287912422 97.0 18.0 24.0 20 20 -3.0859375 -2.841796875
E 3465.333206650 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 3465.336790790 97.0 18.0 24.0 20 20 -3.0859375 -2.841796875
E 3465.382323508 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 3465.385907970 97.0 18.0 23.0 20 20 -3.095703125 -2.83203125
E 3465.441011410 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.444707410 97.0 19.0 23.0 20 20 -3.0859375 -2.841796875
E 3465.490013692 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.493596614 97.0 19.0 24.0 20 20 -3.0859375 -2.841796875
E 3465.539015960 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.542719380 97.0 19.0 24.0 20 20 -3.095703125 -2.841796875
E 3465.588132776 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.591717042 97.0 19.0 25.0 20 20 -3.095703125 -2.841796875
E 3465.646820818 0.0 12.0 16.0 20 20 -3.095703125 -2.841796875
H 3465.650404958 97.0 19.0 24.0 20 20 -3.095703125 -2.841796875
E 3465.695823282 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.699519786 97.0 19.0 24.0 20 20 -3.0859375 -2.841796875
E 3465.744825410 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.748409102 97.0 19.0 23.0 20 20 -3.0859375 -2.841796875
E 3465.793942044 0.0 12.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.797649370 97.0 19.0 23.0 20 20 -3.0859375 -2.841796875
E 3465.852630338 0.0 13.0 16.0 20 20 -3.0859375 -2.841796875
H 3465.856214926 97.0 20.0 23.0 20 20 -3.0859375 -2.841796875
E 3465.901632774 0.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 3465.905216648 97.0 20.0 22.0 20 20 -3.095703125 -2.841796875
E 3465.950634818 0.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 3465.954331154 97.0 19.0 22.0 20 20 -3.0859375 -2.841796875
E 3466.019751536 0.0 13.0 15.0 20 20 -3.0859375 -2.83203125
H 3466.023241106 97.0 19.0 21.0 20 20 -3.095703125 -2.841796875
E 3466.078439802 0.0 14.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.082058620 97.0 19.0 22.0 20 20 -3.0859375 -2.841796875
E 3466.127442000 0.0 14.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.131024838 97.0 19.0 22.0 20 20 -3.0859375 -2.841796875
E 3466.176444072 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.180028170 97.0 19.0 23.0 20 20 -3.0859375 -2.841796875
E 3466.225561028 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.229257518 97.0 19.0 23.0 20 20 -3.0859375 -2.83203125
E 3466.284249028 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 3466.287833210 97.0 19.0 24.0 20 20 -3.095703125 -2.841796875
E 3466.333251548 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.336957474 97.0 19.0 24.0 20 20 -3.0859375 -2.841796875
E 3466.382253718 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3466.385838432 97.0 19.0 24.0 20 20 -3.0859375 -2.841796875
