device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4624.149990638 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.154107184 44.0 29.0 28.0 20 20 -3.0859375 -2.841796875
E 4624.199237024 130.0 100.0 100.0 20 20 -3.095703125 -2.841796875
H 4624.203478618 44.0 32.0 29.0 20 20 -3.095703125 -2.841796875
E 4624.257793522 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.261909886 44.0 33.0 29.0 20 20 -3.0859375 -2.841796875
E 4624.306927320 130.0 100.0 100.0 20 20 -3.095703125 -2.8515625
H 4624.311042564 44.0 34.0 29.0 20 20 -3.0859375 -2.841796875
E 4624.365597498 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.369835704 44.0 37.0 29.0 20 20 -3.0859375 -2.841796875
E 4624.424522882 130.0 100.0 100.0 20 20 -3.095703125 -2.841796875
H 4624.428631168 44.0 41.0 29.0 20 20 -3.095703125 -2.841796875
E 4624.483332094 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.487549748 45.0 43.0 29.0 20 20 -3.0859375 -2.841796875
E 4624.542012940 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.546128772 48.0 50.0 29.0 20 20 -3.0859375 -2.841796875
E 4624.600913530 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.605023972 53.0 55.0 30.0 20 20 -3.0859375 -2.841796875
E 4624.649929224 130.0 100.0 100.0 20 20 -3.095703125 -2.83203125
H 4624.654169334 57.0 54.0 30.0 20 20 -3.0859375 -2.841796875
E 4624.708620710 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.712734568 62.0 53.0 31.0 20 20 -3.0859375 -2.841796875
E 4624.757750672 130.0 100.0 100.0 20 20 -3.095703125 -2.841796875
H 4624.761969432 67.0 52.0 30.0 20 20 -3.0859375 -2.841796875
E 4624.816423286 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.820536094 71.0 50.0 31.0 20 20 -3.095703125 -2.841796875
E 4624.875901670 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.880012350 75.0 48.0 31.0 20 20 -3.0859375 -2.841796875
E 4624.934033884 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4624.938378238 79.0 49.0 30.0 20 20 -3.0859375 -2.841796875
E 4625.012837720 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4625.016865758 83.0 47.0 29.0 20 20 -3.0859375 -2.841796875
E 4625.071641752 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4625.075669006 87.0 42.0 28.0 20 20 -3.0859375 -2.841796875
E 4625.120990436 130.0 100.0 100.0 20 20 -3.095703125 -2.841796875
H 4625.125102586 90.0 39.0 28.0 20 20 -3.0859375 -2.841796875
E 4625.179448234 130.0 100.0 100.0 20 20 -3.095703125 -2.83203125
H 4625.183565424 93.0 39.0 27.0 20 20 -3.095703125 -2.841796875
E 4625.238250026 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4625.242365270 95.0 39.0 28.0 20 20 -3.095703125 -2.841796875
E 4625.287253638 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4625.291622828 97.0 37.0 29.0 20 20 -3.0859375 -2.841796875
E 4625.346173604 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
H 4625.350286384 97.0 35.0 28.0 20 20 -3.0859375 -2.841796875
E 4625.405112316 130.0 100.0 100.0 20 20 -3.0859375 -2.841796875
