device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 171.330560342 79.0 48.0 76.0 10 10
E 171.379562624 72.0 47.0 78.0 10 10
E 171.428564822 66.0 48.0 79.0 10 10
E 171.477681834 60.0 51.0 80.0 10 10
E 171.536369918 53.0 56.0 75.0 10 10
E 171.585372116 48.0 57.0 70.0 10 10
E 171.634374230 45.0 56.0 68.0 10 10
E 171.683491284 42.0 57.0 70.0 10 10
E 171.742179088 37.0 58.0 74.0 10 10
E 171.791181482 34.0 59.0 77.0 10 10
E 171.840183694 30.0 60.0 77.0 10 10
E 171.889300118 27.0 64.0 76.0 10 10
E 171.947988608 24.0 69.0 76.0 10 10
E 172.016990834 23.0 73.0 77.0 10 10
E 172.065992976 23.0 72.0 81.0 10 10
E 172.115109666 22.0 69.0 86.0 10 10
E 172.173797876 20.0 65.0 91.0 10 10
E 172.222800326 17.0 63.0 95.0 10 10
E 172.271802440 14.0 62.0 95.0 10 10
E 172.320918920 11.0 60.0 94.0 10 10
E 172.379607368 7.0 58.0 90.0 10 10
E 172.428609692 6.0 57.0 85.0 10 10
E 172.477611918 5.0 58.0 82.0 10 10
E 172.526728412 5.0 57.0 81.0 10 10
E 172.585416818 5.0 57.0 78.0 10 10
E 172.634419002 5.0 55.0 74.0 10 10
E 172.683421424 5.0 53.0 69.0 10 10
E 172.732537624 5.0 51.0 64.0 10 10
E 172.791226184 5.0 54.0 57.0 10 10
E 172.840228424 5.0 58.0 52.0 10 10
E 172.889230832 7.0 62.0 48.0 10 10
E 172.938900872 9.0 70.0 45.0 10 10
E 173.017035522 14.0 83.0 43.0 10 10
E 173.066037874 19.0 93.0 41.0 10 10
E 173.115040058 25.0 99.0 38.0 10 10
E 173.164156762 31.0 100.0 36.0 10 10
E 173.271847198 45.0 100.0 32.0 10 15
E 173.330649942 53.0 100.0 31.0 10 15
E 173.379766940 60.0 100.0 29.0 10 15
E 173.438454940 68.0 100.0 28.0 10 15
E 173.487457194 74.0 100.0 27.0 10 15
E 173.536459518 81.0 100.0 26.0 10 15
E 173.585576320 87.0 100.0 24.0 10 15
E 173.644264460 94.0 100.0 22.0 10 15
E 173.693266490 100.0 100.0 21.0 10 15
E 173.742268674 104.0 100.0 20.0 10 15
E 173.791385322 109.0 100.0 19.0 10 15
E 173.850073812 114.0 100.0 17.0 10 15
E 173.899075870 118.0 100.0 17.0 10 15
E 173.948078194 121.0 100.0 17.0 10 15
E 174.017194254 124.0 100.0 17.0 10 15
E 174.075883010 125.0 93.0 17.0 10 15
E 174.124885334 125.0 94.0 17.0 10 15
E 174.173887560 125.0 97.0 17.0 10 15
E 174.223003690 125.0 99.0 17.0 10 15
E 174.281692460 125.0 100.0 17.0 10 15
E 174.330694756 125.0 100.0 17.0 10 15
E 174.379696870 125.0 100.0 17.0 10 15
E 174.428813126 125.0 100.0 16.0 10 15
E 174.487501868 125.0 98.0 15.0 10 15
E 174.536504066 125.0 94.0 15.0 10 15
E 174.585506376 125.0 89.0 14.0 10 15
E 174.634622450 125.0 82.0 13.0 10 15
E 174.693311332 125.0 76.0 12.0 10 15
E 174.742313502 125.0 72.0 12.0 10 15
E 174.791315784 125.0 65.0 11.0 10 15
E 174.840431690 125.0 59.0 12.0 10 15
E 174.899120628 125.0 52.0 17.0 10 15
E 174.948123050 125.0 47.0 26.0 10 15
E 175.017125192 124.0 42.0 37.0 10 15
E 175.066794462 121.0 39.0 46.0 10 15
E 175.124930316 118.0 40.0 50.0 10 15
E 175.173932444 116.0 42.0 53.0 10 15
E 175.222934600 114.0 40.0 60.0 10 15
E 175.272050506 110.0 38.0 67.0 10 15
E 175.330739570 103.0 36.0 69.0 10 15
E 175.379741754 97.0 36.0 65.0 10 15
E 175.428743910 92.0 38.0 61.0 10 15
E 175.477859858 87.0 40.0 60.0 10 15
E 175.536548894 82.0 40.0 61.0 10 15
E 175.585551176 78.0 41.0 61.0 10 15
E 175.634553374 73.0 43.0 62.0 10 15
E 175.683669294 69.0 44.0 62.0 10 15
E 175.742358246 64.0 47.0 59.0 10 15
E 175.791360570 63.0 49.0 58.0 10 15
E 175.840362810 61.0 48.0 60.0 10 15
E 175.889478268 60.0 48.0 60.0 10 15
E 175.948167752 59.0 47.0 59.0 10 15
E 176.017169894 58.0 46.0 64.0 10 15
E 176.066172302 54.0 47.0 73.0 10 15
E 176.115288096 49.0 49.0 76.0 10 15
E 176.173977314 44.0 51.0 73.0 10 15
E 176.222979344 40.0 53.0 78.0 10 15
E 176.271981500 36.0 56.0 87.0 10 15
E 176.321097364 31.0 56.0 93.0 10 15
E 176.379786736 26.0 55.0 94.0 10 15
E 176.428788878 21.0 54.0 99.0 10 15
E 176.477790978 17.0 53.0 100.0 10 15
E 176.526906786 13.0 55.0 100.0 10 15
E 176.585595948 8.0 59.0 100.0 10 15
E 176.634598230 5.0 61.0 100.0 10 15
E 176.683600470 5.0 61.0 100.0 10 15
E 176.732716264 5.0 59.0 100.0 10 15
E 176.791405356 5.0 57.0 100.0 10 15
E 176.840407512 5.0 55.0 100.0 10 15
E 176.889409780 5.0 52.0 100.0 10 15
E 176.938525798 5.0 51.0 100.0 10 15
E 177.017214806 5.0 51.0 95.0 10 15
E 177.066216906 5.0 52.0 89.0 10 15
E 177.115219146 5.0 57.0 80.0 10 15
E 177.164888430 5.0 63.0 71.0 10 15
E 177.223024214 7.0 71.0 63.0 10 15
E 177.272026454 8.0 81.0 58.0 10 15
E 177.321028652 11.0 92.0 54.0 10 15
E 177.370144180 16.0 99.0 50.0 10 15
E 177.428833608 24.0 100.0 47.0 10 15
E 177.477835848 29.0 100.0 45.0 10 15
E 177.526837976 36.0 100.0 42.0 10 15
E 177.575953784 42.0 100.0 40.0 10 15
E 177.634642974 51.0 100.0 37.0 10 15
E 177.683645298 58.0 100.0 34.0 10 15
E 177.732647510 64.0 100.0 32.0 10 15
E 177.781763388 71.0 100.0 30.0 10 15
E 177.840452438 78.0 100.0 27.0 10 15
E 177.889454622 85.0 100.0 26.0 10 15
E 177.938456974 91.0 100.0 25.0 10 15
E 178.007572586 96.0 100.0 24.0 10 15
E 178.066261874 102.0 100.0 22.0 10 15
E 178.115264086 106.0 100.0 21.0 10 15
E 178.164266270 111.0 100.0 20.0 10 15
E 178.213381896 115.0 100.0 19.0 10 15
E 178.272071352 119.0 100.0 18.0 10 15
E 178.321073424 122.0 100.0 17.0 10 15
E 178.370075790 124.0 100.0 17.0 10 15
E 178.419191164 125.0 100.0 18.0 10 15
E 178.477880480 125.0 100.0 19.0 10 15
E 178.634801300 125.0 100.0 18.0 10 20
E 178.693490462 125.0 100.0 17.0 10 20
E 178.742492716 125.0 100.0 17.0 10 20
E 178.791494858 125.0 100.0 17.0 10 20
E 178.840610372 124.0 100.0 16.0 10 20
E 178.899299772 125.0 100.0 15.0 10 20
E 178.948302054 125.0 100.0 13.0 10 20
E 179.017304280 124.0 100.0 13.0 10 20
E 179.066419752 124.0 98.0 13.0 10 20
E 179.125109264 124.0 90.0 15.0 10 20
E 179.174111616 124.0 82.0 18.0 10 20
E 179.223113870 123.0 78.0 22.0 10 20
E 179.272782342 122.0 75.0 28.0 10 20
E 179.330918714 120.0 66.0 39.0 10 20
E 179.379920898 118.0 60.0 46.0 10 20
E 179.428923138 116.0 55.0 49.0 10 20
E 179.478038428 113.0 52.0 56.0 10 20
E 179.536728094 110.0 51.0 63.0 10 20
E 179.585730320 108.0 49.0 65.0 10 20
E 179.634732434 106.0 47.0 69.0 10 20
E 179.683848228 102.0 45.0 75.0 10 20
E 179.742537474 96.0 46.0 76.0 10 20
E 179.791539728 91.0 47.0 71.0 10 20
E 179.840541856 86.0 47.0 70.0 10 20
E 179.889657580 82.0 49.0 71.0 10 20
E 179.948346896 77.0 52.0 74.0 10 20
E 180.017349206 73.0 52.0 76.0 10 20
E 180.066351348 68.0 52.0 75.0 10 20
E 180.115467016 64.0 55.0 73.0 10 20
E 180.174156374 61.0 58.0 72.0 10 20
E 180.223158530 59.0 60.0 75.0 10 20
E 180.272160770 58.0 61.0 79.0 10 20
E 180.321276200 56.0 61.0 82.0 10 20
E 180.379965600 51.0 60.0 86.0 10 20
E 180.428968022 47.0 60.0 87.0 10 20
E 180.477970080 42.0 64.0 87.0 10 20
E 180.527085566 39.0 70.0 89.0 10 20
E 180.585774980 37.0 73.0 94.0 10 20
E 180.634777542 35.0 75.0 100.0 10 20
E 180.683779656 31.0 79.0 100.0 10 20
E 180.732894918 29.0 85.0 100.0 10 20
E 180.791584612 28.0 90.0 100.0 10 20
E 180.840586866 28.0 91.0 100.0 10 20
E 180.889588896 27.0 87.0 100.0 10 20
E 180.938704760 27.0 82.0 100.0 10 20
E 181.017393978 27.0 80.0 100.0 10 20
E 181.066396148 27.0 80.0 100.0 10 20
E 181.115398430 27.0 79.0 100.0 10 20
E 181.164515456 26.0 79.0 100.0 10 20
E 181.223203274 23.0 79.0 100.0 10 20
E 181.272205458 22.0 81.0 100.0 10 20
E 181.321207838 21.0 81.0 100.0 10 20
E 181.370878060 21.0 82.0 100.0 10 20
E 181.429012696 22.0 87.0 100.0 10 20
E 181.478014964 22.0 87.0 100.0 10 20
E 181.527017204 21.0 81.0 100.0 10 20
E 181.576134202 21.0 73.0 100.0 10 20
E 181.634822244 19.0 66.0 100.0 10 20
E 181.683824386 17.0 65.0 100.0 10 20
E 181.732826668 15.0 67.0 100.0 10 20
E 181.781943708 13.0 71.0 100.0 10 20
E 181.840631540 12.0 76.0 92.0 10 20
E 181.889633808 12.0 82.0 83.0 10 20
E 181.938636020 13.0 88.0 75.0 10 20
E 182.007753130 15.0 96.0 68.0 10 20
E 182.066440822 21.0 100.0 62.0 10 20
E 182.115443188 26.0 100.0 57.0 10 20
E 182.164445484 32.0 100.0 53.0 10 20
E 182.213562580 39.0 100.0 48.0 10 20
E 182.272250272 47.0 100.0 43.0 10 20
E 182.321252638 54.0 100.0 41.0 10 20
E 182.370254906 62.0 100.0 38.0 10 20
E 182.419371246 69.0 100.0 35.0 10 20
E 182.478059694 78.0 100.0 32.0 10 20
E 182.527062032 84.0 100.0 30.0 10 20
E 182.576064104 91.0 100.0 28.0 10 20
E 182.625180598 97.0 100.0 26.0 10 20
E 182.683869060 104.0 100.0 23.0 10 20
E 182.732871510 109.0 100.0 21.0 10 20
E 182.781873750 113.0 100.0 20.0 10 20
E 182.830989978 117.0 100.0 20.0 10 20
E 182.889678552 121.0 100.0 20.0 10 20
E 182.938680806 124.0 100.0 19.0 10 20
E 183.007682892 125.0 100.0 20.0 10 20
E 183.056799414 125.0 100.0 20.0 10 20
E 183.115488002 126.0 100.0 19.0 10 20
E 183.164490284 126.0 100.0 19.0 10 20
E 183.213492328 126.0 100.0 18.0 10 20
E 183.262608640 126.0 100.0 17.0 10 20
E 183.321297480 126.0 100.0 17.0 10 20
E 183.370299580 126.0 100.0 17.0 10 20
E 183.419301764 126.0 100.0 17.0 10 20
E 183.468971622 126.0 100.0 16.0 10 20
E 183.527106762 126.0 100.0 15.0 10 20
E 183.576109044 125.0 100.0 14.0 10 20
E 183.625111508 125.0 100.0 14.0 10 20
E 183.674227512 125.0 89.0 16.0 10 20
E 183.732916086 125.0 74.0 20.0 10 20
E 183.781918662 124.0 64.0 27.0 10 20
E 183.938725550 116.0 43.0 52.0 10 25
E 184.007727720 113.0 40.0 57.0 10 25
E 184.056729960 111.0 37.0 61.0 10 25
E 184.105846454 108.0 34.0 66.0 10 25
E 184.164534818 102.0 33.0 74.0 10 25
E 184.213537254 96.0 34.0 76.0 10 25
E 184.262539466 90.0 35.0 74.0 10 25
E 184.311656268 84.0 37.0 72.0 10 25
E 184.370344352 78.0 42.0 70.0 10 25
E 184.419346634 73.0 46.0 71.0 10 25
E 184.468348902 69.0 49.0 75.0 10 25
E 184.517465382 65.0 51.0 81.0 10 25
E 184.576153900 59.0 52.0 85.0 10 25
E 184.625156000 53.0 53.0 90.0 10 25
E 184.674158156 47.0 55.0 97.0 10 25
E 184.723274748 42.0 58.0 98.0 10 25
E 184.781963196 36.0 63.0 97.0 10 25
E 184.830965506 32.0 66.0 97.0 10 25
E 184.879967732 29.0 69.0 95.0 10 25
E 184.929084702 27.0 71.0 94.0 10 25
E 185.007772492 25.0 70.0 100.0 10 25
E 185.056774872 23.0 69.0 100.0 10 25
E 185.105777014 21.0 70.0 100.0 10 25
E 185.154894138 19.0 69.0 100.0 10 25
E 185.213582124 16.0 68.0 100.0 10 25
E 185.262584154 15.0 69.0 100.0 10 25
E 185.311586562 14.0 69.0 100.0 10 25
E 185.360702244 13.0 67.0 100.0 10 25
E 185.419391434 11.0 65.0 100.0 10 25
E 185.468393674 10.0 64.0 100.0 10 25
E 185.517395816 9.0 62.0 100.0 10 25
E 185.567064834 7.0 57.0 100.0 10 25
E 185.625200954 6.0 55.0 90.0 10 25
E 185.674203110 5.0 54.0 81.0 10 25
E 185.723205350 6.0 55.0 73.0 10 25
E 185.772321088 6.0 58.0 65.0 10 25
E 185.831010194 7.0 60.0 57.0 10 25
E 185.880012434 8.0 64.0 52.0 10 25
E 185.929014632 10.0 70.0 47.0 10 25
E 185.978130482 13.0 76.0 44.0 10 25
E 186.056819714 19.0 81.0 41.0 10 25
E 186.105821870 24.0 84.0 38.0 10 25
E 186.154824096 30.0 89.0 36.0 10 25
E 186.203939736 36.0 100.0 35.0 10 25
E 186.262629094 46.0 100.0 34.0 10 25
E 186.311631250 53.0 100.0 32.0 10 25
E 186.360633574 61.0 100.0 31.0 10 25
E 186.409749410 68.0 100.0 29.0 10 25
E 186.468438404 77.0 100.0 27.0 10 25
E 186.517440854 84.0 100.0 26.0 10 25
E 186.566442884 90.0 100.0 25.0 10 25
E 186.615558608 96.0 100.0 23.0 10 25
E 186.674247770 103.0 100.0 22.0 10 25
E 186.723250122 107.0 100.0 20.0 10 25
E 186.772252292 113.0 100.0 19.0 10 25
E 186.821368086 117.0 100.0 19.0 10 25
E 186.880057346 121.0 100.0 20.0 10 25
E 186.929059684 125.0 100.0 20.0 10 25
E 186.978061826 126.0 100.0 22.0 10 25
E 187.047177704 126.0 100.0 24.0 10 25
E 187.105866684 126.0 100.0 24.0 10 25
E 187.154868840 126.0 100.0 23.0 10 25
E 187.203871360 126.0 100.0 23.0 10 25
E 187.252987336 126.0 100.0 22.0 10 25
E 187.311676232 126.0 100.0 22.0 10 25
E 187.360678388 126.0 100.0 21.0 10 25
E 187.409680712 126.0 100.0 21.0 10 25
E 187.458796576 126.0 100.0 19.0 10 25
E 187.517485416 126.0 100.0 18.0 10 25
E 187.566487880 126.0 100.0 17.0 10 25
E 187.615489952 126.0 100.0 20.0 10 25
E 187.665159712 126.0 100.0 25.0 10 25
E 187.723294754 125.0 100.0 36.0 10 25
E 187.772297218 123.0 100.0 46.0 10 25
E 187.821299262 121.0 100.0 53.0 10 25
E 187.870415714 119.0 100.0 60.0 10 25
E 187.929104456 117.0 100.0 71.0 10 25
E 187.978106472 115.0 100.0 78.0 10 25
E 188.047108656 113.0 92.0 83.0 10 25
E 188.096225150 110.0 82.0 92.0 10 25
E 188.154913724 106.0 73.0 99.0 10 25
E 188.203915838 103.0 67.0 100.0 10 25
E 188.252918036 98.0 62.0 100.0 10 25
E 188.302034516 92.0 62.0 99.0 10 25
E 188.360723034 86.0 63.0 99.0 10 25
E 188.409725372 80.0 63.0 98.0 10 25
E 188.458727402 75.0 64.0 94.0 10 25
E 188.507843966 70.0 66.0 95.0 10 25
E 188.566532484 64.0 67.0 95.0 10 25
E 188.615534724 59.0 68.0 94.0 10 25
E 188.664536810 55.0 68.0 94.0 10 25
E 188.713653192 50.0 67.0 95.0 10 25
E 188.772341948 45.0 69.0 95.0 10 25
E 188.821344272 42.0 75.0 99.0 10 25
E 188.870346372 40.0 79.0 100.0 10 25
E 188.919462642 39.0 78.0 100.0 10 25
E 188.978151384 37.0 79.0 100.0 10 25
E 189.047153540 36.0 80.0 100.0 10 25
E 189.096155850 36.0 77.0 100.0 10 25
E 189.262763466 30.0 73.0 100.0 10 30
E 189.311765678 30.0 73.0 100.0 10 30
E 189.360882648 29.0 72.0 100.0 10 30
E 189.419570718 29.0 68.0 100.0 10 30
E 189.468572790 27.0 67.0 100.0 10 30
E 189.517575044 24.0 66.0 100.0 10 30
E 189.566691958 22.0 65.0 100.0 10 30
E 189.625379846 20.0 66.0 100.0 10 30
E 189.674382268 18.0 65.0 100.0 10 30
E 189.723384480 17.0 63.0 100.0 10 30
E 189.773054590 16.0 62.0 100.0 10 30
E 189.831189408 15.0 61.0 100.0 10 30
E 189.880191662 13.0 61.0 94.0 10 30
E 189.929193902 13.0 63.0 85.0 10 30
E 189.978310746 13.0 67.0 77.0 10 30
E 190.056998774 14.0 76.0 68.0 10 30
E 190.106001210 15.0 85.0 61.0 10 30
E 190.155003114 18.0 92.0 56.0 10 30
E 190.204120140 23.0 99.0 52.0 10 30
E 190.262808210 29.0 100.0 47.0 10 30
E 190.311810436 35.0 100.0 44.0 10 30
E 190.360812606 42.0 100.0 41.0 10 30
E 190.409929464 49.0 100.0 38.0 10 30
E 190.468617688 59.0 100.0 36.0 10 30
E 190.517619858 66.0 100.0 35.0 10 30
E 190.566622140 74.0 100.0 33.0 10 30
E 190.615739012 81.0 100.0 32.0 10 30
E 190.674427026 89.0 100.0 30.0 10 30
E 190.723429140 95.0 100.0 29.0 10 30
E 190.772431562 101.0 100.0 28.0 10 30
E 190.821547482 107.0 100.0 27.0 10 30
E 190.880236462 113.0 100.0 25.0 10 30
E 190.929238646 118.0 100.0 23.0 10 30
E 190.978240956 122.0 100.0 22.0 10 30
E 191.047356568 125.0 100.0 22.0 10 30
E 191.106045800 126.0 100.0 22.0 10 30
E 191.155048124 126.0 100.0 23.0 10 30
E 191.204050280 126.0 100.0 23.0 10 30
E 191.253165794 126.0 100.0 22.0 10 30
E 191.311855236 126.0 100.0 22.0 10 30
E 191.360857322 126.0 100.0 21.0 10 30
E 191.409859604 126.0 100.0 19.0 10 30
E 191.458975104 126.0 100.0 18.0 10 30
E 191.517664574 126.0 100.0 17.0 10 30
E 191.566666730 126.0 100.0 16.0 10 30
E 191.615668998 126.0 100.0 15.0 10 30
E 191.664784568 126.0 100.0 16.0 10 30
E 191.723474122 125.0 100.0 26.0 10 30
E 191.782276754 123.0 100.0 38.0 10 30
E 191.831278994 121.0 91.0 51.0 10 30
E 191.880949020 118.0 82.0 66.0 10 30
E 191.939084034 115.0 73.0 81.0 10 30
E 192.008086106 112.0 67.0 90.0 10 30
E 192.057088374 109.0 61.0 98.0 10 30
E 192.106204910 104.0 56.0 100.0 10 30
E 192.164893274 97.0 55.0 100.0 10 30
E 192.213895556 92.0 56.0 98.0 10 30
E 192.262897754 86.0 58.0 97.0 10 30
E 192.312014332 81.0 59.0 96.0 10 30
E 192.370702612 75.0 59.0 96.0 10 30
E 192.419704866 70.0 58.0 96.0 10 30
E 192.468707120 65.0 55.0 95.0 10 30
E 192.517823922 60.0 55.0 93.0 10 30
E 192.576512132 54.0 56.0 89.0 10 30
E 192.625514148 50.0 57.0 92.0 10 30
E 192.674516556 46.0 59.0 96.0 10 30
E 192.723632826 41.0 62.0 100.0 10 30
E 192.782321484 37.0 65.0 100.0 10 30
E 192.831323850 33.0 67.0 100.0 10 30
E 192.880326006 30.0 70.0 100.0 10 30
E 192.929443186 28.0 74.0 100.0 10 30
E 193.008130976 27.0 79.0 100.0 10 30
E 193.057133202 27.0 79.0 100.0 10 30
E 193.106135372 27.0 80.0 100.0 10 30
E 193.155252622 26.0 81.0 100.0 10 30
E 193.213940174 26.0 80.0 100.0 10 30
E 193.262942484 26.0 79.0 100.0 10 30
E 193.311944696 26.0 77.0 100.0 10 30
E 193.361062030 26.0 74.0 100.0 10 30
E 193.419749666 26.0 72.0 100.0 10 30
E 193.468752032 26.0 75.0 100.0 10 30
E 193.517754216 26.0 78.0 100.0 10 30
E 193.566871480 26.0 79.0 100.0 10 30
E 193.625559158 26.0 76.0 100.0 10 30
E 193.674561328 26.0 72.0 100.0 10 30
E 193.723563610 26.0 67.0 100.0 10 30
E 193.772680888 24.0 67.0 100.0 10 30
E 193.831368594 23.0 78.0 100.0 10 30
E 193.880370750 23.0 90.0 98.0 10 30
E 193.929372920 23.0 98.0 88.0 10 30
E 193.979043604 25.0 100.0 80.0 10 30
E 194.057178016 29.0 100.0 71.0 10 30
E 194.106180102 32.0 100.0 64.0 10 30
E 194.155182342 37.0 100.0 58.0 10 30
E 194.204299522 42.0 100.0 53.0 10 30
E 194.262987326 49.0 100.0 48.0 10 30
E 194.311989524 56.0 100.0 44.0 10 30
E 194.360991708 63.0 100.0 40.0 10 30
E 194.410109070 71.0 100.0 37.0 10 30
E 194.517799324 85.0 100.0 32.0 10 35
E 194.576601620 93.0 100.0 29.0 10 35
E 194.625718520 99.0 100.0 28.0 10 35
E 194.684406632 106.0 100.0 26.0 10 35
E 194.733408830 111.0 100.0 26.0 10 35
E 194.782410986 115.0 100.0 25.0 10 35
E 194.831526738 119.0 100.0 24.0 10 35
E 194.890215942 123.0 100.0 24.0 10 35
E 194.939218224 125.0 100.0 23.0 10 35
E 195.008220562 126.0 100.0 24.0 10 35
E 195.057336076 126.0 100.0 24.0 10 35
E 195.116025434 126.0 100.0 24.0 10 35
E 195.165027828 126.0 100.0 25.0 10 35
E 195.214029872 126.0 100.0 26.0 10 35
E 195.263145456 126.0 100.0 26.0 10 35
E 195.321834688 126.0 100.0 25.0 10 35
E 195.370836956 126.0 100.0 24.0 10 35
E 195.419839210 126.0 100.0 23.0 10 35
E 195.468955438 126.0 100.0 22.0 10 35
E 195.527644208 126.0 100.0 20.0 10 35
E 195.576646532 125.0 100.0 19.0 10 35
E 195.625648618 125.0 100.0 19.0 10 35
E 195.674764748 125.0 100.0 21.0 10 35
E 195.733453784 125.0 99.0 28.0 10 35
E 195.782455688 124.0 90.0 37.0 10 35
E 195.831458124 121.0 81.0 50.0 10 35
E 195.880574212 119.0 73.0 62.0 10 35
E 195.939263010 116.0 65.0 71.0 10 35
E 196.008265278 113.0 59.0 79.0 10 35
E 196.057267574 110.0 55.0 89.0 10 35
E 196.106937012 106.0 51.0 98.0 10 35
E 196.165072530 99.0 48.0 100.0 10 35
E 196.214074658 93.0 46.0 100.0 10 35
E 196.263076898 87.0 47.0 98.0 10 35
E 196.312193462 81.0 49.0 97.0 10 35
E 196.370881784 74.0 51.0 95.0 10 35
E 196.419884136 69.0 53.0 92.0 10 35
E 196.468886348 65.0 55.0 91.0 10 35
E 196.518002982 60.0 56.0 92.0 10 35
E 196.576691234 55.0 55.0 96.0 10 35
E 196.625693516 51.0 56.0 98.0 10 35
E 196.674695756 46.0 60.0 100.0 10 35
E 196.723811676 41.0 64.0 100.0 10 35
E 196.782500670 38.0 70.0 100.0 10 35
E 196.831502868 37.0 76.0 100.0 10 35
E 196.880505136 36.0 79.0 100.0 10 35
E 196.929621364 35.0 80.0 100.0 10 35
E 197.008309938 35.0 81.0 100.0 10 35
E 197.057312318 34.0 79.0 100.0 10 35
E 197.106314460 34.0 79.0 100.0 10 35
E 197.155429386 34.0 80.0 100.0 10 35
E 197.214119486 34.0 79.0 100.0 10 35
E 197.263121684 34.0 77.0 100.0 10 35
E 197.312123868 34.0 76.0 100.0 10 35
E 197.361238542 34.0 76.0 100.0 10 35
E 197.419928852 34.0 75.0 100.0 10 35
E 197.468931078 34.0 73.0 100.0 10 35
E 197.517933332 34.0 71.0 100.0 10 35
E 197.567048146 34.0 71.0 100.0 10 35
E 197.625738288 34.0 69.0 100.0 10 35
E 197.674740472 34.0 66.0 100.0 10 35
E 197.723742572 34.0 63.0 100.0 10 35
E 197.772857540 31.0 60.0 100.0 10 35
E 197.831547710 28.0 57.0 100.0 10 35
E 197.880549824 25.0 58.0 100.0 10 35
E 197.929552148 23.0 61.0 100.0 10 35
E 197.978666920 21.0 65.0 100.0 10 35
E 198.057357132 20.0 77.0 100.0 10 35
E 198.106359288 22.0 94.0 100.0 10 35
E 198.155361654 22.0 100.0 100.0 10 35
E 198.205029916 23.0 100.0 90.0 10 35
E 198.263166512 26.0 100.0 80.0 10 35
E 198.312168668 29.0 100.0 73.0 10 35
E 198.361170950 34.0 100.0 66.0 10 35
E 198.410285400 40.0 100.0 61.0 10 35
E 198.468976004 47.0 100.0 55.0 10 35
E 198.517978132 54.0 100.0 51.0 10 35
E 198.566980400 61.0 100.0 47.0 10 35
E 198.616094850 69.0 100.0 43.0 10 35
E 198.674785244 78.0 100.0 38.0 10 35
E 198.723787484 86.0 100.0 35.0 10 35
E 198.772789752 92.0 100.0 32.0 10 35
E 198.821906218 98.0 100.0 30.0 10 35
