device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2554.271858062 91.0 12.0 3.0 20 20 1765 1797
H 2554.275361576 5.0 6.0 10.0 20 20 1767 1798
E 2554.320860330 91.0 10.0 3.0 20 20 1770 1801
H 2554.324505986 5.0 6.0 9.0 20 20 1772 1806
E 2554.369977412 91.0 9.0 3.0 20 20 1772 1807
H 2554.373645104 5.0 5.0 9.0 20 20 1776 1806
E 2554.428665286 91.0 8.0 4.0 20 20 1764 1800
H 2554.431993842 5.0 5.0 8.0 20 20 1768 1805
E 2554.477667526 91.0 7.0 4.0 20 20 1755 1792
H 2554.481136166 5.0 5.0 7.0 20 20 1752 1789
E 2554.526669668 91.0 7.0 5.0 20 20 1747 1786
H 2554.530141570 5.0 5.0 6.0 20 20 1732 1786
E 2554.575787184 91.0 6.0 6.0 20 20 1747 1782
H 2554.579312258 5.0 4.0 6.0 20 20 1746 1785
E 2554.634474806 91.0 6.0 10.0 20 20 1749 1791
H 2554.638116220 5.0 4.0 5.0 20 20 1753 1798
E 2554.683476962 91.0 7.0 14.0 20 20 1755 1799
H 2554.687122590 5.0 4.0 5.0 20 20 1754 1799
E 2554.732479216 90.0 7.0 16.0 20 20 1753 1800
H 2554.735982758 5.0 4.0 5.0 20 20 1750 1802
E 2554.781596704 89.0 6.0 18.0 20 20 1748 1802
H 2554.785435210 5.0 4.0 5.0 20 20 1744 1794
E 2554.840284102 89.0 6.0 18.0 20 20 1745 1786
H 2554.843929002 5.0 4.0 4.0 20 20 1748 1784
E 2554.889286244 88.0 6.0 20.0 20 20 1753 1786
H 2554.892787476 5.0 4.0 4.0 20 20 1758 1790
E 2554.938288568 88.0 6.0 24.0 20 20 1761 1795
H 2554.941790906 5.0 4.0 4.0 20 20 1764 1802
E 2555.007405972 87.0 7.0 27.0 20 20 1774 1806
H 2555.011071508 5.0 4.0 4.0 20 20 1776 1805
E 2555.066093454 85.0 6.0 27.0 20 20 1774 1807
H 2555.069504358 5.0 4.0 4.0 20 20 1775 1809
E 2555.115095778 82.0 6.0 26.0 20 20 1770 1805
H 2555.118598228 5.0 4.0 4.0 20 20 1771 1807
E 2555.164097934 79.0 6.0 25.0 20 20 1765 1807
H 2555.167599264 5.0 4.0 4.0 20 20 1761 1805
E 2555.213215352 77.0 6.0 24.0 20 20 1761 1806
H 2555.217056826 5.0 4.0 4.0 20 20 1764 1809
E 2555.271902932 75.0 6.0 26.0 20 20 1765 1806
H 2555.275406698 5.0 4.0 4.0 20 20 1763 1798
E 2555.320905298 73.0 7.0 31.0 20 20 1760 1794
H 2555.324407650 5.0 4.0 4.0 20 20 1760 1792
E 2555.369907160 70.0 7.0 34.0 20 20 1754 1788
H 2555.373507666 5.0 4.0 4.0 20 20 1751 1776
E 2555.419024816 66.0 7.0 35.0 20 20 1745 1772
H 2555.422861950 5.0 3.0 4.0 20 20 1742 1772
E 2555.477712228 62.0 6.0 34.0 20 20 1741 1774
H 2555.481215812 5.0 3.0 4.0 20 20 1743 1781
E 2555.526714622 58.0 6.0 36.0 20 20 1747 1784
H 2555.530316248 5.0 4.0 4.0 20 20 1746 1784
E 2555.575716792 54.0 6.0 38.0 20 20 1748 1783
H 2555.579363988 5.0 4.0 4.0 20 20 1749 1785
E 2555.624834700 50.0 7.0 37.0 20 20 1748 1788
H 2555.628527032 5.0 4.0 4.0 20 20 1748 1789
E 2555.683521720 46.0 7.0 35.0 20 20 1746 1784
H 2555.687123738 5.0 4.0 4.0 20 20 1747 1777
E 2555.732523876 43.0 7.0 35.0 20 20 1751 1777
H 2555.736170596 5.0 4.0 4.0 20 20 1762 1779
E 2555.781525990 40.0 7.0 35.0 20 20 1768 1783
