device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2668.933593682 96.0 3.0 2.0 20 20 1787 1797
H 2668.937395774 5.0 3.0 2.0 20 20 1787 1797
E 2669.002709406 96.0 3.0 2.0 20 20 1788 1797
H 2669.005999238 5.0 3.0 2.0 20 20 1787 1798
E 2669.061398554 96.0 3.0 2.0 20 20 1788 1797
H 2669.064777076 5.0 3.0 2.0 20 20 1788 1797
E 2669.110400920 96.0 3.0 2.0 20 20 1789 1799
H 2669.114205952 5.0 3.0 2.0 20 20 1788 1800
E 2669.159403118 96.0 3.0 2.0 20 20 1790 1802
H 2669.163205070 5.0 3.0 2.0 20 20 1790 1806
E 2669.208518646 96.0 3.0 2.0 20 20 1791 1798
H 2669.212228142 5.0 3.0 1.0 20 20 1781 1792
E 2669.267208088 96.0 3.0 2.0 20 20 1784 1800
H 2669.270535398 5.0 3.0 1.0 20 20 1777 1789
E 2669.316210188 96.0 3.0 2.0 20 20 1772 1788
H 2669.319535468 5.0 3.0 1.0 20 20 1770 1782
E 2669.365212652 96.0 3.0 2.0 20 20 1756 1776
H 2669.368538128 5.0 3.0 1.0 20 20 1753 1777
E 2669.414328166 96.0 3.0 2.0 20 20 1749 1782
H 2669.417650408 5.0 3.0 1.0 20 20 1751 1782
E 2669.473017384 96.0 3.0 2.0 20 20 1753 1783
H 2669.476344792 5.0 3.0 1.0 20 20 1751 1781
E 2669.522019764 96.0 3.0 2.0 20 20 1752 1781
H 2669.525344554 5.0 3.0 1.0 20 20 1749 1782
E 2669.571021780 95.0 3.0 2.0 20 20 1753 1781
H 2669.574346234 5.0 3.0 1.0 20 20 1732 1776
E 2669.620137910 96.0 3.0 2.0 20 20 1755 1773
H 2669.623463694 5.0 3.0 1.0 20 20 1756 1773
E 2669.678826722 95.0 2.0 2.0 20 20 1772 1772
H 2669.682150112 5.0 3.0 1.0 20 20 1772 1779
E 2669.727829004 96.0 2.0 2.0 20 20 1780 1785
H 2669.731156426 5.0 3.0 1.0 20 20 1783 1789
E 2669.776831286 96.0 2.0 3.0 20 20 1785 1794
H 2669.780156440 5.0 3.0 1.0 20 20 1794 1803
E 2669.825946982 96.0 2.0 3.0 20 20 1798 1801
H 2669.829268160 5.0 3.0 1.0 20 20 1797 1805
E 2669.884636256 96.0 3.0 5.0 20 20 1791 1806
H 2669.887964532 5.0 3.0 1.0 20 20 1783 1807
E 2669.933638468 96.0 3.0 7.0 20 20 1779 1806
H 2669.936965848 5.0 4.0 1.0 20 20 1785 1806
E 2670.002708216 95.0 3.0 9.0 20 20 1787 1807
H 2670.005853498 5.0 4.0 1.0 20 20 1788 1807
E 2670.051756600 95.0 3.0 10.0 20 20 1788 1809
H 2670.055456674 5.0 5.0 1.0 20 20 1777 1797
E 2670.110445888 94.0 4.0 12.0 20 20 1777 1795
H 2670.114423652 5.0 5.0 1.0 20 20 1764 1790
E 2670.159447876 94.0 4.0 16.0 20 20 1764 1785
H 2670.163432500 5.0 5.0 1.0 20 20 1761 1778
E 2670.208450074 93.0 4.0 20.0 20 20 1732 1775
H 2670.212430918 5.0 5.0 1.0 20 20 1749 1774
E 2670.257565000 93.0 5.0 23.0 20 20 1745 1774
H 2670.261305898 5.0 5.0 2.0 20 20 1746 1774
E 2670.316255058 92.0 5.0 24.0 20 20 1749 1778
H 2670.320097610 5.0 5.0 2.0 20 20 1749 1779
E 2670.365257200 92.0 6.0 26.0 20 20 1750 1777
H 2670.369096434 5.0 5.0 2.0 20 20 1752 1776
E 2670.414259426 91.0 6.0 27.0 20 20 1750 1777
H 2670.418103854 5.0 5.0 2.0 20 20 1750 1776
E 2670.463374254 88.0 7.0 28.0 20 20 1750 1774
H 2670.467117798 5.0 4.0 2.0 20 20 1761 1772
E 2670.522064382 84.0 7.0 27.0 20 20 1760 1772
H 2670.525907074 5.0 4.0 2.0 20 20 1764 1773
E 2670.571066734 81.0 7.0 25.0 20 20 1768 1772
H 2670.574908558 5.0 4.0 2.0 20 20 1774 1773
E 2670.620068960 79.0 7.0 26.0 20 20 1775 1780
H 2670.623903602 5.0 4.0 2.0 20 20 1782 1788
E 2670.669183802 78.0 8.0 30.0 20 20 1787 1790
H 2670.672927444 5.0 4.0 2.0 20 20 1782 1795
E 2670.727873818 74.0 9.0 39.0 20 20 1796 1802
