device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2425.767971554 8.0 8.0 5.0 30 30 1732 1757
H 2425.771404228 96.0 64.0 26.0 30 30 1732 1757
E 2425.826108822 8.0 8.0 5.0 30 30 1732 1757
H 2425.829436188 97.0 62.0 22.0 30 30 1732 1757
E 2425.875110978 8.0 8.0 5.0 30 30 1733 1757
H 2425.878350018 96.0 61.0 20.0 30 30 1736 1757
E 2425.924113218 8.0 9.0 5.0 30 30 1735 1757
H 2425.927353252 97.0 60.0 18.0 30 30 1739 1757
E 2425.973227444 9.0 9.0 5.0 30 30 1748 1757
H 2425.976609424 97.0 59.0 17.0 30 30 1752 1757
E 2426.051918118 9.0 10.0 6.0 30 30 1762 1757
H 2426.055245512 97.0 62.0 16.0 30 30 1768 1757
E 2426.100920414 9.0 12.0 6.0 30 30 1776 1757
H 2426.104453398 96.0 65.0 15.0 30 30 1778 1757
E 2426.149922612 9.0 13.0 7.0 30 30 1780 1757
H 2426.153338528 97.0 69.0 15.0 30 30 1785 1757
E 2426.199036950 10.0 14.0 7.0 30 30 1787 1757
H 2426.202539722 97.0 73.0 15.0 30 30 1791 1757
E 2426.257727610 11.0 15.0 8.0 30 30 1793 1757
H 2426.261372370 96.0 77.0 14.0 30 30 1791 1757
E 2426.306729948 12.0 16.0 8.0 30 30 1786 1757
H 2426.310233014 97.0 77.0 14.0 30 30 1779 1757
E 2426.355732188 13.0 18.0 9.0 30 30 1778 1757
H 2426.359354282 96.0 78.0 14.0 30 30 1776 1757
E 2426.404846470 14.0 19.0 10.0 30 30 1778 1757
H 2426.408524536 97.0 79.0 13.0 30 30 1780 1757
E 2426.463537158 15.0 21.0 11.0 30 30 1786 1757
H 2426.467216932 97.0 81.0 13.0 30 30 1787 1757
E 2426.512539258 16.0 23.0 11.0 30 30 1790 1757
H 2426.516360698 96.0 83.0 13.0 30 30 1786 1757
E 2426.561541470 16.0 25.0 11.0 30 30 1790 1757
H 2426.565221020 97.0 85.0 13.0 30 30 1790 1757
E 2426.610655920 17.0 26.0 11.0 30 30 1787 1757
H 2426.614422452 97.0 86.0 13.0 30 30 1779 1757
E 2426.669346524 18.0 31.0 12.0 30 30 1778 1757
H 2426.673026494 96.0 85.0 13.0 30 30 1779 1757
E 2426.718348540 20.0 34.0 13.0 30 30 1776 1757
H 2426.722028230 96.0 83.0 13.0 30 30 1774 1761
E 2426.767350906 22.0 36.0 14.0 30 30 1772 1761
H 2426.771172010 97.0 79.0 13.0 30 30 1768 1760
E 2426.816465328 24.0 38.0 14.0 30 30 1765 1761
H 2426.820144878 96.0 76.0 13.0 30 30 1770 1763
E 2426.875155666 26.0 39.0 14.0 30 30 1766 1763
H 2426.878953922 96.0 75.0 13.0 30 30 1763 1768
E 2426.924158144 28.0 39.0 14.0 30 30 1767 1770
H 2426.927837428 96.0 74.0 12.0 30 30 1765 1769
E 2426.973160328 30.0 39.0 14.0 30 30 1765 1769
H 2426.976834894 96.0 73.0 12.0 30 30 1770 1769
E 2427.042274988 31.0 38.0 13.0 30 30 1770 1770
H 2427.046006450 96.0 72.0 12.0 30 30 1770 1767
E 2427.100965284 33.0 39.0 13.0 30 30 1770 1768
H 2427.104642720 96.0 70.0 11.0 30 30 1770 1767
E 2427.149967468 34.0 40.0 14.0 30 30 1768 1767
H 2427.153763848 96.0 67.0 11.0 30 30 1767 1768
E 2427.198969666 34.0 42.0 14.0 30 30 1765 1768
H 2427.202650042 96.0 62.0 11.0 30 30 1764 1769
E 2427.248084074 35.0 43.0 15.0 30 30 1765 1769
H 2427.251761888 97.0 60.0 11.0 30 30 1763 1766
E 2427.306774846 37.0 43.0 15.0 30 30 1761 1765
H 2427.310594088 96.0 60.0 11.0 30 30 1761 1764
E 2427.355776932 39.0 43.0 14.0 30 30 1758 1763
H 2427.359456846 96.0 60.0 11.0 30 30 1772 1762
E 2427.404779046 41.0 44.0 14.0 30 30 1782 1761
H 2427.408542820 97.0 60.0 11.0 30 30 1789 1763
E 2427.453894490 43.0 46.0 15.0 30 30 1799 1761
H 2427.457574264 97.0 63.0 11.0 30 30 1806 1760
E 2427.512584030 49.0 50.0 15.0 30 30 1810 1761
H 2427.516263216 97.0 67.0 11.0 30 30 1818 1758
E 2427.561586242 54.0 52.0 15.0 30 30 1830 1758
H 2427.565367096 97.0 68.0 11.0 30 30 1834 1758
E 2427.610588622 59.0 53.0 15.0 30 30 1833 1760
H 2427.614267500 97.0 67.0 11.0 30 30 1833 1758
E 2427.659704318 63.0 53.0 15.0 30 30 1833 1757
H 2427.663471480 97.0 68.0 11.0 30 30 1833 1757
E 2427.718393592 68.0 55.0 16.0 30 30 1834 1757
H 2427.722070160 97.0 70.0 12.0 30 30 1835 1757
E 2427.767395650 73.0 56.0 16.0 30 30 1832 1757
H 2427.771074164 97.0 72.0 12.0 30 30 1822 1757
E 2427.816397988 77.0 57.0 16.0 30 30 1809 1757
H 2427.820178716 97.0 72.0 12.0 30 30 1801 1757
E 2427.866066922 81.0 60.0 17.0 30 30 1794 1757
H 2427.869941156 97.0 71.0 13.0 30 30 1792 1757
E 2427.924202734 85.0 63.0 18.0 30 30 1790 1757
H 2427.927882172 97.0 70.0 13.0 30 30 1772 1757
E 2427.973205030 89.0 60.0 18.0 30 30 1760 1757
H 2427.976972192 97.0 66.0 14.0 30 30 1745 1757
E 2428.042207382 92.0 58.0 17.0 30 30 1737 1757
H 2428.045796758 97.0 62.0 14.0 30 30 1737 1757
E 2428.091323120 95.0 58.0 17.0 30 30 1737 1757
H 2428.094913308 97.0 57.0 14.0 30 30 1737 1757
E 2428.150012128 98.0 57.0 16.0 30 30 1739 1757
H 2428.153790770 97.0 59.0 16.0 30 30 1736 1757
E 2428.199014760 100.0 56.0 15.0 30 30 1737 1757
H 2428.202781404 97.0 63.0 17.0 30 30 1737 1757
E 2428.248016664 102.0 55.0 15.0 30 30 1737 1757
H 2428.251871844 97.0 64.0 18.0 30 30 1736 1757
E 2428.297132458 104.0 57.0 15.0 30 30 1736 1757
H 2428.300900572 97.0 62.0 20.0 30 30 1737 1757
E 2428.355821802 106.0 59.0 15.0 30 30 1737 1757
H 2428.359589398 97.0 56.0 22.0 30 30 1737 1757
E 2428.404823832 108.0 59.0 15.0 30 30 1738 1757
H 2428.408691850 97.0 56.0 23.0 30 30 1738 1757
E 2428.453826114 111.0 61.0 15.0 30 30 1733 1757
H 2428.457594536 97.0 59.0 24.0 30 30 1732 1757
E 2428.502941824 112.0 65.0 15.0 30 30 1732 1757
H 2428.506797130 97.0 63.0 25.0 30 30 1732 1757
E 2428.561630986 114.0 69.0 15.0 30 30 1734 1757
H 2428.565398246 97.0 67.0 27.0 30 30 1739 1758
E 2428.610633156 115.0 69.0 15.0 30 30 1739 1757
H 2428.614400276 97.0 67.0 29.0 30 30 1741 1757
E 2428.659635550 116.0 67.0 14.0 30 30 1748 1758
H 2428.663504226 97.0 69.0 29.0 30 30 1752 1757
E 2428.708751470 117.0 65.0 13.0 30 30 1763 1757
H 2428.712517330 97.0 72.0 28.0 30 30 1766 1758
E 2428.767440520 117.0 61.0 12.0 30 30 1770 1757
H 2428.771295770 97.0 75.0 27.0 30 30 1770 1757
E 2428.816442648 117.0 57.0 12.0 30 30 1771 1757
H 2428.820210342 97.0 75.0 28.0 30 30 1773 1757
E 2428.865445014 117.0 55.0 11.0 30 30 1777 1757
H 2428.869212106 97.0 76.0 27.0 30 30 1777 1757
E 2428.914560654 117.0 53.0 11.0 30 30 1767 1757
H 2428.918429274 97.0 75.0 26.0 30 30 1768 1757
E 2428.973249984 117.0 51.0 11.0 30 30 1770 1757
H 2428.977018042 97.0 73.0 25.0 30 30 1774 1757
E 2429.042252182 117.0 50.0 11.0 30 30 1790 1757
H 2429.046019008 97.0 71.0 25.0 30 30 1794 1757
E 2429.091254408 117.0 49.0 10.0 30 30 1798 1757
H 2429.094932292 97.0 71.0 25.0 30 30 1802 1757
E 2429.140369726 117.0 47.0 10.0 30 30 1799 1758
H 2429.144136776 97.0 72.0 25.0 30 30 1796 1757
E 2429.199059322 117.0 46.0 10.0 30 30 1785 1757
H 2429.202927298 97.0 74.0 25.0 30 30 1781 1757
E 2429.248061534 117.0 46.0 10.0 30 30 1775 1757
H 2429.251828752 97.0 74.0 24.0 30 30 1774 1757
E 2429.297063760 117.0 45.0 10.0 30 30 1764 1757
H 2429.300918394 97.0 74.0 24.0 30 30 1764 1761
E 2429.346179246 117.0 43.0 10.0 30 30 1761 1762
H 2429.349946576 97.0 75.0 23.0 30 30 1760 1766
E 2429.404868730 117.0 42.0 9.0 30 30 1758 1768
H 2429.408459086 97.0 74.0 23.0 30 30 1763 1769
E 2429.453870872 117.0 40.0 9.0 30 30 1762 1769
H 2429.457563442 97.0 69.0 22.0 30 30 1764 1766
E 2429.502873056 117.0 38.0 8.0 30 30 1765 1767
H 2429.506463776 97.0 67.0 22.0 30 30 1764 1767
E 2429.551988668 117.0 36.0 8.0 30 30 1762 1765
H 2429.555669828 97.0 70.0 20.0 30 30 1760 1768
E 2429.610678236 116.0 32.0 7.0 30 30 1761 1767
H 2429.614269068 97.0 76.0 19.0 30 30 1765 1765
E 2429.659680420 114.0 29.0 7.0 30 30 1772 1764
H 2429.663271742 97.0 81.0 20.0 30 30 1777 1763
E 2429.708682590 114.0 26.0 7.0 30 30 1782 1764
H 2429.712415508 97.0 84.0 20.0 30 30 1787 1763
E 2429.757797922 113.0 23.0 6.0 30 30 1795 1762
H 2429.761390280 97.0 81.0 20.0 30 30 1802 1764
E 2429.816487560 112.0 20.0 6.0 30 30 1816 1763
H 2429.820167810 97.0 84.0 20.0 30 30 1817 1762
E 2429.865489758 111.0 18.0 8.0 30 30 1826 1762
H 2429.869081514 97.0 88.0 20.0 30 30 1827 1763
E 2429.914491956 110.0 16.0 10.0 30 30 1833 1762
H 2429.918257606 97.0 89.0 20.0 30 30 1835 1761
E 2429.964160596 108.0 15.0 15.0 30 30 1834 1761
H 2429.968452604 97.0 87.0 21.0 30 30 1837 1760
E 2430.042296828 107.0 14.0 21.0 30 30 1832 1761
H 2430.045975412 97.0 82.0 20.0 30 30 1827 1760
E 2430.091299180 106.0 14.0 24.0 30 30 1821 1758
H 2430.094977526 97.0 79.0 20.0 30 30 1807 1757
E 2430.140301182 104.0 13.0 30.0 30 30 1794 1757
H 2430.144297482 97.0 76.0 21.0 30 30 1793 1757
E 2430.189417130 102.0 13.0 35.0 30 30 1787 1757
H 2430.193184418 97.0 75.0 22.0 30 30 1782 1757
E 2430.248106236 99.0 13.0 40.0 30 30 1779 1757
H 2430.251785240 97.0 73.0 22.0 30 30 1774 1757
E 2430.297108602 97.0 13.0 45.0 30 30 1759 1757
H 2430.300787718 97.0 75.0 22.0 30 30 1738 1757
E 2430.346110786 93.0 14.0 50.0 30 30 1735 1757
H 2430.349789510 97.0 78.0 21.0 30 30 1736 1757
E 2430.395226132 88.0 14.0 53.0 30 30 1736 1757
H 2430.399091126 97.0 80.0 21.0 30 30 1736 1757
E 2430.453915686 82.0 13.0 52.0 30 30 1735 1757
H 2430.457594676 97.0 80.0 22.0 30 30 1733 1757
E 2430.502917996 77.0 12.0 50.0 30 30 1733 1757
H 2430.506596314 97.0 79.0 22.0 30 30 1733 1757
E 2430.551920152 72.0 12.0 48.0 30 30 1732 1757
H 2430.555598946 97.0 77.0 22.0 30 30 1731 1757
E 2430.601035946 68.0 12.0 47.0 30 30 1731 1757
H 2430.604712878 97.0 77.0 22.0 30 30 1731 1757
E 2430.659725220 63.0 12.0 45.0 30 30 1732 1757
H 2430.663590718 97.0 79.0 22.0 30 30 1733 1757
E 2430.708727418 60.0 12.0 45.0 30 30 1736 1757
H 2430.712405708 97.0 79.0 22.0 30 30 1738 1757
