device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
H 3930.056646492 0.0 100.0 100.0 10 20
E 3930.111492136 0.0 100.0 100.0 10 20
E 3930.434796334 0.0 100.0 100.0 10 25
H 3930.438852218 0.0 100.0 100.0 10 25
E 3930.493600520 0.0 100.0 100.0 10 25
H 3930.497541310 0.0 100.0 100.0 10 25
E 3930.552628188 0.0 100.0 100.0 10 25
H 3930.556684226 0.0 100.0 100.0 10 25
E 3930.611206960 0.0 100.0 100.0 10 25
H 3930.615143550 0.0 100.0 100.0 10 25
E 3930.670122586 0.0 100.0 100.0 10 25
H 3930.674060576 0.0 100.0 100.0 10 25
E 3930.728812490 0.0 100.0 100.0 10 25
H 3930.732865868 0.0 100.0 100.0 10 25
E 3930.787726156 0.0 100.0 100.0 10 25
H 3930.791664720 0.0 100.0 100.0 10 25
E 3930.846531014 0.0 100.0 100.0 10 25
H 3930.850585638 0.0 100.0 100.0 10 25
E 3930.905220372 0.0 100.0 100.0 10 25
H 3930.909161946 0.0 100.0 100.0 10 25
E 3930.964137566 0.0 100.0 100.0 10 25
H 3930.968080386 0.0 100.0 100.0 10 25
E 3931.042940702 0.0 100.0 100.0 10 25
H 3931.046904928 0.0 100.0 100.0 10 25
E 3931.101633028 0.0 100.0 100.0 10 25
H 3931.105574700 0.0 100.0 100.0 10 25
E 3931.160550306 0.0 100.0 100.0 10 25
H 3931.164603166 0.0 100.0 100.0 10 25
E 3931.219239412 0.0 100.0 100.0 10 25
H 3931.223182176 0.0 100.0 100.0 10 25
E 3931.278266002 0.0 100.0 100.0 10 25
H 3931.282205518 0.0 100.0 100.0 10 25
E 3931.336847182 0.0 100.0 100.0 10 25
H 3931.340902114 0.0 100.0 100.0 10 25
E 3931.395651998 0.0 100.0 100.0 10 25
H 3931.399595252 0.0 100.0 100.0 10 25
E 3931.444764180 0.0 100.0 100.0 10 25
E 3931.826874608 0.0 100.0 100.0 10 30
H 3931.831041106 0.0 100.0 100.0 10 30
E 3931.885674888 0.0 100.0 100.0 10 30
H 3931.889617974 0.0 100.0 100.0 10 30
E 3931.944817356 0.0 100.0 100.0 10 30
H 3931.948760344 0.0 100.0 100.0 10 30
E 3932.023285654 0.0 100.0 100.0 10 30
H 3932.027349616 0.0 100.0 100.0 10 30
E 3932.082085346 0.0 100.0 100.0 10 30
H 3932.086034298 0.0 100.0 100.0 10 30
E 3932.140891478 0.0 100.0 100.0 10 30
H 3932.144945416 0.0 100.0 100.0 10 30
E 3932.199804528 0.0 100.0 100.0 10 30
H 3932.203859670 0.0 100.0 100.0 10 30
E 3932.258603184 0.0 100.0 100.0 10 30
H 3932.262545850 0.0 100.0 100.0 10 30
E 3932.317409134 0.0 100.0 100.0 10 30
H 3932.321351674 0.0 100.0 100.0 10 30
E 3932.376101600 0.0 100.0 100.0 10 30
H 3932.380043972 0.0 100.0 100.0 10 30
E 3932.435011514 0.0 100.0 100.0 10 30
H 3932.439064850 0.0 100.0 100.0 10 30
E 3932.493706052 0.0 100.0 100.0 10 30
H 3932.497756504 0.0 100.0 100.0 10 30
E 3932.552615028 0.0 100.0 100.0 10 30
H 3932.556556336 0.0 100.0 100.0 10 30
E 3932.611423806 0.0 100.0 100.0 10 30
H 3932.615363532 0.0 100.0 100.0 10 30
E 3932.670221776 0.0 100.0 100.0 10 30
H 3932.674162692 0.0 100.0 100.0 10 30
E 3932.728916244 0.0 100.0 100.0 10 30
H 3932.732973108 0.0 100.0 100.0 10 30
E 3932.787718932 0.0 100.0 100.0 10 30
H 3932.791773458 0.0 100.0 100.0 10 30
E 3932.846634040 0.0 100.0 100.0 10 30
E 3933.199736866 0.0 100.0 100.0 10 35
H 3933.203790748 0.0 100.0 100.0 10 35
E 3933.258539680 0.0 100.0 100.0 10 35
H 3933.262594710 0.0 100.0 100.0 10 35
E 3933.317453766 0.0 100.0 100.0 10 35
H 3933.321395536 0.0 100.0 100.0 10 35
E 3933.376369378 0.0 100.0 100.0 10 35
H 3933.380313052 0.0 100.0 100.0 10 35
E 3933.434945462 0.0 100.0 100.0 10 35
H 3933.438888814 0.0 100.0 100.0 10 35
E 3933.493749900 0.0 100.0 100.0 10 35
H 3933.497804440 0.0 100.0 100.0 10 35
E 3933.552552378 0.0 100.0 100.0 10 35
H 3933.556602326 0.0 100.0 100.0 10 35
E 3933.611580774 0.0 100.0 100.0 10 35
H 3933.615519324 0.0 100.0 100.0 10 35
E 3933.670268872 0.0 100.0 100.0 10 35
H 3933.674211174 0.0 100.0 100.0 10 35
E 3933.728957362 0.0 100.0 100.0 10 35
H 3933.732901344 0.0 100.0 100.0 10 35
E 3933.787762346 0.0 100.0 100.0 10 35
H 3933.791817166 0.0 100.0 100.0 10 35
E 3933.846676222 0.0 100.0 100.0 10 35
H 3933.850731056 0.0 100.0 100.0 10 35
E 3933.905479876 0.0 100.0 100.0 10 35
H 3933.909422136 0.0 100.0 100.0 10 35
E 3933.964284636 0.0 100.0 100.0 10 35
H 3933.968227596 0.0 100.0 100.0 10 35
E 3934.042973714 0.0 100.0 100.0 10 35
H 3934.046924108 0.0 100.0 100.0 10 35
E 3934.102440660 0.0 100.0 100.0 10 35
H 3934.106381968 0.0 100.0 100.0 10 35
E 3934.160579146 0.0 100.0 100.0 10 35
H 3934.164744552 0.0 100.0 100.0 10 35
E 3934.219379468 0.0 100.0 100.0 10 35
E 3934.601600118 0.0 100.0 100.0 10 40
H 3934.605540264 0.0 100.0 100.0 10 40
E 3934.660403422 0.0 100.0 100.0 10 40
H 3934.664569584 0.0 100.0 100.0 10 40
E 3934.719205046 0.0 100.0 100.0 10 40
H 3934.723146116 0.0 100.0 100.0 10 40
E 3934.768542894 0.0 100.0 100.0 10 40
H 3934.772486372 0.0 100.0 100.0 10 40
E 3934.827006502 0.0 100.0 100.0 10 40
H 3934.830943302 0.0 100.0 100.0 10 40
E 3934.885811864 0.0 100.0 100.0 10 40
H 3934.889755118 0.0 100.0 100.0 10 40
E 3934.944617240 0.0 100.0 100.0 10 40
H 3934.948783080 0.0 100.0 100.0 10 40
E 3935.023530738 0.0 100.0 100.0 10 40
H 3935.027384434 0.0 100.0 100.0 10 40
E 3935.082329674 0.0 100.0 100.0 10 40
H 3935.086183552 0.0 100.0 100.0 10 40
E 3935.141134938 0.0 100.0 100.0 10 40
H 3935.145078458 0.0 100.0 100.0 10 40
E 3935.199822630 0.0 100.0 100.0 10 40
H 3935.203765590 0.0 100.0 100.0 10 40
E 3935.258742512 0.0 100.0 100.0 10 40
H 3935.262797528 0.0 100.0 100.0 10 40
E 3935.317432304 0.0 100.0 100.0 10 40
H 3935.321483176 0.0 100.0 100.0 10 40
E 3935.376341952 0.0 100.0 100.0 10 40
H 3935.380284422 0.0 100.0 100.0 10 40
E 3935.435149442 0.0 100.0 100.0 10 40
H 3935.439088594 0.0 100.0 100.0 10 40
E 3935.493948616 0.0 100.0 100.0 10 40
H 3935.497891016 0.0 100.0 100.0 10 40
E 3935.552643056 0.0 100.0 100.0 10 40
H 3935.556694432 0.0 100.0 100.0 10 40
E 3935.611445170 0.0 100.0 100.0 10 40
E 3936.013659954 0.0 100.0 100.0 10 45
H 3936.017713892 0.0 100.0 100.0 10 45
E 3936.072461858 0.0 100.0 100.0 10 45
H 3936.076526282 0.0 100.0 100.0 10 45
E 3936.131260962 0.0 100.0 100.0 10 45
H 3936.135202242 0.0 100.0 100.0 10 45
E 3936.190294566 0.0 100.0 100.0 10 45
H 3936.194348392 0.0 100.0 100.0 10 45
E 3936.248867346 0.0 100.0 100.0 10 45
H 3936.252808360 0.0 100.0 100.0 10 45
E 3936.307783854 0.0 100.0 100.0 10 45
H 3936.311729026 0.0 100.0 100.0 10 45
E 3936.366477482 0.0 100.0 100.0 10 45
H 3936.370529824 0.0 100.0 100.0 10 45
E 3936.425946934 0.0 100.0 100.0 10 45
H 3936.429890328 0.0 100.0 100.0 10 45
E 3936.484189916 0.0 100.0 100.0 10 45
H 3936.488247116 0.0 100.0 100.0 10 45
E 3936.542883544 0.0 100.0 100.0 10 45
H 3936.546828912 0.0 100.0 100.0 10 45
E 3936.601795404 0.0 100.0 100.0 10 45
H 3936.605740464 0.0 100.0 100.0 10 45
E 3936.660605162 0.0 100.0 100.0 10 45
H 3936.664658582 0.0 100.0 100.0 10 45
E 3936.719293806 0.0 100.0 100.0 10 45
H 3936.723240056 0.0 100.0 100.0 10 45
E 3936.778201228 0.0 100.0 100.0 10 45
H 3936.782257784 0.0 100.0 100.0 10 45
E 3936.836898454 0.0 100.0 100.0 10 45
H 3936.840840504 0.0 100.0 100.0 10 45
E 3936.895923224 0.0 100.0 100.0 10 45
H 3936.899865456 0.0 100.0 100.0 10 45
E 3936.954503746 0.0 100.0 100.0 10 45
H 3936.958557460 0.0 100.0 100.0 10 45
E 3937.033300512 0.0 100.0 100.0 10 45
E 3937.366743902 0.0 100.0 100.0 10 50
H 3937.370688080 0.0 100.0 100.0 10 50
E 3937.425323458 0.0 100.0 100.0 10 50
H 3937.429267944 0.0 100.0 100.0 10 50
E 3937.484121540 0.0 100.0 100.0 10 50
H 3937.488180126 0.0 100.0 100.0 10 50
E 3937.542928876 0.0 100.0 100.0 10 50
H 3937.546985670 0.0 100.0 100.0 10 50
E 3937.601959120 0.0 100.0 100.0 10 50
H 3937.605901954 0.0 100.0 100.0 10 50
E 3937.660645818 0.0 100.0 100.0 10 50
H 3937.664589520 0.0 100.0 100.0 10 50
E 3937.719336786 0.0 100.0 100.0 10 50
H 3937.723283302 0.0 100.0 100.0 10 50
E 3937.778139334 0.0 100.0 100.0 10 50
H 3937.782196338 0.0 100.0 100.0 10 50
E 3937.837058390 0.0 100.0 100.0 10 50
H 3937.841112720 0.0 100.0 100.0 10 50
E 3937.895856374 0.0 100.0 100.0 10 50
H 3937.899797682 0.0 100.0 100.0 10 50
E 3937.954655576 0.0 100.0 100.0 10 50
H 3937.958597486 0.0 100.0 100.0 10 50
E 3938.033349862 0.0 100.0 100.0 10 50
H 3938.037414902 0.0 100.0 100.0 10 50
E 3938.082468078 0.0 100.0 100.0 10 50
H 3938.086432752 0.0 100.0 100.0 10 50
E 3938.141268162 0.0 100.0 100.0 10 50
H 3938.145210548 0.0 100.0 100.0 10 50
E 3938.200064578 0.0 100.0 100.0 10 50
H 3938.204006866 0.0 100.0 100.0 10 50
E 3938.258761552 0.0 100.0 100.0 10 50
H 3938.262797262 0.0 100.0 100.0 10 50
E 3938.317786406 0.0 100.0 100.0 10 50
H 3938.321728148 0.0 100.0 100.0 10 50
E 3938.376366578 0.0 100.0 100.0 10 50
E 3938.709387252 0.0 100.0 100.0 10 55
H 3938.713632052 0.0 100.0 100.0 10 55
E 3938.769049358 0.0 100.0 100.0 10 55
H 3938.773104472 0.0 100.0 100.0 10 55
E 3938.826992586 0.0 100.0 100.0 10 55
H 3938.831229028 0.0 100.0 100.0 10 55
E 3938.885795232 0.0 100.0 100.0 10 55
H 3938.890143940 0.0 100.0 100.0 10 55
E 3938.944598046 0.0 100.0 100.0 10 55
H 3938.948848292 0.0 100.0 100.0 10 55
E 3939.023822232 0.0 100.0 100.0 10 55
H 3939.027676922 0.0 100.0 100.0 10 55
E 3939.082203324 0.0 100.0 100.0 10 55
H 3939.086350208 0.0 100.0 100.0 10 55
E 3939.141005970 0.0 100.0 100.0 10 55
H 3939.145237596 0.0 100.0 100.0 10 55
E 3939.199808658 0.0 100.0 100.0 10 55
H 3939.204172038 0.0 100.0 100.0 10 55
E 3939.258921908 0.0 100.0 100.0 10 55
H 3939.262865582 0.0 100.0 100.0 10 55
E 3939.317414202 0.0 100.0 100.0 10 55
H 3939.321659912 0.0 100.0 100.0 10 55
E 3939.376216792 0.0 100.0 100.0 10 55
H 3939.380465638 0.0 100.0 100.0 10 55
E 3939.435019396 0.0 100.0 100.0 10 55
H 3939.439254536 0.0 100.0 100.0 10 55
E 3939.494128460 0.0 100.0 100.0 10 55
H 3939.498178506 0.0 100.0 100.0 10 55
E 3939.552624870 0.0 100.0 100.0 10 55
H 3939.556874892 0.0 100.0 100.0 10 55
E 3939.611427516 0.0 100.0 100.0 10 55
H 3939.615675074 0.0 100.0 100.0 10 55
E 3939.670230246 0.0 100.0 100.0 10 55
H 3939.674479624 0.0 100.0 100.0 10 55
E 3939.729344602 0.0 100.0 100.0 10 55
E 3940.131250378 0.0 100.0 100.0 10 60
H 3940.135613016 0.0 100.0 100.0 10 60
E 3940.190359456 0.0 100.0 100.0 10 60
H 3940.194297670 0.0 100.0 100.0 10 60
E 3940.248855726 0.0 100.0 100.0 10 60
H 3940.253105972 0.0 100.0 100.0 10 60
E 3940.307658414 0.0 100.0 100.0 10 60
H 3940.312114922 0.0 100.0 100.0 10 60
E 3940.366461186 0.0 100.0 100.0 10 60
H 3940.370696830 0.0 100.0 100.0 10 60
E 3940.425685176 0.0 100.0 100.0 10 60
H 3940.429629312 0.0 100.0 100.0 10 60
E 3940.484066520 0.0 100.0 100.0 10 60
H 3940.488315128 0.0 100.0 100.0 10 60
E 3940.542869124 0.0 100.0 100.0 10 60
H 3940.547106714 0.0 100.0 100.0 10 60
E 3940.601671770 0.0 100.0 100.0 10 60
H 3940.606017846 0.0 100.0 100.0 10 60
E 3940.660896054 0.0 100.0 100.0 10 60
H 3940.664838552 0.0 100.0 100.0 10 60
E 3940.719277188 0.0 100.0 100.0 10 60
H 3940.723523388 0.0 100.0 100.0 10 60
E 3940.778079792 0.0 100.0 100.0 10 60
H 3940.782303312 0.0 100.0 100.0 10 60
E 3940.836882606 0.0 100.0 100.0 10 60
H 3940.841132936 0.0 100.0 100.0 10 60
E 3940.895991460 0.0 100.0 100.0 10 60
H 3940.900041114 0.0 100.0 100.0 10 60
E 3940.954488108 0.0 100.0 100.0 10 60
H 3940.958722128 0.0 100.0 100.0 10 60
E 3941.033290698 0.0 100.0 100.0 10 60
H 3941.037555770 0.0 100.0 100.0 10 60
E 3941.092093260 0.0 100.0 100.0 10 60
E 3941.523313056 0.0 100.0 100.0 10 65
H 3941.527564282 0.0 100.0 100.0 10 65
E 3941.582425648 0.0 100.0 100.0 10 65
H 3941.586479572 0.0 100.0 100.0 10 65
E 3941.640918474 0.0 100.0 100.0 10 65
H 3941.645148000 0.0 100.0 100.0 10 65
E 3941.699721022 0.0 100.0 100.0 10 65
H 3941.704078046 0.0 100.0 100.0 10 65
E 3941.758523836 0.0 100.0 100.0 10 65
H 3941.762860896 0.0 100.0 100.0 10 65
E 3941.817635728 0.0 100.0 100.0 10 65
H 3941.821578478 0.0 100.0 100.0 10 65
E 3941.876129170 0.0 100.0 100.0 10 65
H 3941.880482946 0.0 100.0 100.0 10 65
E 3941.934931788 0.0 100.0 100.0 10 65
H 3941.939278158 0.0 100.0 100.0 10 65
E 3942.013734546 0.0 100.0 100.0 10 65
H 3942.017991148 0.0 100.0 100.0 10 65
E 3942.072845990 0.0 100.0 100.0 10 65
H 3942.076795992 0.0 100.0 100.0 10 65
E 3942.131339964 0.0 100.0 100.0 10 65
H 3942.135593052 0.0 100.0 100.0 10 65
E 3942.190142512 0.0 100.0 100.0 10 65
H 3942.194599776 0.0 100.0 100.0 10 65
E 3942.248945298 0.0 100.0 100.0 10 65
H 3942.253180088 0.0 100.0 100.0 10 65
E 3942.308168700 0.0 100.0 100.0 10 65
H 3942.312110470 0.0 100.0 100.0 10 65
E 3942.366550660 0.0 100.0 100.0 10 65
H 3942.370798092 0.0 100.0 100.0 10 65
E 3942.425353362 0.0 100.0 100.0 10 65
H 3942.429587802 0.0 100.0 100.0 10 65
E 3942.484156036 0.0 100.0 100.0 10 65
H 3942.488507572 0.0 100.0 100.0 10 65
E 3942.543374762 0.0 100.0 100.0 10 65
E 3942.866373480 0.0 100.0 100.0 15 10
H 3942.870608914 0.0 100.0 100.0 15 10
E 3942.925176336 0.0 100.0 100.0 15 10
H 3942.929409670 0.0 100.0 100.0 15 10
E 3943.004401348 0.0 100.0 100.0 15 10
H 3943.008374254 0.0 100.0 100.0 15 10
E 3943.062781572 0.0 100.0 100.0 15 10
H 3943.067033498 0.0 100.0 100.0 15 10
E 3943.121584176 0.0 100.0 100.0 15 10
H 3943.125943202 0.0 100.0 100.0 15 10
E 3943.180386990 0.0 100.0 100.0 15 10
H 3943.184611294 0.0 100.0 100.0 15 10
E 3943.239498924 0.0 100.0 100.0 15 10
H 3943.243442206 0.0 100.0 100.0 15 10
E 3943.297992226 0.0 100.0 100.0 15 10
H 3943.302348844 0.0 100.0 100.0 15 10
E 3943.356794956 0.0 100.0 100.0 15 10
H 3943.361029760 0.0 100.0 100.0 15 10
E 3943.415597812 0.0 100.0 100.0 15 10
H 3943.419841534 0.0 100.0 100.0 15 10
E 3943.475262508 0.0 100.0 100.0 15 10
H 3943.479317580 0.0 100.0 100.0 15 10
E 3943.533203062 0.0 100.0 100.0 15 10
H 3943.537431944 0.0 100.0 100.0 15 10
E 3943.592005680 0.0 100.0 100.0 15 10
H 3943.596351182 0.0 100.0 100.0 15 10
E 3943.650808536 0.0 100.0 100.0 15 10
H 3943.655051740 0.0 100.0 100.0 15 10
E 3943.710031952 0.0 100.0 100.0 15 10
H 3943.713973078 0.0 100.0 100.0 15 10
E 3943.768413828 0.0 100.0 100.0 15 10
H 3943.772645678 0.0 100.0 100.0 15 10
E 3943.827216558 0.0 100.0 100.0 15 10
H 3943.831467756 0.0 100.0 100.0 15 10
E 3943.886019134 0.0 100.0 100.0 15 10
E 3944.239234408 0.0 100.0 100.0 15 15
H 3944.243485900 100.0 3.0 3.0 15 15
E 3944.298037194 0.0 100.0 100.0 15 15
H 3944.302274910 0.0 100.0 100.0 15 15
E 3944.356839840 0.0 100.0 100.0 15 15
H 3944.361091206 0.0 100.0 100.0 15 15
E 3944.415948064 0.0 100.0 100.0 15 15
H 3944.419999132 0.0 100.0 100.0 15 15
E 3944.474445174 0.0 100.0 100.0 15 15
H 3944.478677276 0.0 100.0 100.0 15 15
E 3944.533248058 0.0 100.0 100.0 15 15
H 3944.537604200 0.0 100.0 100.0 15 15
E 3944.592050494 0.0 100.0 100.0 15 15
H 3944.596396934 0.0 100.0 100.0 15 15
E 3944.651158760 0.0 100.0 100.0 15 15
H 3944.655102686 0.0 100.0 100.0 15 15
E 3944.709655926 0.0 100.0 100.0 15 15
H 3944.714018592 0.0 100.0 100.0 15 15
E 3944.768458656 0.0 100.0 100.0 15 15
H 3944.772804200 0.0 100.0 100.0 15 15
E 3944.827261246 0.0 100.0 100.0 15 15
H 3944.831512248 0.0 100.0 100.0 15 15
E 3944.886480910 0.0 100.0 100.0 15 15
H 3944.890423674 0.0 100.0 100.0 15 15
E 3944.944866804 0.0 100.0 100.0 15 15
H 3944.949214812 0.0 100.0 100.0 15 15
E 3945.023669436 0.0 100.0 100.0 15 15
H 3945.027917792 0.0 100.0 100.0 15 15
E 3945.082471956 0.0 100.0 100.0 15 15
H 3945.086712570 0.0 100.0 100.0 15 15
E 3945.141585374 0.0 100.0 100.0 15 15
H 3945.145524274 0.0 100.0 100.0 15 15
E 3945.200077374 0.0 100.0 100.0 15 15
H 3945.204437870 0.0 100.0 100.0 15 15
E 3945.258880104 0.0 100.0 100.0 15 15
E 3945.582605212 0.0 100.0 100.0 15 20
H 3945.586659906 100.0 3.0 3.0 15 20
E 3945.641097492 0.0 100.0 100.0 15 20
H 3945.645346856 0.0 100.0 100.0 15 20
E 3945.699900208 0.0 100.0 100.0 15 20
H 3945.704248916 0.0 100.0 100.0 15 20
E 3945.758702952 0.0 100.0 100.0 15 20
H 3945.762940136 0.0 100.0 100.0 15 20
E 3945.818588918 0.0 100.0 100.0 15 20
H 3945.822527482 0.0 100.0 100.0 15 20
E 3945.876308328 0.0 100.0 100.0 15 20
H 3945.880652752 0.0 100.0 100.0 15 20
E 3945.935111016 0.0 100.0 100.0 15 20
H 3945.939339884 0.0 100.0 100.0 15 20
E 3946.013913676 0.0 100.0 100.0 15 20
H 3946.018172742 0.0 100.0 100.0 15 20
E 3946.073018876 0.0 100.0 100.0 15 20
H 3946.076972406 0.0 100.0 100.0 15 20
E 3946.131519066 0.0 100.0 100.0 15 20
H 3946.135769382 0.0 100.0 100.0 15 20
E 3946.190321754 0.0 100.0 100.0 15 20
H 3946.194568780 0.0 100.0 100.0 15 20
E 3946.249124456 0.0 100.0 100.0 15 20
H 3946.253360310 0.0 100.0 100.0 15 20
E 3946.308229320 0.0 100.0 100.0 15 20
H 3946.312286548 0.0 100.0 100.0 15 20
E 3946.366729944 0.0 100.0 100.0 15 20
H 3946.370980750 0.0 100.0 100.0 15 20
E 3946.425532408 0.0 100.0 100.0 15 20
H 3946.429784418 0.0 100.0 100.0 15 20
E 3946.484335306 0.0 100.0 100.0 15 20
H 3946.488585930 0.0 100.0 100.0 15 20
E 3946.543440520 0.0 100.0 100.0 15 20
H 3946.547381786 0.0 100.0 100.0 15 20
E 3946.601940598 0.0 100.0 100.0 15 20
E 3946.925355270 0.0 100.0 100.0 15 25
H 3946.929605782 100.0 3.0 3.0 15 25
E 3947.004465846 0.0 100.0 100.0 15 25
H 3947.008541302 0.0 100.0 100.0 15 25
E 3947.062960758 0.0 100.0 100.0 15 25
H 3947.067203402 0.0 100.0 100.0 15 25
E 3947.121763362 0.0 100.0 100.0 15 25
H 3947.126000784 0.0 100.0 100.0 15 25
E 3947.180566134 0.0 100.0 100.0 15 25
H 3947.184928786 0.0 100.0 100.0 15 25
E 3947.239671684 0.0 100.0 100.0 15 25
H 3947.243613342 0.0 100.0 100.0 15 25
E 3947.298171468 0.0 100.0 100.0 15 25
H 3947.302419180 0.0 100.0 100.0 15 25
E 3947.356974184 0.0 100.0 100.0 15 25
H 3947.361221994 0.0 100.0 100.0 15 25
E 3947.415776844 0.0 100.0 100.0 15 25
H 3947.420014644 0.0 100.0 100.0 15 25
E 3947.474881960 0.0 100.0 100.0 15 25
H 3947.478940294 0.0 100.0 100.0 15 25
E 3947.533382220 0.0 100.0 100.0 15 25
H 3947.537632802 0.0 100.0 100.0 15 25
E 3947.592184992 0.0 100.0 100.0 15 25
H 3947.596432914 0.0 100.0 100.0 15 25
E 3947.650987722 0.0 100.0 100.0 15 25
H 3947.655240950 0.0 100.0 100.0 15 25
E 3947.710092586 0.0 100.0 100.0 15 25
H 3947.714037142 0.0 100.0 100.0 15 25
E 3947.768592902 0.0 100.0 100.0 15 25
H 3947.772944074 0.0 100.0 100.0 15 25
E 3947.827395534 0.0 100.0 100.0 15 25
H 3947.831641496 0.0 100.0 100.0 15 25
