device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4213.886585392 2.0 2.0 2.0 20 20 1737 1757
H 4213.889923888 72.0 21.0 2.0 20 20 1736 1757
E 4213.935587436 2.0 2.0 2.0 20 20 1736 1757
H 4213.939045030 72.0 21.0 2.0 20 20 1736 1757
E 4214.004702124 2.0 2.0 2.0 20 20 1736 1757
H 4214.008078294 72.0 21.0 2.0 20 20 1737 1757
E 4214.063392448 2.0 2.0 2.0 20 20 1737 1757
H 4214.066861606 72.0 19.0 2.0 20 20 1736 1757
E 4214.112394632 2.0 2.0 3.0 20 20 1737 1757
H 4214.115730748 72.0 19.0 2.0 20 20 1736 1757
E 4214.161396914 2.0 2.0 2.0 20 20 1736 1757
H 4214.164734094 72.0 19.0 2.0 20 20 1736 1757
E 4214.211064756 2.0 2.0 2.0 20 20 1737 1757
H 4214.214301332 72.0 19.0 2.0 20 20 1736 1757
E 4214.269202024 2.0 2.0 2.0 20 20 1736 1757
H 4214.272783812 72.0 18.0 2.0 20 20 1736 1757
E 4214.318203998 2.0 2.0 2.0 20 20 1736 1757
H 4214.321667332 72.0 16.0 2.0 20 20 1736 1757
E 4214.367206364 2.0 2.0 2.0 20 20 1736 1757
H 4214.370667654 72.0 16.0 2.0 20 20 1736 1757
E 4214.416320772 2.0 2.0 2.0 20 20 1735 1757
H 4214.419558188 72.0 17.0 2.0 20 20 1736 1757
E 4214.475011208 2.0 2.0 2.0 20 20 1736 1757
H 4214.478347240 72.0 16.0 2.0 20 20 1737 1757
E 4214.524013364 2.0 2.0 2.0 20 20 1737 1757
H 4214.527472568 72.0 16.0 2.0 20 20 1736 1757
E 4214.573015884 2.0 2.0 2.0 20 20 1736 1757
H 4214.576351930 72.0 16.0 2.0 20 20 1736 1757
E 4214.622130320 2.0 2.0 2.0 20 20 1737 1757
H 4214.625369346 72.0 15.0 2.0 20 20 1736 1757
E 4214.680820700 2.0 2.0 2.0 20 20 1737 1757
H 4214.684155836 72.0 14.0 2.0 20 20 1737 1757
E 4214.729823038 2.0 2.0 2.0 20 20 1737 1757
H 4214.733159574 72.0 13.0 2.0 20 20 1737 1757
E 4214.778825306 2.0 2.0 2.0 20 20 1737 1757
H 4214.782286036 72.0 12.0 2.0 20 20 1737 1757
E 4214.827939742 2.0 2.0 2.0 20 20 1736 1757
H 4214.831177410 72.0 12.0 2.0 20 20 1737 1757
E 4214.886629996 2.0 2.0 2.0 20 20 1736 1757
H 4214.889961408 72.0 11.0 2.0 20 20 1736 1757
E 4214.935632306 2.0 2.0 2.0 20 20 1736 1757
H 4214.938968338 72.0 12.0 2.0 20 20 1736 1757
E 4215.004634574 2.0 2.0 2.0 20 20 1736 1757
