device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3048.794970092 0.0 13.0 14.0 20 20 -3.0859375 -2.83203125
H 3048.798746228 2.0 22.0 23.0 20 20 -3.0859375 -2.841796875
E 3048.843972430 0.0 13.0 15.0 20 20 -3.095703125 -2.841796875
H 3048.847752150 2.0 22.0 23.0 20 20 -3.095703125 -2.841796875
E 3048.893094650 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3048.896774004 2.0 22.0 23.0 20 20 -3.0859375 -2.841796875
E 3048.951891668 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 3048.955572632 2.0 22.0 23.0 20 20 -3.0859375 -2.841796875
E 3049.020781600 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.024588046 2.0 22.0 23.0 20 20 -3.095703125 -2.841796875
E 3049.069784386 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.073590468 2.0 22.0 22.0 20 20 -3.095703125 -2.841796875
E 3049.118905458 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.122699234 2.0 23.0 21.0 20 20 -3.0859375 -2.841796875
E 3049.177590280 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 3049.181479788 2.0 23.0 21.0 20 20 -3.0859375 -2.83203125
E 3049.226593584 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 3049.230487082 2.0 23.0 20.0 20 20 -3.095703125 -2.841796875
E 3049.275595740 0.0 13.0 13.0 20 20 -3.0859375 -2.841796875
H 3049.279487544 2.0 23.0 20.0 20 20 -3.0859375 -2.841796875
E 3049.324717470 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.328398742 2.0 23.0 20.0 20 20 -3.0859375 -2.841796875
E 3049.383402306 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 3049.387180514 2.0 23.0 21.0 20 20 -3.095703125 -2.841796875
E 3049.432405428 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.436184560 2.0 22.0 22.0 20 20 -3.095703125 -2.841796875
E 3049.481408088 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.485187612 2.0 22.0 23.0 20 20 -3.0859375 -2.841796875
E 3049.530529930 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 3049.534209340 2.0 23.0 22.0 20 20 -3.0859375 -2.841796875
E 3049.589214108 0.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 3049.592994416 2.0 23.0 22.0 20 20 -3.0859375 -2.841796875
E 3049.638217216 0.0 13.0 15.0 20 20 -3.0859375 -2.841796875
H 3049.641997832 2.0 23.0 21.0 20 20 -3.0859375 -2.841796875
E 3049.687220100 0.0 13.0 15.0 20 20 -3.095703125 -2.841796875
H 3049.690999176 2.0 22.0 22.0 20 20 -3.0859375 -2.841796875
E 3049.736340962 0.0 13.0 15.0 20 20 -3.0859375 -2.83203125
H 3049.740019490 2.0 22.0 23.0 20 20 -3.095703125 -2.841796875
E 3049.795138988 0.0 13.0 15.0 20 20 -3.095703125 -2.841796875
H 3049.798823858 2.0 22.0 23.0 20 20 -3.0859375 -2.841796875
E 3049.844026792 0.0 14.0 15.0 20 20 -3.0859375 -2.841796875
H 3049.847823326 2.0 22.0 22.0 20 20 -3.095703125 -2.841796875
E 3049.893029186 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
