device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
H 2426.233991296 1.0 100.0 100.0 10 35
E 2426.279054230 0.0 100.0 100.0 10 35
H 2426.283114636 1.0 100.0 100.0 10 35
E 2426.337856764 0.0 100.0 100.0 10 35
H 2426.341911710 1.0 100.0 100.0 10 35
E 2426.396772908 0.0 100.0 100.0 10 35
H 2426.400710492 1.0 100.0 100.0 10 35
E 2426.455462252 0.0 100.0 100.0 10 35
H 2426.459406374 1.0 100.0 100.0 10 35
E 2426.504464590 0.0 100.0 100.0 10 35
H 2426.508405016 1.0 100.0 100.0 10 35
E 2426.563267278 0.0 100.0 100.0 10 35
H 2426.567335174 1.0 100.0 100.0 10 35
E 2426.622183296 0.0 100.0 100.0 10 35
H 2426.626236366 1.0 100.0 100.0 10 35
E 2426.680872598 0.0 100.0 100.0 10 35
H 2426.684815362 1.0 100.0 100.0 10 35
E 2426.729874810 0.0 100.0 100.0 10 35
H 2426.733813164 1.0 100.0 100.0 10 35
E 2426.778877036 0.0 100.0 100.0 10 35
H 2426.782813388 1.0 100.0 100.0 10 35
E 2426.827992676 0.0 100.0 100.0 10 35
H 2426.832056722 1.0 100.0 100.0 10 35
E 2426.886682076 0.0 100.0 100.0 10 35
H 2426.890734838 1.0 100.0 100.0 10 35
E 2426.945484750 0.0 100.0 100.0 10 35
H 2426.949424700 1.0 100.0 100.0 10 35
E 2427.014486850 0.0 100.0 100.0 10 35
H 2427.018341092 1.0 100.0 100.0 10 35
E 2427.063602392 0.0 100.0 100.0 10 35
E 2427.328101186 0.0 100.0 100.0 10 40
H 2427.332042844 1.0 100.0 100.0 10 40
E 2427.386904042 0.0 100.0 100.0 10 40
H 2427.390967010 1.0 100.0 100.0 10 40
E 2427.445706590 0.0 100.0 100.0 10 40
H 2427.449759478 1.0 100.0 100.0 10 40
E 2427.504622664 0.0 100.0 100.0 10 40
H 2427.508566632 1.0 100.0 100.0 10 40
E 2427.563312064 0.0 100.0 100.0 10 40
H 2427.567254058 1.0 100.0 100.0 10 40
E 2427.612314220 0.0 100.0 100.0 10 40
H 2427.616257054 1.0 100.0 100.0 10 40
E 2427.671116894 0.0 100.0 100.0 10 40
H 2427.675184342 1.0 100.0 100.0 10 40
E 2427.730586318 0.0 100.0 100.0 10 40
H 2427.734835514 1.0 100.0 100.0 10 40
E 2427.788722312 0.0 100.0 100.0 10 40
H 2427.792665762 1.0 100.0 100.0 10 40
E 2427.837724398 0.0 100.0 100.0 10 40
H 2427.841666000 1.0 100.0 100.0 10 40
E 2427.886726792 0.0 100.0 100.0 10 40
H 2427.890670102 1.0 100.0 100.0 10 40
E 2427.935842376 0.0 100.0 100.0 10 40
H 2427.939908466 1.0 100.0 100.0 10 40
E 2428.014531678 0.0 100.0 100.0 10 40
H 2428.018497528 1.0 100.0 100.0 10 40
E 2428.063533904 0.0 100.0 100.0 10 40
H 2428.067388860 1.0 100.0 100.0 10 40
E 2428.112536200 0.0 100.0 100.0 10 40
H 2428.116479594 1.0 100.0 100.0 10 40
E 2428.171452204 0.0 100.0 100.0 10 40
H 2428.175390012 1.0 100.0 100.0 10 40
E 2428.230141436 0.0 100.0 100.0 10 40
H 2428.234207694 1.0 100.0 100.0 10 40
E 2428.279143732 0.0 100.0 100.0 10 40
H 2428.283196928 1.0 100.0 100.0 10 40
E 2428.328146042 0.0 100.0 100.0 10 40
H 2428.332087840 1.0 100.0 100.0 10 40
E 2428.377261542 0.0 100.0 100.0 10 40
E 2428.690762632 0.0 100.0 100.0 10 45
H 2428.694705592 1.0 100.0 100.0 10 45
E 2428.739764914 0.0 100.0 100.0 10 45
H 2428.743827140 1.0 100.0 100.0 10 45
E 2428.788880344 0.0 100.0 100.0 10 45
H 2428.792934912 1.0 100.0 100.0 10 45
E 2428.847569786 0.0 100.0 100.0 10 45
H 2428.851512606 1.0 100.0 100.0 10 45
E 2428.896572040 0.0 100.0 100.0 10 45
H 2428.900513600 1.0 100.0 100.0 10 45
E 2428.955374560 0.0 100.0 100.0 10 45
H 2428.959313936 1.0 100.0 100.0 10 45
E 2429.024490228 0.0 100.0 100.0 10 45
H 2429.028467040 1.0 100.0 100.0 10 45
E 2429.083179600 0.0 100.0 100.0 10 45
H 2429.087143910 1.0 100.0 100.0 10 45
E 2429.132181882 0.0 100.0 100.0 10 45
H 2429.136125668 1.0 100.0 100.0 10 45
E 2429.181183996 0.0 100.0 100.0 10 45
H 2429.185122574 1.0 100.0 100.0 10 45
E 2429.240100112 0.0 100.0 100.0 10 45
H 2429.244041770 1.0 100.0 100.0 10 45
E 2429.298789414 0.0 100.0 100.0 10 45
H 2429.302851696 1.0 100.0 100.0 10 45
E 2429.357592130 0.0 100.0 100.0 10 45
H 2429.361646054 1.0 100.0 100.0 10 45
E 2429.406594552 0.0 100.0 100.0 10 45
H 2429.410536210 1.0 100.0 100.0 10 45
E 2429.455709842 0.0 100.0 100.0 10 45
H 2429.459651892 1.0 100.0 100.0 10 45
E 2429.514399228 0.0 100.0 100.0 10 45
H 2429.518339234 1.0 100.0 100.0 10 45
E 2429.563401454 0.0 100.0 100.0 10 45
H 2429.567467740 1.0 100.0 100.0 10 45
E 2429.622204408 0.0 100.0 100.0 10 45
H 2429.626257926 1.0 100.0 100.0 10 45
E 2429.681120188 0.0 100.0 100.0 10 45
E 2430.014621180 0.0 100.0 100.0 10 50
H 2430.018473448 1.0 100.0 100.0 10 50
E 2430.063623490 0.0 100.0 100.0 10 50
H 2430.067476388 1.0 100.0 100.0 10 50
E 2430.112739074 0.0 100.0 100.0 10 50
H 2430.116801062 1.0 100.0 100.0 10 50
E 2430.171428558 0.0 100.0 100.0 10 50
H 2430.175481320 1.0 100.0 100.0 10 50
E 2430.230231106 0.0 100.0 100.0 10 50
H 2430.234173520 1.0 100.0 100.0 10 50
E 2430.279233388 0.0 100.0 100.0 10 50
H 2430.283177384 1.0 100.0 100.0 10 50
E 2430.328349014 0.0 100.0 100.0 10 50
H 2430.332291792 1.0 100.0 100.0 10 50
E 2430.387038288 0.0 100.0 100.0 10 50
H 2430.391103062 1.0 100.0 100.0 10 50
E 2430.436040556 0.0 100.0 100.0 10 50
H 2430.440091946 1.0 100.0 100.0 10 50
E 2430.485042698 0.0 100.0 100.0 10 50
H 2430.488979400 1.0 100.0 100.0 10 50
E 2430.534158464 0.0 100.0 100.0 10 50
H 2430.538101592 1.0 100.0 100.0 10 50
E 2430.592847584 0.0 100.0 100.0 10 50
H 2430.596789480 1.0 100.0 100.0 10 50
E 2430.641849950 0.0 100.0 100.0 10 50
H 2430.645915004 1.0 100.0 100.0 10 50
E 2430.690852078 0.0 100.0 100.0 10 50
H 2430.694904616 1.0 100.0 100.0 10 50
E 2430.749768138 0.0 100.0 100.0 10 50
H 2430.753706282 1.0 100.0 100.0 10 50
E 2430.808457454 0.0 100.0 100.0 10 50
H 2430.812399238 1.0 100.0 100.0 10 50
E 2430.857459890 0.0 100.0 100.0 10 50
H 2430.861401030 1.0 100.0 100.0 10 50
E 2430.906462144 0.0 100.0 100.0 10 50
H 2430.910526666 1.0 100.0 100.0 10 50
E 2430.955577504 0.0 100.0 100.0 10 50
H 2430.959631232 1.0 100.0 100.0 10 50
E 2431.034266890 0.0 100.0 100.0 10 50
E 2431.445885776 0.0 100.0 100.0 10 55
H 2431.449953224 1.0 100.0 100.0 10 55
E 2431.494887988 0.0 100.0 100.0 10 55
H 2431.498937992 1.0 100.0 100.0 10 55
E 2431.553690634 0.0 100.0 100.0 10 55
H 2431.557628246 1.0 100.0 100.0 10 55
E 2431.602806246 0.0 100.0 100.0 10 55
H 2431.606747414 1.0 100.0 100.0 10 55
E 2431.661495604 0.0 100.0 100.0 10 55
H 2431.665438018 1.0 100.0 100.0 10 55
E 2431.710497970 0.0 100.0 100.0 10 55
H 2431.714564536 1.0 100.0 100.0 10 55
E 2431.759500084 0.0 100.0 100.0 10 55
H 2431.763553658 1.0 100.0 100.0 10 55
E 2431.818416102 0.0 100.0 100.0 10 55
H 2431.822353658 1.0 100.0 100.0 10 55
E 2431.877105502 0.0 100.0 100.0 10 55
H 2431.881047986 1.0 100.0 100.0 10 55
E 2431.935908064 0.0 100.0 100.0 10 55
H 2431.939849778 1.0 100.0 100.0 10 55
E 2432.014710948 0.0 100.0 100.0 10 55
H 2432.018688194 1.0 100.0 100.0 10 55
E 2432.064379630 0.0 100.0 100.0 10 55
H 2432.068761084 1.0 100.0 100.0 10 55
E 2432.122515792 0.0 100.0 100.0 10 55
H 2432.126460166 1.0 100.0 100.0 10 55
E 2432.171518018 0.0 100.0 100.0 10 55
H 2432.175585354 1.0 100.0 100.0 10 55
E 2432.220520314 0.0 100.0 100.0 10 55
H 2432.224461790 1.0 100.0 100.0 10 55
E 2432.279436094 0.0 100.0 100.0 10 55
H 2432.283378788 1.0 100.0 100.0 10 55
E 2432.338125522 0.0 100.0 100.0 10 55
H 2432.342179964 1.0 100.0 100.0 10 55
E 2432.396928336 0.0 100.0 100.0 10 55
H 2432.400871184 1.0 100.0 100.0 10 55
E 2432.445930618 0.0 100.0 100.0 10 55
E 2432.857549378 0.0 100.0 100.0 10 60
H 2432.861604576 1.0 100.0 100.0 10 60
E 2432.906664920 0.0 100.0 100.0 10 60
H 2432.910606536 1.0 100.0 100.0 10 60
E 2432.965354320 0.0 100.0 100.0 10 60
H 2432.969421082 1.0 100.0 100.0 10 60
E 2433.044156980 0.0 100.0 100.0 10 60
H 2433.048009486 1.0 100.0 100.0 10 60
E 2433.093159136 0.0 100.0 100.0 10 60
H 2433.097012384 1.0 100.0 100.0 10 60
E 2433.142274636 0.0 100.0 100.0 10 60
H 2433.146328994 1.0 100.0 100.0 10 60
E 2433.200964204 0.0 100.0 100.0 10 60
H 2433.204900318 1.0 100.0 100.0 10 60
E 2433.249966332 0.0 100.0 100.0 10 60
H 2433.254029132 1.0 100.0 100.0 10 60
E 2433.298968642 0.0 100.0 100.0 10 60
H 2433.302908284 1.0 100.0 100.0 10 60
E 2433.348084016 0.0 100.0 100.0 10 60
H 2433.352025870 1.0 100.0 100.0 10 60
E 2433.406773528 0.0 100.0 100.0 10 60
H 2433.410826990 1.0 100.0 100.0 10 60
E 2433.465576244 0.0 100.0 100.0 10 60
H 2433.469519414 1.0 100.0 100.0 10 60
E 2433.514578330 0.0 100.0 100.0 10 60
H 2433.518643608 1.0 100.0 100.0 10 60
E 2433.563694026 0.0 100.0 100.0 10 60
H 2433.567636384 1.0 100.0 100.0 10 60
E 2433.622383342 0.0 100.0 100.0 10 60
H 2433.626322130 1.0 100.0 100.0 10 60
E 2433.671385638 0.0 100.0 100.0 10 60
H 2433.675440668 1.0 100.0 100.0 10 60
E 2433.730188312 0.0 100.0 100.0 10 60
H 2433.734130026 1.0 100.0 100.0 10 60
E 2433.779303798 0.0 100.0 100.0 10 60
H 2433.783369496 1.0 100.0 100.0 10 60
E 2433.837993240 0.0 100.0 100.0 10 60
E 2434.221276398 0.0 100.0 100.0 10 65
H 2434.225649732 1.0 100.0 100.0 10 65
E 2434.279412532 0.0 100.0 100.0 10 65
H 2434.283357088 1.0 100.0 100.0 10 65
E 2434.328414730 0.0 100.0 100.0 10 65
H 2434.332481730 1.0 100.0 100.0 10 65
E 2434.387217376 0.0 100.0 100.0 10 65
H 2434.391160462 1.0 100.0 100.0 10 65
E 2434.446133450 0.0 100.0 100.0 10 65
H 2434.450076452 1.0 100.0 100.0 10 65
E 2434.504822752 0.0 100.0 100.0 10 65
H 2434.508876424 1.0 100.0 100.0 10 65
E 2434.553824992 0.0 100.0 100.0 10 65
H 2434.557769520 1.0 100.0 100.0 10 65
E 2434.602827400 0.0 100.0 100.0 10 65
H 2434.606892804 1.0 100.0 100.0 10 65
E 2434.651942942 0.0 100.0 100.0 10 65
H 2434.655881842 1.0 100.0 100.0 10 65
E 2434.710632244 0.0 100.0 100.0 10 65
H 2434.714574056 1.0 100.0 100.0 10 65
E 2434.759634344 0.0 100.0 100.0 10 65
H 2434.763687820 1.0 100.0 100.0 10 65
E 2434.818437214 0.0 100.0 100.0 10 65
H 2434.822381952 1.0 100.0 100.0 10 65
E 2434.867552714 0.0 100.0 100.0 10 65
H 2434.871620344 1.0 100.0 100.0 10 65
E 2434.926241932 0.0 100.0 100.0 10 65
H 2434.930179698 1.0 100.0 100.0 10 65
E 2434.975244214 0.0 100.0 100.0 10 65
H 2434.979183338 1.0 100.0 100.0 10 65
E 2435.044246566 0.0 100.0 100.0 10 65
H 2435.048212402 1.0 100.0 100.0 10 65
E 2435.093362150 0.0 100.0 100.0 10 65
H 2435.097216056 1.0 100.0 100.0 10 65
E 2435.152051536 0.0 100.0 100.0 10 65
H 2435.156117248 1.0 100.0 100.0 10 65
E 2435.201053594 0.0 100.0 100.0 10 65
H 2435.204993362 1.0 100.0 100.0 10 65
E 2435.250055932 0.0 100.0 100.0 10 65
E 2435.563670142 0.0 100.0 100.0 15 10
H 2435.567720846 1.0 100.0 100.0 15 10
E 2435.622472956 0.0 100.0 100.0 15 10
H 2435.626415062 1.0 100.0 100.0 15 10
E 2435.671475126 0.0 100.0 100.0 15 10
H 2435.675541244 1.0 100.0 100.0 15 10
E 2435.720590696 0.0 100.0 100.0 15 10
H 2435.724532760 1.0 100.0 100.0 15 10
E 2435.779280082 0.0 100.0 100.0 15 10
H 2435.783222678 1.0 100.0 100.0 15 10
E 2435.828282406 0.0 100.0 100.0 15 10
H 2435.832334916 1.0 100.0 100.0 15 10
E 2435.887085038 0.0 100.0 100.0 15 10
H 2435.891027900 1.0 100.0 100.0 15 10
E 2435.936200566 0.0 100.0 100.0 15 10
H 2435.940262162 1.0 100.0 100.0 15 10
E 2436.014890050 0.0 100.0 100.0 15 10
H 2436.018742864 1.0 100.0 100.0 15 10
E 2436.063892290 0.0 100.0 100.0 15 10
H 2436.067745384 1.0 100.0 100.0 15 10
E 2436.112894404 0.0 100.0 100.0 15 10
H 2436.116947208 1.0 100.0 100.0 15 10
E 2436.162010016 0.0 100.0 100.0 15 10
H 2436.165947110 1.0 100.0 100.0 15 10
E 2436.220699276 0.0 100.0 100.0 15 10
H 2436.224765702 1.0 100.0 100.0 15 10
E 2436.269701530 0.0 100.0 100.0 15 10
H 2436.273642712 1.0 100.0 100.0 15 10
E 2436.318703980 0.0 100.0 100.0 15 10
H 2436.322645568 1.0 100.0 100.0 15 10
E 2436.368372732 0.0 100.0 100.0 15 10
H 2436.372426894 1.0 100.0 100.0 15 10
E 2436.426508866 0.0 100.0 100.0 15 10
H 2436.430447164 1.0 100.0 100.0 15 10
E 2436.475510924 0.0 100.0 100.0 15 10
H 2436.479573948 1.0 100.0 100.0 15 10
E 2436.524513304 0.0 100.0 100.0 15 10
H 2436.528456894 1.0 100.0 100.0 15 10
E 2436.583429112 0.0 100.0 100.0 15 10
E 2436.906730776 0.0 100.0 100.0 15 15
H 2436.910783972 1.0 100.0 100.0 15 15
E 2436.965533380 0.0 100.0 100.0 15 15
H 2436.969470964 1.0 100.0 100.0 15 15
E 2437.034648950 0.0 100.0 100.0 15 15
H 2437.038622430 1.0 100.0 100.0 15 15
E 2437.093338448 0.0 100.0 100.0 15 15
H 2437.097191346 1.0 100.0 100.0 15 15
E 2437.142340576 0.0 100.0 100.0 15 15
H 2437.146283214 1.0 100.0 100.0 15 15
E 2437.191342802 0.0 100.0 100.0 15 15
H 2437.195396642 1.0 100.0 100.0 15 15
E 2437.250258876 0.0 100.0 100.0 15 15
H 2437.254200884 1.0 100.0 100.0 15 15
E 2437.308948234 0.0 100.0 100.0 15 15
H 2437.313013890 1.0 100.0 100.0 15 15
E 2437.367750838 0.0 100.0 100.0 15 15
H 2437.371692566 1.0 100.0 100.0 15 15
E 2437.426553568 0.0 100.0 100.0 15 15
H 2437.430492874 1.0 100.0 100.0 15 15
E 2437.475669390 0.0 100.0 100.0 15 15
H 2437.479724252 1.0 100.0 100.0 15 15
E 2437.534358370 0.0 100.0 100.0 15 15
H 2437.538300406 1.0 100.0 100.0 15 15
E 2437.583360694 0.0 100.0 100.0 15 15
H 2437.587427078 1.0 100.0 100.0 15 15
E 2437.632362892 0.0 100.0 100.0 15 15
H 2437.636304942 1.0 100.0 100.0 15 15
E 2437.691278924 0.0 100.0 100.0 15 15
H 2437.695218762 1.0 100.0 100.0 15 15
E 2437.749968380 0.0 100.0 100.0 15 15
H 2437.754021394 1.0 100.0 100.0 15 15
E 2437.808770956 0.0 100.0 100.0 15 15
H 2437.812709562 1.0 100.0 100.0 15 15
E 2437.857773294 0.0 100.0 100.0 15 15
H 2437.861841358 1.0 100.0 100.0 15 15
E 2437.906888906 0.0 100.0 100.0 15 15
H 2437.910830074 1.0 100.0 100.0 15 15
E 2437.965578292 0.0 100.0 100.0 15 15
E 2438.338507624 0.0 100.0 100.0 15 20
H 2438.342451284 1.0 100.0 100.0 15 20
E 2438.397196968 0.0 100.0 100.0 15 20
H 2438.401262288 1.0 100.0 100.0 15 20
E 2438.446199278 0.0 100.0 100.0 15 20
H 2438.450142672 1.0 100.0 100.0 15 20
E 2438.495201616 0.0 100.0 100.0 15 20
H 2438.499144030 1.0 100.0 100.0 15 20
E 2438.544870564 0.0 100.0 100.0 15 20
H 2438.548923788 1.0 100.0 100.0 15 20
E 2438.603006334 0.0 100.0 100.0 15 20
H 2438.606944296 1.0 100.0 100.0 15 20
E 2438.652008770 0.0 100.0 100.0 15 20
H 2438.656074608 1.0 100.0 100.0 15 20
E 2438.710811430 0.0 100.0 100.0 15 20
H 2438.714752528 1.0 100.0 100.0 15 20
E 2438.759926832 0.0 100.0 100.0 15 20
