device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 7925.920528742 0.0 12.0 15.0 50 50 1732 1757
H 7925.924216608 98.0 100.0 13.0 50 50 1731 1757
E 7925.969666698 0.0 12.0 15.0 50 50 1731 1757
H 7925.973258048 98.0 100.0 13.0 50 50 1732 1757
E 7926.048333656 0.0 12.0 15.0 50 50 1731 1757
H 7926.052020542 98.0 100.0 13.0 50 50 1731 1757
E 7926.097336022 0.0 12.0 16.0 50 50 1731 1757
H 7926.101021704 98.0 100.0 13.0 50 50 1731 1757
E 7926.146338094 0.0 13.0 16.0 50 50 1732 1757
H 7926.150230472 98.0 100.0 13.0 50 50 1732 1757
E 7926.195454630 0.0 13.0 16.0 50 50 1731 1757
H 7926.199045532 98.0 100.0 13.0 50 50 1732 1757
E 7926.254147390 0.0 13.0 16.0 50 50 1731 1757
H 7926.257835844 98.0 100.0 13.0 50 50 1731 1757
E 7926.303145430 0.0 13.0 16.0 50 50 1732 1757
