E 729.475560862 2.0 0.0 0
H 729.479415356 10.0 0.0 0
E 729.534250248 2.0 0.0 0
H 729.538100696 10.0 0.0 0
E 729.583252362 2.0 0.0 0
H 729.587103272 10.0 0.0 0
E 729.632254588 2.0 0.0 0
H 729.636244490 10.0 0.0 0
E 729.681370438 2.0 0.0 0
H 729.685368026 10.0 0.0 0
E 729.740059614 2.0 0.0 0
H 729.743913296 10.0 0.0 0
E 729.789061924 2.0 0.0 0
H 729.792916992 10.0 0.0 0
E 729.838064164 2.0 0.0 0
H 729.841913436 10.0 0.0 0
E 729.887179678 2.0 0.0 0
H 729.891164778 10.0 0.0 0
E 729.945869064 2.0 0.0 0
H 729.949867870 10.0 0.0 0
E 730.014871248 2.0 0.0 0
H 730.018633034 10.0 0.0 0
E 730.063873488 2.0 0.0 0
H 730.067639670 10.0 0.0 0
E 730.112989072 2.0 0.0 0
H 730.116844238 10.0 0.0 0
E 730.171678458 2.0 0.0 0
H 730.175667464 10.0 0.0 0
E 730.220680656 2.0 0.0 0
H 730.224676410 10.0 0.0 0
E 730.269682854 2.0 0.0 0
H 730.273537852 10.0 0.0 0
E 730.318798578 2.0 0.0 0
H 730.322649026 10.0 0.0 0
E 730.377487782 2.0 0.0 0
H 730.381342640 10.0 0.0 0
E 730.426489966 2.0 0.0 0
H 730.430479224 10.0 0.0 0
E 730.475492346 2.0 0.0 0
H 730.479489990 10.0 0.0 0
E 730.524607916 2.0 0.0 0
H 730.528461570 10.0 0.0 0
E 730.583297106 2.0 0.0 0
H 730.587151922 10.0 0.0 0
E 730.632299514 2.0 0.0 0
H 730.636149472 10.0 0.0 0
E 730.681301782 2.0 0.0 0
H 730.685286630 10.0 0.0 0
E 730.730417506 2.0 0.0 0
H 730.734414002 10.0 0.0 0
E 730.789106626 2.0 0.0 0
H 730.792961582 10.0 0.0 0
E 730.838108964 2.0 0.0 0
H 730.841963948 10.0 0.0 0
E 730.887111204 2.0 0.0 0
H 730.890966650 10.0 0.0 0
E 730.936226788 2.0 0.0 0
H 730.940212420 10.0 0.0 0
E 731.014916118 2.0 0.0 0
H 731.018824190 10.0 0.0 0
E 731.063918400 2.0 0.0 0
H 731.067683210 10.0 0.0 0
E 731.112920556 2.0 0.0 0
H 731.116771088 10.0 0.0 0
E 731.162036084 2.0 0.0 0
H 731.165890592 10.0 0.0 0
E 731.220725358 2.0 0.0 0
H 731.224713762 10.0 0.0 0
E 731.269727682 2.0 0.0 0
H 731.273724864 10.0 0.0 0
E 731.318729824 2.0 0.0 0
H 731.322584094 10.0 0.0 0
E 731.368398828 2.0 0.0 0
H 731.372253868 10.0 0.0 0
E 731.426534892 2.0 0.0 0
H 731.430385046 10.0 0.0 0
E 731.475537216 2.0 0.0 0
H 731.479527426 10.0 0.0 0
E 731.524539204 2.0 0.0 0
H 731.528536540 10.0 0.0 0
E 731.573654942 2.0 0.0 0
H 731.577508918 10.0 0.0 0
E 731.632344244 2.0 0.0 0
H 731.636199872 10.0 0.0 0
E 731.681346372 2.0 0.0 0
H 731.685201916 10.0 0.0 0
E 731.730348640 2.0 0.0 0
H 731.734332116 10.0 0.0 0
E 731.779464266 2.0 0.0 0
H 731.783457682 10.0 0.0 0
E 731.838153666 2.0 0.0 0
H 731.842004282 10.0 0.0 0
E 731.887156032 2.0 0.0 0
H 731.891006438 10.0 0.0 0
E 731.936158104 2.0 0.0 0
H 731.940013634 10.0 0.0 0
E 732.005273646 2.0 0.0 0
H 732.009085944 10.0 0.0 0
E 732.063963088 2.0 0.0 0
H 732.067870726 10.0 0.0 0
E 732.112965328 2.0 0.0 0
H 732.116820214 10.0 0.0 0
E 732.161967456 2.0 0.0 0
H 732.165822944 10.0 0.0 0
E 732.211083124 2.0 0.0 0
H 732.214933082 10.0 0.0 0
E 732.269772538 2.0 0.0 0
H 732.273762160 10.0 0.0 0
E 732.318774792 2.0 0.0 0
H 732.322772702 10.0 0.0 0
E 732.367776934 2.0 0.0 0
H 732.371630994 10.0 0.0 0
E 732.416892490 2.0 0.0 0
H 732.420746592 10.0 0.0 0
E 732.475581834 2.0 0.0 0
H 732.479437252 10.0 0.0 0
E 732.524584130 2.0 0.0 0
H 732.528569454 10.0 0.0 0
E 732.573586342 2.0 0.0 0
H 732.577584616 10.0 0.0 0
E 732.622701968 2.0 0.0 0
H 732.626556588 10.0 0.0 0
E 732.681391354 2.0 0.0 0
H 732.685247500 10.0 0.0 0
E 732.730393482 2.0 0.0 0
H 732.734247500 10.0 0.0 0
E 732.779395890 2.0 0.0 0
H 732.783386142 10.0 0.0 0
E 732.828511474 2.0 0.0 0
H 732.832504862 10.0 0.0 0
E 732.887200650 2.0 0.0 0
H 732.891054822 10.0 0.0 0
E 732.936202974 2.0 0.0 0
H 732.940053688 10.0 0.0 0
E 733.005205284 2.0 0.0 0
H 733.008877918 10.0 0.0 0
E 733.054320658 2.0 0.0 0
H 733.058221632 10.0 0.0 0
E 733.113010002 2.0 0.0 0
H 733.117005728 10.0 0.0 0
E 733.162012284 2.0 0.0 0
H 733.165865392 10.0 0.0 0
E 733.220815140 2.0 0.0 0
H 733.224669606 10.0 0.0 0
E 733.269930556 2.0 0.0 0
H 733.273780696 10.0 0.0 0
E 733.328619900 2.0 0.0 0
H 733.332609326 10.0 0.0 0
E 733.377622182 2.0 0.0 0
H 733.381621394 10.0 0.0 0
E 733.436424898 2.0 0.0 0
H 733.440275080 10.0 0.0 0
E 733.486093776 2.0 0.0 0
H 733.489948256 10.0 0.0 0
E 733.544229784 2.0 0.0 0
H 733.548081226 10.0 0.0 0
E 733.593231996 2.0 0.0 0
H 733.597222920 10.0 0.0 0
E 733.642234180 2.0 0.0 0
H 733.646233420 10.0 0.0 0
E 733.691349904 2.0 0.0 0
H 733.695205266 10.0 0.0 0
E 733.750039206 2.0 0.0 0
H 733.753891824 10.0 0.0 0
E 733.799041320 2.0 0.0 0
H 733.802895366 10.0 0.0 0
E 733.848043686 2.0 0.0 0
H 733.852029052 10.0 0.0 0
E 733.897159354 2.0 0.0 0
H 733.901158706 10.0 0.0 0
E 733.955848572 2.0 0.0 0
H 733.959703248 10.0 0.0 0
E 734.024850924 2.0 0.0 0
H 734.028615258 10.0 0.0 0
E 734.073852954 2.0 0.0 0
H 734.077618240 10.0 0.0 0
E 734.122968664 2.0 0.0 0
H 734.126958594 10.0 0.0 0
E 734.181657994 2.0 0.0 0
H 734.185651550 10.0 0.0 0
E 734.240460738 2.0 0.0 0
H 734.244314546 10.0 0.0 0
E 734.299263342 2.0 0.0 0
H 734.303113594 10.0 0.0 0
E 734.348378884 2.0 0.0 0
H 734.352234092 10.0 0.0 0
E 734.407068228 2.0 0.0 0
H 734.411053020 10.0 0.0 0
E 734.456070496 2.0 0.0 0
H 734.460068294 10.0 0.0 0
E 734.514873240 2.0 0.0 0
H 734.518727734 10.0 0.0 0
E 734.563988824 2.0 0.0 0
H 734.567842590 10.0 0.0 0
E 734.622678196 2.0 0.0 0
