device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 1470.051377326 76.0 100.0 19.0 50 10
H 1470.055341566 57.0 100.0 30.0 50 10
E 1470.100494324 81.0 100.0 18.0 50 10
H 1470.104347726 64.0 100.0 28.0 50 10
E 1470.159285798 88.0 100.0 18.0 50 10
H 1470.163241638 71.0 100.0 26.0 50 10
E 1470.217987882 94.0 100.0 17.0 50 10
H 1470.221939844 78.0 89.0 24.0 50 10
E 1470.266991130 99.0 100.0 17.0 50 10
H 1470.270943764 81.0 77.0 22.0 50 10
E 1470.325907428 104.0 100.0 16.0 50 10
H 1470.329951244 84.0 69.0 20.0 50 10
E 1470.384722786 110.0 100.0 17.0 50 10
H 1470.388664304 84.0 64.0 19.0 50 10
E 1470.433701338 113.0 100.0 17.0 50 10
H 1470.437771586 84.0 60.0 17.0 50 10
E 1470.492403240 118.0 100.0 18.0 50 10
H 1470.496345696 84.0 55.0 16.0 50 10
E 1470.551318376 121.0 100.0 18.0 50 10
H 1470.555261658 84.0 47.0 13.0 50 10
E 1470.610137192 124.0 100.0 17.0 50 10
H 1470.614178082 84.0 40.0 11.0 50 10
E 1470.659013390 126.0 100.0 17.0 50 10
H 1470.662955636 84.0 35.0 10.0 50 10
E 1470.717917396 127.0 100.0 17.0 50 10
H 1470.721860972 84.0 30.0 9.0 50 10
E 1470.776731130 127.0 100.0 15.0 50 10
H 1470.780774820 84.0 26.0 8.0 50 10
E 1470.835550296 127.0 98.0 14.0 50 10
H 1470.839317402 84.0 22.0 9.0 50 10
E 1470.884426592 127.0 88.0 13.0 50 10
H 1470.888319782 84.0 19.0 15.0 50 10
E 1470.943226326 127.0 75.0 12.0 50 10
H 1470.947317476 84.0 17.0 24.0 50 10
E 1471.022248422 126.0 64.0 14.0 50 10
H 1471.025926824 83.0 15.0 34.0 50 10
E 1471.080835216 124.0 55.0 17.0 50 10
H 1471.084736218 79.0 15.0 52.0 50 10
E 1471.129839136 122.0 49.0 21.0 50 10
H 1471.133944594 73.0 14.0 71.0 50 10
E 1471.188641922 119.0 42.0 25.0 50 10
H 1471.192507630 61.0 14.0 89.0 50 10
E 1471.247560320 117.0 39.0 30.0 50 10
H 1471.251327020 49.0 15.0 95.0 50 10
E 1471.306482610 114.0 36.0 38.0 50 10
H 1471.310248260 36.0 16.0 96.0 50 10
E 1471.365052688 111.0 35.0 46.0 50 10
H 1471.369103476 23.0 16.0 97.0 50 10
E 1471.414055810 107.0 34.0 50.0 50 10
H 1471.418013316 13.0 16.0 100.0 50 10
E 1471.463269870 101.0 34.0 53.0 50 10
H 1471.467036976 3.0 16.0 100.0 50 10
E 1471.521861396 95.0 34.0 55.0 50 10
H 1471.525832762 3.0 15.0 100.0 50 10
E 1471.570863874 89.0 33.0 58.0 50 10
H 1471.574735336 3.0 14.0 100.0 50 10
E 1471.629667514 82.0 32.0 61.0 50 10
H 1471.633540082 3.0 14.0 100.0 50 10
E 1471.688584960 75.0 41.0 61.0 50 10
H 1471.692360592 3.0 14.0 100.0 50 10
E 1471.747372990 68.0 48.0 63.0 50 10
H 1471.751148832 3.0 15.0 98.0 50 10
E 1471.796277034 64.0 48.0 70.0 50 10
H 1471.800149868 3.0 14.0 96.0 50 10
E 1471.845279736 59.0 48.0 80.0 50 10
H 1471.849250892 3.0 14.0 95.0 50 10
E 1471.894396706 53.0 49.0 88.0 50 10
H 1471.898172590 3.0 13.0 94.0 50 10
E 1471.953086582 45.0 51.0 90.0 50 10
H 1471.956957694 3.0 13.0 98.0 50 10
E 1472.022088808 39.0 58.0 88.0 50 10
H 1472.025677274 3.0 13.0 100.0 50 10
E 1472.071092238 35.0 66.0 89.0 50 10
H 1472.074681194 3.0 13.0 100.0 50 10
E 1472.120761956 31.0 68.0 99.0 50 10
H 1472.124440638 3.0 14.0 100.0 50 10
E 1472.178997280 26.0 67.0 100.0 50 10
H 1472.182941080 3.0 15.0 100.0 50 10
E 1472.227901254 22.0 65.0 100.0 50 10
H 1472.231854266 3.0 15.0 100.0 50 10
E 1472.286704026 18.0 64.0 100.0 50 10
H 1472.290655946 3.0 16.0 98.0 50 10
E 1472.335919766 15.0 62.0 100.0 50 10
H 1472.339775394 3.0 16.0 97.0 50 10
E 1472.394598974 10.0 60.0 100.0 50 10
H 1472.398562668 3.0 16.0 98.0 50 10
E 1472.443602754 7.0 61.0 100.0 50 10
H 1472.447378974 3.0 16.0 99.0 50 10
E 1472.492604238 4.0 62.0 100.0 50 10
H 1472.496380878 3.0 16.0 99.0 50 10
E 1472.541720928 4.0 62.0 100.0 50 10
H 1472.545399778 3.0 17.0 100.0 50 10
E 1472.600440708 4.0 61.0 100.0 50 10
H 1472.604205756 3.0 18.0 100.0 50 10
E 1472.649324788 4.0 64.0 100.0 50 10
H 1472.653308978 3.0 19.0 100.0 50 10
E 1472.708127840 4.0 69.0 93.0 50 10
H 1472.711629128 3.0 20.0 100.0 50 10
E 1472.757245216 4.0 71.0 83.0 50 10
H 1472.760747680 3.0 20.0 100.0 50 10
E 1472.815934224 5.0 77.0 71.0 50 10
H 1472.819437220 3.0 20.0 100.0 50 10
E 1472.865067504 5.0 80.0 64.0 50 10
H 1472.868569422 3.0 22.0 97.0 50 10
E 1472.914068666 6.0 80.0 56.0 50 10
H 1472.917570514 4.0 27.0 89.0 50 10
E 1472.963186112 7.0 80.0 50.0 50 10
H 1472.966885262 4.0 32.0 86.0 50 10
E 1473.041888896 8.0 82.0 45.0 50 10
H 1473.045299870 4.0 37.0 87.0 50 10
E 1473.090892550 8.0 90.0 42.0 50 10
H 1473.094304994 4.0 40.0 84.0 50 10
E 1473.139852930 9.0 100.0 39.0 50 10
H 1473.143625804 4.0 40.0 75.0 50 10
E 1473.188867896 12.0 100.0 36.0 50 10
H 1473.192736684 4.0 40.0 66.0 50 10
E 1473.247676716 17.0 100.0 34.0 50 10
H 1473.251444480 4.0 38.0 56.0 50 10
E 1473.296560670 21.0 100.0 32.0 50 10
H 1473.300445684 4.0 35.0 49.0 50 10
E 1473.345564282 26.0 100.0 30.0 50 10
H 1473.349548192 4.0 32.0 43.0 50 10
E 1473.394781800 31.0 100.0 29.0 50 10
H 1473.398548416 4.0 30.0 39.0 50 10
E 1473.453369588 37.0 100.0 27.0 50 10
H 1473.457424142 5.0 29.0 34.0 50 10
E 1473.502369406 42.0 100.0 26.0 50 10
H 1473.506316720 5.0 28.0 30.0 50 10
E 1473.561175384 48.0 100.0 25.0 50 10
H 1473.565127612 6.0 26.0 27.0 50 10
E 1473.610291976 54.0 100.0 25.0 50 10
H 1473.614245002 6.0 25.0 24.0 50 10
E 1473.668981712 61.0 100.0 24.0 50 10
H 1473.672931966 6.0 26.0 21.0 50 10
E 1473.727784778 67.0 100.0 22.0 50 10
H 1473.731737650 6.0 25.0 20.0 50 10
E 1473.786588642 73.0 100.0 21.0 50 10
H 1473.790541738 6.0 25.0 19.0 50 10
E 1473.845607280 80.0 100.0 20.0 50 10
H 1473.849462096 6.0 24.0 18.0 50 10
E 1473.904338330 86.0 100.0 18.0 50 10
H 1473.908293316 6.0 23.0 17.0 50 10
E 1473.953198540 90.0 100.0 17.0 50 10
H 1473.957194812 6.0 22.0 15.0 50 10
E 1474.022198064 94.0 100.0 16.0 50 10
H 1474.026303060 6.0 21.0 15.0 50 10
E 1474.071317708 99.0 100.0 15.0 50 10
H 1474.075083610 6.0 24.0 14.0 50 10
E 1474.130106872 103.0 100.0 14.0 50 10
H 1474.134049706 6.0 28.0 13.0 50 10
E 1474.188809880 108.0 100.0 14.0 50 10
H 1474.192852856 6.0 28.0 12.0 50 10
E 1474.237955648 111.0 100.0 14.0 50 10
H 1474.241899966 6.0 26.0 12.0 50 10
E 1474.287481950 115.0 100.0 14.0 50 10
H 1474.291566212 6.0 24.0 13.0 50 10
E 1474.345619316 119.0 100.0 14.0 50 10
H 1474.349663188 6.0 23.0 14.0 50 10
E 1474.394621430 122.0 100.0 14.0 50 10
H 1474.398565454 6.0 23.0 13.0 50 10
E 1474.453568360 125.0 100.0 16.0 50 10
H 1474.457512118 6.0 22.0 12.0 50 10
E 1474.512341522 127.0 100.0 17.0 50 10
H 1474.516428052 6.0 22.0 12.0 50 10
E 1474.571031734 128.0 100.0 18.0 50 10
H 1474.575075760 6.0 21.0 13.0 50 10
E 1474.620035472 129.0 100.0 17.0 50 10
H 1474.623977326 6.0 21.0 13.0 50 10
E 1474.678981338 128.0 100.0 16.0 50 10
H 1474.682924942 6.0 21.0 14.0 50 10
E 1474.737754332 128.0 98.0 15.0 50 10
H 1474.741662628 6.0 20.0 14.0 50 10
E 1474.796545806 128.0 91.0 14.0 50 10
H 1474.800313052 6.0 20.0 15.0 50 10
E 1474.845448408 128.0 86.0 13.0 50 10
H 1474.849414314 6.0 19.0 15.0 50 10
E 1474.894448660 128.0 81.0 12.0 50 10
E 1475.130062044 127.0 48.0 9.0 45 50
H 1475.133650692 6.0 12.0 17.0 45 50
E 1475.189121940 124.0 42.0 10.0 45 50
H 1475.193031804 6.0 11.0 22.0 45 50
E 1475.247669660 123.0 37.0 11.0 45 50
H 1475.251580294 6.0 11.0 24.0 45 50
E 1475.296672558 121.0 33.0 12.0 45 50
H 1475.300777470 6.0 11.0 28.0 45 50
E 1475.345816926 120.0 30.0 14.0 45 50
H 1475.349584970 6.0 11.0 35.0 45 50
E 1475.394790914 118.0 27.0 17.0 45 50
H 1475.398700302 6.0 11.0 42.0 45 50
E 1475.453482204 117.0 24.0 20.0 45 50
H 1475.457347730 6.0 11.0 45.0 45 50
E 1475.512284752 115.0 24.0 23.0 45 50
H 1475.516149494 6.0 10.0 47.0 45 50
E 1475.561288798 114.0 36.0 29.0 45 50
H 1475.565152630 6.0 12.0 51.0 45 50
E 1475.610545446 112.0 57.0 35.0 45 50
H 1475.614312524 6.0 13.0 53.0 45 50
E 1475.669236134 110.0 74.0 38.0 45 50
H 1475.673145746 6.0 14.0 55.0 45 50
E 1475.718094258 108.0 84.0 43.0 45 50
H 1475.722004010 6.0 15.0 55.0 45 50
E 1475.776897534 106.0 87.0 53.0 45 50
H 1475.781004070 6.0 16.0 58.0 45 50
E 1475.835816604 103.0 75.0 62.0 45 50
H 1475.839583990 6.0 16.0 60.0 45 50
E 1475.894647376 100.0 65.0 67.0 45 50
H 1475.898414482 6.0 16.0 61.0 45 50
E 1475.943509210 98.0 58.0 69.0 45 50
H 1475.947423694 6.0 15.0 58.0 45 50
E 1476.012512192 95.0 53.0 73.0 45 50
H 1476.016101932 6.0 15.0 55.0 45 50
E 1476.061625998 93.0 49.0 75.0 45 50
H 1476.065552606 6.0 15.0 58.0 45 50
E 1476.120318646 90.0 45.0 80.0 45 50
H 1476.124331270 6.0 15.0 61.0 45 50
E 1476.179122188 87.0 41.0 87.0 45 50
H 1476.183135708 6.0 16.0 60.0 45 50
E 1476.228124876 84.0 40.0 88.0 45 50
H 1476.232137808 6.0 16.0 60.0 45 50
E 1476.287040586 82.0 38.0 89.0 45 50
H 1476.290816162 6.0 14.0 65.0 45 50
E 1476.345731106 77.0 36.0 89.0 45 50
H 1476.349600272 5.0 14.0 68.0 45 50
E 1476.404534242 72.0 37.0 85.0 45 50
H 1476.408405620 5.0 14.0 71.0 45 50
E 1476.463337700 69.0 39.0 83.0 45 50
H 1476.467209862 4.0 13.0 67.0 45 50
E 1476.522806886 67.0 39.0 90.0 45 50
H 1476.526485708 4.0 13.0 66.0 45 50
E 1476.581043134 62.0 38.0 99.0 45 50
H 1476.584837974 4.0 14.0 66.0 45 50
E 1476.629947808 58.0 41.0 100.0 45 50
H 1476.634175808 4.0 15.0 64.0 45 50
E 1476.678950104 53.0 47.0 97.0 45 50
H 1476.682817142 5.0 15.0 61.0 45 50
E 1476.728065100 51.0 50.0 94.0 45 50
H 1476.731837162 5.0 15.0 61.0 45 50
E 1476.786900072 49.0 51.0 96.0 45 50
H 1476.790675158 5.0 14.0 63.0 45 50
E 1476.835759092 49.0 51.0 100.0 45 50
H 1476.839854554 5.0 14.0 68.0 45 50
E 1476.884761780 48.0 49.0 100.0 45 50
H 1476.888714330 4.0 15.0 72.0 45 50
E 1476.943678820 45.0 46.0 100.0 45 50
H 1476.947534112 4.0 15.0 76.0 45 50
E 1477.022581902 41.0 46.0 100.0 45 50
H 1477.026347244 4.0 15.0 84.0 45 50
E 1477.071371720 38.0 49.0 100.0 45 50
H 1477.075350996 4.0 16.0 86.0 45 50
E 1477.120375220 35.0 50.0 100.0 45 50
H 1477.124439728 4.0 17.0 87.0 45 50
E 1477.169490006 34.0 51.0 100.0 45 50
H 1477.173344360 4.0 17.0 91.0 45 50
E 1477.228325328 34.0 51.0 100.0 45 50
H 1477.232180900 4.0 17.0 93.0 45 50
E 1477.286984012 34.0 52.0 100.0 45 50
H 1477.291080916 4.0 17.0 98.0 45 50
E 1477.345785160 34.0 52.0 100.0 45 50
H 1477.349737976 4.0 17.0 100.0 45 50
E 1477.404847940 34.0 55.0 100.0 45 50
H 1477.408702280 4.0 18.0 100.0 45 50
E 1477.463394498 34.0 61.0 100.0 45 50
H 1477.467365878 4.0 19.0 100.0 45 50
E 1477.522197662 34.0 68.0 100.0 45 50
H 1477.526265768 4.0 20.0 100.0 45 50
E 1477.581000532 34.0 70.0 100.0 45 50
H 1477.585095546 3.0 20.0 100.0 45 50
E 1477.639916928 34.0 67.0 100.0 45 50
H 1477.643772640 3.0 20.0 100.0 45 50
E 1477.698838196 34.0 67.0 100.0 45 50
H 1477.702693362 3.0 21.0 100.0 45 50
E 1477.747609870 34.0 70.0 93.0 45 50
H 1477.751713928 3.0 22.0 100.0 45 50
E 1477.796610262 34.0 72.0 81.0 45 50
H 1477.800482466 3.0 21.0 100.0 45 50
E 1477.845727806 35.0 74.0 71.0 45 50
H 1477.849504628 3.0 22.0 100.0 45 50
E 1477.904419586 35.0 75.0 62.0 45 50
H 1477.908339502 3.0 26.0 100.0 45 50
E 1477.963222540 36.0 75.0 54.0 45 50
H 1477.967092098 3.0 27.0 98.0 45 50
E 1478.042025844 37.0 80.0 47.0 45 50
H 1478.045612098 3.0 27.0 89.0 45 50
E 1478.091141750 37.0 83.0 42.0 45 50
H 1478.094927070 3.0 27.0 80.0 45 50
E 1478.149832452 38.0 87.0 37.0 45 50
H 1478.153705888 3.0 27.0 71.0 45 50
E 1478.198835196 41.0 98.0 35.0 45 50
H 1478.202708758 4.0 26.0 64.0 45 50
E 1478.247835560 45.0 100.0 33.0 45 50
H 1478.251788236 4.0 24.0 56.0 45 50
E 1478.306855178 50.0 100.0 29.0 45 50
H 1478.310708874 4.0 22.0 48.0 45 50
E 1478.365444730 56.0 100.0 27.0 45 50
H 1478.369498458 4.0 20.0 41.0 45 50
E 1478.414447348 61.0 100.0 25.0 45 50
H 1478.418401018 4.0 18.0 36.0 45 50
E 1478.473250680 68.0 100.0 23.0 45 50
H 1478.477203230 4.0 16.0 32.0 45 50
E 1478.532164332 75.0 100.0 21.0 45 50
H 1478.536016712 4.0 16.0 28.0 45 50
E 1478.591089058 81.0 100.0 19.0 45 50
H 1478.594943664 4.0 15.0 25.0 45 50
E 1478.639860662 86.0 100.0 17.0 45 50
H 1478.643947682 4.0 14.0 22.0 45 50
E 1478.698663238 92.0 100.0 16.0 45 50
H 1478.702744602 4.0 13.0 20.0 45 50
E 1478.748333460 97.0 100.0 15.0 45 50
H 1478.752189074 4.0 13.0 18.0 45 50
E 1478.806465604 103.0 99.0 14.0 45 50
H 1478.810427478 4.0 14.0 16.0 45 50
E 1478.855471568 107.0 99.0 13.0 45 50
H 1478.859530238 5.0 13.0 14.0 45 50
E 1478.914276006 112.0 98.0 12.0 45 50
H 1478.918140174 5.0 14.0 12.0 45 50
E 1478.963389308 116.0 96.0 11.0 45 50
H 1478.967156344 5.0 15.0 11.0 45 50
E 1479.042225022 119.0 95.0 11.0 45 50
H 1479.045996720 5.0 15.0 10.0 45 50
E 1479.091328678 122.0 89.0 10.0 45 50
H 1479.095007304 5.0 14.0 8.0 45 50
E 1479.140086968 124.0 85.0 11.0 45 50
H 1479.144096442 5.0 14.0 8.0 45 50
E 1479.189203406 126.0 84.0 11.0 45 50
H 1479.192970204 5.0 14.0 7.0 45 50
E 1479.247893660 127.0 80.0 11.0 45 50
H 1479.251759816 5.0 13.0 6.0 45 50
E 1479.296896152 127.0 76.0 11.0 45 50
H 1479.300759942 5.0 13.0 6.0 45 50
E 1479.345999836 127.0 72.0 11.0 45 50
H 1479.349767614 5.0 12.0 6.0 45 50
E 1479.395015278 127.0 67.0 11.0 45 50
H 1479.398880048 5.0 12.0 6.0 45 50
E 1479.453848346 127.0 61.0 10.0 45 50
H 1479.457616222 5.0 11.0 5.0 45 50
E 1479.502708822 127.0 57.0 10.0 45 50
H 1479.506619162 5.0 11.0 5.0 45 50
E 1479.551710964 127.0 54.0 9.0 45 50
H 1479.555299108 5.0 11.0 5.0 45 50
E 1479.600826072 126.0 50.0 9.0 45 50
H 1479.604755648 5.0 10.0 5.0 45 50
E 1479.659510880 124.0 45.0 9.0 45 50
H 1479.663101908 5.0 10.0 6.0 45 50
E 1479.708519938 123.0 42.0 9.0 45 50
H 1479.712110728 5.0 9.0 8.0 45 50
E 1479.757521226 121.0 39.0 9.0 45 50
H 1479.761112982 5.0 9.0 8.0 45 50
E 1479.806639106 120.0 36.0 12.0 45 50
H 1479.810406100 5.0 8.0 9.0 45 50
E 1479.865470928 119.0 32.0 15.0 45 50
H 1479.869236564 5.0 7.0 10.0 45 50
E 1479.914331684 118.0 29.0 20.0 45 50
H 1479.918335978 5.0 7.0 11.0 45 50
E 1479.963334078 116.0 27.0 26.0 45 50
H 1479.967198120 5.0 7.0 13.0 45 50
E 1480.032451216 114.0 25.0 31.0 45 50
H 1480.036223250 5.0 6.0 16.0 45 50
E 1480.091139664 112.0 25.0 38.0 45 50
H 1480.095012092 5.0 6.0 17.0 45 50
E 1480.140143486 109.0 25.0 43.0 45 50
H 1480.144103666 5.0 6.0 17.0 45 50
E 1480.189146174 107.0 26.0 51.0 45 50
H 1480.193107194 5.0 6.0 17.0 45 50
E 1480.238262136 104.0 26.0 57.0 45 50
H 1480.242029760 5.0 6.0 18.0 45 50
E 1480.297237108 101.0 26.0 63.0 45 50
H 1480.301004438 5.0 6.0 20.0 45 50
E 1480.345954868 98.0 26.0 69.0 45 50
E 1480.551767328 80.0 25.0 73.0 45 45
H 1480.555738554 5.0 7.0 23.0 45 45
E 1480.610570100 74.0 27.0 77.0 45 45
H 1480.614486754 5.0 7.0 22.0 45 45
E 1480.659784832 70.0 29.0 84.0 45 45
H 1480.663607546 5.0 7.0 23.0 45 45
E 1480.718376498 63.0 29.0 92.0 45 45
H 1480.722393714 5.0 7.0 24.0 45 45
E 1480.767380222 58.0 30.0 96.0 45 45
H 1480.771479464 5.0 7.0 24.0 45 45
E 1480.816382504 52.0 31.0 98.0 45 45
H 1480.820483034 5.0 7.0 27.0 45 45
E 1480.866051312 46.0 32.0 100.0 45 45
H 1480.869905428 5.0 7.0 28.0 45 45
E 1480.924187852 40.0 34.0 99.0 45 45
H 1480.928059706 5.0 8.0 27.0 45 45
E 1480.973190582 35.0 35.0 100.0 45 45
H 1480.977141844 5.0 8.0 27.0 45 45
E 1481.042292152 30.0 36.0 100.0 45 45
H 1481.046155312 5.0 8.0 28.0 45 45
E 1481.091308210 26.0 36.0 100.0 45 45
H 1481.095170026 5.0 8.0 30.0 45 45
E 1481.150130120 22.0 38.0 100.0 45 45
H 1481.153983816 5.0 8.0 30.0 45 45
E 1481.199001488 19.0 41.0 100.0 45 45
H 1481.202985580 5.0 8.0 29.0 45 45
E 1481.248005324 17.0 44.0 100.0 45 45
H 1481.252086324 5.0 9.0 28.0 45 45
E 1481.297217424 15.0 45.0 100.0 45 45
H 1481.301072758 5.0 10.0 28.0 45 45
E 1481.355812282 13.0 44.0 100.0 45 45
H 1481.359764902 5.0 10.0 31.0 45 45
E 1481.404814172 11.0 46.0 100.0 45 45
H 1481.408763362 5.0 10.0 32.0 45 45
E 1481.463716778 10.0 52.0 100.0 45 45
H 1481.467571860 5.0 10.0 31.0 45 45
E 1481.512734838 10.0 57.0 100.0 45 45
H 1481.516717264 5.0 10.0 30.0 45 45
E 1481.571554662 10.0 65.0 100.0 45 45
H 1481.575407812 5.0 10.0 31.0 45 45
E 1481.620427052 11.0 69.0 100.0 45 45
H 1481.624411690 5.0 10.0 32.0 45 45
E 1481.669558232 11.0 72.0 100.0 45 45
H 1481.673412670 5.0 10.0 30.0 45 45
E 1481.718544792 11.0 78.0 91.0 45 45
H 1481.722319962 5.0 10.0 32.0 45 45
E 1481.777234220 11.0 84.0 78.0 45 45
H 1481.781106564 5.0 10.0 34.0 45 45
E 1481.826237412 12.0 90.0 69.0 45 45
H 1481.830110036 5.0 10.0 34.0 45 45
E 1481.885039344 13.0 100.0 61.0 45 45
H 1481.888987316 5.0 12.0 39.0 45 45
E 1481.944098288 14.0 100.0 55.0 45 45
H 1481.947953580 5.0 13.0 42.0 45 45
E 1482.022645840 16.0 100.0 51.0 45 45
H 1482.026708906 5.0 13.0 43.0 45 45
E 1482.071647072 19.0 100.0 49.0 45 45
H 1482.075710670 5.0 13.0 41.0 45 45
E 1482.130450558 23.0 100.0 45.0 45 45
H 1482.134402072 5.0 15.0 40.0 45 45
E 1482.189366184 28.0 100.0 40.0 45 45
H 1482.193221518 5.0 15.0 44.0 45 45
E 1482.248185294 34.0 100.0 36.0 45 45
H 1482.252040866 5.0 15.0 47.0 45 45
E 1482.297159380 38.0 100.0 33.0 45 45
H 1482.301141316 5.0 15.0 47.0 45 45
E 1482.355860218 45.0 100.0 31.0 45 45
H 1482.360042970 5.0 14.0 43.0 45 45
E 1482.414773940 51.0 100.0 28.0 45 45
H 1482.418629120 5.0 14.0 39.0 45 45
E 1482.473466294 58.0 100.0 27.0 45 45
H 1482.477419376 5.0 13.0 34.0 45 45
E 1482.522565666 64.0 100.0 25.0 45 45
H 1482.526419166 5.0 12.0 31.0 45 45
E 1482.581270634 71.0 100.0 23.0 45 45
H 1482.585323942 5.0 11.0 26.0 45 45
E 1482.640183670 78.0 100.0 22.0 45 45
H 1482.644038024 5.0 10.0 23.0 45 45
E 1482.699019538 85.0 100.0 21.0 45 45
H 1482.702874830 5.0 10.0 20.0 45 45
E 1482.747878110 91.0 100.0 20.0 45 45
H 1482.751876650 5.0 10.0 18.0 45 45
E 1482.796980436 96.0 100.0 18.0 45 45
H 1482.800836218 5.0 9.0 16.0 45 45
E 1482.845996284 100.0 100.0 17.0 45 45
H 1482.850039624 5.0 9.0 14.0 45 45
E 1482.904685600 106.0 100.0 16.0 45 45
H 1482.908627650 5.0 8.0 12.0 45 45
E 1482.953815450 110.0 100.0 15.0 45 45
H 1482.957758410 5.0 8.0 11.0 45 45
E 1483.022690220 115.0 100.0 15.0 45 45
H 1483.026688256 5.0 7.0 9.0 45 45
E 1483.072459226 119.0 100.0 15.0 45 45
H 1483.076313930 5.0 7.0 8.0 45 45
E 1483.130494294 123.0 100.0 14.0 45 45
H 1483.134437366 5.0 7.0 7.0 45 45
E 1483.179637696 126.0 100.0 15.0 45 45
H 1483.183582084 5.0 7.0 7.0 45 45
E 1483.228496310 128.0 100.0 16.0 45 45
H 1483.232578976 5.0 7.0 6.0 45 45
E 1483.277715634 129.0 100.0 17.0 45 45
H 1483.281659560 5.0 6.0 5.0 45 45
E 1483.336303268 129.0 100.0 18.0 45 45
H 1483.340347672 5.0 6.0 5.0 45 45
E 1483.385306236 129.0 100.0 17.0 45 45
H 1483.389249826 5.0 6.0 5.0 45 45
E 1483.434451654 129.0 100.0 17.0 45 45
H 1483.438393452 5.0 6.0 5.0 45 45
E 1483.483423682 129.0 100.0 16.0 45 45
H 1483.487511122 5.0 6.0 5.0 45 45
E 1483.542211460 129.0 92.0 15.0 45 45
H 1483.546218190 5.0 6.0 5.0 45 45
E 1483.591115644 129.0 84.0 14.0 45 45
H 1483.595223384 5.0 6.0 5.0 45 45
E 1483.640117436 129.0 76.0 13.0 45 45
H 1483.644323050 5.0 5.0 5.0 45 45
E 1483.689233972 129.0 71.0 11.0 45 45
H 1483.693243180 5.0 5.0 4.0 45 45
E 1483.747923302 129.0 68.0 10.0 45 45
H 1483.752030538 5.0 5.0 4.0 45 45
E 1483.796924380 129.0 64.0 9.0 45 45
H 1483.800515786 5.0 5.0 3.0 45 45
E 1483.845927502 129.0 64.0 9.0 45 45
H 1483.849515926 5.0 5.0 4.0 45 45
E 1483.895042400 129.0 71.0 10.0 45 45
H 1483.899048472 5.0 5.0 4.0 45 45
E 1483.953732276 129.0 70.0 11.0 45 45
H 1483.957839778 5.0 5.0 6.0 45 45
E 1484.022734894 129.0 64.0 12.0 45 45
H 1484.026748876 5.0 5.0 6.0 45 45
E 1484.071736700 128.0 59.0 14.0 45 45
H 1484.075748512 5.0 5.0 7.0 45 45
E 1484.120852074 126.0 52.0 17.0 45 45
H 1484.124858706 5.0 5.0 9.0 45 45
E 1484.179681978 123.0 45.0 21.0 45 45
H 1484.183449574 5.0 5.0 12.0 45 45
E 1484.228543826 121.0 40.0 26.0 45 45
H 1484.232550528 5.0 5.0 13.0 45 45
E 1484.277545716 119.0 36.0 32.0 45 45
H 1484.281651146 5.0 5.0 15.0 45 45
E 1484.326662028 117.0 33.0 38.0 45 45
H 1484.330526532 5.0 5.0 16.0 45 45
E 1484.385351246 115.0 30.0 41.0 45 45
H 1484.389312560 5.0 5.0 18.0 45 45
E 1484.434353472 113.0 36.0 43.0 45 45
H 1484.438319042 5.0 6.0 20.0 45 45
E 1484.483355866 111.0 53.0 48.0 45 45
H 1484.487319672 5.0 8.0 22.0 45 45
E 1484.532471562 108.0 62.0 54.0 45 45
H 1484.536336528 5.0 10.0 23.0 45 45
E 1484.591160640 105.0 59.0 59.0 45 45
H 1484.595123956 5.0 9.0 25.0 45 45
E 1484.640162810 102.0 54.0 69.0 45 45
H 1484.644124432 5.0 9.0 25.0 45 45
E 1484.689164700 100.0 48.0 80.0 45 45
H 1484.693127932 5.0 8.0 24.0 45 45
E 1484.738281026 98.0 43.0 83.0 45 45
H 1484.742156268 5.0 8.0 24.0 45 45
E 1484.796969670 95.0 39.0 84.0 45 45
H 1484.800648268 5.0 7.0 22.0 45 45
E 1484.845969670 92.0 36.0 87.0 45 45
H 1484.849648478 5.0 7.0 22.0 45 45
E 1484.894971854 87.0 35.0 91.0 45 45
H 1484.898650872 5.0 7.0 24.0 45 45
E 1484.944089216 82.0 34.0 89.0 45 45
H 1484.947964794 5.0 7.0 28.0 45 45
E 1485.022779050 76.0 31.0 84.0 45 45
H 1485.026367922 5.0 7.0 30.0 45 45
E 1485.071781934 72.0 30.0 83.0 45 45
H 1485.075371604 5.0 7.0 32.0 45 45
E 1485.120783390 67.0 29.0 82.0 45 45
H 1485.124460882 5.0 7.0 35.0 45 45
E 1485.170450112 63.0 29.0 88.0 45 45
H 1485.174128304 5.0 7.0 37.0 45 45
E 1485.228588696 56.0 28.0 91.0 45 45
H 1485.232563170 5.0 7.0 40.0 45 45
E 1485.277590950 51.0 29.0 94.0 45 45
H 1485.281564374 5.0 7.0 39.0 45 45
E 1485.326593400 46.0 30.0 93.0 45 45
H 1485.330564500 5.0 7.0 36.0 45 45
E 1485.375709838 41.0 36.0 85.0 45 45
H 1485.379582616 5.0 7.0 34.0 45 45
E 1485.434398398 39.0 45.0 83.0 45 45
H 1485.438078550 5.0 7.0 33.0 45 45
E 1485.483397348 38.0 50.0 91.0 45 45
H 1485.487079502 5.0 7.0 33.0 45 45
E 1485.532400120 37.0 52.0 100.0 45 45
H 1485.536354364 5.0 7.0 35.0 45 45
E 1485.581518546 34.0 53.0 100.0 45 45
H 1485.585374034 5.0 8.0 36.0 45 45
