E 679.595717850 102.0 0.0 0
H 679.599220496 31.0 0.0 0
E 679.644835520 102.0 0.0 0
H 679.648337452 31.0 0.0 0
E 679.703523030 102.0 0.0 0
H 679.707302232 31.0 0.0 0
E 679.752525508 102.0 0.0 0
H 679.756027902 31.0 0.0 0
E 679.801527692 102.0 0.0 0
H 679.805029624 31.0 0.0 0
E 679.850644914 102.0 0.0 0
H 679.854146020 31.0 0.0 0
E 679.909332508 102.0 0.0 0
H 679.912834090 31.0 0.0 0
E 679.958334734 102.0 0.0 0
H 679.962116330 31.0 0.0 0
E 680.027336904 102.0 0.0 0
H 680.030750090 31.0 0.0 0
E 680.077201054 102.0 0.0 0
H 680.080612826 31.0 0.0 0
E 680.135141986 102.0 0.0 0
H 680.138791268 31.0 0.0 0
E 680.184144128 102.0 0.0 0
H 680.187646732 31.0 0.0 0
E 680.233146256 102.0 0.0 0
H 680.236646718 31.0 0.0 0
E 680.282263660 102.0 0.0 0
H 680.285898298 31.0 0.0 0
E 680.340951408 102.0 0.0 0
H 680.344453004 31.0 0.0 0
E 680.389953550 102.0 0.0 0
H 680.393599822 31.0 0.0 0
E 680.438955874 102.0 0.0 0
H 680.442458254 31.0 0.0 0
E 680.488073124 102.0 0.0 0
H 680.491574846 31.0 0.0 0
E 680.546760704 102.0 0.0 0
H 680.550391086 32.0 17.00210690110398 0
E 680.595762860 102.0 0.0 0
H 680.599263560 32.0 0.0 0
E 680.644765156 102.0 0.0 0
H 680.648414214 32.0 0.0 0
E 680.693882210 102.0 0.0 0
H 680.697384674 32.0 0.0 0
E 680.752570182 102.0 0.0 0
H 680.756160706 32.0 0.0 0
E 680.801572296 102.0 0.0 0
H 680.805261450 35.0 61.098870518079515 49.96666666666667
E 680.850574578 102.0 0.0 0
H 680.854164178 38.0 61.346270907384906 79.94666666666667
E 680.899691534 102.0 0.0 0
H 680.903428750 42.0 81.19425050526031 79.94666666666667
E 680.958379520 102.0 0.0 0
H 680.961967594 47.0 85.41337099166776 49.96666666666667
E 681.027381718 102.0 0.0 0
H 681.030883496 50.0 43.531317343881426 39.973333333333336
E 681.076383832 102.0 0.0 0
H 681.079984366 53.0 61.09871372956073 59.96000000000001
E 681.125500676 102.0 0.0 0
H 681.129000550 57.0 81.6056998642913 89.94000000000001
E 681.184188802 101.0 -17.039221869175442 0
H 681.187836880 62.0 84.98150717427755 100
E 681.233190986 101.0 0.0 0
H 681.236604760 66.0 82.02119919912151 100
E 681.282193380 101.0 0.0 0
H 681.285783736 71.0 101.6694613568051 100
E 681.331309972 101.0 0.0 0
H 681.335002612 76.0 101.58704152436285 100
E 681.389998336 101.0 0.0 0
H 681.393587264 82.0 102.41590237675156 100
E 681.439000506 101.0 0.0 0
H 681.442730876 88.0 122.09114787879749 100
E 681.488002760 101.0 0.0 0
H 681.491591184 93.0 102.33255181298767 100
E 681.537119282 101.0 0.0 0
H 681.540710254 96.0 61.076074933736756 100
E 681.595807800 101.0 0.0 0
H 681.599517884 96.0 0.0 100
E 681.644810124 101.0 0.0 0
H 681.648397288 96.0 0.0 100
E 681.693812210 101.0 0.0 0
H 681.697545394 96.0 0.0 69.95333333333333
E 681.742928802 101.0 0.0 0
H 681.746428102 96.0 0.0 39.973333333333336
E 681.801617082 101.0 0.0 0
H 681.805030716 96.0 0.0 0
E 681.850619154 100.0 -20.407300328031983 0
H 681.854245868 96.0 0.0 0
E 681.899621604 100.0 0.0 0
H 681.903033712 96.0 0.0 0
E 681.948737748 100.0 0.0 0
H 681.952298144 95.0 -20.298620310908184 0
E 682.027426308 99.0 -12.708327614578481 0
H 682.030661260 95.0 0.0 0
E 682.076428898 99.0 0.0 0
H 682.079665922 95.0 0.0 -59.96000000000001
E 682.125431082 99.0 0.0 0
H 682.128845850 92.0 -61.000495974768626 -100
E 682.175100604 98.0 -20.133070739015768 0
H 682.178809470 85.0 -140.1019381699742 -100
E 682.233235800 99.0 17.201283711171726 0
H 682.236650036 75.0 -172.88904123108287 -100
E 682.282238082 98.0 -20.407212872224346 -39.973333333333336
H 682.285740602 67.0 -162.96410190090413 -100
E 682.331240336 95.0 -61.22167359905554 -89.94000000000001
H 682.334743038 56.0 -224.47863612320714 -100
E 682.380356662 91.0 -81.43931612457344 -59.96000000000001
H 682.383954256 45.0 -223.52626996559977 -100
E 682.439045236 86.0 -85.19545900036941 -9.993333333333334
H 682.442642102 32.0 -221.51094112400114 -100
E 682.488047574 84.0 -40.81437910163604 0
H 682.491550122 22.0 -204.46544349986397 -100
E 682.537049716 82.0 -40.814542352088765 0
H 682.540550864 13.0 -183.67068808885543 -100
E 682.586166140 82.0 0.0 0
H 682.589667904 3.0 -203.59533066348934 -100
E 682.644854714 81.0 -17.039091800073884 0
H 682.648415852 3.0 0.0 -100
E 682.693856968 81.0 0.0 -9.993333333333334
H 682.697360748 3.0 0.0 -100
E 682.742859292 79.0 -40.814390762305536 -69.95333333333333
H 682.746274088 3.0 0.0 -100
E 682.791975534 75.0 -81.43945540464166 -100
H 682.795478684 3.0 0.0 -100
E 682.850664248 71.0 -68.15620461539075 -100
H 682.854254968 3.0 0.0 -100
E 682.899666096 66.0 -102.03696807518618 -79.94666666666667
H 682.903266294 4.0 20.403447154224043 -100
E 682.948668546 63.0 -61.22142872449584 -49.96666666666667
H 682.952080822 3.0 -20.485704583693042 -100
E 683.017784816 60.0 -43.40512009690653 -29.980000000000004
H 683.021226884 4.0 14.462139579242425 -100
E 683.076473488 56.0 -68.15625339075433 0
H 683.079799160 3.0 -17.072923715664665 -100
E 683.125475952 56.0 0.0 0
H 683.128888746 3.0 0.0 -100
E 683.174477870 55.0 -20.407364462735764 0
H 683.178038882 3.0 0.0 -100
E 683.223594322 55.0 0.0 0
H 683.227008726 3.0 0.0 -89.94000000000001
E 683.282282994 55.0 0.0 0
H 683.285697594 3.0 0.0 -39.973333333333336
E 683.331285192 54.0 -20.40724785445745 0
H 683.334700282 3.0 0.0 -9.993333333333334
E 683.380287488 54.0 0.0 -39.973333333333336
H 683.383842998 3.0 0.0 0
E 683.429403604 52.0 -40.71983216267724 -89.94000000000001
H 683.432914622 4.0 20.378375902121572 0
E 683.488092178 48.0 -68.1563672001635 -89.94000000000001
