device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 435.598785124 70.0 10.0 4.0 50 50 1774 1762
H 435.602332514 4.0 4.0 3.0 50 50 1774 1762
E 435.647927560 70.0 10.0 4.0 50 50 1774 1762
H 435.651343994 4.0 4.0 3.0 50 50 1774 1762
E 435.696790528 70.0 10.0 4.0 50 50 1774 1762
H 435.700349664 4.0 4.0 3.0 50 50 1774 1762
E 435.745907246 70.0 10.0 4.0 50 50 1774 1762
H 435.749321006 4.0 4.0 3.0 50 50 1774 1762
E 435.804723010 70.0 10.0 4.0 50 50 1774 1762
H 435.808140494 4.0 4.0 3.0 50 50 1774 1762
E 435.853598172 70.0 10.0 4.0 50 50 1774 1762
H 435.857148306 4.0 4.0 3.0 50 50 1774 1762
E 435.902743338 70.0 10.0 4.0 50 50 1774 1762
H 435.906161732 4.0 4.0 3.0 50 50 1774 1762
E 435.951718950 70.0 10.0 4.0 50 50 1774 1762
H 435.955276994 4.0 4.0 3.0 50 50 1774 1762
E 436.030404990 70.0 10.0 4.0 50 50 1774 1762
H 436.033876276 4.0 4.0 3.0 50 50 1774 1762
E 436.079406558 70.0 10.0 4.0 50 50 1774 1762
H 436.082736612 4.0 4.0 3.0 50 50 1774 1762
E 436.128538214 70.0 10.0 4.0 50 50 1774 1762
H 436.131955600 4.0 4.0 3.0 50 50 1773 1762
E 436.177525964 70.0 10.0 4.0 50 50 1773 1762
H 436.181068160 4.0 4.0 3.0 50 50 1773 1762
E 436.236214398 70.0 10.0 4.0 50 50 1774 1762
H 436.239761550 4.0 4.0 3.0 50 50 1773 1762
E 436.285359144 70.0 10.0 4.0 50 50 1773 1762
H 436.288778546 4.0 4.0 3.0 50 50 1773 1762
E 436.334218738 70.0 10.0 4.0 50 50 1773 1762
H 436.337781248 4.0 4.0 3.0 50 50 1773 1762
E 436.383338158 70.0 10.0 4.0 50 50 1773 1762
H 436.386748740 4.0 4.0 3.0 50 50 1773 1762
E 436.442152354 70.0 9.0 4.0 50 50 1774 1762
H 436.445395804 4.0 4.0 4.0 50 50 1773 1762
E 436.491026522 70.0 9.0 4.0 50 50 1774 1762
H 436.494398184 4.0 4.0 4.0 50 50 1773 1762
E 436.540171352 70.0 9.0 4.0 50 50 1773 1762
H 436.543411022 4.0 4.0 4.0 50 50 1773 1762
E 436.589145060 70.0 9.0 4.0 50 50 1774 1762
H 436.592523904 4.0 4.0 4.0 50 50 1773 1762
E 436.647833578 70.0 9.0 4.0 50 50 1773 1762
H 436.651073500 4.0 4.0 4.0 50 50 1773 1762
E 436.696966984 70.0 9.0 4.0 50 50 1774 1762
H 436.700210378 4.0 4.0 4.0 50 50 1774 1762
E 436.745837778 70.0 9.0 4.0 50 50 1773 1762
H 436.749211386 4.0 4.0 4.0 50 50 1774 1762
E 436.795653684 70.0 9.0 4.0 50 50 1773 1762
H 436.798892430 4.0 4.0 3.0 50 50 1773 1762
E 436.853642846 70.0 9.0 4.0 50 50 1773 1762
H 436.857029320 4.0 4.0 3.0 50 50 1773 1762
E 436.902641768 70.0 9.0 4.0 50 50 1774 1762
H 436.905884028 4.0 4.0 3.0 50 50 1774 1762
E 436.951778086 70.0 9.0 4.0 50 50 1773 1762
H 436.955020332 4.0 4.0 3.0 50 50 1774 1762
E 437.020763974 70.0 9.0 4.0 50 50 1773 1762
H 437.024040814 4.0 4.0 3.0 50 50 1773 1761
E 437.079594984 70.0 9.0 4.0 50 50 1774 1761
H 437.082745950 4.0 4.0 3.0 50 50 1774 1761
E 437.128449706 70.0 9.0 4.0 50 50 1774 1761
H 437.131833366 4.0 4.0 3.0 50 50 1774 1761
E 437.177457322 70.0 9.0 4.0 50 50 1773 1761
H 437.180700310 4.0 4.0 3.0 50 50 1773 1761
E 437.226707166 70.0 8.0 4.0 50 50 1773 1761
H 437.229943574 4.0 4.0 3.0 50 50 1773 1762
E 437.285261550 70.0 8.0 4.0 50 50 1773 1762
H 437.288635480 4.0 4.0 3.0 50 50 1774 1761
E 437.334404378 70.0 8.0 4.0 50 50 1773 1761
H 437.337644608 4.0 4.0 3.0 50 50 1772 1761
E 437.383266618 70.0 8.0 4.0 50 50 1773 1761
H 437.386653484 4.0 4.0 3.0 50 50 1773 1761
E 437.432384750 70.0 8.0 4.0 50 50 1773 1762
H 437.435620626 4.0 4.0 4.0 50 50 1773 1761
E 437.491201410 70.0 8.0 4.0 50 50 1773 1762
H 437.494442830 4.0 4.0 4.0 50 50 1773 1762
E 437.540073086 70.0 9.0 4.0 50 50 1773 1761
H 437.543439778 4.0 4.0 4.0 50 50 1773 1761
E 437.589218266 70.0 9.0 4.0 50 50 1773 1762
H 437.592461478 4.0 4.0 3.0 50 50 1774 1762
E 437.638195656 70.0 9.0 4.0 50 50 1773 1762
H 437.641576992 4.0 4.0 3.0 50 50 1773 1762
E 437.696880506 70.0 10.0 4.0 50 50 1773 1762
H 437.700299152 4.0 4.0 3.0 50 50 1773 1762
E 437.746013226 70.0 10.0 4.0 50 50 1773 1762
H 437.749431718 4.0 4.0 3.0 50 50 1774 1762
E 437.794884594 70.0 11.0 4.0 50 50 1774 1761
H 437.798434462 4.0 4.0 3.0 50 50 1773 1762
E 437.844142670 70.0 10.0 4.0 50 50 1773 1762
H 437.847556654 4.0 4.0 3.0 50 50 1774 1762
E 437.902828220 70.0 10.0 4.0 50 50 1774 1762
H 437.906245382 4.0 4.0 3.0 50 50 1774 1762
E 437.951691986 70.0 10.0 4.0 50 50 1774 1762
H 437.955253964 4.0 4.0 3.0 50 50 1774 1761
E 438.020690978 70.0 10.0 4.0 50 50 1774 1762
H 438.024019632 4.0 4.0 3.0 50 50 1774 1762
E 438.069944686 70.0 10.0 4.0 50 50 1774 1762
H 438.073270582 4.0 4.0 3.0 50 50 1774 1762
E 438.128499406 70.0 10.0 4.0 50 50 1774 1762
H 438.132049722 4.0 4.0 3.0 50 50 1774 1762
E 438.177645104 70.0 10.0 4.0 50 50 1774 1761
H 438.181064212 4.0 4.0 3.0 50 50 1774 1762
E 438.226503214 70.0 10.0 4.0 50 50 1774 1761
H 438.230065024 4.0 4.0 3.0 50 50 1774 1762
