device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 478.052537520 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 478.055943776 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.111226780 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 478.114722160 1.0 9.0 20.0 20 20 -3.095703125 -2.841796875
E 478.160229202 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 478.163836316 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.209231344 0.0 12.0 13.0 20 20 -3.095703125 -2.841796875
H 478.212725170 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.258346984 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 478.261932020 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.317036258 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 478.320528712 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.366038610 0.0 12.0 13.0 20 20 -3.095703125 -2.841796875
H 478.369532996 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.415040794 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 478.418647964 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.464156350 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 478.467651744 1.0 9.0 20.0 20 20 -3.095703125 -2.841796875
E 478.522845666 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 478.526430464 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.571847962 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 478.575343958 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.620850314 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 478.624344700 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.669965870 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 478.673573628 1.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 478.728655116 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 478.732151126 1.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 478.777657244 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 478.781240292 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 478.826659428 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 478.830153016 1.0 9.0 20.0 20 20 -3.095703125 -2.841796875
E 478.875775026 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 478.879270644 1.0 9.0 19.0 20 20 -3.0859375 -2.841796875
E 478.934464370 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 478.938072758 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 479.003466722 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 479.006784302 1.0 9.0 20.0 20 20 -3.095703125 -2.841796875
E 479.052468836 0.0 11.0 16.0 20 20 -3.0859375 -2.841796875
H 479.055874966 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 479.101584546 0.0 11.0 16.0 20 20 -3.0859375 -2.841796875
H 479.105191870 1.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 479.160273890 0.0 11.0 16.0 20 20 -3.095703125 -2.841796875
H 479.163768430 1.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 479.209276046 0.0 11.0 15.0 20 20 -3.0859375 -2.83203125
H 479.212860130 1.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 479.258278440 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 479.261773652 1.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 479.307393996 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 479.310889096 1.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 479.366083130 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 479.369690342 1.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 479.415085706 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 479.418579420 1.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 479.464087694 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 479.467672310 1.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 479.513953062 0.0 11.0 14.0 20 20 -3.0859375 -2.83203125
H 479.517846924 1.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 479.571892580 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 479.575387750 1.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 479.620894988 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 479.624389766 1.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 479.669897354 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
