device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
H 5368.958817524 1.0 100.0 100.0 10 20
E 5369.024741584 1.0 100.0 100.0 10 20
H 5369.028595294 1.0 100.0 100.0 10 20
E 5369.082679394 1.0 100.0 100.0 10 20
H 5369.086656038 1.0 100.0 100.0 10 20
E 5369.131681648 1.0 100.0 100.0 10 20
H 5369.135625196 1.0 100.0 100.0 10 20
E 5369.180683832 2.0 100.0 100.0 10 20
H 5369.184749586 1.0 100.0 100.0 10 20
E 5369.239601096 1.0 100.0 100.0 10 20
H 5369.243539884 1.0 100.0 100.0 10 20
E 5369.298289138 1.0 100.0 100.0 10 20
H 5369.302232490 1.0 100.0 100.0 10 20
E 5369.347291504 2.0 100.0 100.0 10 20
H 5369.351357552 1.0 100.0 100.0 10 20
E 5369.406094122 1.0 100.0 100.0 10 20
H 5369.410032000 1.0 100.0 100.0 10 20
E 5369.455210756 1.0 100.0 100.0 10 20
H 5369.459278246 1.0 100.0 100.0 10 20
E 5369.513898994 1.0 100.0 100.0 10 20
H 5369.517966022 1.0 100.0 100.0 10 20
E 5369.562901346 1.0 100.0 100.0 10 20
H 5369.566844964 1.0 100.0 100.0 10 20
E 5369.611903684 1.0 100.0 100.0 10 20
H 5369.615842402 1.0 100.0 100.0 10 20
E 5369.661020206 1.0 100.0 100.0 10 20
H 5369.664957650 1.0 100.0 100.0 10 20
E 5369.719708556 2.0 100.0 100.0 10 20
H 5369.723774492 1.0 100.0 100.0 10 20
E 5369.768710754 1.0 100.0 100.0 10 20
H 5369.772776172 1.0 100.0 100.0 10 20
E 5369.817712952 1.0 100.0 100.0 10 20
H 5369.821651236 1.0 100.0 100.0 10 20
E 5369.866829768 1.0 100.0 100.0 10 20
H 5369.870773624 1.0 100.0 100.0 10 20
E 5369.925518006 1.0 100.0 100.0 10 20
E 5370.161127876 2.0 100.0 100.0 10 25
H 5370.165070640 1.0 100.0 100.0 10 25
E 5370.210130046 1.0 100.0 100.0 10 25
H 5370.214070318 1.0 100.0 100.0 10 25
E 5370.268932734 1.0 100.0 100.0 10 25
H 5370.272991544 1.0 100.0 100.0 10 25
E 5370.327849774 2.0 100.0 100.0 10 25
H 5370.331915808 1.0 100.0 100.0 10 25
E 5370.386538068 1.0 100.0 100.0 10 25
H 5370.390477934 1.0 100.0 100.0 10 25
E 5370.445340980 1.0 100.0 100.0 10 25
H 5370.449282260 1.0 100.0 100.0 10 25
E 5370.494343038 2.0 100.0 100.0 10 25
H 5370.498404298 1.0 100.0 100.0 10 25
E 5370.543459700 1.0 100.0 100.0 10 25
H 5370.547525720 1.0 100.0 100.0 10 25
E 5370.602147938 1.0 100.0 100.0 10 25
H 5370.606089386 1.0 100.0 100.0 10 25
E 5370.651150304 1.0 100.0 100.0 10 25
H 5370.655091752 1.0 100.0 100.0 10 25
E 5370.709952950 1.0 100.0 100.0 10 25
H 5370.713895728 1.0 100.0 100.0 10 25
E 5370.768870004 2.0 100.0 100.0 10 25
H 5370.772935352 1.0 100.0 100.0 10 25
E 5370.827558144 1.0 100.0 100.0 10 25
H 5370.831496960 1.0 100.0 100.0 10 25
E 5370.876560398 1.0 100.0 100.0 10 25
H 5370.880498822 1.0 100.0 100.0 10 25
E 5370.925562806 2.0 100.0 100.0 10 25
H 5370.929621686 1.0 100.0 100.0 10 25
E 5370.974679356 1.0 100.0 100.0 10 25
H 5370.978746860 1.0 100.0 100.0 10 25
E 5371.053367720 1.0 100.0 100.0 10 25
H 5371.057215886 1.0 100.0 100.0 10 25
E 5371.102369988 1.0 100.0 100.0 10 25
H 5371.106307376 1.0 100.0 100.0 10 25
E 5371.151372354 1.0 100.0 100.0 10 25
E 5371.317979690 1.0 100.0 100.0 10 30
H 5371.321918282 1.0 100.0 100.0 10 30
E 5371.366982042 1.0 100.0 100.0 10 30
H 5371.370917358 1.0 100.0 100.0 10 30
E 5371.416098704 2.0 100.0 100.0 10 30
H 5371.420037394 1.0 100.0 100.0 10 30
E 5371.474786858 1.0 100.0 100.0 10 30
H 5371.478848454 1.0 100.0 100.0 10 30
E 5371.533589868 2.0 100.0 100.0 10 30
H 5371.537657316 1.0 100.0 100.0 10 30
E 5371.592392388 1.0 100.0 100.0 10 30
H 5371.596329902 1.0 100.0 100.0 10 30
E 5371.641508952 1.0 100.0 100.0 10 30
H 5371.645452052 1.0 100.0 100.0 10 30
E 5371.700197120 2.0 100.0 100.0 10 30
H 5371.704137364 1.0 100.0 100.0 10 30
E 5371.758999976 1.0 100.0 100.0 10 30
H 5371.763067438 1.0 100.0 100.0 10 30
E 5371.817802496 2.0 100.0 100.0 10 30
H 5371.821868236 1.0 100.0 100.0 10 30
E 5371.876719746 1.0 100.0 100.0 10 30
H 5371.880663448 1.0 100.0 100.0 10 30
E 5371.935407998 2.0 100.0 100.0 10 30
H 5371.939350006 1.0 100.0 100.0 10 30
E 5372.004410140 1.0 100.0 100.0 10 30
H 5372.008174572 1.0 100.0 100.0 10 30
E 5372.053412548 1.0 100.0 100.0 10 30
H 5372.057390270 1.0 100.0 100.0 10 30
E 5372.102529112 1.0 100.0 100.0 10 30
H 5372.106593760 1.0 100.0 100.0 10 30
E 5372.161217434 2.0 100.0 100.0 10 30
H 5372.165158574 1.0 100.0 100.0 10 30
E 5372.210219716 1.0 100.0 100.0 10 30
H 5372.214163880 1.0 100.0 100.0 10 30
E 5372.259221732 1.0 100.0 100.0 10 30
H 5372.263164818 1.0 100.0 100.0 10 30
E 5372.318138828 1.0 100.0 100.0 10 30
E 5372.474831588 1.0 100.0 100.0 10 35
H 5372.478898448 1.0 100.0 100.0 10 35
E 5372.533748810 1.0 100.0 100.0 10 35
H 5372.537810210 1.0 100.0 100.0 10 35
E 5372.592437006 1.0 100.0 100.0 10 35
H 5372.596379490 1.0 100.0 100.0 10 35
E 5372.641439288 1.0 100.0 100.0 10 35
H 5372.645505070 1.0 100.0 100.0 10 35
E 5372.700241948 1.0 100.0 100.0 10 35
H 5372.704180792 1.0 100.0 100.0 10 35
E 5372.749358638 2.0 100.0 100.0 10 35
H 5372.753303544 1.0 100.0 100.0 10 35
E 5372.808046820 1.0 100.0 100.0 10 35
H 5372.812105924 1.0 100.0 100.0 10 35
E 5372.866849634 1.0 100.0 100.0 10 35
H 5372.870794162 1.0 100.0 100.0 10 35
E 5372.915851748 1.0 100.0 100.0 10 35
H 5372.919918608 1.0 100.0 100.0 10 35
E 5372.964968536 1.0 100.0 100.0 10 35
H 5372.968911328 1.0 100.0 100.0 10 35
E 5373.043656690 2.0 100.0 100.0 10 35
H 5373.047511478 1.0 100.0 100.0 10 35
E 5373.092659000 1.0 100.0 100.0 10 35
H 5373.096631234 1.0 100.0 100.0 10 35
E 5373.141661198 1.0 100.0 100.0 10 35
H 5373.145597074 1.0 100.0 100.0 10 35
E 5373.190777790 1.0 100.0 100.0 10 35
H 5373.194840226 1.0 100.0 100.0 10 35
E 5373.249466126 1.0 100.0 100.0 10 35
H 5373.253527750 1.0 100.0 100.0 10 35
E 5373.308268898 1.0 100.0 100.0 10 35
H 5373.312212488 1.0 100.0 100.0 10 35
E 5373.357271054 1.0 100.0 100.0 10 35
H 5373.361336962 1.0 100.0 100.0 10 35
E 5373.407136548 2.0 100.0 100.0 10 35
H 5373.411202246 1.0 100.0 100.0 10 35
E 5373.465076024 2.0 100.0 100.0 10 35
H 5373.469018578 1.0 100.0 100.0 10 35
E 5373.514078222 1.0 100.0 100.0 10 35
E 5373.729688036 1.0 100.0 100.0 10 40
H 5373.733628238 1.0 100.0 100.0 10 40
E 5373.778690360 1.0 100.0 100.0 10 40
H 5373.782756450 1.0 100.0 100.0 10 40
E 5373.837607456 1.0 100.0 100.0 10 40
H 5373.841549856 1.0 100.0 100.0 10 40
E 5373.896295806 2.0 100.0 100.0 10 40
H 5373.900362330 1.0 100.0 100.0 10 40
E 5373.945298018 1.0 100.0 100.0 10 40
H 5373.949239998 1.0 100.0 100.0 10 40
E 5374.014300188 2.0 100.0 100.0 10 40
H 5374.018153226 1.0 100.0 100.0 10 40
E 5374.063416836 1.0 100.0 100.0 10 40
H 5374.067393578 1.0 100.0 100.0 10 40
E 5374.122105214 1.0 100.0 100.0 10 40
H 5374.126044716 1.0 100.0 100.0 10 40
E 5374.171107370 1.0 100.0 100.0 10 40
H 5374.175170982 1.0 100.0 100.0 10 40
E 5374.229910016 1.0 100.0 100.0 10 40
H 5374.233851982 1.0 100.0 100.0 10 40
E 5374.288827112 1.0 100.0 100.0 10 40
H 5374.292767524 1.0 100.0 100.0 10 40
E 5374.347515392 1.0 100.0 100.0 10 40
H 5374.351581468 1.0 100.0 100.0 10 40
E 5374.406318458 2.0 100.0 100.0 10 40
H 5374.410257428 1.0 100.0 100.0 10 40
E 5374.455320362 2.0 100.0 100.0 10 40
H 5374.459386914 1.0 100.0 100.0 10 40
E 5374.514237500 1.0 100.0 100.0 10 40
H 5374.518180264 1.0 100.0 100.0 10 40
E 5374.572925682 1.0 100.0 100.0 10 40
H 5374.576868698 1.0 100.0 100.0 10 40
E 5374.621927936 1.0 100.0 100.0 10 40
H 5374.625993788 1.0 100.0 100.0 10 40
E 5374.680730624 1.0 100.0 100.0 10 40
H 5374.684673976 1.0 100.0 100.0 10 40
E 5374.729847328 1.0 100.0 100.0 10 40
H 5374.733909624 1.0 100.0 100.0 10 40
E 5374.788535594 1.0 100.0 100.0 10 40
E 5375.063347144 2.0 100.0 100.0 10 45
H 5375.067200518 1.0 100.0 100.0 10 45
E 5375.112349426 1.0 100.0 100.0 10 45
H 5375.116293002 1.0 100.0 100.0 10 45
E 5375.161466228 1.0 100.0 100.0 10 45
H 5375.165532598 1.0 100.0 100.0 10 45
E 5375.220154424 1.0 100.0 100.0 10 45
H 5375.224093408 1.0 100.0 100.0 10 45
E 5375.269156720 1.0 100.0 100.0 10 45
H 5375.273220290 1.0 100.0 100.0 10 45
E 5375.318158876 1.0 100.0 100.0 10 45
H 5375.322102886 1.0 100.0 100.0 10 45
E 5375.377076154 1.0 100.0 100.0 10 45
H 5375.381017882 1.0 100.0 100.0 10 45
E 5375.435764252 1.0 100.0 100.0 10 45
H 5375.439831476 1.0 100.0 100.0 10 45
E 5375.494566814 1.0 100.0 100.0 10 45
H 5375.498509816 1.0 100.0 100.0 10 45
E 5375.543569166 2.0 100.0 100.0 10 45
H 5375.547634318 1.0 100.0 100.0 10 45
E 5375.603235416 1.0 100.0 100.0 10 45
H 5375.607301744 1.0 100.0 100.0 10 45
E 5375.661174472 1.0 100.0 100.0 10 45
H 5375.665118510 1.0 100.0 100.0 10 45
E 5375.710176922 1.0 100.0 100.0 10 45
H 5375.714238070 1.0 100.0 100.0 10 45
E 5375.768979512 2.0 100.0 100.0 10 45
H 5375.772922738 1.0 100.0 100.0 10 45
E 5375.818096356 1.0 100.0 100.0 10 45
H 5375.822161410 1.0 100.0 100.0 10 45
E 5375.876784370 1.0 100.0 100.0 10 45
H 5375.880719448 1.0 100.0 100.0 10 45
E 5375.925786680 1.0 100.0 100.0 10 45
H 5375.929722038 1.0 100.0 100.0 10 45
E 5375.974788976 2.0 100.0 100.0 10 45
H 5375.978856368 1.0 100.0 100.0 10 45
E 5376.053706142 1.0 100.0 100.0 10 45
H 5376.057559418 1.0 100.0 100.0 10 45
E 5376.112394156 2.0 100.0 100.0 10 45
E 5376.259515620 1.0 100.0 100.0 10 50
H 5376.263581304 1.0 100.0 100.0 10 50
E 5376.318203648 1.0 100.0 100.0 10 50
H 5376.322142632 1.0 100.0 100.0 10 50
E 5376.367205944 2.0 100.0 100.0 10 50
H 5376.371269668 1.0 100.0 100.0 10 50
E 5376.426008674 1.0 100.0 100.0 10 50
H 5376.429949674 1.0 100.0 100.0 10 50
E 5376.484925714 2.0 100.0 100.0 10 50
H 5376.488866588 1.0 100.0 100.0 10 50
E 5376.543613868 1.0 100.0 100.0 10 50
H 5376.547679748 1.0 100.0 100.0 10 50
E 5376.602416696 2.0 100.0 100.0 10 50
H 5376.606351144 1.0 100.0 100.0 10 50
E 5376.651418936 1.0 100.0 100.0 10 50
H 5376.655485936 1.0 100.0 100.0 10 50
E 5376.710336060 1.0 100.0 100.0 10 50
H 5376.714277116 1.0 100.0 100.0 10 50
E 5376.769024186 1.0 100.0 100.0 10 50
H 5376.772966474 1.0 100.0 100.0 10 50
E 5376.818026454 1.0 100.0 100.0 10 50
H 5376.822091368 1.0 100.0 100.0 10 50
E 5376.876829156 2.0 100.0 100.0 10 50
H 5376.880773306 1.0 100.0 100.0 10 50
E 5376.925945818 2.0 100.0 100.0 10 50
H 5376.930008366 1.0 100.0 100.0 10 50
E 5377.004634098 2.0 100.0 100.0 10 50
H 5377.008398082 1.0 100.0 100.0 10 50
E 5377.053636254 1.0 100.0 100.0 10 50
H 5377.057489740 1.0 100.0 100.0 10 50
E 5377.102638550 2.0 100.0 100.0 10 50
H 5377.106703562 1.0 100.0 100.0 10 50
E 5377.161555800 1.0 100.0 100.0 10 50
H 5377.165490612 1.0 100.0 100.0 10 50
E 5377.220243968 2.0 100.0 100.0 10 50
H 5377.224309582 1.0 100.0 100.0 10 50
E 5377.269246152 1.0 100.0 100.0 10 50
H 5377.273189714 1.0 100.0 100.0 10 50
E 5377.328048812 1.0 100.0 100.0 10 50
E 5377.582974994 2.0 100.0 100.0 10 55
H 5377.586915322 1.0 100.0 100.0 10 55
E 5377.641663232 2.0 100.0 100.0 10 55
H 5377.645729350 1.0 100.0 100.0 10 55
E 5377.700465920 1.0 100.0 100.0 10 55
H 5377.704398898 1.0 100.0 100.0 10 55
E 5377.749468160 2.0 100.0 100.0 10 55
H 5377.753535146 1.0 100.0 100.0 10 55
E 5377.799333822 2.0 100.0 100.0 10 55
H 5377.803401550 1.0 100.0 100.0 10 55
E 5377.857273074 1.0 100.0 100.0 10 55
H 5377.861216482 1.0 100.0 100.0 10 55
E 5377.906275202 1.0 100.0 100.0 10 55
H 5377.910336448 1.0 100.0 100.0 10 55
E 5377.965078016 1.0 100.0 100.0 10 55
H 5377.969019492 1.0 100.0 100.0 10 55
E 5378.034194734 1.0 100.0 100.0 10 55
H 5378.038171868 1.0 100.0 100.0 10 55
E 5378.092883042 1.0 100.0 100.0 10 55
H 5378.096733028 1.0 100.0 100.0 10 55
E 5378.141885296 1.0 100.0 100.0 10 55
H 5378.145825456 1.0 100.0 100.0 10 55
E 5378.190887452 2.0 100.0 100.0 10 55
H 5378.194953920 1.0 100.0 100.0 10 55
E 5378.249804492 1.0 100.0 100.0 10 55
H 5378.253746808 1.0 100.0 100.0 10 55
E 5378.308492688 1.0 100.0 100.0 10 55
H 5378.312559548 1.0 100.0 100.0 10 55
E 5378.357494942 2.0 100.0 100.0 10 55
H 5378.361437454 1.0 100.0 100.0 10 55
E 5378.416297714 1.0 100.0 100.0 10 55
H 5378.420241948 1.0 100.0 100.0 10 55
E 5378.465414278 1.0 100.0 100.0 10 55
H 5378.469477260 1.0 100.0 100.0 10 55
E 5378.524102684 1.0 100.0 100.0 10 55
H 5378.528045560 1.0 100.0 100.0 10 55
E 5378.573104840 1.0 100.0 100.0 10 55
H 5378.577170580 1.0 100.0 100.0 10 55
E 5378.622107038 1.0 100.0 100.0 10 55
E 5378.886833738 2.0 100.0 100.0 10 60
H 5378.890773184 1.0 100.0 100.0 10 60
E 5378.945521864 1.0 100.0 100.0 10 60
H 5378.949465286 1.0 100.0 100.0 10 60
E 5379.014524048 1.0 100.0 100.0 10 60
H 5379.018500762 1.0 100.0 100.0 10 60
E 5379.063526372 1.0 100.0 100.0 10 60
H 5379.067379186 1.0 100.0 100.0 10 60
E 5379.112643062 2.0 100.0 100.0 10 60
H 5379.116709110 1.0 100.0 100.0 10 60
E 5379.171331258 1.0 100.0 100.0 10 60
H 5379.175276094 1.0 100.0 100.0 10 60
E 5379.220333582 1.0 100.0 100.0 10 60
H 5379.224275912 1.0 100.0 100.0 10 60
E 5379.269335738 1.0 100.0 100.0 10 60
H 5379.273401590 1.0 100.0 100.0 10 60
E 5379.328252876 1.0 100.0 100.0 10 60
H 5379.332196956 1.0 100.0 100.0 10 60
E 5379.386941198 2.0 100.0 100.0 10 60
H 5379.391007652 1.0 100.0 100.0 10 60
E 5379.445743802 1.0 100.0 100.0 10 60
H 5379.449687238 1.0 100.0 100.0 10 60
E 5379.504546476 1.0 100.0 100.0 10 60
H 5379.508489072 1.0 100.0 100.0 10 60
E 5379.553663180 1.0 100.0 100.0 10 60
H 5379.557729494 1.0 100.0 100.0 10 60
E 5379.612351446 1.0 100.0 100.0 10 60
H 5379.616290878 1.0 100.0 100.0 10 60
E 5379.661353938 1.0 100.0 100.0 10 60
H 5379.665413252 1.0 100.0 100.0 10 60
E 5379.710355926 1.0 100.0 100.0 10 60
H 5379.714299922 1.0 100.0 100.0 10 60
E 5379.769273106 1.0 100.0 100.0 10 60
H 5379.773210914 1.0 100.0 100.0 10 60
E 5379.827961316 1.0 100.0 100.0 10 60
H 5379.832029660 1.0 100.0 100.0 10 60
E 5379.886764088 2.0 100.0 100.0 10 60
E 5380.161575512 2.0 100.0 100.0 10 65
H 5380.165517618 1.0 100.0 100.0 10 65
E 5380.210692356 1.0 100.0 100.0 10 65
H 5380.214756864 1.0 100.0 100.0 10 65
E 5380.269380650 1.0 100.0 100.0 10 65
H 5380.273324212 1.0 100.0 100.0 10 65
E 5380.328183324 1.0 100.0 100.0 10 65
H 5380.332121146 1.0 100.0 100.0 10 65
E 5380.377185494 2.0 100.0 100.0 10 65
H 5380.381252228 1.0 100.0 100.0 10 65
E 5380.436102520 1.0 100.0 100.0 10 65
H 5380.440044738 1.0 100.0 100.0 10 65
E 5380.494790772 1.0 100.0 100.0 10 65
H 5380.498857338 1.0 100.0 100.0 10 65
E 5380.553593642 1.0 100.0 100.0 10 65
H 5380.557536112 1.0 100.0 100.0 10 65
E 5380.612396288 1.0 100.0 100.0 10 65
H 5380.616339920 1.0 100.0 100.0 10 65
E 5380.661512950 1.0 100.0 100.0 10 65
H 5380.665574672 1.0 100.0 100.0 10 65
E 5380.720201160 1.0 100.0 100.0 10 65
H 5380.724142104 1.0 100.0 100.0 10 65
E 5380.769203498 1.0 100.0 100.0 10 65
H 5380.773269462 1.0 100.0 100.0 10 65
E 5380.818205640 1.0 100.0 100.0 10 65
H 5380.822146962 1.0 100.0 100.0 10 65
E 5380.867322414 1.0 100.0 100.0 10 65
H 5380.871260068 1.0 100.0 100.0 10 65
E 5380.926010540 1.0 100.0 100.0 10 65
H 5380.930076196 1.0 100.0 100.0 10 65
E 5381.004813172 1.0 100.0 100.0 10 65
H 5381.008572158 1.0 100.0 100.0 10 65
E 5381.053815608 2.0 100.0 100.0 10 65
H 5381.057793050 1.0 100.0 100.0 10 65
E 5381.102932046 2.0 100.0 100.0 10 65
H 5381.106874628 1.0 100.0 100.0 10 65
E 5381.161620424 1.0 100.0 100.0 10 65
E 5381.416431988 1.0 100.0 100.0 15 10
H 5381.420374738 1.0 100.0 100.0 15 10
E 5381.465434550 1.0 100.0 100.0 15 10
H 5381.469499954 1.0 100.0 100.0 15 10
E 5381.524351450 1.0 100.0 100.0 15 10
H 5381.528294592 1.0 100.0 100.0 15 10
E 5381.583039674 1.0 100.0 100.0 15 10
H 5381.587104490 1.0 100.0 100.0 15 10
E 5381.632041844 1.0 100.0 100.0 15 10
H 5381.635983558 1.0 100.0 100.0 15 10
E 5381.681044210 2.0 100.0 100.0 15 10
H 5381.684984300 1.0 100.0 100.0 15 10
E 5381.730160942 2.0 100.0 100.0 15 10
H 5381.734225618 1.0 100.0 100.0 15 10
E 5381.788849096 1.0 100.0 100.0 15 10
H 5381.792783698 1.0 100.0 100.0 15 10
E 5381.837851294 1.0 100.0 100.0 15 10
H 5381.841918056 1.0 100.0 100.0 15 10
E 5381.896654024 1.0 100.0 100.0 15 10
H 5381.900596158 1.0 100.0 100.0 15 10
E 5381.945770784 1.0 100.0 100.0 15 10
H 5381.949713786 1.0 100.0 100.0 15 10
E 5382.024458854 1.0 100.0 100.0 15 10
H 5382.028434966 1.0 100.0 100.0 15 10
E 5382.073461262 1.0 100.0 100.0 15 10
H 5382.077315154 1.0 100.0 100.0 15 10
E 5382.122463502 1.0 100.0 100.0 15 10
H 5382.126529704 1.0 100.0 100.0 15 10
E 5382.182126798 1.0 100.0 100.0 15 10
H 5382.186189920 1.0 100.0 100.0 15 10
E 5382.240068724 1.0 100.0 100.0 15 10
H 5382.244009094 1.0 100.0 100.0 15 10
E 5382.289071034 1.0 100.0 100.0 15 10
H 5382.293135444 1.0 100.0 100.0 15 10
E 5382.347873736 1.0 100.0 100.0 15 10
H 5382.351809542 1.0 100.0 100.0 15 10
E 5382.396990496 1.0 100.0 100.0 15 10
H 5382.401056964 1.0 100.0 100.0 15 10
E 5382.455678790 2.0 100.0 100.0 15 10
E 5382.602799946 2.0 100.0 100.0 15 15
H 5382.606738160 1.0 100.0 100.0 15 15
E 5382.661488002 2.0 100.0 100.0 15 15
H 5382.665553630 1.0 100.0 100.0 15 15
E 5382.720290956 2.0 100.0 100.0 15 15
H 5382.724229562 1.0 100.0 100.0 15 15
E 5382.769292916 1.0 100.0 100.0 15 15
H 5382.773233356 1.0 100.0 100.0 15 15
E 5382.818409746 1.0 100.0 100.0 15 15
H 5382.822476704 1.0 100.0 100.0 15 15
E 5382.877097998 1.0 100.0 100.0 15 15
H 5382.881039908 1.0 100.0 100.0 15 15
E 5382.926100056 1.0 100.0 100.0 15 15
H 5382.930166104 1.0 100.0 100.0 15 15
E 5383.004902744 1.0 100.0 100.0 15 15
H 5383.008666196 1.0 100.0 100.0 15 15
E 5383.054019476 2.0 100.0 100.0 15 15
H 5383.057872570 1.0 100.0 100.0 15 15
E 5383.112707672 1.0 100.0 100.0 15 15
H 5383.116768750 1.0 100.0 100.0 15 15
E 5383.171510430 2.0 100.0 100.0 15 15
H 5383.175452746 1.0 100.0 100.0 15 15
E 5383.220512670 2.0 100.0 100.0 15 15
H 5383.224577654 1.0 100.0 100.0 15 15
E 5383.269629374 2.0 100.0 100.0 15 15
H 5383.273571816 1.0 100.0 100.0 15 15
E 5383.328317654 1.0 100.0 100.0 15 15
H 5383.332258332 1.0 100.0 100.0 15 15
E 5383.377319796 1.0 100.0 100.0 15 15
H 5383.381387132 1.0 100.0 100.0 15 15
E 5383.436122652 2.0 100.0 100.0 15 15
H 5383.440065290 1.0 100.0 100.0 15 15
E 5383.485239314 1.0 100.0 100.0 15 15
H 5383.489306706 1.0 100.0 100.0 15 15
E 5383.543927468 1.0 100.0 100.0 15 15
H 5383.547869868 1.0 100.0 100.0 15 15
E 5383.592929750 1.0 100.0 100.0 15 15
H 5383.596873158 1.0 100.0 100.0 15 15
E 5383.641932088 1.0 100.0 100.0 15 15
E 5383.808539564 2.0 100.0 100.0 15 20
H 5383.812481292 1.0 100.0 100.0 15 20
E 5383.867342294 1.0 100.0 100.0 15 20
H 5383.871282622 1.0 100.0 100.0 15 20
E 5383.916458816 1.0 100.0 100.0 15 20
H 5383.920526670 1.0 100.0 100.0 15 20
E 5383.975147180 2.0 100.0 100.0 15 20
H 5383.979089468 1.0 100.0 100.0 15 20
E 5384.044149490 1.0 100.0 100.0 15 20
H 5384.048127212 1.0 100.0 100.0 15 20
E 5384.093151688 1.0 100.0 100.0 15 20
H 5384.097001464 1.0 100.0 100.0 15 20
E 5384.142268252 1.0 100.0 100.0 15 20
H 5384.146207096 1.0 100.0 100.0 15 20
E 5384.200956574 1.0 100.0 100.0 15 20
