3.0 100.0 100.0 50.0 50.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
3.0 100.0 100.0 50.0 50.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
E 7625.230862016 14 14 14 14 0 160 0
H 7625.234647938 14 114 14 100 98 160 0
E 7625.279864326 14 14 14 14 0 160 0
H 7625.283768478 14 114 14 100 98 160 0
E 7625.338666902 14 14 14 14 0 160 0
H 7625.342570578 14 102 14 100 98 160 0
E 7625.397892684 15 14 14 14 0 160 0
H 7625.401486918 13 114 13 100 98 160 0
E 7625.456272376 15 14 15 14 0 160 0
H 7625.460171866 14 124 14 100 98 160 0
E 7625.515075092 15 15 15 15 0 160 0
H 7625.518977872 14 121 14 100 98 160 0
E 7625.573877584 15 15 15 15 0 160 0
H 7625.577780812 14 106 14 100 98 160 0
E 7625.632987012 15 15 15 15 0 160 0
H 7625.636699350 14 111 14 100 98 160 0
E 7625.691483128 16 15 16 15 0 160 0
H 7625.695272312 14 118 14 100 98 160 0
E 7625.740485438 15 15 15 15 0 160 0
H 7625.744363942 14 117 14 100 98 160 0
E 7625.789487524 15 14 15 14 0 160 0
H 7625.793367344 14 113 14 100 98 160 0
E 7625.838912340 15 14 15 14 0 160 0
H 7625.842507946 14 106 14 100 98 160 0
E 7625.897292452 15 14 15 14 0 160 0
H 7625.901200678 14 113 14 100 98 160 0
E 7625.956095532 16 14 16 14 0 160 0
H 7625.960002554 14 115 14 100 98 160 0
E 7626.034897940 16 13 16 13 0 160 0
H 7626.038711372 14 112 14 100 98 160 0
E 7626.084763084 15 13 15 13 0 160 0
H 7626.088265646 13 100 13 100 98 160 0
E 7626.142702728 15 13 15 13 0 161 0
H 7626.146491800 14 106 14 100 98 161 0
E 7626.191705066 14 13 14 13 0 161 0
H 7626.195699420 13 111 13 100 98 161 0
E 7626.250507824 14 13 14 13 0 161 0
H 7626.254502584 13 113 13 100 98 161 0
E 7626.309820728 14 13 14 13 0 161 0
H 7626.313606468 13 98 13 98 98 161 0
E 7626.368113032 14 13 14 13 0 161 0
H 7626.372109136 13 91 13 91 98 161 0
E 7626.417115328 14 13 14 13 0 161 0
H 7626.421111796 13 90 13 90 98 161 0
E 7626.466117526 14 13 14 13 0 161 0
H 7626.470113756 13 95 13 95 98 161 0
E 7626.515630080 14 13 14 13 0 161 0
H 7626.519414140 13 95 13 95 98 161 0
E 7626.573922580 14 13 14 13 0 161 0
H 7626.577915954 13 91 13 91 98 161 0
E 7626.622924988 14 13 14 13 0 161 0
H 7626.626921260 13 99 13 99 98 161 0
E 7626.671927004 15 13 15 13 0 161 0
H 7626.675921092 13 105 13 100 98 161 0
E 7626.730843904 15 14 15 14 0 161 0
H 7626.735026040 13 109 13 100 98 161 0
E 7626.789532436 14 14 14 14 0 161 0
H 7626.793522716 13 95 13 95 98 161 0
E 7626.838534536 14 14 14 14 0 161 0
H 7626.842530990 13 105 13 100 98 161 0
E 7626.897337238 13 14 13 14 0 161 0
H 7626.901331158 14 112 14 100 98 161 0
E 7626.956254180 14 14 14 14 0 161 0
H 7626.960436960 14 110 14 100 98 161 0
E 7627.034942544 14 14 14 14 0 161 0
H 7627.038732190 14 97 14 97 98 161 0
E 7627.083945050 15 14 15 14 0 161 0
H 7627.087445778 14 98 14 98 98 161 0
E 7627.132947108 15 14 15 14 0 161 0
H 7627.136855684 14 102 14 100 98 161 0
E 7627.182063854 15 14 15 14 0 161 0
H 7627.185967082 14 106 14 100 98 161 0
E 7627.240752008 14 13 14 13 0 161 0
H 7627.244338948 14 105 14 100 98 161 0
E 7627.289754290 14 13 14 13 0 161 0
H 7627.293345864 13 96 13 96 98 161 0
E 7627.338756488 14 13 14 13 0 161 0
H 7627.342464430 13 103 13 100 98 161 0
E 7627.387873038 14 13 14 13 0 161 0
H 7627.391748420 13 111 13 100 98 161 0
E 7627.446561374 14 13 14 13 0 161 0
H 7627.450239538 13 113 13 100 98 161 0
E 7627.495563698 14 13 14 13 0 161 0
H 7627.499268938 13 106 13 100 98 161 0
E 7627.544566050 14 13 14 13 0 161 0
H 7627.548156770 13 107 13 100 98 161 0
E 7627.593682502 14 13 14 13 0 161 0
H 7627.597557436 13 115 13 100 98 161 0
E 7627.652370824 14 13 14 13 0 161 0
H 7627.655961950 14 121 14 100 98 161 0
E 7627.701373274 15 13 15 13 0 161 0
H 7627.704963938 14 123 14 100 98 161 0
E 7627.750375472 15 13 15 13 0 161 0
H 7627.754053034 14 109 14 100 98 161 0
E 7627.799491700 15 13 15 13 0 161 0
H 7627.803394424 14 106 14 100 98 161 0
E 7627.858180358 14 13 14 13 0 161 0
H 7627.861771442 14 105 14 100 98 161 0
E 7627.907182598 15 13 15 13 0 161 0
H 7627.910773640 14 107 14 100 98 161 0
E 7627.956184712 15 14 15 14 0 161 0
H 7627.959893298 14 106 14 100 98 161 0
E 7628.025301164 15 14 15 14 0 161 0
H 7628.028999460 14 99 14 99 98 161 0
E 7628.083989696 15 13 15 13 0 161 0
H 7628.087492118 13 107 13 100 98 161 0
E 7628.132992076 15 13 15 13 0 161 0
H 7628.136699500 13 111 13 100 98 161 0
E 7628.181994148 15 13 15 13 0 161 0
H 7628.185585246 14 110 14 100 98 161 0
E 7628.231947688 15 13 15 13 0 161 0
H 7628.235538730 13 102 13 100 98 161 0
E 7628.289799048 15 13 15 13 0 161 0
H 7628.293390230 13 109 13 100 98 161 0
E 7628.338801260 15 13 15 13 0 161 0
H 7628.342391700 13 118 13 100 98 161 0
E 7628.387803486 15 13 15 13 0 161 0
H 7628.391508656 13 119 13 100 98 161 0
E 7628.436919896 15 13 15 13 0 161 0
H 7628.440707582 13 116 13 100 98 161 0
E 7628.495608442 15 12 15 12 0 161 0
H 7628.499199736 13 105 13 100 98 161 0
E 7628.544610710 15 12 15 12 0 161 0
H 7628.548317420 13 110 13 100 98 161 0
E 7628.593613034 15 12 15 12 0 161 0
H 7628.597204104 13 116 13 100 98 161 0
E 7628.642729542 15 12 15 12 0 161 0
H 7628.646604924 13 115 13 100 98 161 0
E 7628.701417976 15 12 15 12 0 161 0
H 7628.705095874 13 105 13 100 98 161 0
E 7628.750420118 15 12 15 12 0 161 0
H 7628.754010110 14 106 14 100 98 161 0
E 7628.799422498 15 12 15 12 0 161 0
H 7628.803013848 14 112 14 100 98 161 0
E 7628.848538922 14 12 14 12 0 161 0
H 7628.852720134 14 115 14 100 98 161 0
E 7628.907227328 14 13 14 13 0 161 0
H 7628.910818160 15 113 15 100 98 161 0
E 7628.956229764 14 12 14 12 0 161 0
H 7628.959822038 14 100 14 100 98 161 0
E 7629.025231850 13 12 13 12 0 161 0
H 7629.028936908 14 100 14 100 98 161 0
E 7629.074348204 13 12 13 12 0 161 0
H 7629.078046682 14 102 14 100 98 161 0
E 7629.133036932 14 12 14 12 0 161 0
H 7629.136625272 14 105 14 100 98 161 0
E 7629.182038850 15 12 15 12 0 161 0
H 7629.185833172 14 102 14 100 98 161 0
E 7629.231041272 15 12 15 12 0 161 0
H 7629.234628590 14 98 14 98 98 161 0
E 7629.280157626 15 12 15 12 0 161 0
H 7629.283943842 14 105 14 100 98 161 0
E 7629.338846228 15 13 15 13 0 161 0
H 7629.342641586 14 112 14 100 98 161 0
E 7629.387848216 15 13 15 13 0 161 0
H 7629.391439622 13 113 13 100 98 161 0
E 7629.436850540 15 13 15 13 0 161 0
H 7629.440438796 13 103 13 100 98 161 0
E 7629.485967104 15 13 15 13 0 161 0
H 7629.490150164 14 102 14 100 98 161 0
E 7629.544655370 15 13 15 13 0 161 0
H 7629.548246594 13 104 13 100 98 161 0
E 7629.593657876 15 13 15 13 0 161 0
H 7629.597249534 13 104 13 100 98 161 0
E 7629.642660074 15 14 15 14 0 161 0
H 7629.646339162 13 103 13 100 98 161 0
E 7629.691776540 15 13 15 13 0 161 0
H 7629.695564632 13 95 13 95 98 161 0
E 7629.750465002 14 13 14 13 0 161 0
H 7629.754054966 13 102 13 100 98 161 0
E 7629.799467340 14 14 14 14 0 161 0
H 7629.803143922 13 108 13 100 98 161 0
E 7629.848469468 15 15 15 15 0 161 0
H 7629.852061014 13 109 13 100 98 161 0
E 7629.897585836 15 14 15 14 0 161 0
H 7629.901489708 14 103 14 100 98 161 0
E 7629.956274200 15 14 15 14 0 161 0
H 7629.959981484 14 102 14 100 98 161 0
E 7630.025276552 15 13 15 13 0 161 0
H 7630.028778344 14 106 14 100 98 161 0
E 7630.074278778 15 13 15 13 0 161 0
H 7630.077778190 14 109 14 100 98 161 0
E 7630.123395230 15 13 15 13 0 161 0
H 7630.127575490 14 108 14 100 98 161 0
E 7630.182083846 14 13 14 13 0 161 0
H 7630.185761534 14 96 14 96 98 161 0
E 7630.231086002 14 13 14 13 0 161 0
H 7630.234675308 14 101 14 100 98 161 0
E 7630.280088312 15 13 15 13 0 161 0
H 7630.283677814 14 106 14 100 98 161 0
E 7630.329951594 15 14 15 14 0 161 0
H 7630.333630556 14 106 14 100 98 161 0
E 7630.387893338 15 14 15 14 0 161 0
H 7630.391600664 14 102 14 100 98 161 0
E 7630.436895536 15 14 15 14 0 161 0
H 7630.440572020 14 99 14 99 98 161 0
E 7630.485897594 15 14 15 14 0 161 0
H 7630.489488958 14 105 14 100 98 161 0
E 7630.535013934 15 14 15 14 0 161 0
H 7630.538916770 14 111 14 100 98 161 0
E 7630.593702536 15 14 15 14 0 161 0
H 7630.597290932 14 112 14 100 98 161 0
E 7630.642704944 15 15 15 15 0 161 0
H 7630.646295524 13 100 13 100 98 161 0
E 7630.691707142 15 15 15 15 0 161 0
H 7630.695415084 13 105 13 100 98 161 0
E 7630.740823272 15 15 15 15 0 161 0
H 7630.744697408 13 110 13 100 98 161 0
E 7630.799512028 16 15 16 15 0 161 0
H 7630.803189142 13 114 13 100 98 161 0
E 7630.848514310 16 14 16 14 0 161 0
H 7630.852221244 14 112 14 100 98 161 0
E 7630.897516410 16 14 16 14 0 161 0
H 7630.901107046 13 104 13 100 98 161 0
E 7630.946632652 15 14 15 14 0 161 0
H 7630.950506116 14 111 14 100 98 161 0
E 7631.025321324 14 14 14 14 0 161 0
H 7631.028823018 14 117 14 100 98 161 0
E 7631.074323620 14 15 14 15 0 161 0
H 7631.077825230 14 117 14 100 98 161 0
E 7631.123326014 14 15 14 15 0 161 0
H 7631.127001854 14 109 14 100 98 161 0
E 7631.172442172 14 15 14 15 0 161 0
H 7631.176346436 14 111 14 100 98 161 0
E 7631.231130872 14 14 14 14 0 161 0
H 7631.234721284 14 119 14 100 98 161 0
E 7631.280133028 14 14 14 14 0 161 0
H 7631.283722768 14 118 14 100 98 161 0
E 7631.329135436 15 14 15 14 0 161 0
H 7631.332843182 14 116 14 100 98 161 0
E 7631.378251538 15 13 15 13 0 161 0
H 7631.382035864 14 104 14 100 98 161 0
E 7631.436940364 15 13 15 13 0 161 0
H 7631.440531014 14 107 14 100 98 161 0
E 7631.485942590 15 13 15 13 0 161 0
H 7631.489650238 14 111 14 100 98 161 0
E 7631.534944578 15 13 15 13 0 161 0
H 7631.538535648 14 110 14 100 98 161 0
E 7631.584061002 15 13 15 13 0 161 0
H 7631.587932240 14 106 14 100 98 161 0
E 7631.642749604 15 13 15 13 0 161 0
H 7631.646428258 14 102 14 100 98 161 0
E 7631.691751760 15 13 15 13 0 161 0
H 7631.695342788 14 106 14 100 98 161 0
E 7631.740754168 15 13 15 13 0 161 0
H 7631.744344258 14 112 14 100 98 161 0
E 7631.789870452 16 13 16 13 0 161 0
H 7631.794052686 14 114 14 100 98 161 0
E 7631.848559054 16 13 16 13 0 161 0
H 7631.852150082 14 100 14 100 98 161 0
E 7631.897561294 16 13 16 13 0 161 0
H 7631.901149774 14 106 14 100 98 161 0
E 7631.946563352 16 13 16 13 0 161 0
H 7631.950357184 14 112 14 100 98 161 0
E 7632.015679678 16 14 16 14 0 161 0
H 7632.019374782 14 113 14 100 98 161 0
E 7632.074368476 16 14 16 14 0 161 0
H 7632.077870408 14 109 14 100 98 161 0
E 7632.123370646 15 13 15 13 0 161 0
H 7632.127165976 14 103 14 100 98 161 0
E 7632.172373054 15 14 15 14 0 161 0
H 7632.175964320 14 108 14 100 98 161 0
E 7632.221489212 15 14 15 14 0 161 0
H 7632.225276786 14 113 14 100 98 161 0
E 7632.280177828 15 14 15 14 0 161 0
H 7632.283972640 13 114 13 100 98 161 0
