device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 10120.176109850 0.0 14.0 15.0 50 50 1732 1757
H 10120.179905138 98.0 100.0 15.0 50 50 1732 1757
E 10120.234798130 0.0 14.0 15.0 50 50 1732 1757
H 10120.238476056 98.0 97.0 15.0 50 50 1732 1757
E 10120.283800244 0.0 14.0 15.0 50 50 1731 1757
H 10120.287479066 98.0 100.0 15.0 50 50 1732 1757
E 10120.332802778 0.0 14.0 15.0 50 50 1732 1757
H 10120.336481754 98.0 100.0 14.0 50 50 1732 1757
E 10120.381919244 0.0 14.0 15.0 50 50 1732 1757
H 10120.385686644 98.0 100.0 15.0 50 50 1732 1757
E 10120.440607622 0.0 14.0 16.0 50 50 1732 1757
H 10120.444402112 98.0 100.0 15.0 50 50 1732 1757
E 10120.489609876 0.0 14.0 16.0 50 50 1732 1758
H 10120.493288852 98.0 100.0 15.0 50 50 1732 1757
E 10120.538612130 0.0 13.0 16.0 50 50 1732 1757
H 10120.542291176 98.0 100.0 15.0 50 50 1732 1757
E 10120.588474264 0.0 14.0 16.0 50 50 1732 1757
H 10120.592372004 98.0 100.0 16.0 50 50 1732 1757
E 10120.646417422 0.0 14.0 16.0 50 50 1732 1757
H 10120.650096958 98.0 100.0 16.0 50 50 1731 1757
E 10120.695419354 0.0 13.0 15.0 50 50 1732 1757
H 10120.699215888 98.0 100.0 16.0 50 50 1731 1758
E 10120.744421510 0.0 13.0 15.0 50 50 1732 1757
H 10120.748100318 98.0 100.0 15.0 50 50 1731 1757
E 10120.793538074 0.0 12.0 15.0 50 50 1731 1757
H 10120.797304984 98.0 100.0 15.0 50 50 1732 1758
E 10120.852226298 0.0 13.0 16.0 50 50 1732 1757
H 10120.855905960 98.0 100.0 15.0 50 50 1732 1757
E 10120.901228720 0.0 13.0 16.0 50 50 1731 1757
H 10120.904906618 98.0 100.0 16.0 50 50 1731 1757
E 10120.950231072 0.0 13.0 16.0 50 50 1731 1757
H 10120.954022062 98.0 100.0 15.0 50 50 1732 1757
E 10121.019347538 0.0 13.0 15.0 50 50 1731 1757
H 10121.022937768 98.0 100.0 15.0 50 50 1732 1757
E 10121.078035986 0.0 13.0 15.0 50 50 1732 1757
