device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2809.559760838 5.0 3.0 2.0 30 30 1737 1757
H 2809.563127642 95.0 3.0 4.0 30 30 1737 1757
E 2809.617896412 5.0 3.0 2.0 30 30 1737 1757
H 2809.621258232 95.0 3.0 4.0 30 30 1737 1757
E 2809.666898582 4.0 3.0 2.0 30 30 1737 1757
H 2809.670361174 95.0 3.0 4.0 30 30 1738 1757
E 2809.715900696 4.0 3.0 2.0 30 30 1737 1757
H 2809.719359368 95.0 3.0 4.0 30 30 1737 1757
E 2809.765016826 4.0 3.0 2.0 30 30 1737 1757
H 2809.768381530 95.0 3.0 4.0 30 30 1737 1757
E 2809.823705638 4.0 3.0 2.0 30 30 1737 1757
H 2809.827040886 95.0 3.0 4.0 30 30 1737 1757
E 2809.872707976 5.0 3.0 2.0 30 30 1738 1757
H 2809.876042776 95.0 3.0 4.0 30 30 1738 1757
E 2809.921710258 4.0 3.0 2.0 30 30 1737 1757
H 2809.925046038 95.0 3.0 4.0 30 30 1738 1757
E 2809.970826234 4.0 3.0 2.0 30 30 1738 1758
H 2809.974063916 95.0 3.0 4.0 30 30 1738 1757
E 2810.049515144 5.0 3.0 2.0 30 30 1738 1757
H 2810.052893246 95.0 3.0 3.0 30 30 1738 1757
E 2810.098517286 4.0 3.0 2.0 30 30 1738 1757
H 2810.101992548 95.0 3.0 3.0 30 30 1738 1757
E 2810.147519862 4.0 3.0 2.0 30 30 1738 1757
H 2810.150856636 95.0 3.0 3.0 30 30 1738 1757
E 2810.196635754 5.0 3.0 2.0 30 30 1738 1757
H 2810.199874500 95.0 3.0 3.0 30 30 1738 1757
E 2810.255324636 5.0 3.0 2.0 30 30 1738 1757
H 2810.258656874 95.0 3.0 3.0 30 30 1738 1757
E 2810.304326764 4.0 3.0 2.0 30 30 1737 1757
H 2810.307661228 95.0 3.0 3.0 30 30 1738 1757
E 2810.353329130 5.0 3.0 2.0 30 30 1737 1757
H 2810.356795306 95.0 3.0 3.0 30 30 1738 1757
E 2810.402444938 5.0 3.0 2.0 30 30 1738 1757
H 2810.405682214 95.0 3.0 3.0 30 30 1738 1757
E 2810.461134086 4.0 3.0 2.0 30 30 1738 1757
H 2810.464495024 95.0 3.0 3.0 30 30 1738 1757
E 2810.510136298 5.0 3.0 2.0 30 30 1738 1757
H 2810.513599170 95.0 3.0 3.0 30 30 1738 1757
E 2810.559138398 5.0 3.0 2.0 30 30 1738 1757
H 2810.562615368 95.0 3.0 3.0 30 30 1738 1757
E 2810.608254360 5.0 3.0 2.0 30 30 1738 1757
H 2810.611623110 95.0 3.0 3.0 30 30 1738 1757
E 2810.666943410 5.0 3.0 2.0 30 30 1738 1757
H 2810.670279456 95.0 3.0 3.0 30 30 1738 1757
E 2810.715945608 4.0 3.0 2.0 30 30 1738 1757
H 2810.719279568 95.0 3.0 3.0 30 30 1738 1758
E 2810.764947792 5.0 3.0 2.0 30 30 1737 1757
H 2810.768284356 95.0 3.0 4.0 30 30 1738 1757
E 2810.814063824 5.0 3.0 2.0 30 30 1738 1757
H 2810.817299546 95.0 3.0 4.0 30 30 1738 1757
E 2810.872752650 5.0 3.0 2.0 30 30 1738 1757
H 2810.876219540 95.0 3.0 4.0 30 30 1738 1757
E 2810.921755086 4.0 3.0 2.0 30 30 1738 1757
H 2810.925091132 95.0 3.0 4.0 30 30 1738 1757
E 2810.970757368 5.0 3.0 2.0 30 30 1738 1757
H 2810.974092980 95.0 3.0 4.0 30 30 1738 1757
E 2811.039872742 4.0 3.0 2.0 30 30 1738 1757
H 2811.043023008 95.0 3.0 4.0 30 30 1737 1757
E 2811.098562198 4.0 3.0 2.0 30 30 1738 1757
H 2811.101903326 95.0 3.0 4.0 30 30 1738 1757
E 2811.147564368 4.0 3.0 2.0 30 30 1738 1757
H 2811.150898552 95.0 3.0 4.0 30 30 1738 1757
E 2811.196566776 5.0 3.0 2.0 30 30 1738 1757
H 2811.200035052 95.0 3.0 4.0 30 30 1738 1757
E 2811.245682374 5.0 3.0 2.0 30 30 1737 1757
H 2811.248921204 95.0 3.0 4.0 30 30 1738 1757
E 2811.304371620 5.0 3.0 2.0 30 30 1737 1757
H 2811.307752690 95.0 3.0 4.0 30 30 1737 1757
E 2811.353373944 5.0 3.0 2.0 30 30 1737 1757
H 2811.356852398 95.0 3.0 4.0 30 30 1737 1757
E 2811.402375918 5.0 3.0 2.0 30 30 1737 1757
H 2811.405849010 95.0 3.0 4.0 30 30 1737 1757
E 2811.451491334 5.0 3.0 2.0 30 30 1737 1757
H 2811.454861176 95.0 3.0 3.0 30 30 1737 1757
E 2811.510181028 4.0 3.0 2.0 30 30 1737 1757
H 2811.513511992 95.0 3.0 3.0 30 30 1737 1757
E 2811.559183310 5.0 3.0 2.0 30 30 1737 1757
H 2811.562519440 95.0 3.0 3.0 30 30 1737 1757
E 2814.961136050 5.0 3.0 2.0 20 20 1737 1757
H 2814.964468568 95.0 3.0 4.0 20 20 1737 1757
E 2815.030251648 5.0 3.0 2.0 20 20 1737 1757
H 2815.033628532 95.0 3.0 4.0 20 20 1736 1757
E 2815.088940908 5.0 3.0 2.0 20 20 1737 1757
H 2815.092410444 95.0 3.0 4.0 20 20 1737 1757
E 2815.137943106 4.0 3.0 2.0 20 20 1737 1757
H 2815.141279572 95.0 3.0 4.0 20 20 1737 1757
E 2815.186945612 4.0 3.0 2.0 20 20 1736 1757
H 2815.190279544 95.0 3.0 4.0 20 20 1736 1757
E 2815.236061350 4.0 3.0 2.0 20 20 1736 1757
H 2815.239297884 95.0 3.0 4.0 20 20 1736 1757
E 2815.294750330 4.0 3.0 2.0 20 20 1736 1757
H 2815.298086474 95.0 3.0 4.0 20 20 1736 1757
E 2815.343752430 5.0 3.0 2.0 20 20 1737 1757
H 2815.347219768 95.0 3.0 4.0 20 20 1736 1757
E 2815.392754740 5.0 3.0 2.0 20 20 1737 1757
H 2815.396089022 95.0 3.0 4.0 20 20 1736 1757
E 2815.441870772 4.0 3.0 2.0 20 20 1737 1757
H 2815.445110442 95.0 3.0 4.0 20 20 1736 1757
E 2815.500559738 5.0 3.0 2.0 20 20 1737 1757
H 2815.503921894 95.0 3.0 4.0 20 20 1737 1757
E 2815.549561964 4.0 3.0 2.0 20 20 1737 1757
H 2815.553025354 95.0 3.0 4.0 20 20 1737 1757
E 2815.598564246 4.0 3.0 2.0 20 20 1737 1757
H 2815.602170702 95.0 3.0 4.0 20 20 1737 1757
E 2815.647680124 5.0 3.0 2.0 20 20 1737 1757
H 2815.650918702 95.0 3.0 4.0 20 20 1737 1757
E 2815.706369104 5.0 3.0 2.0 20 20 1737 1757
H 2815.709702168 95.0 3.0 4.0 20 20 1737 1757
E 2815.755371344 4.0 3.0 2.0 20 20 1737 1757
H 2815.758705136 95.0 3.0 4.0 20 20 1737 1757
E 2815.804373584 4.0 3.0 2.0 20 20 1737 1757
H 2815.807708426 95.0 3.0 4.0 20 20 1737 1757
E 2815.854042896 5.0 3.0 2.0 20 20 1737 1757
H 2815.857412724 95.0 3.0 4.0 20 20 1737 1757
E 2815.912178498 5.0 3.0 2.0 20 20 1737 1757
H 2815.915515468 95.0 3.0 4.0 20 20 1737 1757
E 2815.961180794 4.0 3.0 2.0 20 20 1737 1757
H 2815.964512514 95.0 3.0 4.0 20 20 1737 1757
E 2816.030183020 5.0 3.0 2.0 20 20 1737 1757
H 2816.033525338 95.0 3.0 4.0 20 20 1737 1757
E 2816.079298898 4.0 3.0 2.0 20 20 1736 1757
H 2816.082544882 95.0 3.0 4.0 20 20 1737 1757
E 2816.137987766 4.0 3.0 2.0 20 20 1737 1757
H 2816.141454950 95.0 3.0 4.0 20 20 1737 1757
E 2816.186990076 4.0 3.0 2.0 20 20 1737 1757
H 2816.190326640 95.0 3.0 4.0 20 20 1738 1757
E 2816.235992400 4.0 3.0 2.0 20 20 1739 1757
H 2816.239327480 95.0 3.0 4.0 20 20 1739 1757
E 2816.285108838 4.0 3.0 2.0 20 20 1739 1757
H 2816.288346184 95.0 3.0 4.0 20 20 1739 1757
E 2816.343797384 4.0 3.0 2.0 20 20 1740 1757
H 2816.347162102 95.0 3.0 4.0 20 20 1740 1757
E 2816.392799624 4.0 3.0 2.0 20 20 1740 1757
H 2816.396391128 95.0 3.0 4.0 20 20 1740 1757
E 2816.441801780 5.0 3.0 2.0 20 20 1740 1757
H 2816.445260774 95.0 3.0 4.0 20 20 1740 1757
E 2816.490917980 5.0 3.0 2.0 20 20 1737 1757
H 2816.494153380 95.0 3.0 4.0 20 20 1736 1757
E 2816.549606876 5.0 3.0 2.0 20 20 1737 1757
H 2816.552944014 95.0 3.0 4.0 20 20 1737 1757
E 2816.598608850 5.0 3.0 2.0 20 20 1739 1757
H 2816.601942012 95.0 3.0 4.0 20 20 1739 1757
E 2816.647611230 4.0 3.0 2.0 20 20 1739 1757
H 2816.651078974 95.0 3.0 4.0 20 20 1739 1757
E 2816.696727290 4.0 3.0 2.0 20 20 1740 1757
H 2816.699964510 95.0 3.0 4.0 20 20 1739 1757
E 2816.755416102 5.0 3.0 2.0 20 20 1739 1757
H 2816.758750510 95.0 3.0 4.0 20 20 1739 1757
E 2816.804418608 4.0 2.0 2.0 20 20 1738 1757
H 2816.807753954 95.0 3.0 4.0 20 20 1738 1757
E 2816.853420624 5.0 3.0 2.0 20 20 1737 1757
H 2816.856754234 95.0 3.0 4.0 20 20 1737 1757
E 2816.902536866 5.0 3.0 2.0 20 20 1737 1757
H 2816.905903614 95.0 3.0 4.0 20 20 1737 1757
E 2820.392978670 5.0 3.0 2.0 10 10 1737 1757
H 2820.396413374 97.0 5.0 5.0 10 10 1737 1757
E 2820.441981106 4.0 3.0 2.0 10 10 1737 1757
H 2820.445410994 97.0 4.0 4.0 10 10 1737 1757
E 2820.491097586 5.0 3.0 2.0 10 10 1737 1757
H 2820.494433674 97.0 4.0 4.0 10 10 1737 1757
E 2820.549785978 4.0 3.0 2.0 10 10 1737 1757
H 2820.553223048 97.0 4.0 4.0 10 10 1737 1757
E 2820.598788176 5.0 3.0 2.0 10 10 1737 1757
H 2820.602223804 97.0 4.0 4.0 10 10 1737 1757
E 2820.647790332 4.0 3.0 2.0 10 10 1737 1757
H 2820.651223118 96.0 4.0 4.0 10 10 1737 1757
E 2820.696906756 5.0 3.0 2.0 10 10 1737 1757
H 2820.700243348 96.0 4.0 4.0 10 10 1737 1757
E 2820.755595442 4.0 3.0 2.0 10 10 1737 1757
H 2820.759062584 96.0 3.0 4.0 10 10 1736 1757
E 2820.804597528 5.0 3.0 2.0 10 10 1737 1757
H 2820.808152016 96.0 3.0 4.0 10 10 1737 1757
E 2820.853599782 5.0 3.0 2.0 10 10 1737 1757
H 2820.857161858 96.0 3.0 4.0 10 10 1737 1757
E 2820.902716234 4.0 3.0 2.0 10 10 1738 1757
H 2820.906047002 96.0 3.0 4.0 10 10 1737 1757
E 2820.961404654 5.0 3.0 2.0 10 10 1738 1757
H 2820.964839022 96.0 3.0 4.0 10 10 1738 1757
E 2821.030406796 4.0 3.0 2.0 10 10 1738 1757
H 2821.033555942 96.0 3.0 4.0 10 10 1738 1757
E 2821.079409260 4.0 3.0 2.0 10 10 1738 1757
H 2821.082558994 96.0 3.0 4.0 10 10 1737 1757
E 2821.128525558 5.0 3.0 2.0 10 10 1738 1757
H 2821.131862192 96.0 3.0 4.0 10 10 1738 1757
E 2821.187214062 4.0 3.0 2.0 10 10 1737 1757
H 2821.190649130 96.0 3.0 4.0 10 10 1738 1757
E 2821.236216428 5.0 3.0 2.0 10 10 1738 1757
H 2821.239645742 96.0 3.0 4.0 10 10 1738 1757
E 2821.285218542 4.0 3.0 2.0 10 10 1738 1757
H 2821.288654744 96.0 3.0 4.0 10 10 1739 1757
E 2821.334335036 4.0 3.0 2.0 10 10 1738 1757
H 2821.337670900 96.0 3.0 4.0 10 10 1738 1757
E 2821.393023414 5.0 3.0 2.0 10 10 1738 1757
H 2821.396457698 96.0 3.0 4.0 10 10 1737 1757
E 2821.442025696 4.0 3.0 2.0 10 10 1737 1757
H 2821.445460414 96.0 3.0 3.0 10 10 1737 1757
E 2821.491027978 5.0 3.0 2.0 10 10 1737 1757
H 2821.494460316 96.0 3.0 3.0 10 10 1737 1757
E 2821.540144360 5.0 3.0 2.0 10 10 1737 1757
H 2821.543477172 96.0 3.0 3.0 10 10 1737 1757
E 2821.598832808 5.0 3.0 2.0 10 10 1737 1757
