device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 396.112913444 0.0 13.0 14.0 50 50 1731 1757
H 396.116695978 98.0 100.0 14.0 50 50 1732 1757
E 396.171716342 0.0 13.0 14.0 50 50 1731 1757
H 396.175428806 98.0 100.0 14.0 50 50 1731 1757
E 396.220831366 0.0 13.0 14.0 50 50 1731 1757
H 396.224429870 98.0 100.0 14.0 50 50 1731 1757
E 396.279521144 0.0 13.0 14.0 50 50 1732 1757
H 396.283215198 98.0 100.0 14.0 50 50 1731 1757
E 396.328523412 0.0 13.0 14.0 50 50 1731 1757
H 396.332218642 98.0 100.0 14.0 50 50 1731 1757
E 396.377525442 0.0 13.0 14.0 50 50 1731 1757
H 396.381220154 98.0 100.0 13.0 50 50 1732 1757
E 396.426640802 0.0 14.0 14.0 50 50 1731 1757
H 396.430240314 98.0 100.0 14.0 50 50 1731 1757
E 396.485330412 0.0 14.0 15.0 50 50 1731 1757
H 396.489135990 98.0 100.0 14.0 50 50 1732 1757
E 396.534332666 0.0 14.0 15.0 50 50 1731 1757
H 396.538026608 98.0 98.0 14.0 50 50 1731 1757
E 396.583335074 0.0 14.0 15.0 50 50 1731 1757
H 396.587029338 98.0 100.0 14.0 50 50 1731 1757
E 396.632450378 0.0 15.0 15.0 50 50 1731 1757
H 396.636050086 98.0 100.0 14.0 50 50 1732 1757
E 396.691139750 0.0 15.0 14.0 50 50 1731 1757
H 396.694852564 98.0 100.0 14.0 50 50 1731 1757
E 396.740142060 0.0 15.0 14.0 50 50 1731 1757
H 396.743834490 98.0 100.0 14.0 50 50 1731 1757
E 396.789144314 0.0 15.0 14.0 50 50 1732 1757
H 396.792838536 98.0 100.0 14.0 50 50 1732 1757
E 396.838259660 0.0 14.0 14.0 50 50 1732 1757
H 396.841859928 98.0 100.0 15.0 50 50 1731 1757
E 396.896949438 0.0 14.0 14.0 50 50 1731 1757
H 396.900661468 98.0 100.0 14.0 50 50 1731 1757
E 396.945951440 0.0 14.0 14.0 50 50 1732 1757
H 396.949645648 98.0 100.0 15.0 50 50 1731 1757
E 397.014953960 0.0 14.0 13.0 50 50 1731 1757
H 397.018366754 98.0 100.0 15.0 50 50 1732 1757
E 397.064621578 0.0 14.0 13.0 50 50 1732 1757
H 397.068034988 98.0 100.0 14.0 50 50 1731 1757
E 397.122758790 0.0 14.0 14.0 50 50 1731 1757
H 397.126558880 98.0 100.0 14.0 50 50 1732 1757
E 397.171760960 0.0 14.0 14.0 50 50 1731 1757
H 397.175542696 98.0 100.0 15.0 50 50 1731 1757
E 397.220763144 0.0 15.0 14.0 50 50 1731 1757
H 397.224544894 98.0 100.0 14.0 50 50 1732 1757
E 397.269878364 0.0 15.0 14.0 50 50 1732 1757
H 397.273565558 98.0 100.0 14.0 50 50 1732 1757
