device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
H 974.056863576 5.0 56.0 100.0 30 30
E 974.111711334 14.0 55.0 39.0 30 30
H 974.115640028 5.0 55.0 100.0 30 30
E 974.160713658 16.0 58.0 36.0 30 30
H 974.164303874 5.0 53.0 100.0 30 30
E 974.209715898 17.0 61.0 33.0 30 30
H 974.213421950 5.0 51.0 100.0 30 30
E 974.258832784 20.0 62.0 30.0 30 30
H 974.262721396 5.0 48.0 100.0 30 30
E 974.317520882 26.0 61.0 27.0 30 30
H 974.321210610 5.0 47.0 92.0 30 30
E 974.366522996 31.0 61.0 26.0 30 30
H 974.370113492 5.0 48.0 87.0 30 30
E 974.415525264 37.0 63.0 24.0 30 30
H 974.419116348 5.0 46.0 89.0 30 30
E 974.464641968 42.0 68.0 23.0 30 30
H 974.468530356 5.0 43.0 90.0 30 30
E 974.523330248 49.0 77.0 22.0 30 30
H 974.526920800 5.0 42.0 82.0 30 30
E 974.572332306 56.0 83.0 21.0 30 30
H 974.576039324 5.0 41.0 76.0 30 30
E 974.621334686 63.0 93.0 20.0 30 30
H 974.625026108 5.0 42.0 71.0 30 30
E 974.670451502 72.0 100.0 20.0 30 30
H 974.674705542 5.0 43.0 66.0 30 30
E 974.729139502 82.0 100.0 19.0 30 30
H 974.732905292 6.0 49.0 60.0 30 30
E 974.778142008 91.0 100.0 19.0 30 30
H 974.781907966 6.0 55.0 58.0 30 30
E 974.827144164 99.0 100.0 19.0 30 30
H 974.830910934 6.0 56.0 56.0 30 30
E 974.877141398 105.0 100.0 19.0 30 30
H 974.880995892 6.0 55.0 55.0 30 30
E 974.934949330 112.0 100.0 18.0 30 30
H 974.938900676 6.0 54.0 53.0 30 30
E 975.003951178 116.0 100.0 18.0 30 30
H 975.007627634 7.0 57.0 52.0 30 30
E 975.052953418 119.0 100.0 17.0 30 30
H 975.056862540 7.0 60.0 52.0 30 30
E 975.102070290 122.0 100.0 18.0 30 30
H 975.106457470 7.0 61.0 54.0 30 30
E 975.160758486 124.0 100.0 19.0 30 30
H 975.164612854 7.0 66.0 56.0 30 30
E 975.209760642 124.0 100.0 19.0 30 30
H 975.213614912 7.0 69.0 57.0 30 30
E 975.258762966 124.0 100.0 20.0 30 30
H 975.262714956 7.0 68.0 57.0 30 30
E 975.307879600 124.0 100.0 20.0 30 30
H 975.312265912 7.0 68.0 58.0 30 30
E 975.366567782 124.0 100.0 19.0 30 30
H 975.370422822 7.0 68.0 61.0 30 30
E 975.415570218 124.0 100.0 18.0 30 30
H 975.419425538 7.0 68.0 62.0 30 30
E 975.464572192 124.0 100.0 17.0 30 30
H 975.468427106 7.0 66.0 64.0 30 30
E 975.513689064 124.0 100.0 16.0 30 30
H 975.517938022 7.0 65.0 68.0 30 30
E 975.572377302 124.0 100.0 16.0 30 30
H 975.576231642 7.0 69.0 71.0 30 30
E 975.621379444 124.0 100.0 17.0 30 30
H 975.625377326 7.0 74.0 76.0 30 30
E 975.670381572 124.0 100.0 17.0 30 30
H 975.674236024 7.0 76.0 86.0 30 30
E 975.719498360 124.0 100.0 17.0 30 30
H 975.723745736 7.0 77.0 94.0 30 30
E 975.778186584 124.0 100.0 17.0 30 30
H 975.782042170 7.0 79.0 97.0 30 30
E 975.827188992 124.0 100.0 17.0 30 30
H 975.831187098 7.0 78.0 91.0 30 30
E 975.876191064 124.0 98.0 15.0 30 30
H 975.879869592 7.0 75.0 83.0 30 30
E 975.925307908 124.0 87.0 14.0 30 30
H 975.929181778 7.0 73.0 79.0 30 30
E 976.003995978 124.0 75.0 13.0 30 30
H 976.007496104 7.0 72.0 79.0 30 30
E 976.052998148 124.0 67.0 13.0 30 30
H 976.056730926 7.0 70.0 81.0 30 30
E 976.102000346 124.0 61.0 13.0 30 30
H 976.105676410 7.0 66.0 82.0 30 30
E 976.151117428 124.0 54.0 14.0 30 30
H 976.155284360 7.0 62.0 84.0 30 30
E 976.209805778 123.0 46.0 18.0 30 30
H 976.213607030 7.0 58.0 94.0 30 30
E 976.258807598 121.0 42.0 23.0 30 30
H 976.262486098 6.0 56.0 100.0 30 30
E 976.307809838 119.0 38.0 28.0 30 30
H 976.311485496 5.0 55.0 100.0 30 30
E 976.356926724 118.0 35.0 32.0 30 30
H 976.361157440 5.0 53.0 100.0 30 30
E 976.415614850 116.0 32.0 36.0 30 30
H 976.419409200 5.0 53.0 100.0 30 30
E 976.464617132 115.0 31.0 42.0 30 30
H 976.468296220 5.0 52.0 100.0 30 30
E 976.513619372 114.0 30.0 50.0 30 30
H 976.517298194 5.0 51.0 100.0 30 30
E 976.562736020 113.0 28.0 57.0 30 30
H 976.566920214 5.0 49.0 100.0 30 30
E 976.621424188 111.0 26.0 65.0 30 30
H 976.625103066 5.0 49.0 100.0 30 30
E 976.670426470 106.0 25.0 72.0 30 30
H 976.674202060 5.0 49.0 100.0 30 30
E 976.719428780 101.0 23.0 76.0 30 30
H 976.723223452 5.0 50.0 100.0 30 30
E 976.768545694 96.0 22.0 77.0 30 30
H 976.772332204 5.0 51.0 100.0 30 30
E 976.827233624 90.0 23.0 77.0 30 30
H 976.830922974 5.0 51.0 100.0 30 30
E 976.876235752 85.0 23.0 74.0 30 30
H 976.879942406 5.0 50.0 100.0 30 30
E 976.925238146 80.0 22.0 71.0 30 30
H 976.928829132 5.0 49.0 100.0 30 30
E 976.975104774 75.0 21.0 70.0 30 30
H 976.978793102 5.0 50.0 100.0 30 30
E 977.053043144 70.0 21.0 72.0 30 30
H 977.056543438 5.0 53.0 100.0 30 30
E 977.102045328 65.0 21.0 74.0 30 30
H 977.105733110 5.0 56.0 100.0 30 30
E 977.151047568 61.0 22.0 78.0 30 30
H 977.154754054 5.0 57.0 100.0 30 30
E 977.200164272 55.0 24.0 86.0 30 30
H 977.203949900 5.0 58.0 100.0 30 30
E 977.258852468 49.0 28.0 92.0 30 30
H 977.262541958 5.0 60.0 100.0 30 30
E 977.307854610 43.0 30.0 93.0 30 30
H 977.311559514 5.0 61.0 100.0 30 30
E 977.356856976 38.0 31.0 95.0 30 30
H 977.360447626 5.0 61.0 100.0 30 30
E 977.405973708 32.0 33.0 97.0 30 30
H 977.409857490 5.0 60.0 100.0 30 30
E 977.464661792 27.0 35.0 94.0 30 30
H 977.468249754 5.0 57.0 100.0 30 30
E 977.513664242 23.0 36.0 86.0 30 30
H 977.517255536 5.0 55.0 100.0 30 30
E 977.562666356 20.0 37.0 79.0 30 30
H 977.566355580 5.0 52.0 100.0 30 30
E 977.611783382 18.0 38.0 75.0 30 30
H 977.615686106 5.0 51.0 100.0 30 30
E 977.670471312 16.0 40.0 69.0 30 30
H 977.674176930 5.0 51.0 100.0 30 30
E 977.719473426 16.0 40.0 65.0 30 30
H 977.723063908 5.0 50.0 100.0 30 30
E 977.768475750 17.0 40.0 61.0 30 30
H 977.772066330 5.0 48.0 100.0 30 30
E 977.817592426 17.0 39.0 56.0 30 30
H 977.821495864 5.0 45.0 100.0 30 30
E 977.876280762 17.0 38.0 49.0 30 30
H 977.879871454 5.0 44.0 100.0 30 30
E 977.925282834 18.0 39.0 43.0 30 30
H 977.929002914 5.0 44.0 100.0 30 30
E 977.974285130 19.0 38.0 39.0 30 30
H 977.977988900 5.0 43.0 100.0 30 30
E 978.043400994 21.0 38.0 35.0 30 30
H 978.047096084 5.0 42.0 100.0 30 30
E 978.102089946 21.0 40.0 31.0 30 30
H 978.105820806 5.0 42.0 100.0 30 30
E 978.151092200 22.0 43.0 28.0 30 30
H 978.154797328 5.0 44.0 100.0 30 30
E 978.200094636 23.0 46.0 26.0 30 30
H 978.203679952 5.0 45.0 100.0 30 30
E 978.249210668 24.0 47.0 24.0 30 30
H 978.253136324 5.0 46.0 100.0 30 30
E 978.307899494 26.0 52.0 23.0 30 30
H 978.311489808 5.0 45.0 100.0 30 30
E 978.356901678 28.0 56.0 22.0 30 30
H 978.360492524 5.0 43.0 100.0 30 30
E 978.405903890 32.0 59.0 20.0 30 30
H 978.409593632 5.0 43.0 100.0 30 30
E 978.455019908 37.0 62.0 20.0 30 30
H 978.458921218 5.0 42.0 100.0 30 30
E 978.513708888 44.0 68.0 19.0 30 30
H 978.517415808 5.0 42.0 100.0 30 30
E 978.562711184 50.0 75.0 19.0 30 30
H 978.566302044 5.0 42.0 100.0 30 30
E 978.611713340 57.0 81.0 19.0 30 30
H 978.615303612 5.0 42.0 100.0 30 30
E 978.660829316 64.0 85.0 18.0 30 30
H 978.664732544 5.0 48.0 100.0 30 30
E 978.719518394 73.0 89.0 18.0 30 30
H 978.723108848 5.0 55.0 97.0 30 30
E 978.768520592 81.0 95.0 18.0 30 30
H 978.772212742 5.0 53.0 91.0 30 30
E 978.817522818 88.0 100.0 18.0 30 30
H 978.821405396 5.0 52.0 87.0 30 30
E 978.866639032 95.0 100.0 18.0 30 30
H 978.870600976 5.0 50.0 83.0 30 30
E 978.925327942 103.0 100.0 18.0 30 30
H 978.929183178 5.0 48.0 76.0 30 30
E 978.974329958 108.0 98.0 17.0 30 30
H 978.978009396 5.0 46.0 70.0 30 30
E 979.043332184 112.0 96.0 16.0 30 30
H 979.046920636 5.0 44.0 65.0 30 30
E 979.093294488 116.0 94.0 15.0 30 30
H 979.096884116 6.0 44.0 61.0 30 30
E 979.151137070 120.0 88.0 14.0 30 30
H 979.154815430 6.0 45.0 57.0 30 30
E 979.200139338 122.0 81.0 13.0 30 30
H 979.203816214 6.0 46.0 53.0 30 30
E 979.249141676 124.0 75.0 13.0 30 30
H 979.252922698 6.0 46.0 51.0 30 30
E 979.298257778 124.0 70.0 12.0 30 30
H 979.302558452 6.0 47.0 49.0 30 30
E 979.356946408 124.0 67.0 12.0 30 30
H 979.360755780 6.0 47.0 45.0 30 30
E 979.405948886 124.0 69.0 12.0 30 30
H 979.409626756 7.0 49.0 44.0 30 30
E 979.454951000 124.0 75.0 12.0 30 30
H 979.458628534 7.0 50.0 44.0 30 30
E 979.504067298 124.0 77.0 12.0 30 30
H 979.508278148 7.0 50.0 43.0 30 30
E 979.562755844 124.0 67.0 11.0 30 30
H 979.566435114 7.0 49.0 39.0 30 30
E 979.611758126 124.0 60.0 10.0 30 30
H 979.615538238 7.0 48.0 38.0 30 30
E 979.660760436 124.0 53.0 10.0 30 30
H 979.664581022 7.0 46.0 45.0 30 30
E 979.709876580 124.0 47.0 11.0 30 30
H 979.713749862 7.0 44.0 62.0 30 30
E 979.768565336 123.0 41.0 17.0 30 30
H 979.772244522 7.0 42.0 89.0 30 30
E 979.817567492 120.0 37.0 24.0 30 30
H 979.821246790 4.0 43.0 100.0 30 30
E 979.866569774 118.0 34.0 29.0 30 30
H 979.870248708 4.0 45.0 100.0 30 30
E 979.915685050 116.0 31.0 33.0 30 30
H 979.919894542 4.0 47.0 100.0 30 30
E 979.974374744 113.0 29.0 39.0 30 30
H 979.978196268 4.0 47.0 100.0 30 30
E 980.043376914 112.0 27.0 46.0 30 30
H 980.047082224 4.0 47.0 100.0 30 30
E 980.092379126 110.0 26.0 56.0 30 30
H 980.095968558 4.0 47.0 100.0 30 30
E 980.141493926 106.0 25.0 64.0 30 30
H 980.145467266 4.0 47.0 100.0 30 30
E 980.200184124 100.0 22.0 72.0 30 30
H 980.203860482 4.0 47.0 100.0 30 30
E 980.249186238 94.0 21.0 72.0 30 30
H 980.252776580 4.0 48.0 100.0 30 30
E 980.298188660 88.0 20.0 68.0 30 30
H 980.301876554 4.0 49.0 100.0 30 30
E 980.347303404 82.0 19.0 65.0 30 30
H 980.351206044 4.0 51.0 100.0 30 30
E 980.405993630 76.0 18.0 62.0 30 30
H 980.409698464 4.0 53.0 100.0 30 30
E 980.454995828 71.0 17.0 61.0 30 30
H 980.458583930 4.0 54.0 100.0 30 30
E 980.503998152 66.0 17.0 61.0 30 30
H 980.507587906 4.0 56.0 100.0 30 30
E 980.553112784 61.0 17.0 64.0 30 30
H 980.557016068 4.0 59.0 100.0 30 30
E 980.611802800 55.0 18.0 70.0 30 30
H 980.615392008 4.0 63.0 100.0 30 30
E 980.660805180 50.0 18.0 74.0 30 30
H 980.664492514 4.0 65.0 100.0 30 30
E 980.709807434 45.0 18.0 76.0 30 30
H 980.713512730 4.0 67.0 100.0 30 30
E 980.758922150 39.0 19.0 75.0 30 30
H 980.762709024 4.0 71.0 100.0 30 30
E 980.817612362 33.0 19.0 74.0 30 30
H 980.821301404 4.0 76.0 100.0 30 30
E 980.866614686 28.0 20.0 77.0 30 30
H 980.870331210 4.0 78.0 100.0 30 30
E 980.915616814 24.0 20.0 81.0 30 30
H 980.919207268 5.0 80.0 100.0 30 30
E 980.964732860 19.0 20.0 85.0 30 30
H 980.968613352 5.0 81.0 100.0 30 30
E 981.043421770 13.0 21.0 88.0 30 30
H 981.047052180 5.0 80.0 100.0 30 30
E 981.092423870 7.0 21.0 91.0 30 30
H 981.095836524 5.0 77.0 100.0 30 30
E 981.141426194 3.0 21.0 93.0 30 30
H 981.144928602 5.0 75.0 100.0 30 30
E 981.191291632 3.0 20.0 91.0 30 30
H 981.194923540 5.0 74.0 100.0 30 30
E 981.249231304 3.0 20.0 88.0 30 30
H 981.252822220 5.0 74.0 100.0 30 30
E 981.298233404 3.0 19.0 84.0 30 30
H 981.301735000 5.0 76.0 100.0 30 30
E 981.347235588 3.0 19.0 79.0 30 30
H 981.350738836 5.0 77.0 100.0 30 30
E 981.396351676 3.0 19.0 76.0 30 30
H 981.400138396 4.0 80.0 100.0 30 30
E 981.455040768 3.0 19.0 76.0 30 30
H 981.458541958 4.0 79.0 100.0 30 30
E 981.504042966 3.0 18.0 78.0 30 30
H 981.507543302 4.0 75.0 100.0 30 30
E 981.553044996 3.0 18.0 79.0 30 30
H 981.556546312 4.0 72.0 100.0 30 30
E 981.602161364 3.0 19.0 76.0 30 30
H 981.605986710 4.0 70.0 100.0 30 30
E 981.660849840 3.0 20.0 74.0 30 30
H 981.664350498 4.0 70.0 100.0 30 30
E 981.709852178 3.0 20.0 75.0 30 30
H 981.713353256 3.0 67.0 100.0 30 30
E 981.758854586 3.0 21.0 77.0 30 30
H 981.762446034 3.0 62.0 100.0 30 30
E 981.807970632 3.0 20.0 78.0 30 30
H 981.811757170 4.0 60.0 100.0 30 30
E 981.866659416 3.0 20.0 78.0 30 30
H 981.870161684 4.0 63.0 100.0 30 30
E 981.915661572 3.0 23.0 74.0 30 30
H 981.919290764 4.0 72.0 100.0 30 30
E 981.964663826 4.0 25.0 66.0 30 30
H 981.968284716 5.0 83.0 100.0 30 30
E 982.033780348 4.0 27.0 59.0 30 30
H 982.037389800 5.0 88.0 100.0 30 30
E 982.092468642 4.0 29.0 51.0 30 30
H 982.096023564 6.0 89.0 100.0 30 30
E 982.141470938 7.0 31.0 46.0 30 30
H 982.145104218 6.0 89.0 100.0 30 30
E 982.190473290 8.0 33.0 41.0 30 30
H 982.193974396 6.0 88.0 100.0 30 30
E 982.239590204 10.0 34.0 37.0 30 30
H 982.243517652 6.0 85.0 100.0 30 30
E 982.298278344 12.0 38.0 33.0 30 30
H 982.301869498 6.0 79.0 100.0 30 30
E 982.347280290 13.0 42.0 31.0 30 30
H 982.350870982 6.0 74.0 100.0 30 30
E 982.396282796 14.0 44.0 29.0 30 30
H 982.400016470 6.0 72.0 100.0 30 30
E 982.445399234 16.0 48.0 27.0 30 30
H 982.449324512 6.0 74.0 100.0 30 30
E 982.504087514 19.0 53.0 26.0 30 30
H 982.507818836 6.0 75.0 94.0 30 30
E 982.553089810 22.0 56.0 25.0 30 30
H 982.556678892 6.0 75.0 86.0 30 30
E 982.602092092 27.0 60.0 24.0 30 30
H 982.605680796 6.0 74.0 79.0 30 30
E 982.651208614 32.0 63.0 23.0 30 30
H 982.655100096 6.0 72.0 72.0 30 30
E 982.709897090 39.0 67.0 22.0 30 30
H 982.713485962 6.0 67.0 65.0 30 30
E 982.758899162 45.0 69.0 21.0 30 30
H 982.762487362 6.0 63.0 59.0 30 30
E 982.807901556 51.0 71.0 20.0 30 30
H 982.811491268 6.0 59.0 55.0 30 30
E 982.857018064 58.0 74.0 19.0 30 30
H 982.860949488 6.0 55.0 50.0 30 30
E 982.915706358 66.0 85.0 19.0 30 30
H 982.919439990 6.0 51.0 46.0 30 30
E 982.964708682 73.0 92.0 19.0 30 30
H 982.968400006 6.0 49.0 44.0 30 30
E 983.033710796 81.0 96.0 19.0 30 30
H 983.037211230 6.0 48.0 43.0 30 30
E 983.082827542 89.0 100.0 19.0 30 30
H 983.086844170 6.0 49.0 42.0 30 30
E 983.141515934 97.0 100.0 17.0 30 30
H 983.145283278 6.0 49.0 40.0 30 30
E 983.190518132 103.0 98.0 17.0 30 30
H 983.194195680 6.0 48.0 39.0 30 30
E 983.239520134 108.0 96.0 17.0 30 30
H 983.243341336 6.0 47.0 38.0 30 30
E 983.289483796 112.0 97.0 16.0 30 30
H 983.293162198 6.0 45.0 37.0 30 30
E 983.347325258 117.0 97.0 16.0 30 30
H 983.351003982 6.0 43.0 37.0 30 30
E 983.396327512 120.0 97.0 16.0 30 30
H 983.400006306 6.0 43.0 37.0 30 30
E 983.445329738 122.0 99.0 16.0 30 30
H 983.449008420 6.0 44.0 37.0 30 30
E 983.494446190 124.0 100.0 17.0 30 30
H 983.498737652 6.0 45.0 38.0 30 30
E 983.553134694 124.0 98.0 16.0 30 30
H 983.556956106 6.0 46.0 40.0 30 30
E 983.602136780 124.0 100.0 16.0 30 30
H 983.605990714 6.0 47.0 42.0 30 30
E 983.651138992 124.0 100.0 16.0 30 30
H 983.654994270 6.0 49.0 44.0 30 30
E 983.700255570 124.0 100.0 17.0 30 30
H 983.704547298 6.0 52.0 46.0 30 30
E 983.758943934 124.0 100.0 16.0 30 30
H 983.762799646 6.0 56.0 48.0 30 30
E 983.807946314 124.0 100.0 15.0 30 30
H 983.811800808 6.0 56.0 47.0 30 30
E 983.856948498 124.0 93.0 14.0 30 30
H 983.860724466 6.0 54.0 45.0 30 30
E 983.906064908 124.0 84.0 13.0 30 30
H 983.909938680 6.0 51.0 45.0 30 30
E 983.964753440 124.0 74.0 12.0 30 30
H 983.968432402 6.0 46.0 50.0 30 30
E 984.033755694 124.0 67.0 11.0 30 30
H 984.037447214 6.0 42.0 58.0 30 30
E 984.082757780 124.0 60.0 11.0 30 30
H 984.086347002 6.0 38.0 63.0 30 30
E 984.131873462 124.0 53.0 12.0 30 30
H 984.135891518 6.0 35.0 60.0 30 30
E 984.190562820 123.0 45.0 15.0 30 30
H 984.194382566 6.0 33.0 55.0 30 30
E 984.239565018 121.0 39.0 18.0 30 30
H 984.243244820 6.0 32.0 50.0 30 30
E 984.288567384 119.0 35.0 20.0 30 30
H 984.292246864 6.0 31.0 52.0 30 30
E 984.337682716 117.0 31.0 22.0 30 30
H 984.341941068 6.0 32.0 59.0 30 30
E 984.396372284 114.0 28.0 26.0 30 30
H 984.400051624 6.0 32.0 63.0 30 30
E 984.445374482 112.0 26.0 34.0 30 30
H 984.449053710 6.0 31.0 63.0 30 30
E 984.494376680 111.0 24.0 43.0 30 30
H 984.498293824 6.0 31.0 65.0 30 30
E 984.543492264 108.0 23.0 50.0 30 30
H 984.547170120 6.0 30.0 67.0 30 30
E 984.602181608 105.0 21.0 54.0 30 30
H 984.605859506 6.0 29.0 67.0 30 30
E 984.651183792 101.0 20.0 55.0 30 30
H 984.654863258 6.0 28.0 66.0 30 30
E 984.700186032 97.0 18.0 54.0 30 30
H 984.703774624 5.0 28.0 69.0 30 30
E 984.749301518 93.0 17.0 52.0 30 30
H 984.753105262 5.0 27.0 73.0 30 30
E 984.807991114 88.0 15.0 51.0 30 30
H 984.811580840 5.0 27.0 77.0 30 30
E 984.856993340 84.0 14.0 51.0 30 30
H 984.860583976 5.0 27.0 82.0 30 30
E 984.905995440 79.0 14.0 52.0 30 30
H 984.909584158 5.0 28.0 92.0 30 30
E 984.955110884 75.0 13.0 52.0 30 30
H 984.958701576 5.0 28.0 100.0 30 30
E 985.033800578 69.0 13.0 51.0 30 30
H 985.037515282 5.0 29.0 100.0 30 30
E 985.082802608 65.0 13.0 52.0 30 30
H 985.086304022 4.0 28.0 100.0 30 30
E 985.131804848 61.0 13.0 53.0 30 30
H 985.135395120 4.0 29.0 100.0 30 30
E 985.180920166 56.0 13.0 53.0 30 30
H 985.184509654 4.0 29.0 100.0 30 30
E 985.239609902 50.0 13.0 54.0 30 30
H 985.243199292 4.0 30.0 100.0 30 30
E 985.288612044 46.0 13.0 57.0 30 30
H 985.292416670 4.0 30.0 100.0 30 30
E 985.337614326 42.0 14.0 59.0 30 30
H 985.341205970 4.0 31.0 100.0 30 30
E 985.387479218 37.0 15.0 63.0 30 30
H 985.391070148 4.0 32.0 100.0 30 30
E 985.445419394 31.0 17.0 73.0 30 30
H 985.449224426 4.0 34.0 100.0 30 30
E 985.494421508 26.0 19.0 84.0 30 30
H 985.498011710 4.0 35.0 100.0 30 30
E 985.543423692 20.0 20.0 91.0 30 30
H 985.547013894 3.0 38.0 100.0 30 30
E 985.592539150 14.0 21.0 95.0 30 30
H 985.596129772 3.0 42.0 100.0 30 30
E 985.651228760 7.0 21.0 100.0 30 30
H 985.654819102 3.0 46.0 100.0 30 30
E 985.700230986 4.0 21.0 100.0 30 30
H 985.704026092 3.0 48.0 100.0 30 30
E 985.749233226 3.0 21.0 100.0 30 30
H 985.752823834 3.0 51.0 100.0 30 30
E 985.798348502 3.0 22.0 100.0 30 30
H 985.801938802 3.0 55.0 100.0 30 30
E 985.857038196 3.0 23.0 100.0 30 30
H 985.860627628 3.0 54.0 100.0 30 30
E 985.906040436 3.0 22.0 100.0 30 30
H 985.909629364 3.0 57.0 100.0 30 30
E 985.955042592 3.0 21.0 100.0 30 30
H 985.958810510 3.0 61.0 100.0 30 30
E 986.024157826 3.0 21.0 100.0 30 30
H 986.027658988 3.0 60.0 100.0 30 30
E 986.082847604 3.0 19.0 100.0 30 30
H 986.086348878 3.0 59.0 100.0 30 30
E 986.131849676 3.0 19.0 96.0 30 30
H 986.135264332 3.0 59.0 100.0 30 30
E 986.180851902 3.0 18.0 93.0 30 30
H 986.184265158 3.0 59.0 100.0 30 30
E 986.229967248 3.0 17.0 91.0 30 30
H 986.233559032 3.0 58.0 100.0 30 30
E 986.288656886 3.0 16.0 89.0 30 30
