device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 47.604233896 56.0 8.0 35.0 10 10
H 47.607553310 3.0 5.0 22.0 10 10
E 47.653236136 51.0 8.0 36.0 10 10
H 47.656561934 3.0 5.0 21.0 10 10
E 47.702355738 46.0 8.0 37.0 10 10
H 47.705679716 3.0 5.0 21.0 10 10
E 47.761041120 41.0 7.0 36.0 10 10
E 48.045653160 22.0 10.0 37.0 10 15
H 48.049065674 3.0 5.0 28.0 10 15
E 48.094655512 18.0 11.0 41.0 10 15
H 48.098068362 3.0 6.0 41.0 10 15
E 48.143770942 16.0 11.0 43.0 10 15
H 48.147369488 2.0 7.0 66.0 10 15
E 48.202460370 12.0 11.0 42.0 10 15
H 48.206156566 2.0 9.0 94.0 10 15
E 48.251462694 9.0 11.0 43.0 10 15
H 48.254876510 2.0 10.0 99.0 10 15
E 48.300464710 6.0 11.0 43.0 10 15
H 48.303875754 2.0 10.0 98.0 10 15
E 48.349579804 4.0 12.0 40.0 10 15
H 48.353304112 2.0 10.0 93.0 10 15
E 48.408269694 4.0 14.0 34.0 10 15
H 48.411680990 2.0 12.0 81.0 10 15
E 48.457272172 3.0 15.0 30.0 10 15
H 48.460686072 2.0 18.0 71.0 10 15
E 48.506274300 4.0 18.0 27.0 10 15
H 48.509686016 3.0 23.0 63.0 10 15
E 48.555389534 4.0 23.0 23.0 10 15
H 48.559128696 3.0 32.0 57.0 10 15
E 48.614079088 5.0 32.0 20.0 10 15
H 48.617492246 4.0 43.0 51.0 10 15
E 48.663081412 6.0 40.0 18.0 10 15
H 48.666494388 5.0 51.0 46.0 10 15
E 48.712083568 9.0 46.0 16.0 10 15
H 48.715497006 6.0 61.0 43.0 10 15
E 48.761199250 14.0 51.0 15.0 10 15
H 48.764798020 10.0 69.0 39.0 10 15
E 48.819888566 20.0 56.0 14.0 10 15
H 48.823582578 18.0 76.0 36.0 10 15
E 48.868890876 25.0 61.0 14.0 10 15
H 48.872584566 27.0 78.0 34.0 10 15
E 48.917892892 31.0 66.0 14.0 10 15
H 48.921582816 37.0 80.0 31.0 10 15
E 48.967008448 37.0 72.0 14.0 10 15
H 48.970605818 48.0 90.0 29.0 10 15
E 49.045697988 45.0 78.0 14.0 10 15
H 49.049110530 62.0 96.0 28.0 10 15
E 49.094700256 53.0 81.0 14.0 10 15
H 49.098112364 73.0 93.0 27.0 10 15
E 49.143702300 60.0 88.0 15.0 10 15
H 49.147396144 83.0 87.0 28.0 10 15
E 49.192817716 66.0 93.0 15.0 10 15
H 49.196417536 91.0 79.0 29.0 10 15
E 49.251511484 74.0 93.0 15.0 10 15
H 49.255205902 97.0 74.0 30.0 10 15
E 49.300513822 80.0 93.0 16.0 10 15
H 49.304206028 97.0 70.0 30.0 10 15
E 49.349515964 85.0 93.0 16.0 10 15
H 49.353210634 96.0 64.0 32.0 10 15
E 49.398631324 91.0 92.0 16.0 10 15
H 49.402229296 96.0 57.0 33.0 10 15
E 49.457316622 97.0 88.0 16.0 10 15
H 49.461011782 96.0 48.0 36.0 10 15
E 49.506319086 101.0 84.0 16.0 10 15
H 49.510200782 96.0 43.0 37.0 10 15
E 49.555321116 105.0 81.0 16.0 10 15
H 49.559204618 96.0 38.0 38.0 10 15
E 49.604989532 109.0 79.0 16.0 10 15
H 49.608578824 96.0 34.0 41.0 10 15
E 49.663126254 113.0 78.0 16.0 10 15
H 49.666840216 96.0 31.0 44.0 10 15
E 49.712132568 117.0 75.0 16.0 10 15
H 49.716047514 96.0 29.0 44.0 10 15
E 49.761134934 118.0 73.0 16.0 10 15
H 49.765020172 95.0 27.0 43.0 10 15
E 49.810250630 118.0 69.0 16.0 10 15
H 49.813839054 92.0 25.0 43.0 10 15
E 49.868935494 118.0 65.0 15.0 10 15
H 49.872722102 89.0 23.0 44.0 10 15
E 49.917937818 117.0 61.0 13.0 10 15
H 49.921822272 86.0 21.0 44.0 10 15
E 49.966940058 117.0 54.0 12.0 10 15
H 49.970825464 83.0 19.0 43.0 10 15
E 50.036055782 117.0 46.0 13.0 10 15
H 50.039649638 79.0 18.0 42.0 10 15
E 50.094745042 117.0 38.0 15.0 10 15
H 50.098437206 75.0 16.0 40.0 10 15
E 50.143747128 117.0 33.0 17.0 10 15
H 50.147534198 72.0 15.0 37.0 10 15
E 50.192749480 117.0 28.0 17.0 10 15
H 50.196535738 69.0 13.0 33.0 10 15
E 50.241864938 115.0 24.0 18.0 10 15
H 50.245454594 67.0 12.0 31.0 10 15
E 50.300558426 113.0 21.0 19.0 10 15
H 50.304342570 64.0 11.0 33.0 10 15
E 50.349560806 111.0 18.0 21.0 10 15
H 50.353346406 62.0 10.0 35.0 10 15
E 50.398563046 111.0 16.0 22.0 10 15
H 50.402349178 58.0 9.0 37.0 10 15
E 50.447678574 110.0 15.0 24.0 10 15
H 50.451268720 54.0 9.0 42.0 10 15
E 50.506368030 110.0 14.0 27.0 10 15
H 50.510289066 48.0 9.0 48.0 10 15
E 50.555370088 109.0 14.0 29.0 10 15
H 50.559142276 42.0 10.0 55.0 10 15
E 50.604372258 107.0 13.0 29.0 10 15
H 50.608146700 35.0 10.0 60.0 10 15
E 50.653488206 104.0 13.0 32.0 10 15
H 50.657164508 27.0 10.0 64.0 10 15
E 50.712177410 99.0 12.0 34.0 10 15
H 50.715965446 17.0 10.0 66.0 10 15
E 50.761175534 94.0 12.0 33.0 10 15
H 50.765065014 8.0 10.0 65.0 10 15
E 50.810177620 90.0 11.0 34.0 10 15
H 50.813955926 3.0 9.0 64.0 10 15
E 50.859293260 86.0 11.0 34.0 10 15
H 50.862974938 3.0 9.0 61.0 10 15
E 50.917982548 81.0 10.0 36.0 10 15
H 50.921861178 3.0 8.0 57.0 10 15
E 50.966984928 76.0 9.0 37.0 10 15
H 50.970396042 3.0 8.0 56.0 10 15
E 51.035987140 72.0 9.0 38.0 10 15
H 51.039310768 3.0 8.0 54.0 10 15
E 51.085106812 67.0 9.0 39.0 10 15
H 51.088430720 3.0 7.0 54.0 10 15
E 51.143796058 61.0 9.0 42.0 10 15
H 51.147209538 3.0 7.0 53.0 10 15
E 51.192798438 56.0 10.0 46.0 10 15
H 51.196584416 3.0 6.0 52.0 10 15
E 51.241800748 51.0 10.0 47.0 10 15
H 51.245583884 3.0 6.0 50.0 10 15
E 51.290916318 46.0 9.0 41.0 10 15
H 51.294521514 3.0 6.0 42.0 10 15
E 51.349605634 41.0 8.0 39.0 10 15
H 51.353019492 3.0 5.0 35.0 10 15
E 51.398607972 37.0 9.0 41.0 10 15
H 51.402018512 3.0 5.0 30.0 10 15
E 51.447609988 33.0 9.0 42.0 10 15
H 51.451021158 3.0 5.0 25.0 10 15
E 51.496725600 29.0 9.0 44.0 10 15
H 51.500329312 3.0 5.0 21.0 10 15
E 51.555415014 24.0 10.0 47.0 10 15
H 51.559108536 3.0 4.0 18.0 10 15
E 51.604417086 20.0 11.0 51.0 10 15
H 51.608110566 3.0 4.0 16.0 10 15
E 51.653419480 16.0 12.0 57.0 10 15
H 51.656918248 3.0 4.0 14.0 10 15
E 51.703087882 11.0 14.0 62.0 10 15
H 51.706587840 3.0 4.0 13.0 10 15
E 51.761220222 5.0 15.0 65.0 10 15
H 51.764944166 3.0 5.0 11.0 10 15
E 51.810222448 3.0 15.0 62.0 10 15
H 51.813723372 3.0 5.0 11.0 10 15
E 51.859224660 3.0 15.0 56.0 10 15
H 51.862726284 3.0 5.0 11.0 10 15
E 51.908340286 3.0 16.0 50.0 10 15
H 51.912037280 3.0 6.0 11.0 10 15
E 51.967029658 4.0 24.0 42.0 10 15
H 51.970752286 3.0 8.0 13.0 10 15
E 52.036031926 4.0 33.0 37.0 10 15
H 52.039482996 3.0 10.0 15.0 10 15
E 52.085033984 4.0 40.0 32.0 10 15
H 52.088490164 3.0 16.0 19.0 10 15
E 52.134150142 5.0 43.0 28.0 10 15
H 52.137761092 3.0 22.0 22.0 10 15
E 52.192839038 8.0 46.0 25.0 10 15
H 52.196253246 4.0 26.0 27.0 10 15
E 52.241841222 12.0 49.0 22.0 10 15
H 52.245343476 4.0 30.0 29.0 10 15
E 52.290843378 16.0 53.0 20.0 10 15
H 52.294342594 5.0 35.0 30.0 10 15
E 52.339959536 21.0 58.0 19.0 10 15
H 52.343759794 5.0 41.0 31.0 10 15
E 52.398648376 27.0 60.0 18.0 10 15
H 52.402150420 7.0 51.0 31.0 10 15
E 52.447650714 33.0 62.0 17.0 10 15
H 52.451152660 12.0 61.0 30.0 10 15
E 52.496652912 39.0 66.0 17.0 10 15
H 52.500155474 19.0 67.0 29.0 10 15
E 52.545769112 45.0 70.0 16.0 10 15
H 52.549567410 27.0 72.0 27.0 10 15
E 52.604457840 53.0 76.0 16.0 10 15
H 52.607958176 39.0 78.0 26.0 10 15
E 52.653460122 60.0 80.0 15.0 10 15
H 52.656960682 50.0 82.0 26.0 10 15
E 52.702462292 66.0 86.0 15.0 10 15
H 52.705963020 61.0 84.0 25.0 10 15
E 52.751578576 73.0 90.0 15.0 10 15
H 52.755373472 72.0 86.0 24.0 10 15
E 52.810267262 80.0 90.0 14.0 10 15
H 52.813768368 84.0 87.0 23.0 10 15
E 52.859269404 86.0 93.0 14.0 10 15
H 52.862771084 93.0 93.0 23.0 10 15
E 52.908271756 91.0 92.0 14.0 10 15
H 52.911772428 99.0 94.0 23.0 10 15
E 52.957387872 96.0 87.0 14.0 10 15
H 52.961180906 99.0 86.0 24.0 10 15
E 53.036076754 101.0 83.0 14.0 10 15
H 53.039576516 99.0 83.0 24.0 10 15
E 53.085078882 105.0 81.0 14.0 10 15
H 53.088578686 98.0 79.0 24.0 10 15
E 53.134081164 109.0 78.0 14.0 10 15
H 53.137959990 98.0 72.0 26.0 10 15
E 53.183196930 112.0 74.0 14.0 10 15
H 53.186883998 98.0 63.0 27.0 10 15
E 53.241886050 116.0 69.0 15.0 10 15
H 53.245665224 97.0 53.0 31.0 10 15
E 53.290888290 118.0 69.0 17.0 10 15
H 53.294668654 97.0 49.0 35.0 10 15
E 53.339890530 119.0 70.0 19.0 10 15
H 53.343670600 97.0 46.0 39.0 10 15
E 53.389006604 119.0 69.0 19.0 10 15
H 53.392692496 97.0 43.0 41.0 10 15
E 53.447695290 119.0 67.0 18.0 10 15
H 53.451478412 97.0 39.0 40.0 10 15
E 53.496697558 119.0 63.0 17.0 10 15
H 53.500479952 97.0 35.0 40.0 10 15
E 53.545699980 119.0 55.0 15.0 10 15
H 53.549480274 96.0 30.0 39.0 10 15
E 53.594816194 119.0 49.0 14.0 10 15
H 53.598501470 96.0 27.0 41.0 10 15
E 53.653509150 119.0 43.0 15.0 10 15
H 53.657284628 95.0 24.0 51.0 10 15
E 53.702507106 118.0 39.0 17.0 10 15
H 53.706386114 90.0 22.0 61.0 10 15
E 53.751509374 118.0 35.0 19.0 10 15
H 53.755281912 83.0 21.0 73.0 10 15
E 53.801178000 118.0 31.0 21.0 10 15
H 53.804854246 75.0 20.0 80.0 10 15
E 53.859321036 116.0 27.0 21.0 10 15
H 53.863104760 63.0 19.0 80.0 10 15
E 53.908316556 113.0 24.0 21.0 10 15
H 53.912341136 52.0 18.0 81.0 10 15
E 53.957318698 112.0 22.0 21.0 10 15
H 53.961196418 41.0 17.0 79.0 10 15
E 54.026434982 111.0 19.0 23.0 10 15
H 54.030223004 31.0 15.0 74.0 10 15
E 54.085149540 111.0 17.0 27.0 10 15
H 54.089041232 20.0 13.0 73.0 10 15
E 54.134130024 110.0 16.0 31.0 10 15
H 54.138007548 11.0 13.0 72.0 10 15
E 54.183128134 108.0 15.0 35.0 10 15
E 54.457654764 84.0 10.0 37.0 10 20
H 54.461337240 3.0 8.0 56.0 10 20
E 54.516343422 79.0 10.0 38.0 10 20
H 54.520215276 3.0 7.0 51.0 10 20
E 54.565345662 74.0 10.0 39.0 10 20
H 54.569218944 3.0 7.0 45.0 10 20
E 54.614347692 70.0 10.0 42.0 10 20
H 54.618218146 3.0 6.0 38.0 10 20
E 54.663464144 66.0 10.0 44.0 10 20
H 54.667244004 3.0 6.0 33.0 10 20
E 54.722156932 60.0 10.0 47.0 10 20
H 54.725658822 3.0 6.0 27.0 10 20
E 54.771159242 55.0 10.0 48.0 10 20
H 54.774660782 3.0 5.0 24.0 10 20
E 54.820161398 50.0 10.0 50.0 10 20
H 54.823659774 3.0 5.0 21.0 10 20
E 54.869277710 45.0 10.0 51.0 10 20
H 54.873099150 3.0 5.0 18.0 10 20
E 54.927966438 39.0 10.0 55.0 10 20
H 54.931468216 3.0 5.0 15.0 10 20
E 54.976968706 34.0 11.0 57.0 10 20
H 55.000471226 3.0 4.0 13.0 10 20
E 55.045970764 29.0 11.0 57.0 10 20
H 55.049383586 3.0 4.0 12.0 10 20
E 55.095082736 24.0 11.0 57.0 10 20
H 55.098778386 3.0 4.0 10.0 10 20
E 55.153771492 18.0 12.0 59.0 10 20
H 55.157562146 3.0 4.0 9.0 10 20
E 55.202773662 14.0 12.0 62.0 10 20
H 55.206565912 3.0 4.0 8.0 10 20
E 55.251775972 9.0 13.0 66.0 10 20
H 55.255288264 3.0 4.0 7.0 10 20
E 55.300891794 5.0 14.0 69.0 10 20
H 55.304615388 3.0 4.0 6.0 10 20
E 55.359580956 3.0 16.0 75.0 10 20
H 55.363082146 3.0 4.0 6.0 10 20
E 55.408583420 3.0 16.0 76.0 10 20
H 55.412084652 3.0 4.0 6.0 10 20
E 55.457585520 3.0 21.0 70.0 10 20
H 55.461087592 3.0 5.0 7.0 10 20
E 55.506701076 3.0 29.0 60.0 10 20
H 55.510391266 3.0 5.0 8.0 10 20
E 55.565390462 4.0 38.0 50.0 10 20
H 55.568931370 3.0 7.0 10.0 10 20
E 55.614392604 4.0 47.0 43.0 10 20
H 55.617938916 3.0 9.0 13.0 10 20
E 55.663394886 5.0 56.0 39.0 10 20
H 55.666911952 3.0 12.0 16.0 10 20
E 55.712510582 8.0 71.0 35.0 10 20
H 55.716219532 3.0 15.0 20.0 10 20
E 55.771199842 15.0 86.0 32.0 10 20
H 55.774996278 3.0 17.0 22.0 10 20
E 55.820202012 22.0 96.0 30.0 10 20
H 55.823993016 3.0 19.0 23.0 10 20
E 55.869204238 30.0 100.0 28.0 10 20
H 55.873077618 3.0 20.0 25.0 10 20
E 55.918872458 38.0 100.0 26.0 10 20
H 55.922550440 3.0 22.0 26.0 10 20
E 55.977036648 47.0 100.0 25.0 10 20
H 56.000815766 3.0 24.0 26.0 10 20
E 56.046136118 55.0 100.0 24.0 10 20
H 56.049823774 3.0 24.0 26.0 10 20
E 56.095039238 62.0 100.0 24.0 10 20
H 56.098825860 3.0 23.0 25.0 10 20
E 56.144161906 69.0 100.0 25.0 10 20
H 56.147839664 3.0 22.0 24.0 10 20
E 56.202818532 77.0 100.0 26.0 10 20
H 56.206622822 3.0 21.0 23.0 10 20
E 56.251820814 84.0 100.0 25.0 10 20
H 56.255721158 3.0 22.0 22.0 10 20
E 56.300823138 90.0 100.0 25.0 10 20
H 56.304728186 3.0 22.0 22.0 10 20
E 56.349938792 95.0 100.0 25.0 10 20
H 56.353713766 3.0 20.0 23.0 10 20
E 56.408627982 102.0 100.0 26.0 10 20
H 56.412490974 4.0 20.0 26.0 10 20
E 56.457630362 107.0 100.0 29.0 10 20
H 56.461493732 4.0 20.0 28.0 10 20
E 56.506632448 112.0 100.0 31.0 10 20
H 56.510495034 4.0 20.0 31.0 10 20
E 56.555755886 116.0 100.0 30.0 10 20
H 56.559522866 4.0 19.0 32.0 10 20
E 56.614437404 120.0 100.0 29.0 10 20
H 56.618397892 4.0 18.0 32.0 10 20
E 56.663439658 123.0 99.0 29.0 10 20
H 56.667318484 4.0 18.0 34.0 10 20
E 56.712441870 124.0 93.0 28.0 10 20
H 56.716320906 4.0 18.0 36.0 10 20
E 56.761557454 124.0 86.0 28.0 10 20
H 56.765244914 4.0 18.0 37.0 10 20
E 56.820246896 124.0 79.0 25.0 10 20
H 56.824028422 4.0 17.0 37.0 10 20
E 56.869249206 124.0 71.0 22.0 10 20
H 56.873030760 4.0 16.0 35.0 10 20
E 56.918251362 123.0 61.0 20.0 10 20
H 56.922031236 4.0 15.0 33.0 10 20
E 56.967367114 123.0 53.0 23.0 10 20
H 56.971054336 4.0 13.0 30.0 10 20
E 57.046056234 123.0 44.0 30.0 10 20
H 57.049556360 4.0 12.0 27.0 10 20
E 57.095058586 122.0 39.0 37.0 10 20
H 57.098556010 4.0 11.0 25.0 10 20
E 57.144060826 119.0 34.0 42.0 10 20
H 57.147843150 4.0 10.0 23.0 10 20
E 57.193176424 117.0 30.0 44.0 10 20
H 57.196860776 4.0 9.0 20.0 10 20
E 57.251922720 115.0 26.0 43.0 10 20
H 57.255705478 4.0 8.0 18.0 10 20
E 57.300878004 113.0 23.0 45.0 10 20
H 57.304658718 4.0 8.0 17.0 10 20
