device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2226.679990094 7.0 3.0 3.0 30 30 1740 1757
H 2226.683369918 94.0 38.0 24.0 30 30 1740 1757
E 2226.729105566 7.0 3.0 3.0 30 30 1741 1757
H 2226.732344774 94.0 47.0 22.0 30 30 1740 1757
E 2226.787795190 7.0 3.0 3.0 30 30 1740 1757
H 2226.791165690 94.0 57.0 21.0 30 30 1740 1757
E 2226.836797430 7.0 3.0 3.0 30 30 1738 1758
H 2226.840037618 95.0 66.0 20.0 30 30 1737 1757
E 2226.885799460 7.0 3.0 3.0 30 30 1735 1757
H 2226.889038598 95.0 74.0 19.0 30 30 1734 1757
E 2226.934914806 7.0 4.0 3.0 30 30 1739 1757
H 2226.938272202 95.0 81.0 19.0 30 30 1742 1757
E 2227.013604542 7.0 4.0 3.0 30 30 1742 1757
H 2227.016754878 95.0 87.0 19.0 30 30 1753 1757
E 2227.062606572 7.0 4.0 3.0 30 30 1761 1757
H 2227.065887612 95.0 90.0 19.0 30 30 1761 1757
E 2227.111608980 7.0 4.0 4.0 30 30 1764 1757
H 2227.114847768 95.0 91.0 18.0 30 30 1760 1757
E 2227.160724466 7.0 5.0 4.0 30 30 1756 1757
H 2227.163963100 95.0 94.0 18.0 30 30 1756 1757
E 2227.219413950 8.0 6.0 4.0 30 30 1767 1757
H 2227.222774328 95.0 100.0 18.0 30 30 1775 1757
E 2227.268416106 8.0 7.0 5.0 30 30 1778 1757
H 2227.271655902 95.0 100.0 17.0 30 30 1777 1757
E 2227.317418556 9.0 10.0 6.0 30 30 1771 1757
H 2227.320978364 95.0 100.0 16.0 30 30 1772 1757
E 2227.366533832 11.0 13.0 7.0 30 30 1770 1758
H 2227.370038088 95.0 100.0 17.0 30 30 1763 1760
E 2227.425223260 12.0 17.0 8.0 30 30 1759 1761
H 2227.428726872 95.0 100.0 24.0 30 30 1751 1761
E 2227.474225500 13.0 19.0 8.0 30 30 1754 1762
H 2227.477848630 95.0 100.0 39.0 30 30 1753 1764
E 2227.523227782 13.0 20.0 8.0 30 30 1755 1765
H 2227.526731380 95.0 100.0 51.0 30 30 1752 1764
E 2227.572344682 13.0 22.0 9.0 30 30 1755 1764
H 2227.575991906 95.0 100.0 52.0 30 30 1758 1763
E 2227.631032556 14.0 27.0 9.0 30 30 1763 1764
H 2227.634535986 95.0 100.0 50.0 30 30 1762 1765
E 2227.680034866 15.0 32.0 10.0 30 30 1762 1766
H 2227.683713044 95.0 100.0 46.0 30 30 1761 1765
E 2227.729037078 17.0 37.0 11.0 30 30 1760 1766
H 2227.732837126 95.0 100.0 43.0 30 30 1761 1765
E 2227.778153880 19.0 40.0 12.0 30 30 1759 1765
H 2227.781833640 95.0 100.0 40.0 30 30 1756 1765
E 2227.836842160 22.0 44.0 13.0 30 30 1754 1765
H 2227.840623126 95.0 100.0 36.0 30 30 1756 1766
E 2227.885844316 27.0 46.0 13.0 30 30 1757 1764
H 2227.889524482 95.0 100.0 33.0 30 30 1753 1765
