3.0 100.0 100.0 65.0 65.0 50.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
3.0 100.0 100.0 65.0 65.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
E 1722.806150618 219 306 100 100 0 161 0
H 1722.810203562 426 412 100 100 1 161 0
E 1722.855152634 220 307 100 100 0 161 0
H 1722.859094740 428 411 100 100 1 161 0
E 1722.904154860 221 308 100 100 0 161 0
H 1722.908096658 431 409 100 100 1 161 0
E 1722.953270416 220 308 100 100 0 161 0
H 1722.957212424 434 407 100 100 1 161 0
E 1723.031959788 220 308 100 100 0 161 0
H 1723.035938742 434 406 100 100 1 161 0
E 1723.080962070 220 309 100 100 0 161 0
H 1723.084922586 433 406 100 100 1 161 0
E 1723.129964254 219 308 100 100 0 161 0
H 1723.133907718 431 405 100 100 1 161 0
E 1723.179079600 219 308 100 100 0 161 0
H 1723.183020040 430 406 100 100 1 161 0
E 1723.237769406 220 308 100 100 0 161 0
H 1723.241713430 432 406 100 100 1 161 0
E 1723.286771478 218 307 100 100 0 161 0
H 1723.290834278 432 407 100 100 1 161 0
E 1723.335773676 217 306 100 100 0 161 0
H 1723.339828006 427 411 100 100 1 161 0
E 1723.394689624 218 305 100 100 0 161 0
H 1723.398632598 425 413 100 100 1 161 0
E 1723.453379094 219 306 100 100 0 161 0
H 1723.457322614 427 415 100 100 1 161 0
E 1723.502381320 220 308 100 100 0 161 0
H 1723.506319688 428 415 100 100 1 161 0
E 1723.551383532 220 309 100 100 0 161 0
H 1723.555450756 429 414 100 100 1 161 0
E 1723.601052494 220 310 100 100 0 161 0
H 1723.605302026 429 414 100 100 1 161 0
E 1723.659188418 222 312 100 100 0 161 0
H 1723.663132218 432 417 100 100 1 161 0
E 1723.708190700 221 313 100 100 0 161 0
H 1723.712132442 431 420 100 100 1 161 0
E 1723.757192940 220 313 100 100 0 161 0
H 1723.761131070 425 421 100 100 1 161 0
E 1723.816108916 221 315 100 100 0 161 0
H 1723.820175370 424 420 100 100 1 161 0
E 1723.874798330 223 319 100 100 0 162 0
