device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4191.170167340 108.0 16.0 17.0 20 20 1777 1757
H 4191.174076504 97.0 25.0 22.0 20 20 1792 1757
E 4191.219169650 107.0 17.0 22.0 20 20 1798 1757
H 4191.222937204 97.0 27.0 23.0 20 20 1808 1757
E 4191.268171904 106.0 16.0 25.0 20 20 1820 1757
H 4191.271939584 97.0 30.0 23.0 20 20 1831 1757
E 4191.317287460 104.0 16.0 31.0 20 20 1851 1757
H 4191.321055168 97.0 34.0 25.0 20 20 1856 1757
E 4191.375976692 103.0 17.0 38.0 20 20 1862 1757
H 4191.379867180 97.0 40.0 25.0 20 20 1861 1757
E 4191.424978988 99.0 17.0 43.0 20 20 1856 1757
H 4191.428756342 97.0 43.0 25.0 20 20 1845 1757
E 4191.473981214 94.0 19.0 47.0 20 20 1826 1757
H 4191.477660274 97.0 46.0 27.0 20 20 1815 1757
E 4191.523096910 89.0 19.0 49.0 20 20 1794 1757
H 4191.526774668 97.0 48.0 29.0 20 20 1767 1758
E 4191.581786030 83.0 19.0 53.0 20 20 1762 1757
H 4191.585464068 97.0 52.0 30.0 20 20 1774 1757
E 4191.630788438 78.0 19.0 59.0 20 20 1783 1757
H 4191.634555446 97.0 59.0 33.0 20 20 1774 1757
E 4191.679790720 71.0 21.0 66.0 20 20 1772 1757
H 4191.683568676 97.0 69.0 37.0 20 20 1780 1757
E 4191.728906150 64.0 22.0 73.0 20 20 1781 1757
H 4191.732585196 97.0 82.0 42.0 20 20 1779 1757
E 4191.787595494 55.0 25.0 84.0 20 20 1777 1757
H 4191.791274904 97.0 95.0 47.0 20 20 1783 1757
E 4191.836597888 47.0 27.0 90.0 20 20 1783 1757
H 4191.840277844 97.0 100.0 48.0 20 20 1780 1757
E 4191.885599960 39.0 30.0 91.0 20 20 1779 1757
H 4191.889367332 97.0 100.0 48.0 20 20 1780 1757
E 4191.934715572 32.0 34.0 97.0 20 20 1773 1757
H 4191.938493528 97.0 100.0 52.0 20 20 1770 1757
E 4192.013404902 23.0 42.0 100.0 20 20 1759 1757
H 4192.017171042 97.0 100.0 69.0 20 20 1758 1757
E 4192.062407184 15.0 47.0 100.0 20 20 1756 1757
H 4192.066173282 97.0 100.0 90.0 20 20 1752 1757
E 4192.111409312 9.0 50.0 100.0 20 20 1755 1757
H 4192.115177062 97.0 100.0 100.0 20 20 1756 1757
E 4192.160525008 4.0 51.0 100.0 20 20 1763 1757
H 4192.164413074 97.0 100.0 100.0 20 20 1761 1757
