device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4139.804412728 5.0 18.0 20.0 20 20 -3.0859375 -2.841796875
H 4139.807996280 98.0 100.0 26.0 20 20 -3.095703125 -2.841796875
E 4139.853528900 5.0 19.0 20.0 20 20 -3.0859375 -2.841796875
H 4139.857110772 98.0 100.0 26.0 20 20 -3.0859375 -2.841796875
E 4139.912217530 5.0 20.0 21.0 20 20 -3.095703125 -2.841796875
H 4139.915887602 98.0 100.0 27.0 20 20 -3.0859375 -2.841796875
E 4139.961219630 5.0 20.0 21.0 20 20 -3.0859375 -2.841796875
H 4139.964935076 98.0 100.0 27.0 20 20 -3.0859375 -2.841796875
E 4140.030222108 5.0 19.0 21.0 20 20 -3.095703125 -2.841796875
H 4140.033715682 98.0 100.0 28.0 20 20 -3.0859375 -2.841796875
E 4140.080087812 5.0 20.0 22.0 20 20 -3.0859375 -2.83203125
H 4140.083669152 98.0 100.0 29.0 20 20 -3.0859375 -2.841796875
E 4140.138026798 5.0 20.0 22.0 20 20 -3.0859375 -2.841796875
H 4140.141741642 98.0 100.0 30.0 20 20 -3.095703125 -2.841796875
E 4140.187029220 5.0 20.0 22.0 20 20 -3.0859375 -2.841796875
H 4140.190611848 98.0 100.0 30.0 20 20 -3.0859375 -2.841796875
E 4140.236031320 5.0 20.0 22.0 20 20 -3.0859375 -2.841796875
H 4140.239612380 98.0 100.0 30.0 20 20 -3.0859375 -2.841796875
E 4140.285147506 5.0 20.0 21.0 20 20 -3.0859375 -2.841796875
H 4140.288731646 98.0 100.0 29.0 20 20 -3.0859375 -2.841796875
E 4140.343836332 5.0 21.0 21.0 20 20 -3.0859375 -2.841796875
H 4140.347509694 98.0 100.0 30.0 20 20 -3.0859375 -2.841796875
E 4140.392838516 5.0 22.0 21.0 20 20 -3.095703125 -2.841796875
H 4140.396554004 98.0 100.0 31.0 20 20 -3.0859375 -2.841796875
E 4140.441840728 5.0 23.0 22.0 20 20 -3.0859375 -2.841796875
H 4140.445423790 98.0 100.0 31.0 20 20 -3.0859375 -2.841796875
E 4140.490957054 5.0 22.0 22.0 20 20 -3.095703125 -2.841796875
H 4140.494539010 98.0 100.0 31.0 20 20 -3.0859375 -2.841796875
E 4140.549645726 5.0 21.0 21.0 20 20 -3.0859375 -2.841796875
H 4140.553229866 98.0 100.0 31.0 20 20 -3.0859375 -2.83203125
E 4140.598647924 5.0 22.0 21.0 20 20 -3.0859375 -2.841796875
H 4140.602318164 98.0 100.0 31.0 20 20 -3.0859375 -2.83203125
E 4140.647650080 5.0 22.0 21.0 20 20 -3.0859375 -2.841796875
H 4140.651362768 98.0 100.0 31.0 20 20 -3.0859375 -2.841796875
E 4140.696766434 5.0 20.0 19.0 20 20 -3.0859375 -2.841796875
H 4140.700349188 98.0 100.0 29.0 20 20 -3.095703125 -2.841796875
E 4140.755455092 5.0 19.0 18.0 20 20 -3.0859375 -2.841796875
H 4140.759036978 98.0 100.0 28.0 20 20 -3.0859375 -2.841796875
