E 292.802111086 4.0 0 0
H 292.805960470 2.0 0 0
E 292.851113550 4.0 0.0 0
H 292.854968240 2.0 0.0 0
E 292.900229036 4.0 0.0 0
H 292.904081416 2.0 0.0 0
E 292.958918184 4.0 0.0 0
H 292.962914218 2.0 0.0 0
E 293.027920536 4.0 0.0 0
H 293.031832248 2.0 0.0 0
E 293.076922692 4.0 0.0 0
H 293.080686718 2.0 0.0 0
E 293.126038234 4.0 0.0 0
H 293.129891916 2.0 0.0 0
E 293.184727634 4.0 0.0 0
H 293.188577984 2.0 0.0 0
E 293.233729916 4.0 0.0 0
H 293.237721064 2.0 0.0 0
E 293.282732030 3.0 -20.407282836834163 0
H 293.286733426 2.0 0.0 0
E 293.331847516 4.0 20.360177236155113 0
H 293.335701884 2.0 0.0 0
E 293.390536986 4.0 0.0 0
H 293.394386818 2.0 0.0 0
E 293.439539268 4.0 0.0 0
H 293.443391102 2.0 0.0 0
E 293.488541690 4.0 0.0 0
H 293.492533244 2.0 0.0 0
E 293.537656994 4.0 0.0 0
H 293.541654694 2.0 0.0 0
E 293.596346618 4.0 0.0 0
H 293.600197500 2.0 0.0 0
E 293.645348774 4.0 0.0 0
H 293.649203884 2.0 0.0 0
E 293.694351084 4.0 0.0 0
H 293.698205228 2.0 0.0 0
E 293.743466066 4.0 0.0 0
H 293.747458558 2.0 0.0 0
E 293.802155984 4.0 0.0 0
H 293.806155924 2.0 0.0 0
E 293.851158224 4.0 0.0 0
H 293.855011458 2.0 0.0 0
E 293.900160422 4.0 0.0 0
H 293.904013138 2.0 0.0 0
E 293.949275502 4.0 0.0 0
H 293.953130780 2.0 0.0 0
E 294.027965168 4.0 0.0 0
H 294.031866996 2.0 0.0 0
E 294.076967576 4.0 0.0 0
H 294.080880170 2.0 0.0 0
E 294.125969816 4.0 0.0 0
H 294.129824618 2.0 0.0 0
E 294.175084854 4.0 0.0 0
H 294.178937066 2.0 0.0 0
E 294.233774730 4.0 0.0 0
H 294.237625976 2.0 0.0 0
E 294.282777068 4.0 0.0 0
H 294.286768594 2.0 0.0 0
E 294.331779224 4.0 0.0 0
H 294.335776910 2.0 0.0 0
E 294.380894290 4.0 0.0 0
H 294.384743030 2.0 0.0 0
E 294.439584110 4.0 0.0 0
H 294.443438534 2.0 0.0 0
E 294.488586350 4.0 0.0 0
H 294.492440662 2.0 0.0 0
E 294.537588772 4.0 0.0 0
H 294.541586318 2.0 0.0 0
E 294.586703586 4.0 0.0 0
H 294.590702014 2.0 0.0 0
E 294.645393434 4.0 0.0 0
H 294.649246794 2.0 0.0 0
E 294.694395716 4.0 0.0 0
H 294.698246318 2.0 0.0 0
E 294.743397998 4.0 0.0 0
H 294.747253318 2.0 0.0 0
E 294.793066498 4.0 0.0 0
H 294.797061300 2.0 0.0 0
E 294.851202800 4.0 0.0 0
