device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2429.726995612 103.0 4.0 10.0 20 20 1768 1805
H 2429.730586164 2.0 6.0 3.0 20 20 1767 1805
E 2429.785683752 103.0 4.0 10.0 20 20 1767 1808
H 2429.789414248 2.0 6.0 2.0 20 20 1770 1810
E 2429.834685964 103.0 4.0 10.0 20 20 1771 1812
H 2429.838278280 2.0 5.0 2.0 20 20 1773 1818
E 2429.883687924 103.0 4.0 9.0 20 20 1770 1816
H 2429.887104344 2.0 5.0 2.0 20 20 1762 1807
E 2429.933358132 103.0 4.0 9.0 20 20 1761 1806
H 2429.937111420 2.0 4.0 2.0 20 20 1760 1812
E 2430.011493006 103.0 4.0 8.0 20 20 1755 1810
H 2430.014954282 2.0 4.0 2.0 20 20 1752 1795
E 2430.060495232 103.0 4.0 9.0 20 20 1750 1794
H 2430.063819742 2.0 4.0 2.0 20 20 1748 1793
E 2430.109497430 103.0 4.0 10.0 20 20 1750 1782
H 2430.113087912 2.0 4.0 2.0 20 20 1751 1786
E 2430.158614330 103.0 4.0 11.0 20 20 1750 1787
H 2430.162203370 2.0 4.0 2.0 20 20 1752 1788
E 2430.217302400 103.0 4.0 12.0 20 20 1752 1790
H 2430.221026316 2.0 4.0 2.0 20 20 1756 1792
E 2430.266304766 103.0 4.0 13.0 20 20 1758 1792
H 2430.270037026 2.0 3.0 2.0 20 20 1760 1793
E 2430.315306880 103.0 4.0 14.0 20 20 1764 1789
H 2430.318897474 2.0 3.0 2.0 20 20 1756 1780
E 2430.364424522 103.0 4.0 16.0 20 20 1755 1776
H 2430.368151826 2.0 3.0 2.0 20 20 1760 1778
E 2430.423111808 103.0 4.0 18.0 20 20 1761 1781
H 2430.426703242 2.0 3.0 2.0 20 20 1764 1786
E 2430.472114048 103.0 4.0 21.0 20 20 1766 1788
H 2430.475705454 2.0 3.0 2.0 20 20 1765 1790
E 2430.521116120 103.0 5.0 23.0 20 20 1774 1795
H 2430.524848968 2.0 3.0 2.0 20 20 1774 1801
E 2430.570233188 103.0 5.0 24.0 20 20 1776 1805
H 2430.573823768 2.0 3.0 2.0 20 20 1777 1806
E 2430.628921244 103.0 6.0 25.0 20 20 1776 1810
H 2430.632512244 2.0 3.0 2.0 20 20 1776 1810
E 2430.677923344 102.0 6.0 27.0 20 20 1776 1809
H 2430.681513224 2.0 3.0 2.0 20 20 1775 1810
E 2430.726925850 98.0 7.0 29.0 20 20 1776 1813
H 2430.730560012 2.0 3.0 2.0 20 20 1771 1813
E 2430.776042456 95.0 8.0 31.0 20 20 1772 1815
H 2430.779637474 2.0 3.0 2.0 20 20 1770 1823
E 2430.834730596 90.0 8.0 28.0 20 20 1770 1822
H 2430.838233522 2.0 3.0 2.0 20 20 1770 1822
E 2430.883732836 87.0 8.0 26.0 20 20 1774 1818
H 2430.887369938 2.0 3.0 2.0 20 20 1760 1803
E 2430.932735160 86.0 8.0 26.0 20 20 1759 1805
H 2430.936380410 2.0 3.0 2.0 20 20 1753 1800
E 2431.001852158 85.0 8.0 26.0 20 20 1755 1792
H 2431.005177158 2.0 3.0 2.0 20 20 1752 1786
E 2431.060540004 84.0 7.0 26.0 20 20 1753 1781
H 2431.064087800 2.0 3.0 2.0 20 20 1755 1787
E 2431.109542146 83.0 8.0 27.0 20 20 1762 1792
H 2431.113041838 2.0 3.0 2.0 20 20 1764 1798
E 2431.158544414 82.0 8.0 29.0 20 20 1771 1798
H 2431.162044974 2.0 3.0 2.0 20 20 1770 1798
E 2431.207661034 79.0 9.0 32.0 20 20 1770 1799
H 2431.211161762 2.0 3.0 2.0 20 20 1765 1802
E 2431.266349384 75.0 9.0 34.0 20 20 1759 1802
H 2431.270086824 2.0 3.0 2.0 20 20 1753 1805
E 2431.315351666 71.0 9.0 30.0 20 20 1748 1799
H 2431.318854928 2.0 3.0 2.0 20 20 1750 1782
E 2431.364353878 68.0 8.0 30.0 20 20 1752 1775
H 2431.367856832 2.0 3.0 2.0 20 20 1753 1773
E 2431.413470428 65.0 8.0 31.0 20 20 1755 1774
H 2431.416971324 2.0 3.0 2.0 20 20 1763 1783
E 2431.472158862 61.0 8.0 31.0 20 20 1765 1790
H 2431.475797980 2.0 3.0 2.0 20 20 1764 1796
E 2431.521161144 58.0 8.0 30.0 20 20 1776 1808
H 2431.524664252 2.0 3.0 2.0 20 20 1780 1805
E 2431.570163314 55.0 8.0 29.0 20 20 1781 1807
H 2431.573663146 2.0 3.0 2.0 20 20 1780 1808
E 2431.619280648 53.0 7.0 30.0 20 20 1778 1810
H 2431.622879530 2.0 3.0 2.0 20 20 1779 1810
E 2431.677968256 49.0 7.0 32.0 20 20 1776 1813
H 2431.681471546 2.0 3.0 2.0 20 20 1775 1817
E 2431.726970552 46.0 7.0 32.0 20 20 1774 1816
