E 304.848546454 2.0 0.0 0
H 304.852401774 10.0 0.0 0
E 304.907234118 2.0 0.0 0
H 304.911230432 10.0 0.0 0
E 304.956236442 2.0 0.0 0
H 304.960090194 10.0 0.0 0
E 305.025238668 2.0 0.0 0
H 305.029004472 10.0 0.0 0
E 305.074355960 2.0 0.0 0
H 305.078252272 10.0 0.0 0
E 305.133043470 2.0 0.0 0
H 305.136892252 10.0 0.0 0
E 305.182045668 2.0 0.0 0
H 305.186042444 10.0 0.0 0
E 305.231047824 2.0 0.0 0
H 305.234901254 10.0 0.0 0
E 305.280165410 2.0 0.0 0
H 305.284017510 10.0 0.0 0
E 305.338852836 2.0 0.0 0
H 305.342843466 10.0 0.0 0
E 305.387855034 2.0 0.0 0
H 305.391704544 10.0 0.0 0
E 305.436857274 2.0 0.0 0
H 305.440850396 10.0 0.0 0
E 305.485974790 2.0 0.0 0
H 305.489828710 10.0 0.0 0
E 305.544662328 2.0 0.0 0
H 305.548509206 10.0 0.0 0
E 305.593664400 2.0 0.0 0
H 305.597653938 10.0 0.0 0
E 305.642666682 2.0 0.0 0
H 305.646522324 10.0 0.0 0
E 305.691784100 2.0 0.0 0
H 305.695776270 10.0 0.0 0
E 305.750471694 2.0 0.0 0
H 305.754324788 10.0 0.0 0
E 305.799474046 2.0 0.0 0
H 305.803328526 10.0 0.0 0
E 305.848476216 2.0 0.0 0
H 305.852462072 10.0 0.0 0
E 305.907394096 2.0 0.0 0
H 305.911247484 10.0 0.0 0
E 305.966081466 2.0 0.0 0
H 305.970074644 10.0 0.0 0
E 306.035083692 2.0 0.0 0
H 306.038848754 10.0 0.0 0
E 306.084085974 2.0 0.0 0
H 306.087851134 10.0 0.0 0
E 306.133203560 2.0 0.0 0
H 306.137192706 10.0 0.0 0
E 306.191890944 2.0 0.0 0
H 306.195744822 10.0 0.0 0
E 306.240893086 2.0 0.0 0
H 306.244889946 10.0 0.0 0
E 306.289895438 2.0 0.0 0
H 306.293746558 10.0 0.0 0
E 306.339012982 2.0 0.0 0
H 306.342867714 10.0 0.0 0
E 306.397700478 2.0 0.0 0
H 306.401689148 10.0 0.0 0
E 306.446702704 2.0 0.0 0
H 306.450555546 10.0 0.0 0
E 306.495704734 2.0 0.0 0
H 306.499701384 10.0 0.0 0
E 306.544822334 2.0 0.0 0
H 306.548677052 10.0 0.0 0
E 306.603509704 2.0 0.0 0
H 306.607357786 10.0 0.0 0
E 306.652512000 2.0 0.0 0
H 306.656495826 10.0 0.0 0
E 306.711314814 2.0 0.0 0
H 306.715166046 10.0 0.0 0
E 306.761317676 2.0 0.0 0
H 306.765172898 10.0 0.0 0
E 306.819119728 2.0 0.0 0
H 306.822974082 10.0 0.0 0
E 306.868121772 2.0 0.0 0
H 306.871976658 10.0 0.0 0
E 306.917124096 2.0 0.0 0
H 306.921112766 10.0 0.0 0
E 306.976041878 2.0 0.0 0
H 306.979896344 10.0 0.0 0
E 307.054729458 2.0 0.0 0
H 307.058637208 10.0 0.0 0
E 307.103731726 2.0 0.0 0
H 307.107585310 10.0 0.0 0
E 307.152733980 2.0 0.0 0
H 307.156589594 10.0 0.0 0
E 307.201851496 2.0 0.0 0
H 307.205832270 10.0 0.0 0
E 307.260538852 2.0 0.0 0
H 307.264392464 10.0 0.0 0
E 307.309541106 2.0 0.0 0
H 307.313537504 10.0 0.0 0
