device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2139.691032300 1.0 21.0 16.0 40 40 -3.0859375 -3.095703125
E 2139.740148248 1.0 21.0 15.0 40 40 -3.0859375 -3.095703125
E 2139.798837256 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2139.847839426 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2139.896841792 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2139.945957530 1.0 20.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.024646790 1.0 20.0 16.0 40 40 -3.0859375 -3.095703125
E 2140.073648890 1.0 20.0 16.0 40 40 -3.0859375 -3.095703125
E 2140.122651340 1.0 20.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.171766896 1.0 20.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.230456114 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.279458438 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.328460650 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.377576248 1.0 21.0 15.0 40 40 -3.0859375 -3.095703125
E 2140.436265480 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.485267846 1.0 21.0 16.0 40 40 -3.0859375 -3.095703125
E 2140.534270114 1.0 21.0 15.0 40 40 -3.0859375 -3.095703125
E 2140.583385698 1.0 21.0 16.0 40 40 -3.0859375 -3.095703125
E 2140.642074874 1.0 21.0 16.0 40 40 -3.0859375 -3.095703125
E 2140.691077156 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.740079410 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.789195106 1.0 21.0 16.0 40 40 -3.095703125 -3.095703125
E 2140.847884324 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 2140.896886480 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 2140.945888902 1.0 20.0 14.0 40 40 -3.0859375 -3.095703125
E 2141.015558242 1.0 20.0 14.0 40 40 -3.095703125 -3.095703125
E 2141.073693634 1.0 20.0 14.0 40 40 -3.095703125 -3.095703125
E 2141.122696098 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 2141.171698296 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
