device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 7786.375471362 0.0 12.0 14.0 50 50 1732 1757
H 7786.379063832 98.0 100.0 14.0 50 50 1732 1757
E 7786.434387100 0.0 12.0 14.0 50 50 1731 1757
H 7786.438169830 98.0 100.0 14.0 50 50 1732 1757
E 7786.493193050 0.0 13.0 14.0 50 50 1732 1757
H 7786.496980610 98.0 100.0 14.0 50 50 1732 1757
E 7786.542078782 0.0 13.0 14.0 50 50 1732 1757
H 7786.545982374 98.0 100.0 14.0 50 50 1732 1757
E 7786.600881400 0.0 12.0 15.0 50 50 1732 1757
H 7786.604474332 98.0 100.0 14.0 50 50 1731 1757
E 7786.659799420 0.0 12.0 16.0 50 50 1732 1757
H 7786.663580120 98.0 100.0 14.0 50 50 1731 1757
E 7786.718486160 0.0 12.0 16.0 50 50 1732 1757
H 7786.722081878 98.0 100.0 14.0 50 50 1731 1757
E 7786.777289296 0.0 12.0 15.0 50 50 1732 1757
H 7786.780884286 98.0 100.0 14.0 50 50 1731 1757
E 7786.836092124 0.0 12.0 15.0 50 50 1732 1757
H 7786.839686834 98.0 100.0 14.0 50 50 1731 1757
E 7786.895013014 0.0 12.0 15.0 50 50 1732 1757
H 7786.898795534 98.0 100.0 14.0 50 50 1732 1757
E 7786.953813714 0.0 12.0 15.0 50 50 1732 1758
H 7786.957600644 98.0 96.0 14.0 50 50 1732 1757
E 7787.022816178 0.0 12.0 15.0 50 50 1731 1757
H 7787.026322520 98.0 98.0 14.0 50 50 1731 1757
E 7787.071814918 0.0 12.0 15.0 50 50 1732 1757
H 7787.075321554 98.0 100.0 14.0 50 50 1732 1757
E 7787.120938650 0.0 13.0 15.0 50 50 1731 1757
H 7787.124625452 98.0 100.0 14.0 50 50 1732 1757
E 7787.179506866 0.0 13.0 16.0 50 50 1731 1758
H 7787.183101716 98.0 100.0 13.0 50 50 1731 1757
E 7787.238309344 0.0 12.0 16.0 50 50 1732 1757
H 7787.241904838 98.0 99.0 13.0 50 50 1732 1757
E 7787.287311710 0.0 13.0 16.0 50 50 1732 1757
H 7787.290906490 98.0 100.0 13.0 50 50 1731 1757
E 7787.346229772 0.0 13.0 15.0 50 50 1732 1757
H 7787.350013272 98.0 100.0 14.0 50 50 1732 1757
E 7787.405033328 0.0 13.0 15.0 50 50 1732 1757
H 7787.408816562 98.0 100.0 13.0 50 50 1731 1757
E 7787.463719662 0.0 13.0 15.0 50 50 1732 1757
H 7787.467623940 98.0 98.0 13.0 50 50 1731 1757
