device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
H 239.375712106 13.0 36.0 19.0 20 25
E 239.420927514 55.0 88.0 15.0 20 25
H 239.424712330 14.0 36.0 18.0 20 25
E 239.469929838 61.0 93.0 14.0 20 25
H 239.473717748 14.0 38.0 16.0 20 25
E 239.519042860 67.0 91.0 13.0 20 25
H 239.522632474 17.0 43.0 15.0 20 25
E 239.577738896 74.0 92.0 12.0 20 25
H 239.581526722 22.0 48.0 13.0 20 25
E 239.626741038 80.0 91.0 11.0 20 25
H 239.630528668 27.0 51.0 12.0 20 25
E 239.675743208 85.0 89.0 11.0 20 25
H 239.679529452 34.0 57.0 11.0 20 25
E 239.724860332 90.0 88.0 10.0 20 25
H 239.728450996 41.0 62.0 11.0 20 25
E 239.783548276 95.0 88.0 10.0 20 25
H 239.787332616 51.0 65.0 11.0 20 25
E 239.832550320 100.0 91.0 10.0 20 25
H 239.836325980 60.0 67.0 10.0 20 25
E 239.881552672 104.0 91.0 10.0 20 25
H 239.885329130 68.0 68.0 10.0 20 25
E 239.931222628 108.0 90.0 10.0 20 25
H 239.934902346 76.0 66.0 9.0 20 25
E 240.009353498 113.0 90.0 11.0 20 25
H 240.013246044 84.0 61.0 9.0 20 25
E 240.058355612 117.0 88.0 12.0 20 25
H 240.062238764 90.0 55.0 8.0 20 25
E 240.107357894 120.0 83.0 13.0 20 25
H 240.111252876 95.0 48.0 8.0 20 25
E 240.156472540 123.0 79.0 14.0 20 25
H 240.160150858 96.0 42.0 9.0 20 25
E 240.215162822 123.0 75.0 15.0 20 25
H 240.218929690 96.0 35.0 9.0 20 25
E 240.264169262 123.0 71.0 16.0 20 25
H 240.267935710 96.0 30.0 9.0 20 25
E 240.313171404 123.0 67.0 16.0 20 25
H 240.317041116 96.0 26.0 10.0 20 25
E 240.362282256 123.0 63.0 16.0 20 25
H 240.366179940 96.0 23.0 10.0 20 25
E 240.420976374 123.0 59.0 15.0 20 25
H 240.424742052 95.0 20.0 10.0 20 25
E 240.469974512 123.0 55.0 15.0 20 25
H 240.473843300 95.0 17.0 10.0 20 25
E 240.518980952 123.0 56.0 14.0 20 25
H 240.522744838 95.0 15.0 9.0 20 25
E 240.568093274 123.0 55.0 13.0 20 25
H 240.572003544 95.0 13.0 9.0 20 25
E 240.626785852 123.0 49.0 11.0 20 25
H 240.630552692 95.0 12.0 8.0 20 25
E 240.675783752 123.0 43.0 12.0 20 25
H 240.679652540 95.0 10.0 7.0 20 25
E 240.724786034 123.0 38.0 13.0 20 25
H 240.728552300 95.0 9.0 6.0 20 25
E 240.773906826 122.0 32.0 16.0 20 25
H 240.777673372 95.0 8.0 6.0 20 25
E 240.832590948 120.0 27.0 21.0 20 25
H 240.836502562 95.0 8.0 5.0 20 25
E 240.881593286 119.0 24.0 26.0 20 25
H 240.885362870 95.0 7.0 5.0 20 25
E 240.930595610 118.0 21.0 30.0 20 25
H 240.934507602 95.0 6.0 5.0 20 25
E 240.979711936 117.0 19.0 37.0 20 25
H 241.003479658 95.0 6.0 5.0 20 25
E 241.058400594 116.0 17.0 43.0 20 25
H 241.062175456 95.0 6.0 5.0 20 25
E 241.107402666 112.0 16.0 46.0 20 25
H 241.111169786 95.0 6.0 4.0 20 25
E 241.156409190 108.0 14.0 45.0 20 25
H 241.160322512 95.0 5.0 4.0 20 25
E 241.205521568 103.0 13.0 41.0 20 25
H 241.209388130 95.0 5.0 4.0 20 25
E 241.264209708 99.0 11.0 38.0 20 25
H 241.268089318 95.0 5.0 3.0 20 25
E 241.313212004 95.0 11.0 40.0 20 25
H 241.317088814 95.0 5.0 4.0 20 25
E 241.362214314 91.0 10.0 40.0 20 25
H 241.366096458 95.0 5.0 8.0 20 25
E 241.411330808 87.0 9.0 38.0 20 25
H 241.415027032 95.0 5.0 12.0 20 25
E 241.470019340 83.0 8.0 37.0 20 25
H 241.473431014 95.0 5.0 13.0 20 25
E 241.519021524 80.0 8.0 38.0 20 25
H 241.522432078 95.0 5.0 12.0 20 25
E 241.568023610 76.0 8.0 40.0 20 25
H 241.571436334 95.0 4.0 11.0 20 25
E 241.617140174 72.0 7.0 43.0 20 25
H 241.620838722 95.0 4.0 10.0 20 25
E 241.675828622 66.0 7.0 50.0 20 25
H 241.679242956 95.0 5.0 14.0 20 25
E 241.724830862 62.0 7.0 52.0 20 25
H 241.728244916 95.0 5.0 18.0 20 25
E 241.773833046 56.0 7.0 52.0 20 25
H 241.777247310 95.0 5.0 17.0 20 25
E 241.822949176 52.0 7.0 51.0 20 25
H 241.826653940 95.0 6.0 18.0 20 25
E 241.881638282 46.0 6.0 47.0 20 25
H 241.885052210 95.0 6.0 24.0 20 25
E 241.930640270 42.0 6.0 46.0 20 25
H 241.934052882 95.0 6.0 31.0 20 25
E 241.979642412 38.0 6.0 48.0 20 25
H 242.003055724 93.0 6.0 40.0 20 25
E 242.049311822 34.0 6.0 50.0 20 25
H 242.052634526 89.0 6.0 49.0 20 25
E 242.107447298 29.0 6.0 52.0 20 25
H 242.110861114 82.0 6.0 63.0 20 25
E 242.156449622 24.0 7.0 54.0 20 25
H 242.159864754 75.0 6.0 73.0 20 25
E 242.205451848 20.0 7.0 58.0 20 25
H 242.208865776 66.0 6.0 79.0 20 25
E 242.254567152 16.0 7.0 62.0 20 25
H 242.258175386 57.0 6.0 82.0 20 25
E 242.313256874 10.0 8.0 65.0 20 25
H 242.316671152 43.0 6.0 83.0 20 25
E 242.362259016 6.0 8.0 66.0 20 25
H 242.365581356 33.0 5.0 79.0 20 25
E 242.411265596 3.0 8.0 67.0 20 25
H 242.414591016 22.0 5.0 70.0 20 25
E 242.460379150 2.0 8.0 70.0 20 25
H 242.463993740 14.0 5.0 63.0 20 25
E 242.519070510 3.0 8.0 74.0 20 25
H 242.522509750 5.0 5.0 54.0 20 25
E 242.568072722 3.0 8.0 75.0 20 25
H 242.571486104 3.0 5.0 46.0 20 25
E 242.617074934 3.0 8.0 70.0 20 25
H 242.620485572 3.0 5.0 39.0 20 25
E 242.666189972 3.0 7.0 64.0 20 25
H 242.669796078 3.0 4.0 33.0 20 25
E 242.724879918 3.0 7.0 55.0 20 25
H 242.728333760 3.0 4.0 27.0 20 25
E 242.773882214 4.0 9.0 49.0 20 25
H 242.777335034 4.0 5.0 23.0 20 25
E 242.822884398 4.0 16.0 42.0 20 25
H 242.826714896 4.0 7.0 21.0 20 25
E 242.871999408 4.0 24.0 37.0 20 25
H 242.875634032 4.0 12.0 19.0 20 25
E 242.930685182 4.0 35.0 31.0 20 25
H 242.934647364 5.0 19.0 19.0 20 25
E 242.979687296 5.0 40.0 27.0 20 25
H 243.003664584 5.0 24.0 20.0 20 25
E 243.048689494 5.0 44.0 24.0 20 25
H 243.052584378 5.0 35.0 24.0 20 25
E 243.097803426 6.0 46.0 21.0 20 25
H 243.101658368 5.0 46.0 32.0 20 25
E 243.156494562 9.0 49.0 19.0 20 25
H 243.160436234 5.0 48.0 37.0 20 25
E 243.205496760 12.0 50.0 17.0 20 25
H 243.209427638 5.0 53.0 35.0 20 25
E 243.254499028 16.0 50.0 15.0 20 25
H 243.258484730 7.0 59.0 31.0 20 25
E 243.303612596 19.0 53.0 14.0 20 25
H 243.307398560 12.0 67.0 29.0 20 25
E 243.362303886 23.0 59.0 13.0 20 25
H 243.366187990 20.0 76.0 26.0 20 25
E 243.411306224 28.0 62.0 13.0 20 25
H 243.415190972 28.0 82.0 24.0 20 25
E 243.460308422 33.0 65.0 12.0 20 25
H 243.464191728 39.0 84.0 23.0 20 25
E 243.509424006 37.0 69.0 12.0 20 25
H 243.513207184 50.0 90.0 21.0 20 25
E 243.568117424 45.0 74.0 12.0 20 25
H 243.571997202 64.0 95.0 20.0 20 25
E 243.617119748 51.0 76.0 12.0 20 25
H 243.620998728 76.0 92.0 21.0 20 25
E 243.666121974 58.0 78.0 12.0 20 25
H 243.670005742 84.0 86.0 23.0 20 25
E 243.715236900 65.0 79.0 12.0 20 25
H 243.719024670 93.0 80.0 22.0 20 25
E 243.773922674 72.0 80.0 13.0 20 25
H 243.777800086 99.0 75.0 22.0 20 25
E 243.822924970 79.0 81.0 13.0 20 25
H 243.826892738 98.0 68.0 21.0 20 25
E 243.871927238 85.0 81.0 13.0 20 25
H 243.875894698 98.0 60.0 21.0 20 25
E 243.921043130 91.0 84.0 13.0 20 25
H 243.924815822 98.0 52.0 20.0 20 25
E 243.979731984 98.0 90.0 13.0 20 25
H 244.003602928 97.0 43.0 18.0 20 25
E 244.048734294 103.0 94.0 13.0 20 25
H 244.052688020 97.0 37.0 17.0 20 25
E 244.097736506 107.0 96.0 14.0 20 25
H 244.101646202 97.0 32.0 15.0 20 25
E 244.147405972 112.0 96.0 14.0 20 25
H 244.151084220 96.0 27.0 14.0 20 25
E 244.205541392 116.0 96.0 15.0 20 25
H 244.209412630 96.0 23.0 13.0 20 25
E 244.254543800 119.0 93.0 16.0 20 25
H 244.258318452 96.0 20.0 13.0 20 25
E 244.303545998 122.0 91.0 16.0 20 25
H 244.307320818 96.0 18.0 13.0 20 25
E 244.352662100 122.0 88.0 17.0 20 25
H 244.356340110 96.0 16.0 13.0 20 25
E 244.411484794 121.0 81.0 17.0 20 25
H 244.415168306 96.0 14.0 14.0 20 25
E 244.460353068 122.0 79.0 16.0 20 25
H 244.464275308 96.0 13.0 15.0 20 25
E 244.509355490 121.0 76.0 15.0 20 25
H 244.513258438 96.0 12.0 14.0 20 25
E 244.558471704 121.0 70.0 14.0 20 25
H 244.562150204 96.0 11.0 14.0 20 25
E 244.617164464 121.0 65.0 13.0 20 25
H 244.620938752 96.0 9.0 13.0 20 25
E 244.666162504 121.0 58.0 12.0 20 25
H 244.670038446 96.0 9.0 12.0 20 25
E 244.715164856 121.0 49.0 14.0 20 25
H 244.718941944 96.0 8.0 11.0 20 25
E 244.764280216 121.0 42.0 17.0 20 25
H 244.767959122 96.0 7.0 10.0 20 25
E 244.822969784 120.0 35.0 22.0 20 25
H 244.826746452 96.0 7.0 10.0 20 25
E 244.872007248 118.0 30.0 26.0 20 25
H 244.875782600 96.0 6.0 9.0 20 25
E 244.920974264 116.0 27.0 28.0 20 25
H 244.924893858 96.0 6.0 8.0 20 25
E 244.970089330 115.0 23.0 30.0 20 25
H 244.973766136 96.0 5.0 8.0 20 25
E 245.048817776 114.0 20.0 34.0 20 25
H 245.052602018 96.0 5.0 7.0 20 25
E 245.097819106 113.0 18.0 37.0 20 25
H 245.101603880 96.0 5.0 7.0 20 25
E 245.146810860 113.0 16.0 41.0 20 25
H 245.150587220 96.0 5.0 9.0 20 25
E 245.195928334 111.0 14.0 46.0 20 25
H 245.199605168 96.0 5.0 10.0 20 25
E 245.254588544 105.0 13.0 48.0 20 25
H 245.258400758 96.0 5.0 9.0 20 25
E 245.303590742 100.0 11.0 43.0 20 25
H 245.307591452 96.0 4.0 9.0 20 25
E 245.352592982 97.0 10.0 39.0 20 25
H 245.356603030 96.0 4.0 8.0 20 25
E 245.401708398 92.0 9.0 40.0 20 25
H 245.405121500 96.0 4.0 8.0 20 25
E 245.460397854 88.0 9.0 42.0 20 25
H 245.463808814 96.0 4.0 13.0 20 25
E 245.509400276 83.0 9.0 43.0 20 25
H 245.512813406 96.0 5.0 21.0 20 25
E 245.558402348 79.0 8.0 43.0 20 25
E 245.783812778 60.0 7.0 48.0 20 30
H 245.787227532 76.0 7.0 62.0 20 30
E 245.833032060 56.0 7.0 55.0 20 30
H 245.836637592 71.0 7.0 66.0 20 30
E 245.891715706 51.0 7.0 61.0 20 30
H 245.895134926 62.0 7.0 71.0 20 30
E 245.940721516 46.0 7.0 62.0 20 30
H 245.944138958 54.0 7.0 76.0 20 30
E 246.009724106 40.0 7.0 60.0 20 30
H 246.012964756 44.0 7.0 83.0 20 30
E 246.058737560 35.0 7.0 59.0 20 30
H 246.062447742 34.0 7.0 89.0 20 30
E 246.117427128 30.0 7.0 62.0 20 30
H 246.121226574 21.0 7.0 89.0 20 30
E 246.166429242 25.0 7.0 65.0 20 30
H 246.170228562 11.0 7.0 91.0 20 30
E 246.215431356 20.0 7.0 67.0 20 30
H 246.219222430 3.0 7.0 91.0 20 30
E 246.265100052 15.0 7.0 71.0 20 30
H 246.268700376 3.0 7.0 88.0 20 30
E 246.323236424 10.0 8.0 75.0 20 30
H 246.326651150 3.0 7.0 84.0 20 30
E 246.372238566 4.0 8.0 74.0 20 30
H 246.375564014 3.0 7.0 81.0 20 30
E 246.421240974 3.0 8.0 74.0 20 30
H 246.424562376 3.0 7.0 75.0 20 30
E 246.470447460 3.0 8.0 72.0 20 30
H 246.473772950 3.0 6.0 67.0 20 30
E 246.529134816 3.0 7.0 66.0 20 30
H 246.532465304 3.0 6.0 55.0 20 30
E 246.578048016 3.0 7.0 61.0 20 30
H 246.581550424 3.0 7.0 48.0 20 30
E 246.627050270 4.0 12.0 54.0 20 30
H 246.630854994 3.0 8.0 42.0 20 30
E 246.676165168 4.0 22.0 46.0 20 30
H 246.679892892 3.0 10.0 37.0 20 30
E 246.734856752 4.0 34.0 40.0 20 30
H 246.738679676 3.0 12.0 33.0 20 30
E 246.783858684 5.0 42.0 35.0 20 30
H 246.787682168 3.0 15.0 32.0 20 30
E 246.832863710 7.0 49.0 31.0 20 30
H 246.836685402 4.0 18.0 32.0 20 30
E 246.881978104 7.0 60.0 29.0 20 30
H 246.885709510 4.0 20.0 32.0 20 30
E 246.940665740 12.0 74.0 27.0 20 30
H 246.944484520 4.0 21.0 32.0 20 30
E 247.009682876 17.0 84.0 26.0 20 30
H 247.013230938 4.0 23.0 33.0 20 30
E 247.058687524 24.0 93.0 25.0 20 30
H 247.062517476 4.0 25.0 34.0 20 30
E 247.107802786 31.0 98.0 24.0 20 30
H 247.111524728 4.0 26.0 34.0 20 30
E 247.166478228 41.0 100.0 24.0 20 30
H 247.170571618 5.0 28.0 32.0 20 30
E 247.215480454 49.0 100.0 24.0 20 30
H 247.219475858 5.0 28.0 31.0 20 30
E 247.264482848 57.0 100.0 24.0 20 30
H 247.268478896 5.0 29.0 31.0 20 30
E 247.313597508 64.0 100.0 23.0 20 30
H 247.317363648 5.0 28.0 30.0 20 30
E 247.372301510 72.0 100.0 21.0 20 30
H 247.376168044 5.0 27.0 28.0 20 30
E 247.421289848 79.0 98.0 20.0 20 30
H 247.425173350 5.0 26.0 27.0 20 30
E 247.470292144 85.0 99.0 19.0 20 30
H 247.474175366 5.0 25.0 25.0 20 30
E 247.519406706 90.0 99.0 18.0 20 30
H 247.523190528 5.0 27.0 24.0 20 30
E 247.578097058 97.0 95.0 18.0 20 30
H 247.581975772 5.0 28.0 22.0 20 30
E 247.627099410 101.0 96.0 18.0 20 30
H 247.631066856 5.0 29.0 21.0 20 30
E 247.676101496 106.0 100.0 17.0 20 30
H 247.679956256 5.0 28.0 21.0 20 30
E 247.725217024 110.0 100.0 17.0 20 30
H 247.729071644 5.0 28.0 22.0 20 30
E 247.784070364 115.0 100.0 17.0 20 30
H 247.787927896 5.0 30.0 26.0 20 30
E 247.832908776 118.0 100.0 17.0 20 30
H 247.837005498 5.0 30.0 30.0 20 30
E 247.881910918 121.0 100.0 16.0 20 30
H 247.885765916 5.0 29.0 34.0 20 30
E 247.931028224 123.0 100.0 16.0 20 30
H 247.934881892 5.0 26.0 39.0 20 30
E 248.009715930 122.0 100.0 18.0 20 30
H 248.013588512 5.0 25.0 44.0 20 30
E 248.058718058 123.0 100.0 21.0 20 30
H 248.062580378 5.0 25.0 51.0 20 30
E 248.107741270 122.0 100.0 23.0 20 30
H 248.111599208 5.0 26.0 56.0 20 30
E 248.156885960 122.0 100.0 23.0 20 30
H 248.160836844 5.0 26.0 57.0 20 30
E 248.215525282 122.0 100.0 21.0 20 30
H 248.219507120 5.0 25.0 54.0 20 30
E 248.264527760 122.0 98.0 19.0 20 30
H 248.268530136 5.0 24.0 51.0 20 30
E 248.313529986 122.0 90.0 18.0 20 30
H 248.317537038 6.0 23.0 49.0 20 30
E 248.363200348 122.0 82.0 18.0 20 30
H 248.366876328 6.0 22.0 45.0 20 30
E 248.421364832 122.0 70.0 21.0 20 30
H 248.425146050 7.0 21.0 39.0 20 30
E 248.470336874 122.0 59.0 26.0 20 30
H 248.474212494 7.0 19.0 35.0 20 30
E 248.519339114 121.0 51.0 31.0 20 30
H 248.523391512 7.0 18.0 31.0 20 30
E 248.568456490 119.0 44.0 37.0 20 30
H 248.572226858 7.0 17.0 27.0 20 30
E 248.627143944 117.0 36.0 42.0 20 30
H 248.631002610 7.0 15.0 23.0 20 30
E 248.676146492 116.0 32.0 43.0 20 30
H 248.680007818 7.0 14.0 20.0 20 30
E 248.725227146 114.0 28.0 46.0 20 30
H 248.728997626 7.0 13.0 18.0 20 30
E 248.774350598 113.0 25.0 50.0 20 30
H 248.778264200 7.0 13.0 16.0 20 30
E 248.832953520 111.0 22.0 53.0 20 30
H 248.836864938 7.0 12.0 13.0 20 30
E 248.881955606 108.0 20.0 57.0 20 30
H 248.885966844 7.0 13.0 16.0 20 30
E 248.930993742 104.0 18.0 59.0 20 30
H 248.934763032 7.0 14.0 21.0 20 30
E 249.000075880 99.0 17.0 58.0 20 30
H 249.003497186 7.0 15.0 24.0 20 30
E 249.058762914 93.0 14.0 51.0 20 30
H 249.062649496 7.0 13.0 22.0 20 30
E 249.107765126 89.0 13.0 48.0 20 30
H 249.111639738 7.0 12.0 20.0 20 30
E 249.156767408 85.0 11.0 46.0 20 30
H 249.160742190 7.0 11.0 18.0 20 30
E 249.205884308 82.0 10.0 45.0 20 30
H 249.209659016 7.0 11.0 17.0 20 30
E 249.264572336 78.0 9.0 46.0 20 30
H 249.268074688 7.0 11.0 15.0 20 30
E 249.313574590 74.0 9.0 46.0 20 30
H 249.317074562 7.0 11.0 13.0 20 30
E 249.362576718 70.0 9.0 48.0 20 30
H 249.366077348 7.0 10.0 12.0 20 30
E 249.411694066 66.0 9.0 53.0 20 30
H 249.415383094 7.0 10.0 11.0 20 30
E 249.470381688 60.0 8.0 54.0 20 30
H 249.473883620 7.0 10.0 9.0 20 30
E 249.519383900 55.0 8.0 60.0 20 30
H 249.522886014 7.0 10.0 8.0 20 30
E 249.568386098 50.0 8.0 66.0 20 30
H 249.571888464 7.0 10.0 8.0 20 30
E 249.617503684 45.0 8.0 63.0 20 30
H 249.621193216 7.0 9.0 7.0 20 30
E 249.676191152 39.0 8.0 63.0 20 30
H 249.679605696 7.0 8.0 6.0 20 30
E 249.725235588 33.0 8.0 63.0 20 30
H 249.728655032 7.0 8.0 5.0 20 30
E 249.774271722 29.0 8.0 62.0 20 30
H 249.777788018 7.0 7.0 5.0 20 30
E 249.823393522 24.0 8.0 64.0 20 30
H 249.827104180 7.0 7.0 5.0 20 30
E 249.882074424 18.0 8.0 68.0 20 30
H 249.885590202 7.0 7.0 4.0 20 30
E 249.931079156 13.0 8.0 73.0 20 30
H 249.934595242 7.0 7.0 4.0 20 30
E 250.000084252 8.0 9.0 78.0 20 30
H 250.003155040 7.0 7.0 4.0 20 30
E 250.049122486 4.0 9.0 83.0 20 30
H 250.052490046 7.0 6.0 4.0 20 30
E 250.107809898 3.0 10.0 88.0 20 30
H 250.111304872 7.0 6.0 4.0 20 30
E 250.156812138 3.0 11.0 95.0 20 30
H 250.160313286 7.0 6.0 4.0 20 30
E 250.205814574 3.0 12.0 98.0 20 30
H 250.209313860 7.0 6.0 4.0 20 30
E 250.254932104 3.0 13.0 100.0 20 30
H 250.258838888 7.0 6.0 4.0 20 30
E 250.313619348 3.0 13.0 97.0 20 30
H 250.317121280 7.0 6.0 4.0 20 30
E 250.362621616 3.0 13.0 88.0 20 30
H 250.366123478 7.0 6.0 4.0 20 30
E 250.411623786 3.0 18.0 78.0 20 30
H 250.415126040 7.0 6.0 5.0 20 30
E 250.461294596 3.0 26.0 68.0 20 30
H 250.464797256 7.0 7.0 7.0 20 30
E 250.519508486 4.0 36.0 57.0 20 30
H 250.523014548 7.0 8.0 12.0 20 30
E 250.568516298 4.0 43.0 50.0 20 30
H 250.572022528 7.0 10.0 17.0 20 30
E 250.617529262 5.0 53.0 45.0 20 30
H 250.621036920 7.0 13.0 22.0 20 30
E 250.666610518 7.0 64.0 41.0 20 30
H 250.670304446 7.0 16.0 26.0 20 30
E 250.725295326 10.0 80.0 37.0 20 30
H 250.729083320 7.0 19.0 28.0 20 30
E 250.774297762 15.0 91.0 35.0 20 30
H 250.778085350 7.0 23.0 33.0 20 30
E 250.823300044 21.0 93.0 33.0 20 30
H 250.827082130 7.0 25.0 36.0 20 30
E 250.872422544 29.0 99.0 32.0 20 30
H 250.876110060 7.0 24.0 36.0 20 30
E 250.931047656 38.0 100.0 31.0 20 30
H 250.935007262 7.0 23.0 35.0 20 30
E 251.000050974 46.0 100.0 29.0 20 30
H 251.003459302 7.0 23.0 37.0 20 30
E 251.049051912 54.0 100.0 28.0 20 30
H 251.052920532 7.0 22.0 37.0 20 30
E 251.098169470 61.0 100.0 26.0 20 30
H 251.101943940 7.0 21.0 37.0 20 30
E 251.156857092 70.0 100.0 25.0 20 30
H 251.160718922 7.0 19.0 35.0 20 30
E 251.205916256 77.0 100.0 24.0 20 30
H 251.209783308 7.0 18.0 34.0 20 30
E 251.254861642 84.0 100.0 22.0 20 30
H 251.258822018 7.0 20.0 32.0 20 30
E 251.303977814 90.0 100.0 21.0 20 30
H 251.307743772 7.0 21.0 29.0 20 30
E 251.362759782 95.0 98.0 19.0 20 30
H 251.366546782 7.0 21.0 29.0 20 30
E 251.411762498 100.0 97.0 18.0 20 30
H 251.415542148 7.0 19.0 27.0 20 30
E 251.460765844 105.0 95.0 18.0 20 30
H 251.464545284 7.0 18.0 25.0 20 30
E 251.509984104 109.0 94.0 17.0 20 30
H 251.513661148 7.0 18.0 23.0 20 30
E 251.568475656 113.0 94.0 17.0 20 30
H 251.572479922 7.0 17.0 21.0 20 30
E 251.617477980 117.0 95.0 16.0 20 30
H 251.621398176 7.0 16.0 20.0 20 30
E 251.666480318 120.0 93.0 16.0 20 30
H 251.670399800 7.0 16.0 19.0 20 30
E 251.715596658 122.0 93.0 16.0 20 30
H 251.719419120 7.0 16.0 19.0 20 30
E 251.774348750 122.0 94.0 17.0 20 30
H 251.778272950 7.0 16.0 19.0 20 30
E 251.823287528 122.0 89.0 17.0 20 30
H 251.827304016 7.0 16.0 20.0 20 30
E 251.872289754 122.0 87.0 18.0 20 30
H 251.876396416 7.0 16.0 20.0 20 30
E 251.921406486 122.0 87.0 21.0 20 30
E 252.166816398 121.0 54.0 15.0 20 35
H 252.170736188 7.0 15.0 15.0 20 35
E 252.225575840 122.0 46.0 13.0 20 35
H 252.229497100 7.0 14.0 14.0 20 35
E 252.274506974 121.0 41.0 11.0 20 35
H 252.278528544 7.0 13.0 13.0 20 35
E 252.323509424 122.0 36.0 10.0 20 35
H 252.327620146 7.0 13.0 12.0 20 35
E 252.372625876 121.0 31.0 12.0 20 35
H 252.376546044 7.0 12.0 12.0 20 35
E 252.431314422 119.0 26.0 17.0 20 35
H 252.435329762 7.0 13.0 11.0 20 35
E 252.480316746 118.0 23.0 21.0 20 35
H 252.484328838 7.0 13.0 11.0 20 35
E 252.529318636 116.0 22.0 22.0 20 35
H 252.533332058 7.0 12.0 10.0 20 35
E 252.578988578 116.0 20.0 24.0 20 35
H 252.582668184 7.0 11.0 9.0 20 35
E 252.637123676 115.0 19.0 29.0 20 35
H 252.641134662 7.0 11.0 9.0 20 35
E 252.686126070 115.0 17.0 33.0 20 35
H 252.689986444 7.0 11.0 8.0 20 35
E 252.735128198 115.0 16.0 42.0 20 35
H 252.738992030 7.0 11.0 8.0 20 35
E 252.784244538 114.0 15.0 55.0 20 35
H 252.788012624 7.0 11.0 8.0 20 35
E 252.843159632 110.0 15.0 69.0 20 35
H 252.846928292 7.0 10.0 7.0 20 35
E 252.891935492 104.0 16.0 71.0 20 35
H 252.895938302 7.0 10.0 7.0 20 35
E 252.940937690 98.0 19.0 62.0 20 35
H 252.945038696 7.0 9.0 8.0 20 35
E 253.010053876 94.0 20.0 53.0 20 35
H 253.014091098 7.0 9.0 9.0 20 35
E 253.068742352 92.0 21.0 45.0 20 35
H 253.072332036 7.0 8.0 9.0 20 35
E 253.117744718 90.0 18.0 40.0 20 35
H 253.121897216 7.0 8.0 9.0 20 35
E 253.166746958 90.0 16.0 36.0 20 35
H 253.170897440 7.0 7.0 8.0 20 35
E 253.215863676 90.0 14.0 34.0 20 35
H 253.219771328 7.0 7.0 7.0 20 35
E 253.274551900 90.0 12.0 33.0 20 35
H 253.278557146 7.0 7.0 6.0 20 35
E 253.323554042 90.0 11.0 36.0 20 35
H 253.327553450 7.0 7.0 6.0 20 35
E 253.372556366 90.0 10.0 39.0 20 35
H 253.376562102 7.0 7.0 6.0 20 35
E 253.421673000 90.0 10.0 42.0 20 35
H 253.425581940 7.0 7.0 6.0 20 35
E 253.480361168 89.0 10.0 52.0 20 35
H 253.484366806 7.0 8.0 6.0 20 35
E 253.529363562 85.0 10.0 61.0 20 35
H 253.533367156 7.0 9.0 6.0 20 35
E 253.578365774 79.0 10.0 63.0 20 35
H 253.582371580 7.0 9.0 7.0 20 35
E 253.627483584 74.0 10.0 63.0 20 35
H 253.631395212 7.0 9.0 7.0 20 35
E 253.686256606 68.0 10.0 62.0 20 35
H 253.690175332 7.0 9.0 7.0 20 35
E 253.735259028 63.0 9.0 60.0 20 35
H 253.738677240 7.0 9.0 8.0 20 35
E 253.784171094 58.0 9.0 58.0 20 35
H 253.787687292 7.0 9.0 8.0 20 35
E 253.833292866 54.0 8.0 53.0 20 35
H 253.836707662 7.0 9.0 9.0 20 35
E 253.891975966 49.0 7.0 50.0 20 35
H 253.895393982 7.0 8.0 9.0 20 35
E 253.941116064 46.0 7.0 49.0 20 35
H 253.944534290 7.0 8.0 10.0 20 35
E 254.010106628 43.0 7.0 48.0 20 35
H 254.013434946 7.0 8.0 10.0 20 35
E 254.059101294 40.0 7.0 52.0 20 35
H 254.062557488 7.0 8.0 10.0 20 35
E 254.117785374 36.0 7.0 60.0 20 35
H 254.121336152 7.0 7.0 9.0 20 35
E 254.166787628 32.0 7.0 68.0 20 35
H 254.170338084 7.0 7.0 9.0 20 35
E 254.215789868 27.0 7.0 72.0 20 35
H 254.219337580 7.0 6.0 8.0 20 35
E 254.264910842 22.0 8.0 72.0 20 35
H 254.268647974 7.0 6.0 7.0 20 35
E 254.323594698 16.0 8.0 77.0 20 35
H 254.327143600 7.0 5.0 6.0 20 35
E 254.372596994 11.0 8.0 81.0 20 35
H 254.376146204 7.0 5.0 6.0 20 35
E 254.421599220 6.0 8.0 81.0 20 35
H 254.425057640 7.0 5.0 6.0 20 35
E 254.470809514 2.0 8.0 80.0 20 35
H 254.474135116 7.0 5.0 6.0 20 35
E 254.529406262 3.0 8.0 72.0 20 35
H 254.532824474 7.0 6.0 7.0 20 35
E 254.578407452 3.0 9.0 70.0 20 35
H 254.581737464 7.0 7.0 8.0 20 35
E 254.627542664 3.0 14.0 67.0 20 35
H 254.631049594 7.0 9.0 10.0 20 35
E 254.677217310 3.0 21.0 57.0 20 35
H 254.680719060 7.0 10.0 13.0 20 35
E 254.735349118 4.0 30.0 48.0 20 35
H 254.738854074 7.0 12.0 17.0 20 35
E 254.784352058 5.0 40.0 42.0 20 35
H 254.787859184 7.0 15.0 22.0 20 35
E 254.833365904 5.0 50.0 37.0 20 35
H 254.836871322 7.0 18.0 26.0 20 35
E 254.882438928 7.0 54.0 34.0 20 35
H 254.886264820 7.0 20.0 29.0 20 35
E 254.941128692 9.0 57.0 31.0 20 35
H 254.944634992 7.0 21.0 34.0 20 35
E 255.010133144 12.0 63.0 30.0 20 35
H 255.013637610 7.0 22.0 36.0 20 35
