device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4885.592811842 133.0 81.0 17.0 20 20 -3.0859375 -2.841796875
H 4885.596572718 3.0 12.0 20.0 20 20 -3.0859375 -2.83203125
E 4885.641813858 133.0 80.0 17.0 20 20 -3.0859375 -2.841796875
H 4885.645572032 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4885.690929540 133.0 81.0 16.0 20 20 -3.0859375 -2.841796875
H 4885.694688806 3.0 12.0 20.0 20 20 -3.095703125 -2.841796875
E 4885.749618884 133.0 79.0 16.0 20 20 -3.0859375 -2.841796875
H 4885.753464768 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4885.798621068 133.0 79.0 16.0 20 20 -3.0859375 -2.841796875
H 4885.802508896 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4885.847623714 133.0 82.0 16.0 20 20 -3.0859375 -2.841796875
H 4885.851384156 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4885.897292200 133.0 84.0 16.0 20 20 -3.095703125 -2.841796875
H 4885.901528502 3.0 13.0 20.0 20 20 -3.095703125 -2.841796875
E 4885.955428376 133.0 87.0 16.0 20 20 -3.095703125 -2.841796875
H 4885.959188846 3.0 13.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.024430602 133.0 88.0 16.0 20 20 -3.0859375 -2.841796875
H 4886.028101430 3.0 13.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.073432702 133.0 87.0 16.0 20 20 -3.095703125 -2.841796875
H 4886.077190302 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.122548342 133.0 88.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.126437010 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.181237854 133.0 86.0 15.0 20 20 -3.095703125 -2.841796875
H 4886.184996420 3.0 12.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.230240164 133.0 84.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.233999430 3.0 13.0 20.0 20 20 -3.0859375 -2.83203125
E 4886.279242334 133.0 85.0 15.0 20 20 -3.095703125 -2.841796875
H 4886.283000578 3.0 13.0 20.0 20 20 -3.095703125 -2.841796875
E 4886.328357708 133.0 87.0 15.0 20 20 -3.095703125 -2.841796875
H 4886.332205678 3.0 13.0 20.0 20 20 -3.0859375 -2.841796875
E 4886.387047094 133.0 88.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.390934530 3.0 13.0 21.0 20 20 -3.095703125 -2.841796875
E 4886.436049334 133.0 88.0 15.0 20 20 -3.095703125 -2.841796875
H 4886.439809020 3.0 13.0 21.0 20 20 -3.095703125 -2.841796875
E 4886.485051616 133.0 88.0 15.0 20 20 -3.095703125 -2.83203125
H 4886.488810476 3.0 13.0 21.0 20 20 -3.0859375 -2.841796875
E 4886.534167158 133.0 87.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.537927796 3.0 13.0 21.0 20 20 -3.095703125 -2.841796875
E 4886.592856614 133.0 84.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.596705774 3.0 13.0 21.0 20 20 -3.0859375 -2.841796875
E 4886.641858700 133.0 83.0 15.0 20 20 -3.0859375 -2.841796875
H 4886.645746570 3.0 12.0 21.0 20 20 -3.0859375 -2.841796875
E 4886.690860856 133.0 82.0 14.0 20 20 -3.0859375 -2.83203125
H 4886.694619464 3.0 12.0 21.0 20 20 -3.0859375 -2.841796875
E 4886.739976398 133.0 82.0 14.0 20 20 -3.0859375 -2.841796875
H 4886.743736196 3.0 12.0 22.0 20 20 -3.0859375 -2.841796875
E 4886.798665994 133.0 79.0 14.0 20 20 -3.0859375 -2.841796875
H 4886.802426940 3.0 12.0 22.0 20 20 -3.0859375 -2.841796875
E 4886.847668052 133.0 77.0 14.0 20 20 -3.0859375 -2.841796875
H 4886.851514048 3.0 12.0 22.0 20 20 -3.095703125 -2.841796875
E 4886.896670376 133.0 76.0 14.0 20 20 -3.095703125 -2.841796875
H 4886.900557588 3.0 12.0 22.0 20 20 -3.0859375 -2.841796875
E 4886.945785932 133.0 78.0 14.0 20 20 -3.0859375 -2.841796875
H 4886.949546710 3.0 12.0 22.0 20 20 -3.095703125 -2.841796875
