device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1850.140008820 111.0 26.0 9.0 40 40 -2.7734375 -2.94921875
E 1850.198811606 111.0 25.0 9.0 40 40 -2.783203125 -2.94921875
E 1850.247814014 111.0 24.0 8.0 40 40 -2.79296875 -2.94921875
E 1850.296928660 111.0 23.0 8.0 40 40 -2.79296875 -2.919921875
E 1850.355618690 111.0 23.0 8.0 40 40 -2.8125 -2.87109375
E 1850.404621084 111.0 24.0 8.0 40 40 -2.783203125 -2.7734375
E 1850.453623212 111.0 24.0 8.0 40 40 -2.763671875 -2.744140625
E 1850.502738194 111.0 26.0 8.0 40 40 -2.734375 -2.705078125
E 1850.561428280 111.0 27.0 9.0 40 40 -2.744140625 -2.724609375
E 1850.610430422 111.0 28.0 11.0 40 40 -2.822265625 -2.9296875
E 1850.659432914 111.0 28.0 14.0 40 40 -2.79296875 -2.98828125
E 1850.718347924 111.0 29.0 17.0 40 40 -2.71484375 -2.98828125
E 1850.777038178 110.0 29.0 22.0 40 40 -2.626953125 -3.017578125
E 1850.826040376 110.0 29.0 28.0 40 40 -2.59765625 -3.056640625
E 1850.875042658 110.0 30.0 33.0 40 40 -2.587890625 -3.06640625
E 1850.924157388 110.0 30.0 37.0 40 40 -2.6953125 -3.076171875
E 1851.002847502 110.0 28.0 40.0 40 40 -2.744140625 -3.06640625
E 1851.051849728 110.0 27.0 42.0 40 40 -2.83203125 -3.076171875
E 1851.100851982 109.0 27.0 45.0 40 40 -2.890625 -3.056640625
E 1851.149967650 108.0 27.0 50.0 40 40 -2.919921875 -3.037109375
E 1851.208656938 108.0 26.0 59.0 40 40 -2.96875 -3.02734375
E 1851.257659108 106.0 26.0 64.0 40 40 -2.98828125 -3.02734375
E 1851.306661530 105.0 27.0 67.0 40 40 -3.0078125 -3.017578125
E 1851.355777142 102.0 27.0 72.0 40 40 -2.96875 -3.0078125
E 1851.414466388 97.0 27.0 77.0 40 40 -2.96875 -3.017578125
E 1851.463468628 92.0 28.0 78.0 40 40 -2.978515625 -3.017578125
E 1851.512470742 87.0 28.0 78.0 40 40 -3.046875 -2.998046875
E 1851.561586564 83.0 29.0 76.0 40 40 -3.056640625 -2.978515625
E 1851.620275782 78.0 28.0 73.0 40 40 -3.046875 -3.0078125
E 1851.669277938 74.0 28.0 71.0 40 40 -3.076171875 -3.06640625
E 1851.718280066 70.0 28.0 73.0 40 40 -3.056640625 -3.076171875
E 1851.767395818 67.0 28.0 78.0 40 40 -2.98828125 -3.0859375
E 1851.826085064 61.0 29.0 80.0 40 40 -2.900390625 -3.0859375
E 1851.875087360 57.0 30.0 79.0 40 40 -2.91015625 -3.076171875
E 1851.924089474 53.0 32.0 77.0 40 40 -2.9296875 -3.0078125
E 1851.973205282 50.0 32.0 76.0 40 40 -2.939453125 -2.94921875
E 1852.051894500 47.0 32.0 75.0 40 40 -2.91015625 -2.939453125
E 1852.100896712 44.0 33.0 75.0 40 40 -2.890625 -2.9296875
E 1852.149898994 42.0 33.0 75.0 40 40 -2.91015625 -2.98828125
E 1852.199950450 39.0 32.0 78.0 40 40 -2.96875 -3.037109375
E 1852.257704006 36.0 34.0 78.0 40 40 -2.958984375 -3.046875
E 1852.306706176 34.0 37.0 78.0 40 40 -2.939453125 -3.037109375
E 1852.355708360 32.0 38.0 77.0 40 40 -2.9296875 -3.037109375
E 1852.404823426 31.0 39.0 77.0 40 40 -2.94921875 -3.046875
E 1852.463513288 30.0 39.0 83.0 40 40 -2.94921875 -3.056640625
E 1852.512515640 29.0 41.0 89.0 40 40 -2.958984375 -3.06640625
E 1852.561517740 27.0 42.0 90.0 40 40 -2.958984375 -3.06640625
E 1852.610632596 26.0 44.0 89.0 40 40 -2.958984375 -3.06640625
E 1852.669322654 24.0 45.0 90.0 40 40 -2.958984375 -3.06640625
E 1852.718325020 23.0 46.0 92.0 40 40 -2.94921875 -3.056640625
E 1852.767327176 22.0 48.0 94.0 40 40 -2.939453125 -3.056640625
E 1860.757885058 106.0 40.0 8.0 40 35 -2.900390625 -3.037109375
E 1860.807000642 106.0 40.0 8.0 40 35 -2.900390625 -3.037109375
E 1860.865689972 106.0 39.0 8.0 40 35 -2.890625 -3.037109375
E 1860.914692254 106.0 38.0 8.0 40 35 -2.900390625 -3.037109375
E 1860.963694452 106.0 38.0 8.0 40 35 -2.880859375 -3.037109375
E 1861.032809980 106.0 38.0 8.0 40 35 -2.919921875 -3.02734375
E 1861.091499338 106.0 37.0 7.0 40 35 -2.939453125 -2.978515625
E 1861.140501704 106.0 36.0 7.0 40 35 -2.96875 -2.9296875
E 1861.189503776 106.0 35.0 8.0 40 35 -2.880859375 -2.87109375
E 1861.238619598 106.0 35.0 8.0 40 35 -2.880859375 -2.83203125
E 1861.297308830 106.0 34.0 8.0 40 35 -2.861328125 -2.783203125
E 1861.346311112 106.0 32.0 9.0 40 35 -2.8125 -2.744140625
E 1861.395313394 106.0 32.0 9.0 40 35 -2.802734375 -2.744140625
E 1861.444428866 106.0 32.0 9.0 40 35 -2.8515625 -2.939453125
E 1861.503118196 106.0 33.0 10.0 40 35 -2.87109375 -2.978515625
E 1861.552120296 106.0 36.0 11.0 40 35 -2.8125 -3.02734375
E 1861.601122648 106.0 37.0 12.0 40 35 -2.7734375 -3.06640625
E 1861.650238120 106.0 37.0 15.0 40 35 -2.75390625 -3.06640625
E 1861.708927520 106.0 38.0 21.0 40 35 -2.763671875 -3.076171875
E 1861.757929914 106.0 40.0 27.0 40 35 -2.802734375 -3.076171875
E 1861.806932070 105.0 41.0 32.0 40 35 -2.861328125 -3.06640625
E 1861.856047598 104.0 41.0 37.0 40 35 -2.94921875 -3.056640625
E 1861.914736998 104.0 44.0 43.0 40 35 -2.958984375 -3.037109375
E 1861.963739154 103.0 47.0 49.0 40 35 -2.958984375 -3.037109375
E 1862.032741268 103.0 45.0 56.0 40 35 -2.94921875 -3.046875
E 1862.081857202 103.0 43.0 65.0 40 35 -2.939453125 -3.056640625
E 1862.140546364 103.0 63.0 75.0 40 35 -2.98828125 -3.046875
E 1862.189548842 101.0 87.0 77.0 40 35 -2.96875 -3.02734375
E 1862.238550872 101.0 99.0 79.0 40 35 -2.98828125 -3.02734375
E 1862.287666624 101.0 95.0 85.0 40 35 -2.998046875 -3.02734375
E 1862.346355758 101.0 83.0 91.0 40 35 -3.037109375 -3.0078125
E 1862.395358096 100.0 75.0 93.0 40 35 -3.037109375 -2.978515625
E 1862.444360238 99.0 69.0 98.0 40 35 -3.06640625 -2.998046875
E 1862.493475892 98.0 63.0 99.0 40 35 -3.076171875 -3.076171875
E 1862.552165194 94.0 58.0 98.0 40 35 -3.06640625 -3.076171875
E 1862.601167420 89.0 54.0 99.0 40 35 -2.98828125 -3.0859375
E 1862.650169660 85.0 51.0 100.0 40 35 -2.958984375 -3.056640625
E 1862.700034006 80.0 49.0 100.0 40 35 -2.9296875 -3.037109375
E 1862.757974546 73.0 48.0 98.0 40 35 -2.890625 -3.037109375
E 1862.806976996 68.0 46.0 100.0 40 35 -2.87109375 -3.06640625
E 1862.855979110 63.0 44.0 100.0 40 35 -2.861328125 -3.06640625
E 1862.905094834 58.0 43.0 98.0 40 35 -2.861328125 -3.0859375
