device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 9934.128577974 0.0 13.0 15.0 50 50 1732 1757
H 9934.132167350 98.0 99.0 14.0 50 50 1731 1757
E 9934.187266380 0.0 13.0 15.0 50 50 1732 1757
H 9934.190857324 98.0 100.0 14.0 50 50 1732 1757
E 9934.236268536 0.0 13.0 15.0 50 50 1732 1757
H 9934.239860026 98.0 100.0 14.0 50 50 1731 1757
E 9934.285270692 0.0 13.0 15.0 50 50 1731 1757
H 9934.288861720 98.0 100.0 14.0 50 50 1731 1757
E 9934.334387172 0.0 14.0 15.0 50 50 1732 1757
H 9934.338183580 98.0 100.0 14.0 50 50 1731 1757
E 9934.393075634 0.0 14.0 14.0 50 50 1731 1757
H 9934.396666144 98.0 100.0 14.0 50 50 1732 1757
E 9934.442077874 0.0 13.0 14.0 50 50 1731 1757
H 9934.445668356 98.0 100.0 14.0 50 50 1732 1757
E 9934.491080184 0.0 13.0 14.0 50 50 1732 1757
H 9934.494669392 98.0 96.0 14.0 50 50 1731 1757
E 9934.540196566 0.0 13.0 14.0 50 50 1731 1757
H 9934.543784262 98.0 86.0 14.0 50 50 1732 1757
E 9934.598885056 0.0 13.0 14.0 50 50 1731 1757
H 9934.602680512 98.0 95.0 14.0 50 50 1732 1757
E 9934.647887352 0.0 13.0 14.0 50 50 1732 1758
H 9934.651473830 98.0 100.0 14.0 50 50 1731 1757
E 9934.696889606 0.0 14.0 14.0 50 50 1731 1757
H 9934.700480760 98.0 100.0 14.0 50 50 1732 1757
E 9934.746755870 0.0 13.0 14.0 50 50 1732 1757
H 9934.750648248 98.0 100.0 14.0 50 50 1732 1769
E 9934.804694282 0.0 13.0 14.0 50 50 1732 1769
H 9934.808284918 98.0 100.0 14.0 50 50 1732 1758
E 9934.853696774 0.0 13.0 14.0 50 50 1732 1757
H 9934.857404996 98.0 100.0 14.0 50 50 1731 1757
E 9934.902699098 0.0 13.0 14.0 50 50 1732 1757
H 9934.906289174 98.0 100.0 14.0 50 50 1731 1757
E 9934.951815480 0.0 13.0 14.0 50 50 1731 1757
H 9934.955406592 98.0 100.0 14.0 50 50 1731 1757
E 9935.030504054 0.0 13.0 14.0 50 50 1731 1757
H 9935.034091820 98.0 100.0 13.0 50 50 1732 1757
E 9935.079506154 0.0 13.0 14.0 50 50 1732 1757
H 9935.083007764 98.0 100.0 13.0 50 50 1731 1757
