device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1484.016249450 88.0 27.0 10.0 40 40 -2.822265625 -3.076171875
E 1484.074804506 88.0 28.0 10.0 40 40 -2.841796875 -3.076171875
E 1484.123809308 89.0 29.0 10.0 40 40 -2.861328125 -3.076171875
E 1484.182609994 88.0 30.0 10.0 40 40 -2.822265625 -3.076171875
E 1484.241532648 88.0 29.0 10.0 40 40 -2.8125 -3.06640625
E 1484.300216532 88.0 29.0 10.0 40 40 -2.841796875 -3.046875
E 1484.349220410 88.0 28.0 10.0 40 40 -2.841796875 -3.017578125
E 1484.408020410 88.0 28.0 10.0 40 40 -2.83203125 -3.0078125
E 1484.457140908 89.0 27.0 9.0 40 40 -2.7734375 -2.958984375
E 1484.515827536 88.0 27.0 9.0 40 40 -2.685546875 -2.919921875
E 1484.564918550 88.0 28.0 9.0 40 40 -2.578125 -2.841796875
E 1484.613920776 88.0 28.0 9.0 40 40 -2.470703125 -2.75390625
E 1484.663039762 88.0 28.0 10.0 40 40 -2.421875 -2.880859375
E 1484.721853902 87.0 30.0 11.0 40 40 -2.333984375 -2.802734375
E 1484.770636860 87.0 31.0 11.0 40 40 -2.294921875 -2.880859375
E 1484.819638708 87.0 31.0 12.0 40 40 -2.431640625 -2.998046875
E 1484.868760200 86.0 31.0 12.0 40 40 -2.509765625 -3.046875
E 1484.927446128 86.0 32.0 14.0 40 40 -2.822265625 -3.06640625
E 1484.976446856 85.0 31.0 16.0 40 40 -2.802734375 -3.046875
E 1485.045450538 84.0 30.0 19.0 40 40 -2.783203125 -3.056640625
E 1485.094570616 83.0 30.0 23.0 40 40 -2.7734375 -3.046875
E 1485.153253926 83.0 30.0 31.0 40 40 -2.71484375 -3.046875
E 1485.202257972 83.0 29.0 37.0 40 40 -2.734375 -3.056640625
E 1485.251259218 82.0 29.0 42.0 40 40 -2.763671875 -3.076171875
E 1485.310180416 81.0 29.0 48.0 40 40 -2.841796875 -3.095703125
E 1485.368865700 81.0 30.0 54.0 40 40 -2.96875 -3.095703125
E 1485.417867646 81.0 31.0 58.0 40 40 -3.037109375 -3.0859375
E 1485.476670642 80.0 32.0 63.0 40 40 -2.998046875 -3.076171875
E 1485.535590384 79.0 33.0 66.0 40 40 -2.98828125 -3.076171875
E 1485.594420092 79.0 34.0 67.0 40 40 -2.9296875 -3.076171875
E 1485.643277502 79.0 35.0 71.0 40 40 -2.91015625 -3.037109375
E 1485.692279084 79.0 35.0 75.0 40 40 -2.91015625 -3.037109375
E 1485.741399680 76.0 36.0 78.0 40 40 -2.900390625 -3.02734375
E 1485.800085538 72.0 37.0 77.0 40 40 -2.900390625 -3.02734375
E 1485.849087456 69.0 37.0 73.0 40 40 -2.890625 -3.037109375
E 1485.898089738 68.0 39.0 73.0 40 40 -2.890625 -3.037109375
