device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 3489.914688558 0.0 100.0 100.0 10 30
H 3489.918744498 0.0 100.0 100.0 10 30
E 3489.973491330 0.0 100.0 100.0 10 30
H 3489.977433884 0.0 100.0 100.0 10 30
E 3490.052293948 0.0 100.0 100.0 10 30
H 3490.056147728 0.0 100.0 100.0 10 30
E 3490.101409462 0.0 100.0 100.0 10 30
H 3490.105459284 0.0 100.0 100.0 10 30
E 3490.160098918 0.0 100.0 100.0 10 30
H 3490.164038980 0.0 100.0 100.0 10 30
E 3490.209101130 0.0 100.0 100.0 10 30
H 3490.213153584 0.0 100.0 100.0 10 30
E 3490.258103398 0.0 100.0 100.0 10 30
H 3490.262046400 0.0 100.0 100.0 10 30
E 3490.317019262 0.0 100.0 100.0 10 30
E 3490.699123656 0.0 100.0 100.0 10 35
H 3490.703178028 0.0 100.0 100.0 10 35
E 3490.758039128 0.0 100.0 100.0 10 35
H 3490.761977286 0.0 100.0 100.0 10 35
E 3490.816728934 0.0 100.0 100.0 10 35
H 3490.820670648 0.0 100.0 100.0 10 35
E 3490.865731230 0.0 100.0 100.0 10 35
H 3490.869784412 0.0 100.0 100.0 10 35
E 3490.924533946 0.0 100.0 100.0 10 35
H 3490.928473084 0.0 100.0 100.0 10 35
E 3490.973649110 0.0 100.0 100.0 10 35
H 3490.977702628 0.0 100.0 100.0 10 35
E 3491.052338692 0.0 100.0 100.0 10 35
H 3491.056192108 0.0 100.0 100.0 10 35
E 3491.101341030 0.0 100.0 100.0 10 35
H 3491.105283262 0.0 100.0 100.0 10 35
E 3491.150343228 0.0 100.0 100.0 10 35
H 3491.154396998 0.0 100.0 100.0 10 35
E 3491.199458504 0.0 100.0 100.0 10 35
H 3491.203401058 0.0 100.0 100.0 10 35
E 3491.258148142 0.0 100.0 100.0 10 35
H 3491.262202136 0.0 100.0 100.0 10 35
E 3491.307150396 0.0 100.0 100.0 10 35
H 3491.311090416 0.0 100.0 100.0 10 35
E 3491.365953210 0.0 100.0 100.0 10 35
H 3491.369896506 0.0 100.0 100.0 10 35
E 3491.415068262 0.0 100.0 100.0 10 35
H 3491.419122536 0.0 100.0 100.0 10 35
E 3491.473757928 0.0 100.0 100.0 10 35
H 3491.477700370 0.0 100.0 100.0 10 35
E 3491.522760126 0.0 100.0 100.0 10 35
H 3491.526810578 0.0 100.0 100.0 10 35
E 3491.581562940 0.0 100.0 100.0 10 35
H 3491.585504010 0.0 100.0 100.0 10 35
E 3491.631231328 0.0 100.0 100.0 10 35
H 3491.635174078 0.0 100.0 100.0 10 35
E 3491.689367924 0.0 100.0 100.0 10 35
E 3492.091698670 0.0 100.0 100.0 10 40
H 3492.095552800 0.0 100.0 100.0 10 40
E 3492.150388056 0.0 100.0 100.0 10 40
H 3492.154329742 0.0 100.0 100.0 10 40
E 3492.199390254 0.0 100.0 100.0 10 40
H 3492.203440846 0.0 100.0 100.0 10 40
E 3492.258192970 0.0 100.0 100.0 10 40
H 3492.262134796 0.0 100.0 100.0 10 40
E 3492.307308442 0.0 100.0 100.0 10 40
H 3492.311361862 0.0 100.0 100.0 10 40
E 3492.365997954 0.0 100.0 100.0 10 40
H 3492.369936896 0.0 100.0 100.0 10 40
E 3492.415000026 0.0 100.0 100.0 10 40
H 3492.418940438 0.0 100.0 100.0 10 40
E 3492.464002434 0.0 100.0 100.0 10 40
H 3492.468052564 0.0 100.0 100.0 10 40
E 3492.513117892 0.0 100.0 100.0 10 40
H 3492.517061804 0.0 100.0 100.0 10 40
E 3492.571807278 0.0 100.0 100.0 10 40
H 3492.575856540 0.0 100.0 100.0 10 40
E 3492.620809476 0.0 100.0 100.0 10 40
H 3492.624751064 0.0 100.0 100.0 10 40
E 3492.669811716 0.0 100.0 100.0 10 40
H 3492.673755572 0.0 100.0 100.0 10 40
E 3492.718927286 0.0 100.0 100.0 10 40
H 3492.722982344 0.0 100.0 100.0 10 40
E 3492.777616644 0.0 100.0 100.0 10 40
H 3492.781559968 0.0 100.0 100.0 10 40
E 3492.826619052 0.0 100.0 100.0 10 40
H 3492.830672724 0.0 100.0 100.0 10 40
E 3492.875621124 0.0 100.0 100.0 10 40
H 3492.879563664 0.0 100.0 100.0 10 40
E 3492.924736652 0.0 100.0 100.0 10 40
H 3492.928680032 0.0 100.0 100.0 10 40
E 3493.003426122 0.0 100.0 100.0 10 40
H 3493.007302190 0.0 100.0 100.0 10 40
E 3493.052428362 0.0 100.0 100.0 10 40
H 3493.056280406 0.0 100.0 100.0 10 40
E 3493.101430462 0.0 100.0 100.0 10 40
E 3493.424845470 0.0 100.0 100.0 10 45
H 3493.428788696 0.0 100.0 100.0 10 45
E 3493.473847584 0.0 100.0 100.0 10 45
H 3493.477901158 0.0 100.0 100.0 10 45
E 3493.532650314 0.0 100.0 100.0 10 45
H 3493.536589424 0.0 100.0 100.0 10 45
E 3493.581765898 0.0 100.0 100.0 10 45
H 3493.585821166 0.0 100.0 100.0 10 45
E 3493.640455200 0.0 100.0 100.0 10 45
H 3493.644392014 0.0 100.0 100.0 10 45
E 3493.689457566 0.0 100.0 100.0 10 45
H 3493.693400358 0.0 100.0 100.0 10 45
E 3493.738459722 0.0 100.0 100.0 10 45
H 3493.742513478 0.0 100.0 100.0 10 45
E 3493.797928950 0.0 100.0 100.0 10 45
H 3493.801868144 0.0 100.0 100.0 10 45
E 3493.856064930 0.0 100.0 100.0 10 45
H 3493.860117104 0.0 100.0 100.0 10 45
E 3493.914867856 0.0 100.0 100.0 10 45
H 3493.918812076 0.0 100.0 100.0 10 45
E 3493.973670348 0.0 100.0 100.0 10 45
H 3493.977612188 0.0 100.0 100.0 10 45
E 3494.042785960 0.0 100.0 100.0 10 45
H 3494.046751236 0.0 100.0 100.0 10 45
E 3494.101475248 0.0 100.0 100.0 10 45
H 3494.105417760 0.0 100.0 100.0 10 45
E 3494.150477502 0.0 100.0 100.0 10 45
H 3494.154529942 0.0 100.0 100.0 10 45
E 3494.199479784 0.0 100.0 100.0 10 45
H 3494.203422184 0.0 100.0 100.0 10 45
E 3494.258395844 0.0 100.0 100.0 10 45
H 3494.262339504 0.0 100.0 100.0 10 45
E 3494.317085314 0.0 100.0 100.0 10 45
H 3494.321134688 0.0 100.0 100.0 10 45
E 3494.375887806 0.0 100.0 100.0 10 45
H 3494.379830654 0.0 100.0 100.0 10 45
E 3494.424890088 0.0 100.0 100.0 10 45
E 3494.797307154 0.0 100.0 100.0 10 50
H 3494.801250856 0.0 100.0 100.0 10 50
E 3494.856109842 0.0 100.0 100.0 10 50
H 3494.860052144 0.0 100.0 100.0 10 50
E 3494.905225328 0.0 100.0 100.0 10 50
H 3494.909279098 0.0 100.0 100.0 10 50
E 3494.963914728 0.0 100.0 100.0 10 50
H 3494.967968876 0.0 100.0 100.0 10 50
E 3495.032916982 0.0 100.0 100.0 10 50
H 3495.036767234 0.0 100.0 100.0 10 50
E 3495.081919236 0.0 100.0 100.0 10 50
H 3495.085773702 0.0 100.0 100.0 10 50
E 3495.131034778 0.0 100.0 100.0 10 50
H 3495.134976870 0.0 100.0 100.0 10 50
E 3495.189724080 0.0 100.0 100.0 10 50
H 3495.193777962 0.0 100.0 100.0 10 50
E 3495.238726362 0.0 100.0 100.0 10 50
H 3495.242782106 0.0 100.0 100.0 10 50
E 3495.297529078 0.0 100.0 100.0 10 50
H 3495.301470582 0.0 100.0 100.0 10 50
E 3495.346644620 0.0 100.0 100.0 10 50
H 3495.350587818 0.0 100.0 100.0 10 50
E 3495.405334118 0.0 100.0 100.0 10 50
H 3495.409275412 0.0 100.0 100.0 10 50
E 3495.454336260 0.0 100.0 100.0 10 50
H 3495.458386530 0.0 100.0 100.0 10 50
E 3495.503338458 0.0 100.0 100.0 10 50
H 3495.507388952 0.0 100.0 100.0 10 50
E 3495.562254434 0.0 100.0 100.0 10 50
H 3495.566197450 0.0 100.0 100.0 10 50
E 3495.620943918 0.0 100.0 100.0 10 50
H 3495.624886990 0.0 100.0 100.0 10 50
E 3495.679746480 0.0 100.0 100.0 10 50
H 3495.683684428 0.0 100.0 100.0 10 50
E 3495.728748762 0.0 100.0 100.0 10 50
H 3495.732803246 0.0 100.0 100.0 10 50
E 3495.777864248 0.0 100.0 100.0 10 50
E 3496.121165772 0.0 100.0 100.0 10 55
H 3496.125108284 0.0 100.0 100.0 10 55
E 3496.170168054 0.0 100.0 100.0 10 55
H 3496.174109488 0.0 100.0 100.0 10 55
E 3496.219283540 0.0 100.0 100.0 10 55
H 3496.223222846 0.0 100.0 100.0 10 55
E 3496.277972982 0.0 100.0 100.0 10 55
H 3496.282026388 0.0 100.0 100.0 10 55
E 3496.326975334 0.0 100.0 100.0 10 55
H 3496.331025716 0.0 100.0 100.0 10 55
E 3496.385778036 0.0 100.0 100.0 10 55
H 3496.389720954 0.0 100.0 100.0 10 55
E 3496.434893382 0.0 100.0 100.0 10 55
H 3496.438833626 0.0 100.0 100.0 10 55
E 3496.493582796 0.0 100.0 100.0 10 55
H 3496.497525812 0.0 100.0 100.0 10 55
E 3496.542585078 0.0 100.0 100.0 10 55
H 3496.546638330 0.0 100.0 100.0 10 55
E 3496.591587318 0.0 100.0 100.0 10 55
H 3496.595637266 0.0 100.0 100.0 10 55
E 3496.640702776 0.0 100.0 100.0 10 55
H 3496.644640864 0.0 100.0 100.0 10 55
E 3496.699392120 0.0 100.0 100.0 10 55
H 3496.703334072 0.0 100.0 100.0 10 55
E 3496.748394444 0.0 100.0 100.0 10 55
H 3496.752337362 0.0 100.0 100.0 10 55
E 3496.807197076 0.0 100.0 100.0 10 55
H 3496.811250888 0.0 100.0 100.0 10 55
E 3496.866113206 0.0 100.0 100.0 10 55
H 3496.870162412 0.0 100.0 100.0 10 55
E 3496.924802592 0.0 100.0 100.0 10 55
H 3496.928745874 0.0 100.0 100.0 10 55
E 3496.973804790 0.0 100.0 100.0 10 55
H 3496.977746700 0.0 100.0 100.0 10 55
E 3497.042807016 0.0 100.0 100.0 10 55
H 3497.046656526 0.0 100.0 100.0 10 55
E 3497.091922474 0.0 100.0 100.0 10 55
H 3497.095888590 0.0 100.0 100.0 10 55
E 3497.150611860 0.0 100.0 100.0 10 55
E 3497.483827134 0.0 100.0 100.0 10 60
H 3497.487771102 0.0 100.0 100.0 10 60
E 3497.532942592 0.0 100.0 100.0 10 60
H 3497.536885342 0.0 100.0 100.0 10 60
E 3497.591632230 0.0 100.0 100.0 10 60
H 3497.595686602 0.0 100.0 100.0 10 60
E 3497.650434792 0.0 100.0 100.0 10 60
H 3497.654488198 0.0 100.0 100.0 10 60
E 3497.699436990 0.0 100.0 100.0 10 60
H 3497.703376254 0.0 100.0 100.0 10 60
E 3497.748552658 0.0 100.0 100.0 10 60
H 3497.752496444 0.0 100.0 100.0 10 60
E 3497.807241946 0.0 100.0 100.0 10 60
H 3497.811179250 0.0 100.0 100.0 10 60
E 3497.856244158 0.0 100.0 100.0 10 60
H 3497.860299006 0.0 100.0 100.0 10 60
E 3497.915046888 0.0 100.0 100.0 10 60
H 3497.919100000 0.0 100.0 100.0 10 60
E 3497.973962864 0.0 100.0 100.0 10 60
H 3497.977901834 0.0 100.0 100.0 10 60
E 3498.052652250 0.0 100.0 100.0 10 60
H 3498.056504938 0.0 100.0 100.0 10 60
E 3498.101654560 0.0 100.0 100.0 10 60
H 3498.105594986 0.0 100.0 100.0 10 60
E 3498.150656856 0.0 100.0 100.0 10 60
H 3498.154710640 0.0 100.0 100.0 10 60
E 3498.200325538 0.0 100.0 100.0 10 60
H 3498.204376970 0.0 100.0 100.0 10 60
E 3498.258461742 0.0 100.0 100.0 10 60
H 3498.262401426 0.0 100.0 100.0 10 60
E 3498.307463982 0.0 100.0 100.0 10 60
H 3498.311406928 0.0 100.0 100.0 10 60
E 3498.356466054 0.0 100.0 100.0 10 60
H 3498.360408398 0.0 100.0 100.0 10 60
E 3498.405581596 0.0 100.0 100.0 10 60
H 3498.409634288 0.0 100.0 100.0 10 60
E 3498.464271066 0.0 100.0 100.0 10 60
E 3498.787685962 0.0 100.0 100.0 10 65
H 3498.791628320 0.0 100.0 100.0 10 65
E 3498.836801308 0.0 100.0 100.0 10 65
H 3498.840743596 0.0 100.0 100.0 10 65
E 3498.895490778 0.0 100.0 100.0 10 65
H 3498.899545234 0.0 100.0 100.0 10 65
E 3498.944493060 0.0 100.0 100.0 10 65
H 3498.948545248 0.0 100.0 100.0 10 65
E 3499.013495146 0.0 100.0 100.0 10 65
H 3499.017344306 0.0 100.0 100.0 10 65
E 3499.062610786 0.0 100.0 100.0 10 65
H 3499.066463810 0.0 100.0 100.0 10 65
E 3499.121300256 0.0 100.0 100.0 10 65
H 3499.125242824 0.0 100.0 100.0 10 65
E 3499.180102776 0.0 100.0 100.0 10 65
H 3499.184155706 0.0 100.0 100.0 10 65
E 3499.238905744 0.0 100.0 100.0 10 65
H 3499.242960774 0.0 100.0 100.0 10 65
E 3499.297821580 0.0 100.0 100.0 10 65
H 3499.301763602 0.0 100.0 100.0 10 65
E 3499.356510966 0.0 100.0 100.0 10 65
H 3499.360449502 0.0 100.0 100.0 10 65
E 3499.405513164 0.0 100.0 100.0 10 65
H 3499.409456950 0.0 100.0 100.0 10 65
E 3499.454515390 0.0 100.0 100.0 10 65
H 3499.458569734 0.0 100.0 100.0 10 65
E 3499.503631128 0.0 100.0 100.0 10 65
H 3499.507683106 0.0 100.0 100.0 10 65
E 3499.562320332 0.0 100.0 100.0 10 65
H 3499.566264412 0.0 100.0 100.0 10 65
E 3499.611322530 0.0 100.0 100.0 10 65
H 3499.615265462 0.0 100.0 100.0 10 65
E 3499.660324714 0.0 100.0 100.0 10 65
H 3499.664266834 0.0 100.0 100.0 10 65
E 3499.719240760 0.0 100.0 100.0 10 65
H 3499.723294502 0.0 100.0 100.0 10 65
E 3499.777930090 0.0 100.0 100.0 10 65
E 3500.170460486 0.0 100.0 100.0 15 10
H 3500.174401626 0.0 100.0 100.0 15 10
E 3500.229149844 0.0 100.0 100.0 15 10
H 3500.233200016 0.0 100.0 100.0 15 10
E 3500.278152042 0.0 100.0 100.0 15 10
H 3500.282205770 0.0 100.0 100.0 15 10
E 3500.327154296 0.0 100.0 100.0 15 10
H 3500.331095786 0.0 100.0 100.0 15 10
E 3500.376823636 0.0 100.0 100.0 15 10
H 3500.380760898 0.0 100.0 100.0 15 10
E 3500.434959322 0.0 100.0 100.0 15 10
H 3500.438902212 0.0 100.0 100.0 15 10
E 3500.483961576 0.0 100.0 100.0 15 10
H 3500.488015318 0.0 100.0 100.0 15 10
E 3500.542764264 0.0 100.0 100.0 15 10
H 3500.546819378 0.0 100.0 100.0 15 10
E 3500.591879708 0.0 100.0 100.0 15 10
H 3500.595822206 0.0 100.0 100.0 15 10
E 3500.650569150 0.0 100.0 100.0 15 10
H 3500.654509128 0.0 100.0 100.0 15 10
E 3500.699571460 0.0 100.0 100.0 15 10
H 3500.703513552 0.0 100.0 100.0 15 10
E 3500.748573756 0.0 100.0 100.0 15 10
H 3500.752627204 0.0 100.0 100.0 15 10
E 3500.807489564 0.0 100.0 100.0 15 10
H 3500.811539708 0.0 100.0 100.0 15 10
E 3500.866179006 0.0 100.0 100.0 15 10
H 3500.870119544 0.0 100.0 100.0 15 10
E 3500.915181148 0.0 100.0 100.0 15 10
H 3500.919123212 0.0 100.0 100.0 15 10
E 3500.964183570 0.0 100.0 100.0 15 10
H 3500.968125172 0.0 100.0 100.0 15 10
E 3501.033299056 0.0 100.0 100.0 15 10
H 3501.037265172 0.0 100.0 100.0 15 10
E 3501.091988442 0.0 100.0 100.0 15 10
H 3501.095952570 0.0 100.0 100.0 15 10
E 3501.140990668 0.0 100.0 100.0 15 10
H 3501.144931794 0.0 100.0 100.0 15 10
E 3501.189992922 0.0 100.0 100.0 15 10
E 3501.513407692 0.0 100.0 100.0 15 15
H 3501.517460538 0.0 100.0 100.0 15 15
E 3501.572210282 0.0 100.0 100.0 15 15
H 3501.576265438 0.0 100.0 100.0 15 15
E 3501.631012984 0.0 100.0 100.0 15 15
H 3501.634953158 0.0 100.0 100.0 15 15
E 3501.680128554 0.0 100.0 100.0 15 15
H 3501.684065970 0.0 100.0 100.0 15 15
E 3501.738817842 0.0 100.0 100.0 15 15
H 3501.742760368 0.0 100.0 100.0 15 15
E 3501.787820250 0.0 100.0 100.0 15 15
H 3501.791874426 0.0 100.0 100.0 15 15
E 3501.836822490 0.0 100.0 100.0 15 15
H 3501.840877646 0.0 100.0 100.0 15 15
E 3501.885937990 0.0 100.0 100.0 15 15
H 3501.889880698 0.0 100.0 100.0 15 15
E 3501.944627390 0.0 100.0 100.0 15 15
H 3501.948564764 0.0 100.0 100.0 15 15
E 3502.013629560 0.0 100.0 100.0 15 15
H 3502.017478944 0.0 100.0 100.0 15 15
E 3502.062631758 0.0 100.0 100.0 15 15
H 3502.066598028 0.0 100.0 100.0 15 15
E 3502.111747314 0.0 100.0 100.0 15 15
H 3502.115802050 0.0 100.0 100.0 15 15
E 3502.170436644 0.0 100.0 100.0 15 15
H 3502.174378624 0.0 100.0 100.0 15 15
E 3502.219439122 0.0 100.0 100.0 15 15
H 3502.223380864 0.0 100.0 100.0 15 15
E 3502.278241642 0.0 100.0 100.0 15 15
H 3502.282181144 0.0 100.0 100.0 15 15
E 3502.337157688 0.0 100.0 100.0 15 15
H 3502.341212270 0.0 100.0 100.0 15 15
E 3502.395847144 0.0 100.0 100.0 15 15
H 3502.399903392 0.0 100.0 100.0 15 15
E 3502.454649664 0.0 100.0 100.0 15 15
H 3502.458591364 0.0 100.0 100.0 15 15
E 3502.503652072 0.0 100.0 100.0 15 15
H 3502.507588620 0.0 100.0 100.0 15 15
E 3502.553320922 0.0 100.0 100.0 15 15
E 3502.876068970 0.0 100.0 100.0 15 20
H 3502.880121144 0.0 100.0 100.0 15 20
E 3502.934871812 0.0 100.0 100.0 15 20
H 3502.938811076 0.0 100.0 100.0 15 20
E 3503.003987326 0.0 100.0 100.0 15 20
H 3503.007752052 0.0 100.0 100.0 15 20
E 3503.062676754 0.0 100.0 100.0 15 20
H 3503.066525284 0.0 100.0 100.0 15 20
E 3503.111678882 0.0 100.0 100.0 15 20
H 3503.115733786 0.0 100.0 100.0 15 20
E 3503.160681052 0.0 100.0 100.0 15 20
H 3503.164735242 0.0 100.0 100.0 15 20
E 3503.209796804 0.0 100.0 100.0 15 20
H 3503.213737748 0.0 100.0 100.0 15 20
E 3503.268486148 0.0 100.0 100.0 15 20
H 3503.272428604 0.0 100.0 100.0 15 20
E 3503.317488262 0.0 100.0 100.0 15 20
H 3503.321430256 0.0 100.0 100.0 15 20
E 3503.366490586 0.0 100.0 100.0 15 20
H 3503.370544608 0.0 100.0 100.0 15 20
E 3503.415606170 0.0 100.0 100.0 15 20
