device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 1925.188013210 0.0 100.0 100.0 10 40
H 1925.192063088 1.0 100.0 100.0 10 40
E 1925.246929284 0.0 100.0 100.0 10 40
H 1925.250871236 1.0 100.0 100.0 10 40
E 1925.305618670 0.0 100.0 100.0 10 40
H 1925.309675982 1.0 100.0 100.0 10 40
E 1925.364421582 0.0 100.0 100.0 10 40
H 1925.368363940 1.0 100.0 100.0 10 40
E 1925.423223948 0.0 100.0 100.0 10 40
H 1925.427164332 1.0 100.0 100.0 10 40
E 1925.472339532 0.0 100.0 100.0 10 40
H 1925.476393778 1.0 100.0 100.0 10 40
E 1925.531028932 0.0 100.0 100.0 10 40
H 1925.534970520 1.0 100.0 100.0 10 40
E 1925.580031242 0.0 100.0 100.0 10 40
H 1925.584096604 1.0 100.0 100.0 10 40
E 1925.629033440 0.0 100.0 100.0 10 40
H 1925.632971430 1.0 100.0 100.0 10 40
E 1925.687949276 0.0 100.0 100.0 10 40
E 1926.433069364 0.0 100.0 100.0 10 45
H 1926.437010784 1.0 100.0 100.0 10 45
E 1926.491871968 0.0 100.0 100.0 10 45
H 1926.495816076 1.0 100.0 100.0 10 45
E 1926.540987538 0.0 100.0 100.0 10 45
H 1926.545037248 1.0 100.0 100.0 10 45
E 1926.599676812 0.0 100.0 100.0 10 45
H 1926.603619912 1.0 100.0 100.0 10 45
E 1926.648679220 0.0 100.0 100.0 10 45
H 1926.652744456 1.0 100.0 100.0 10 45
E 1926.697681362 0.0 100.0 100.0 10 45
H 1926.701618554 1.0 100.0 100.0 10 45
E 1926.757150548 0.0 100.0 100.0 10 45
H 1926.761094376 1.0 100.0 100.0 10 45
E 1926.815286794 0.0 100.0 100.0 10 45
H 1926.819335496 1.0 100.0 100.0 10 45
E 1926.864288992 0.0 100.0 100.0 10 45
H 1926.868232652 1.0 100.0 100.0 10 45
E 1926.913291358 0.0 100.0 100.0 10 45
H 1926.917358848 1.0 100.0 100.0 10 45
E 1926.962406662 0.0 100.0 100.0 10 45
H 1926.966345198 1.0 100.0 100.0 10 45
E 1927.041096286 0.0 100.0 100.0 10 45
H 1927.044948848 1.0 100.0 100.0 10 45
E 1927.090098344 0.0 100.0 100.0 10 45
H 1927.094060820 1.0 100.0 100.0 10 45
E 1927.139100626 0.0 100.0 100.0 10 45
H 1927.143041920 1.0 100.0 100.0 10 45
E 1927.188216098 0.0 100.0 100.0 10 45
H 1927.192281950 1.0 100.0 100.0 10 45
E 1927.246905554 0.0 100.0 100.0 10 45
H 1927.250848402 1.0 100.0 100.0 10 45
E 1927.295907738 0.0 100.0 100.0 10 45
H 1927.299849648 1.0 100.0 100.0 10 45
E 1927.344910020 0.0 100.0 100.0 10 45
H 1927.348963300 1.0 100.0 100.0 10 45
E 1927.403826108 0.0 100.0 100.0 10 45
H 1927.407763370 1.0 100.0 100.0 10 45
E 1927.462515438 0.0 100.0 100.0 10 45
E 1928.256864118 0.0 100.0 100.0 10 50
H 1928.260930432 1.0 100.0 100.0 10 50
E 1928.315553434 0.0 100.0 100.0 10 50
H 1928.319492348 1.0 100.0 100.0 10 50
E 1928.364555716 0.0 100.0 100.0 10 50
H 1928.368491494 1.0 100.0 100.0 10 50
E 1928.413557998 0.0 100.0 100.0 10 50
H 1928.417613952 1.0 100.0 100.0 10 50
E 1928.472473848 0.0 100.0 100.0 10 50
H 1928.476411698 1.0 100.0 100.0 10 50
E 1928.531163360 0.0 100.0 100.0 10 50
H 1928.535231088 1.0 100.0 100.0 10 50
E 1928.589966132 0.0 100.0 100.0 10 50
H 1928.593903758 1.0 100.0 100.0 10 50
E 1928.638968134 0.0 100.0 100.0 10 50
H 1928.642906838 1.0 100.0 100.0 10 50
E 1928.688083830 0.0 100.0 100.0 10 50
H 1928.692138328 1.0 100.0 100.0 10 50
E 1928.746773216 0.0 100.0 100.0 10 50
H 1928.750715686 1.0 100.0 100.0 10 50
E 1928.795775512 0.0 100.0 100.0 10 50
H 1928.799841938 1.0 100.0 100.0 10 50
E 1928.854577990 0.0 100.0 100.0 10 50
H 1928.858516386 1.0 100.0 100.0 10 50
E 1928.914047638 0.0 100.0 100.0 10 50
H 1928.917989576 1.0 100.0 100.0 10 50
E 1928.972183618 0.0 100.0 100.0 10 50
H 1928.976233692 1.0 100.0 100.0 10 50
E 1929.050986250 0.0 100.0 100.0 10 50
H 1929.054838028 1.0 100.0 100.0 10 50
E 1929.099988392 0.0 100.0 100.0 10 50
H 1929.103964742 1.0 100.0 100.0 10 50
E 1929.149104032 0.0 100.0 100.0 10 50
H 1929.153040552 1.0 100.0 100.0 10 50
E 1929.207793418 0.0 100.0 100.0 10 50
H 1929.211735860 1.0 100.0 100.0 10 50
E 1929.256795602 0.0 100.0 100.0 10 50
E 1930.002142112 0.0 100.0 100.0 10 55
H 1930.005906432 1.0 100.0 100.0 10 55
E 1930.060831274 0.0 100.0 100.0 10 55
H 1930.064794688 1.0 100.0 100.0 10 55
E 1930.109833514 0.0 100.0 100.0 10 55
H 1930.113775760 1.0 100.0 100.0 10 55
E 1930.158835866 0.0 100.0 100.0 10 55
H 1930.162898190 1.0 100.0 100.0 10 55
E 1930.207951408 0.0 100.0 100.0 10 55
H 1930.211888922 1.0 100.0 100.0 10 55
E 1930.266640794 0.0 100.0 100.0 10 55
H 1930.270582606 1.0 100.0 100.0 10 55
E 1930.315643048 0.0 100.0 100.0 10 55
H 1930.319695418 1.0 100.0 100.0 10 55
E 1930.374445764 0.0 100.0 100.0 10 55
H 1930.378380604 1.0 100.0 100.0 10 55
E 1930.423561124 0.0 100.0 100.0 10 55
H 1930.427627886 1.0 100.0 100.0 10 55
E 1930.482250608 0.0 100.0 100.0 10 55
H 1930.486191986 1.0 100.0 100.0 10 55
E 1930.531252862 0.0 100.0 100.0 10 55
H 1930.535196312 1.0 100.0 100.0 10 55
E 1930.580255214 0.0 100.0 100.0 10 55
H 1930.584304308 1.0 100.0 100.0 10 55
E 1930.639170980 0.0 100.0 100.0 10 55
H 1930.643112456 1.0 100.0 100.0 10 55
E 1930.697860562 0.0 100.0 100.0 10 55
H 1930.701921598 1.0 100.0 100.0 10 55
E 1930.746862662 0.0 100.0 100.0 10 55
H 1930.750801548 1.0 100.0 100.0 10 55
E 1930.795864916 0.0 100.0 100.0 10 55
H 1930.799804488 1.0 100.0 100.0 10 55
E 1930.844980444 0.0 100.0 100.0 10 55
H 1930.849034732 1.0 100.0 100.0 10 55
E 1930.903669886 0.0 100.0 100.0 10 55
H 1930.907605832 1.0 100.0 100.0 10 55
E 1930.952672294 0.0 100.0 100.0 10 55
H 1930.956739112 1.0 100.0 100.0 10 55
E 1931.031474758 0.0 100.0 100.0 10 55
E 1931.756708036 0.0 100.0 100.0 10 60
H 1931.760773342 1.0 100.0 100.0 10 60
E 1931.815510766 0.0 100.0 100.0 10 60
H 1931.819452662 1.0 100.0 100.0 10 60
E 1931.864512796 0.0 100.0 100.0 10 60
H 1931.868456540 1.0 100.0 100.0 10 60
E 1931.913628534 0.0 100.0 100.0 10 60
H 1931.917678636 1.0 100.0 100.0 10 60
E 1931.972317878 0.0 100.0 100.0 10 60
H 1931.976260866 1.0 100.0 100.0 10 60
E 1932.041320286 0.0 100.0 100.0 10 60
H 1932.045296188 1.0 100.0 100.0 10 60
E 1932.090322442 0.0 100.0 100.0 10 60
H 1932.094173954 1.0 100.0 100.0 10 60
E 1932.139437844 0.0 100.0 100.0 10 60
H 1932.143380062 1.0 100.0 100.0 10 60
E 1932.198127160 0.0 100.0 100.0 10 60
H 1932.202180986 1.0 100.0 100.0 10 60
E 1932.256929932 0.0 100.0 100.0 10 60
H 1932.260872290 1.0 100.0 100.0 10 60
E 1932.305932074 0.0 100.0 100.0 10 60
H 1932.309998052 1.0 100.0 100.0 10 60
E 1932.364848274 0.0 100.0 100.0 10 60
H 1932.368790996 1.0 100.0 100.0 10 60
E 1932.423537548 0.0 100.0 100.0 10 60
H 1932.427481544 1.0 100.0 100.0 10 60
E 1932.472539746 0.0 100.0 100.0 10 60
H 1932.476589778 1.0 100.0 100.0 10 60
E 1932.531342434 0.0 100.0 100.0 10 60
H 1932.535285660 1.0 100.0 100.0 10 60
E 1932.580458088 0.0 100.0 100.0 10 60
H 1932.584522652 1.0 100.0 100.0 10 60
E 1932.639147474 0.0 100.0 100.0 10 60
H 1932.643087298 1.0 100.0 100.0 10 60
E 1932.688149672 0.0 100.0 100.0 10 60
H 1932.692084820 1.0 100.0 100.0 10 60
E 1932.737151926 0.0 100.0 100.0 10 60
H 1932.741206886 1.0 100.0 100.0 10 60
E 1932.786267440 0.0 100.0 100.0 10 60
E 1933.531387304 0.0 100.0 100.0 10 65
H 1933.535441158 1.0 100.0 100.0 10 65
E 1933.590190034 0.0 100.0 100.0 10 65
H 1933.594131090 1.0 100.0 100.0 10 65
E 1933.639305478 0.0 100.0 100.0 10 65
H 1933.643372576 1.0 100.0 100.0 10 65
E 1933.697994878 0.0 100.0 100.0 10 65
H 1933.701937222 1.0 100.0 100.0 10 65
E 1933.746997076 0.0 100.0 100.0 10 65
H 1933.750939616 1.0 100.0 100.0 10 65
E 1933.795999232 0.0 100.0 100.0 10 65
H 1933.800052456 1.0 100.0 100.0 10 65
E 1933.854915502 0.0 100.0 100.0 10 65
H 1933.858850272 1.0 100.0 100.0 10 65
E 1933.913604734 0.0 100.0 100.0 10 65
H 1933.917670474 1.0 100.0 100.0 10 65
E 1933.972407338 0.0 100.0 100.0 10 65
H 1933.976342696 1.0 100.0 100.0 10 65
E 1934.041409690 0.0 100.0 100.0 10 65
H 1934.045264478 1.0 100.0 100.0 10 65
E 1934.090525078 0.0 100.0 100.0 10 65
H 1934.094488786 1.0 100.0 100.0 10 65
E 1934.149214562 0.0 100.0 100.0 10 65
H 1934.153156976 1.0 100.0 100.0 10 65
E 1934.198216886 0.0 100.0 100.0 10 65
H 1934.202284096 1.0 100.0 100.0 10 65
E 1934.257019462 0.0 100.0 100.0 10 65
H 1934.260960756 1.0 100.0 100.0 10 65
E 1934.315935480 0.0 100.0 100.0 10 65
H 1934.319878944 1.0 100.0 100.0 10 65
E 1934.374624824 0.0 100.0 100.0 10 65
H 1934.378678440 1.0 100.0 100.0 10 65
E 1934.433427610 0.0 100.0 100.0 10 65
H 1934.437366314 1.0 100.0 100.0 10 65
E 1934.482429808 0.0 100.0 100.0 10 65
H 1934.486491572 1.0 100.0 100.0 10 65
E 1934.541345826 0.0 100.0 100.0 10 65
H 1934.545288730 1.0 100.0 100.0 10 65
E 1934.600035212 0.0 100.0 100.0 10 65
E 1935.394937242 0.0 100.0 100.0 15 10
H 1935.398876240 1.0 100.0 100.0 15 10
E 1935.453073250 0.0 100.0 100.0 15 10
H 1935.457125410 1.0 100.0 100.0 15 10
E 1935.511875896 0.0 100.0 100.0 15 10
H 1935.515816392 1.0 100.0 100.0 15 10
E 1935.560878178 0.0 100.0 100.0 15 10
H 1935.564935882 1.0 100.0 100.0 15 10
E 1935.609993874 0.0 100.0 100.0 15 10
H 1935.613936176 1.0 100.0 100.0 15 10
E 1935.668683232 0.0 100.0 100.0 15 10
H 1935.672626024 1.0 100.0 100.0 15 10
E 1935.717685346 0.0 100.0 100.0 15 10
H 1935.721740782 1.0 100.0 100.0 15 10
E 1935.776488034 0.0 100.0 100.0 15 10
H 1935.780430154 1.0 100.0 100.0 15 10
E 1935.825603730 0.0 100.0 100.0 15 10
H 1935.829669302 1.0 100.0 100.0 15 10
E 1935.884293032 0.0 100.0 100.0 15 10
H 1935.888231120 1.0 100.0 100.0 15 10
E 1935.933295132 0.0 100.0 100.0 15 10
H 1935.937234102 1.0 100.0 100.0 15 10
E 1936.002297428 0.0 100.0 100.0 15 10
H 1936.006165096 1.0 100.0 100.0 15 10
E 1936.051413110 0.0 100.0 100.0 15 10
H 1936.055266820 1.0 100.0 100.0 15 10
E 1936.110102524 0.0 100.0 100.0 15 10
H 1936.114167340 1.0 100.0 100.0 15 10
E 1936.159104540 0.0 100.0 100.0 15 10
H 1936.163047668 1.0 100.0 100.0 15 10
E 1936.208106850 0.0 100.0 100.0 15 10
H 1936.212044196 1.0 100.0 100.0 15 10
E 1936.257222364 0.0 100.0 100.0 15 10
H 1936.261272942 1.0 100.0 100.0 15 10
E 1936.315911792 0.0 100.0 100.0 15 10
H 1936.319854808 1.0 100.0 100.0 15 10
E 1936.364913906 0.0 100.0 100.0 15 10
H 1936.368979436 1.0 100.0 100.0 15 10
E 1936.413916286 0.0 100.0 100.0 15 10
E 1937.168949844 0.0 100.0 100.0 15 15
H 1937.173008374 1.0 100.0 100.0 15 15
E 1937.217952070 0.0 100.0 100.0 15 15
H 1937.221886462 1.0 100.0 100.0 15 15
E 1937.266954268 0.0 100.0 100.0 15 15
H 1937.270897634 1.0 100.0 100.0 15 15
E 1937.316069838 0.0 100.0 100.0 15 15
H 1937.320122502 1.0 100.0 100.0 15 15
E 1937.374759322 0.0 100.0 100.0 15 15
H 1937.378703080 1.0 100.0 100.0 15 15
E 1937.423761380 0.0 100.0 100.0 15 15
H 1937.427823466 1.0 100.0 100.0 15 15
E 1937.482564390 0.0 100.0 100.0 15 15
H 1937.486506412 1.0 100.0 100.0 15 15
E 1937.542033380 0.0 100.0 100.0 15 15
H 1937.545970446 1.0 100.0 100.0 15 15
E 1937.600169626 0.0 100.0 100.0 15 15
H 1937.604221730 1.0 100.0 100.0 15 15
E 1937.649171824 0.0 100.0 100.0 15 15
H 1937.653114028 1.0 100.0 100.0 15 15
E 1937.698173980 0.0 100.0 100.0 15 15
H 1937.702238754 1.0 100.0 100.0 15 15
E 1937.747289424 0.0 100.0 100.0 15 15
H 1937.751231796 1.0 100.0 100.0 15 15
E 1937.805978992 0.0 100.0 100.0 15 15
H 1937.809921294 1.0 100.0 100.0 15 15
E 1937.854981274 0.0 100.0 100.0 15 15
H 1937.859034792 1.0 100.0 100.0 15 15
E 1937.913783906 0.0 100.0 100.0 15 15
H 1937.917727034 1.0 100.0 100.0 15 15
E 1937.962899238 0.0 100.0 100.0 15 15
H 1937.966961450 1.0 100.0 100.0 15 15
E 1938.041588862 0.0 100.0 100.0 15 15
H 1938.045442432 1.0 100.0 100.0 15 15
E 1938.090591018 0.0 100.0 100.0 15 15
H 1938.094442866 1.0 100.0 100.0 15 15
E 1938.139593300 0.0 100.0 100.0 15 15
H 1938.143645446 1.0 100.0 100.0 15 15
E 1938.188708702 0.0 100.0 100.0 15 15
E 1938.913828692 0.0 100.0 100.0 15 20
H 1938.917881930 1.0 100.0 100.0 15 20
E 1938.972631478 0.0 100.0 100.0 15 20
H 1938.976571512 1.0 100.0 100.0 15 20
E 1939.041746810 0.0 100.0 100.0 15 20
H 1939.045723440 1.0 100.0 100.0 15 20
E 1939.100436350 0.0 100.0 100.0 15 20
H 1939.104376986 1.0 100.0 100.0 15 20
E 1939.159238870 0.0 100.0 100.0 15 20
H 1939.163181214 1.0 100.0 100.0 15 20
E 1939.208241152 0.0 100.0 100.0 15 20
H 1939.212293494 1.0 100.0 100.0 15 20
E 1939.257356582 0.0 100.0 100.0 15 20
H 1939.261299472 1.0 100.0 100.0 15 20
E 1939.316046164 0.0 100.0 100.0 15 20
H 1939.320107200 1.0 100.0 100.0 15 20
E 1939.365048404 0.0 100.0 100.0 15 20
H 1939.368986366 1.0 100.0 100.0 15 20
E 1939.414050672 0.0 100.0 100.0 15 20
H 1939.417985092 1.0 100.0 100.0 15 20
E 1939.463166116 0.0 100.0 100.0 15 20
H 1939.467221202 1.0 100.0 100.0 15 20
E 1939.521855460 0.0 100.0 100.0 15 20
H 1939.525797496 1.0 100.0 100.0 15 20
E 1939.570857686 0.0 100.0 100.0 15 20
H 1939.574924042 1.0 100.0 100.0 15 20
E 1939.619860052 0.0 100.0 100.0 15 20
H 1939.623798644 1.0 100.0 100.0 15 20
E 1939.669529028 0.0 100.0 100.0 15 20
H 1939.673467802 1.0 100.0 100.0 15 20
E 1939.727664966 0.0 100.0 100.0 15 20
H 1939.731719100 1.0 100.0 100.0 15 20
E 1939.786467654 0.0 100.0 100.0 15 20
H 1939.790406316 1.0 100.0 100.0 15 20
E 1939.835469866 0.0 100.0 100.0 15 20
H 1939.839533492 1.0 100.0 100.0 15 20
E 1939.884585562 0.0 100.0 100.0 15 20
E 1940.678707470 0.0 100.0 100.0 15 25
H 1940.682649282 1.0 100.0 100.0 15 25
E 1940.727823082 0.0 100.0 100.0 15 25
H 1940.731764698 1.0 100.0 100.0 15 25
