device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2115.738725708 0.0 14.0 16.0 50 50 1732 1757
H 2115.742517034 98.0 100.0 14.0 50 50 1732 1757
E 2115.787841474 0.0 14.0 15.0 50 50 1731 1757
H 2115.791432698 98.0 100.0 14.0 50 50 1731 1757
E 2115.846530594 0.0 14.0 15.0 50 50 1732 1757
H 2115.850121958 98.0 100.0 14.0 50 50 1731 1757
E 2115.895532876 0.0 14.0 15.0 50 50 1732 1757
H 2115.899124352 98.0 100.0 14.0 50 50 1732 1757
E 2115.944535270 0.0 14.0 15.0 50 50 1732 1757
H 2115.948126550 98.0 100.0 14.0 50 50 1731 1757
E 2116.013650910 0.0 14.0 15.0 50 50 1732 1757
H 2116.017352062 98.0 100.0 14.0 50 50 1731 1757
E 2116.072340072 0.0 14.0 15.0 50 50 1731 1757
H 2116.075841584 98.0 100.0 14.0 50 50 1731 1757
E 2116.121342354 0.0 14.0 16.0 50 50 1731 1757
H 2116.124933802 98.0 100.0 14.0 50 50 1732 1757
E 2116.170344496 0.0 14.0 16.0 50 50 1731 1757
H 2116.173932178 98.0 100.0 14.0 50 50 1731 1757
E 2116.219460402 0.0 14.0 16.0 50 50 1731 1757
H 2116.223047482 98.0 100.0 14.0 50 50 1732 1757
E 2116.278149438 0.0 14.0 15.0 50 50 1731 1757
H 2116.281940596 98.0 100.0 13.0 50 50 1731 1757
E 2116.327151636 0.0 14.0 15.0 50 50 1732 1757
H 2116.330743434 98.0 100.0 13.0 50 50 1732 1757
E 2116.376154044 0.0 13.0 14.0 50 50 1731 1757
H 2116.379744596 98.0 100.0 13.0 50 50 1732 1757
E 2116.425269936 0.0 13.0 14.0 50 50 1732 1757
H 2116.428861748 98.0 100.0 14.0 50 50 1732 1757
E 2116.483958846 0.0 14.0 14.0 50 50 1732 1757
H 2116.487550728 98.0 100.0 15.0 50 50 1732 1757
E 2116.532961002 0.0 14.0 15.0 50 50 1731 1757
H 2116.536752524 98.0 100.0 14.0 50 50 1731 1757
E 2116.581963592 0.0 14.0 15.0 50 50 1731 1757
H 2116.585554732 98.0 100.0 14.0 50 50 1732 1757
E 2116.631079302 0.0 14.0 15.0 50 50 1732 1757
H 2116.634668762 98.0 100.0 14.0 50 50 1731 1757
E 2116.689768380 0.0 14.0 16.0 50 50 1731 1757
H 2116.693359184 98.0 100.0 14.0 50 50 1732 1757
E 2116.738770522 0.0 15.0 16.0 50 50 1732 1757
H 2116.742359436 98.0 100.0 15.0 50 50 1732 1757
E 2116.787772804 0.0 15.0 15.0 50 50 1731 1757
H 2116.791564186 98.0 100.0 15.0 50 50 1731 1757
E 2116.836888542 0.0 14.0 16.0 50 50 1731 1757
H 2116.840479906 98.0 100.0 15.0 50 50 1731 1758
E 2116.895577830 0.0 14.0 16.0 50 50 1732 1757
H 2116.899168788 98.0 100.0 15.0 50 50 1731 1757
E 2116.944579888 0.0 15.0 16.0 50 50 1731 1757
H 2116.948168816 98.0 100.0 15.0 50 50 1732 1757
E 2117.013582254 0.0 15.0 16.0 50 50 1731 1757
H 2117.017084186 98.0 100.0 15.0 50 50 1732 1757
E 2117.063251370 0.0 15.0 16.0 50 50 1731 1757
H 2117.066953306 98.0 100.0 16.0 50 50 1731 1757
E 2117.121386916 0.0 15.0 17.0 50 50 1731 1757
H 2117.124978210 98.0 100.0 17.0 50 50 1731 1757
E 2117.170389254 0.0 15.0 17.0 50 50 1732 1757
H 2117.173979624 98.0 100.0 17.0 50 50 1731 1757
E 2117.219391494 0.0 15.0 17.0 50 50 1732 1757
H 2117.222983530 98.0 100.0 17.0 50 50 1731 1757
E 2117.268507330 0.0 14.0 17.0 50 50 1731 1757
H 2117.272098190 98.0 100.0 17.0 50 50 1732 1757
E 2117.327196590 0.0 14.0 17.0 50 50 1732 1757
H 2117.330987734 98.0 100.0 17.0 50 50 1731 1757
E 2117.376198830 0.0 15.0 17.0 50 50 1732 1757
H 2117.379789494 98.0 100.0 17.0 50 50 1732 1757
E 2117.425200832 0.0 15.0 17.0 50 50 1732 1757
H 2117.428791370 98.0 100.0 17.0 50 50 1732 1757
E 2117.474316738 0.0 15.0 17.0 50 50 1732 1757
H 2117.477907990 98.0 100.0 16.0 50 50 1732 1757
E 2117.533005830 0.0 15.0 16.0 50 50 1788 1757
H 2117.536595430 98.0 100.0 16.0 50 50 1783 1757
E 2117.582008238 0.0 14.0 16.0 50 50 1774 1757
H 2117.585798696 98.0 100.0 15.0 50 50 1770 1757
E 2117.631010142 0.0 15.0 16.0 50 50 1766 1757
H 2117.634600176 98.0 100.0 15.0 50 50 1765 1757
E 2117.680126356 0.0 15.0 17.0 50 50 1767 1757
H 2117.683716740 98.0 100.0 16.0 50 50 1768 1757
E 2117.738815322 0.0 14.0 16.0 50 50 1762 1757
H 2117.742407568 98.0 100.0 16.0 50 50 1759 1757
E 2117.787817478 0.0 14.0 16.0 50 50 1759 1757
H 2117.791408982 98.0 100.0 16.0 50 50 1756 1757
E 2117.836819970 0.0 14.0 15.0 50 50 1755 1757
H 2117.840611030 98.0 100.0 16.0 50 50 1755 1757
E 2117.885935484 0.0 14.0 16.0 50 50 1755 1757
H 2117.889526078 98.0 100.0 15.0 50 50 1755 1757
E 2117.944624772 0.0 14.0 16.0 50 50 1754 1757
H 2117.948213588 98.0 100.0 15.0 50 50 1752 1757
E 2118.013626830 0.0 13.0 16.0 50 50 1752 1757
H 2118.017128692 98.0 100.0 15.0 50 50 1755 1757
E 2118.062629126 0.0 13.0 16.0 50 50 1756 1757
H 2118.066130960 98.0 100.0 15.0 50 50 1757 1757
E 2118.111744864 0.0 13.0 16.0 50 50 1757 1757
H 2118.115536302 98.0 100.0 15.0 50 50 1757 1757
E 2118.170433956 0.0 14.0 16.0 50 50 1759 1757
H 2118.174024228 98.0 100.0 15.0 50 50 1759 1757
E 2118.219436266 0.0 13.0 16.0 50 50 1759 1757
H 2118.223027364 98.0 100.0 15.0 50 50 1758 1757
E 2118.268438562 0.0 13.0 16.0 50 50 1759 1757
H 2118.272029968 98.0 100.0 16.0 50 50 1759 1757
E 2118.317554398 0.0 13.0 17.0 50 50 1759 1757
H 2118.321145860 98.0 100.0 16.0 50 50 1761 1757
E 2118.376243406 0.0 13.0 17.0 50 50 1766 1757
H 2118.380032128 98.0 100.0 16.0 50 50 1772 1757
E 2118.425245772 0.0 13.0 17.0 50 50 1776 1757
H 2118.428836870 98.0 100.0 17.0 50 50 1784 1757
E 2118.474247928 0.0 13.0 16.0 50 50 1791 1757
H 2118.477838536 98.0 100.0 17.0 50 50 1799 1757
E 2118.523363904 0.0 13.0 16.0 50 50 1804 1757
H 2118.526955240 98.0 100.0 17.0 50 50 1815 1757
E 2118.582052898 0.0 14.0 16.0 50 50 1823 1757
H 2118.585643394 98.0 100.0 18.0 50 50 1830 1757
E 2118.631054914 0.0 14.0 16.0 50 50 1833 1757
H 2118.634842936 98.0 100.0 18.0 50 50 1834 1757
E 2118.680057210 0.0 14.0 17.0 50 50 1833 1757
H 2118.683644696 98.0 100.0 19.0 50 50 1823 1757
E 2118.729173144 0.0 14.0 16.0 50 50 1817 1757
H 2118.732764788 98.0 100.0 19.0 50 50 1815 1757
E 2118.787862166 0.0 13.0 16.0 50 50 1810 1757
H 2118.791454076 98.0 100.0 18.0 50 50 1813 1757
E 2118.836864462 0.0 14.0 16.0 50 50 1817 1757
H 2118.840455868 98.0 100.0 18.0 50 50 1819 1757
E 2118.885866828 0.0 14.0 16.0 50 50 1821 1757
H 2118.889658588 98.0 99.0 18.0 50 50 1823 1757
E 2118.934982426 0.0 13.0 16.0 50 50 1823 1757
H 2118.938574280 98.0 88.0 18.0 50 50 1827 1757
E 2119.013671658 0.0 13.0 15.0 50 50 1830 1757
H 2119.017173758 98.0 98.0 18.0 50 50 1830 1757
E 2119.062674024 0.0 13.0 15.0 50 50 1837 1757
H 2119.066376198 98.0 100.0 18.0 50 50 1840 1757
E 2119.111676278 0.0 13.0 15.0 50 50 1843 1757
H 2119.115264856 98.0 100.0 18.0 50 50 1846 1757
E 2119.161345296 0.0 13.0 15.0 50 50 1847 1757
H 2119.164936548 98.0 100.0 19.0 50 50 1849 1757
E 2119.219481066 0.0 13.0 15.0 50 50 1850 1757
H 2119.223072150 98.0 100.0 19.0 50 50 1849 1757
E 2119.268483264 0.0 13.0 15.0 50 50 1850 1757
H 2119.272074572 98.0 100.0 19.0 50 50 1850 1757
E 2119.317485462 0.0 13.0 16.0 50 50 1851 1757
H 2119.321276522 98.0 100.0 19.0 50 50 1851 1757
E 2119.366601508 0.0 13.0 16.0 50 50 1850 1757
H 2119.370189554 98.0 100.0 19.0 50 50 1843 1757
E 2119.425290390 0.0 12.0 16.0 50 50 1836 1757
H 2119.428878170 98.0 100.0 19.0 50 50 1834 1757
E 2119.474292630 0.0 12.0 16.0 50 50 1835 1757
H 2119.477883714 98.0 100.0 19.0 50 50 1838 1757
E 2119.523295010 0.0 12.0 16.0 50 50 1842 1757
H 2119.526885156 98.0 100.0 19.0 50 50 1844 1757
E 2119.572410748 0.0 13.0 16.0 50 50 1844 1757
H 2119.576201962 98.0 100.0 19.0 50 50 1844 1757
E 2119.631099798 0.0 13.0 16.0 50 50 1840 1757
H 2119.634690308 98.0 100.0 19.0 50 50 1842 1757
E 2119.680102122 0.0 13.0 16.0 50 50 1842 1757
H 2119.683692212 98.0 100.0 20.0 50 50 1847 1757
E 2119.729104250 0.0 13.0 16.0 50 50 1850 1757
H 2119.732694900 98.0 100.0 20.0 50 50 1856 1757
E 2119.778220422 0.0 13.0 16.0 50 50 1861 1757
H 2119.781808902 98.0 100.0 21.0 50 50 1860 1757
E 2119.836909290 0.0 14.0 17.0 50 50 1863 1757
H 2119.840699818 98.0 100.0 21.0 50 50 1864 1757
E 2119.885911488 0.0 14.0 16.0 50 50 1867 1757
