device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1339.815488996 8.0 17.0 5.0 50 50 1747 1761
H 1339.819048188 23.0 27.0 14.0 50 50 1747 1758
E 1339.864491166 8.0 17.0 5.0 50 50 1747 1760
H 1339.867907194 23.0 27.0 21.0 50 50 1747 1760
E 1339.913493406 8.0 16.0 5.0 50 50 1747 1761
H 1339.917037366 23.0 27.0 32.0 50 50 1747 1761
E 1339.962607954 8.0 16.0 5.0 50 50 1747 1762
H 1339.966023338 23.0 27.0 41.0 50 50 1745 1762
E 1340.041298362 8.0 17.0 5.0 50 50 1745 1762
H 1340.044624286 23.0 28.0 47.0 50 50 1747 1763
E 1340.090300518 8.0 17.0 5.0 50 50 1749 1760
H 1340.093765672 23.0 29.0 47.0 50 50 1752 1758
E 1340.139302744 8.0 17.0 5.0 50 50 1750 1758
H 1340.142717470 23.0 29.0 46.0 50 50 1754 1760
E 1340.188417334 8.0 18.0 6.0 50 50 1757 1758
H 1340.191961392 23.0 29.0 44.0 50 50 1759 1758
E 1340.247107868 8.0 19.0 6.0 50 50 1759 1760
H 1340.250523168 23.0 31.0 45.0 50 50 1757 1760
E 1340.296110052 9.0 21.0 6.0 50 50 1763 1757
H 1340.299524358 23.0 32.0 47.0 50 50 1768 1758
E 1340.345112334 9.0 24.0 7.0 50 50 1787 1757
H 1340.348671302 23.0 36.0 46.0 50 50 1787 1758
E 1340.394226588 9.0 30.0 9.0 50 50 1794 1760
H 1340.397641524 23.0 43.0 46.0 50 50 1791 1758
E 1340.452917080 9.0 36.0 13.0 50 50 1790 1760
H 1340.456635970 23.0 51.0 48.0 50 50 1789 1761
E 1340.501919446 10.0 38.0 15.0 50 50 1795 1761
H 1340.505598730 23.0 53.0 51.0 50 50 1795 1762
E 1340.550921574 10.0 43.0 15.0 50 50 1805 1764
H 1340.554600620 23.0 60.0 52.0 50 50 1802 1764
E 1340.600036080 10.0 49.0 16.0 50 50 1805 1766
H 1340.603854076 23.0 69.0 53.0 50 50 1807 1767
E 1340.658726656 10.0 53.0 18.0 50 50 1804 1767
H 1340.662406206 23.0 83.0 53.0 50 50 1809 1768
E 1340.707728910 11.0 57.0 19.0 50 50 1810 1768
H 1340.711535328 23.0 95.0 52.0 50 50 1820 1768
E 1340.756731248 11.0 60.0 20.0 50 50 1821 1768
H 1340.760406332 23.0 100.0 51.0 50 50 1818 1770
E 1340.805846468 12.0 64.0 20.0 50 50 1819 1771
H 1340.809524464 23.0 100.0 48.0 50 50 1816 1770
E 1340.864535896 13.0 74.0 21.0 50 50 1810 1771
H 1340.868314496 25.0 100.0 47.0 50 50 1809 1770
E 1340.913538178 16.0 84.0 21.0 50 50 1806 1769
H 1340.917216916 27.0 100.0 47.0 50 50 1811 1769
E 1340.962540600 20.0 88.0 22.0 50 50 1813 1769
H 1340.966317688 29.0 100.0 47.0 50 50 1812 1771
E 1341.031655386 25.0 91.0 22.0 50 50 1812 1771
H 1341.035245532 30.0 100.0 52.0 50 50 1813 1770
E 1341.090345290 31.0 94.0 22.0 50 50 1812 1769
H 1341.093931670 30.0 100.0 63.0 50 50 1811 1770
E 1341.139347544 37.0 95.0 23.0 50 50 1809 1770
H 1341.143127768 30.0 100.0 75.0 50 50 1804 1770
E 1341.188349826 43.0 95.0 23.0 50 50 1802 1770
H 1341.192029936 30.0 100.0 82.0 50 50 1799 1770
E 1341.238336728 48.0 94.0 23.0 50 50 1801 1769
H 1341.242016264 30.0 100.0 88.0 50 50 1799 1768
E 1341.296154796 54.0 94.0 23.0 50 50 1794 1769
H 1341.299833030 30.0 100.0 97.0 50 50 1796 1769
E 1341.345157078 59.0 97.0 24.0 50 50 1799 1769
H 1341.348835900 29.0 100.0 100.0 50 50 1800 1769
E 1341.394159276 64.0 99.0 24.0 50 50 1802 1768
H 1341.397940186 29.0 100.0 100.0 50 50 1805 1769
E 1341.443274188 69.0 97.0 24.0 50 50 1805 1770
H 1341.446953374 29.0 100.0 100.0 50 50 1804 1770
E 1341.501964190 75.0 94.0 24.0 50 50 1802 1770
H 1341.505770174 29.0 100.0 100.0 50 50 1801 1770
E 1341.550966360 80.0 92.0 24.0 50 50 1801 1770
H 1341.554644426 29.0 100.0 100.0 50 50 1801 1770
E 1341.599968726 84.0 95.0 24.0 50 50 1798 1770
H 1341.603648640 29.0 100.0 100.0 50 50 1802 1770
E 1341.649083596 88.0 100.0 25.0 50 50 1804 1770
H 1341.653039632 29.0 100.0 100.0 50 50 1804 1770
E 1341.707773808 94.0 100.0 27.0 50 50 1804 1770
H 1341.711628610 28.0 100.0 100.0 50 50 1804 1770
E 1341.756775908 98.0 100.0 28.0 50 50 1804 1769
H 1341.760758348 28.0 100.0 100.0 50 50 1802 1770
E 1341.805778162 101.0 100.0 29.0 50 50 1803 1770
H 1341.809720646 28.0 100.0 100.0 50 50 1803 1770
E 1341.864693508 105.0 100.0 29.0 50 50 1803 1769
H 1341.868637000 28.0 100.0 100.0 50 50 1802 1770
E 1341.923383538 108.0 100.0 30.0 50 50 1803 1770
H 1341.927428292 28.0 100.0 95.0 50 50 1802 1770
E 1341.972385638 111.0 100.0 32.0 50 50 1803 1770
H 1341.976329690 28.0 100.0 91.0 50 50 1802 1770
E 1342.041387878 113.0 100.0 35.0 50 50 1802 1770
H 1342.045385844 28.0 100.0 87.0 50 50 1801 1770
E 1342.090502832 115.0 100.0 37.0 50 50 1802 1770
H 1342.094356220 28.0 100.0 82.0 50 50 1802 1771
E 1342.149192974 117.0 100.0 37.0 50 50 1802 1771
H 1342.153136704 28.0 100.0 77.0 50 50 1802 1772
E 1342.198195186 118.0 100.0 36.0 50 50 1801 1771
H 1342.202241032 28.0 100.0 72.0 50 50 1801 1771
E 1342.247197216 119.0 100.0 35.0 50 50 1800 1771
H 1342.251141702 28.0 100.0 69.0 50 50 1800 1770
E 1342.296312198 120.0 100.0 36.0 50 50 1798 1771
H 1342.300384630 28.0 100.0 67.0 50 50 1800 1770
E 1342.355002494 120.0 100.0 37.0 50 50 1801 1771
H 1342.359045708 28.0 100.0 65.0 50 50 1801 1770
E 1342.404004580 120.0 100.0 35.0 50 50 1802 1770
H 1342.407943620 28.0 100.0 65.0 50 50 1803 1769
E 1342.453006792 120.0 100.0 33.0 50 50 1804 1770
H 1342.457078188 28.0 100.0 63.0 50 50 1803 1770
E 1342.502121648 120.0 100.0 32.0 50 50 1804 1769
H 1342.506064832 28.0 100.0 59.0 50 50 1805 1770
E 1342.560811622 120.0 100.0 32.0 50 50 1805 1770
H 1342.564750816 28.0 100.0 55.0 50 50 1805 1769
E 1342.609814044 120.0 100.0 33.0 50 50 1805 1770
H 1342.613856474 28.0 100.0 53.0 50 50 1805 1769
E 1342.658816312 120.0 100.0 34.0 50 50 1806 1770
H 1342.662760770 28.0 100.0 49.0 50 50 1806 1769
E 1342.707931154 120.0 100.0 33.0 50 50 1806 1769
H 1342.711973472 29.0 100.0 46.0 50 50 1806 1769
E 1342.766621072 121.0 100.0 31.0 50 50 1806 1769
H 1342.770665728 31.0 100.0 41.0 50 50 1807 1769
E 1342.815623620 121.0 100.0 30.0 50 50 1807 1769
H 1342.819566748 33.0 100.0 39.0 50 50 1807 1769
E 1342.864625510 121.0 100.0 30.0 50 50 1808 1768
H 1342.868670194 36.0 100.0 38.0 50 50 1808 1768
E 1342.913739596 121.0 100.0 28.0 50 50 1808 1769
H 1342.917683774 39.0 100.0 37.0 50 50 1808 1770
E 1342.972430494 121.0 100.0 27.0 50 50 1808 1769
H 1342.976373986 43.0 100.0 37.0 50 50 1808 1769
E 1343.041432776 121.0 100.0 27.0 50 50 1808 1769
H 1343.045388126 45.0 100.0 37.0 50 50 1808 1769
E 1343.090435086 121.0 100.0 26.0 50 50 1809 1770
H 1343.094288684 48.0 98.0 34.0 50 50 1809 1770
E 1343.139548780 121.0 100.0 24.0 50 50 1809 1770
H 1343.143593660 51.0 95.0 32.0 50 50 1809 1770
E 1343.198239916 121.0 100.0 23.0 50 50 1809 1769
H 1343.202284544 55.0 96.0 30.0 50 50 1810 1770
E 1343.247242156 121.0 100.0 23.0 50 50 1809 1770
H 1343.251186026 58.0 96.0 29.0 50 50 1809 1770
E 1343.296244270 121.0 100.0 23.0 50 50 1808 1770
H 1343.300289038 62.0 93.0 28.0 50 50 1809 1770
E 1343.346105830 121.0 100.0 22.0 50 50 1809 1771
H 1343.350149632 65.0 90.0 26.0 50 50 1809 1771
E 1343.404049240 121.0 100.0 21.0 50 50 1809 1771
H 1343.407990674 69.0 86.0 25.0 50 50 1810 1771
E 1343.453051522 121.0 100.0 20.0 50 50 1809 1771
H 1343.457095212 72.0 82.0 25.0 50 50 1810 1770
E 1343.502053818 121.0 100.0 19.0 50 50 1811 1769
H 1343.505995798 75.0 81.0 24.0 50 50 1811 1769
E 1343.551169136 121.0 100.0 19.0 50 50 1812 1771
H 1343.555214072 77.0 78.0 24.0 50 50 1811 1771
E 1343.609858662 121.0 100.0 19.0 50 50 1810 1770
H 1343.613901848 78.0 73.0 23.0 50 50 1810 1771
E 1343.658860902 121.0 100.0 18.0 50 50 1810 1771
H 1343.662803694 78.0 71.0 22.0 50 50 1810 1772
E 1343.707863226 121.0 98.0 18.0 50 50 1808 1772
H 1343.711753168 78.0 69.0 22.0 50 50 1808 1772
E 1343.756978502 121.0 95.0 17.0 50 50 1807 1772
