device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1993.233542498 0.0 14.0 16.0 50 50 1732 1757
H 1993.237442800 98.0 100.0 15.0 50 50 1732 1757
E 1993.282575244 0.0 14.0 16.0 50 50 1731 1757
H 1993.286350596 98.0 100.0 15.0 50 50 1731 1757
E 1993.341373172 0.0 15.0 16.0 50 50 1731 1757
H 1993.345153228 98.0 100.0 15.0 50 50 1732 1757
E 1993.390263986 0.0 15.0 16.0 50 50 1732 1757
H 1993.394251564 98.0 100.0 15.0 50 50 1732 1757
E 1993.439266870 0.0 15.0 16.0 50 50 1731 1757
H 1993.442858626 98.0 100.0 15.0 50 50 1731 1757
E 1993.498187928 0.0 15.0 16.0 50 50 1732 1757
H 1993.502059642 98.0 100.0 14.0 50 50 1732 1757
E 1993.556985394 0.0 15.0 15.0 50 50 1731 1757
H 1993.560772506 98.0 100.0 14.0 50 50 1731 1757
E 1993.605875746 0.0 16.0 15.0 50 50 1731 1757
H 1993.609773584 98.0 100.0 14.0 50 50 1731 1757
E 1993.664678560 0.0 16.0 15.0 50 50 1731 1757
H 1993.668273550 98.0 100.0 14.0 50 50 1732 1757
E 1993.723596832 0.0 15.0 15.0 50 50 1732 1757
H 1993.727380626 98.0 100.0 14.0 50 50 1731 1757
E 1993.782285924 0.0 15.0 15.0 50 50 1731 1757
H 1993.785881810 98.0 100.0 14.0 50 50 1731 1757
E 1993.841087926 0.0 16.0 16.0 50 50 1732 1757
H 1993.844682006 98.0 100.0 14.0 50 50 1731 1757
E 1993.899892616 0.0 16.0 16.0 50 50 1731 1757
H 1993.903488054 98.0 91.0 14.0 50 50 1731 1757
E 1993.949013352 0.0 16.0 15.0 50 50 1732 1757
H 1993.952795368 98.0 100.0 14.0 50 50 1732 1757
E 1994.027811966 0.0 15.0 15.0 50 50 1731 1757
H 1994.031318406 98.0 100.0 14.0 50 50 1732 1757
E 1994.076813310 0.0 15.0 15.0 50 50 1732 1757
H 1994.080318616 98.0 100.0 14.0 50 50 1732 1757
E 1994.125817132 0.0 15.0 15.0 50 50 1732 1757
H 1994.129604510 98.0 100.0 14.0 50 50 1732 1757
E 1994.185179120 0.0 14.0 15.0 50 50 1731 1757
H 1994.188882890 98.0 100.0 14.0 50 50 1731 1757
E 1994.243311250 0.0 14.0 15.0 50 50 1732 1757
H 1994.247187934 98.0 100.0 15.0 50 50 1731 1757
E 1994.292313896 0.0 14.0 14.0 50 50 1731 1757
H 1994.296189558 98.0 100.0 15.0 50 50 1732 1757
E 1994.341429228 0.0 14.0 14.0 50 50 1732 1757
H 1994.345210334 98.0 100.0 15.0 50 50 1731 1757
E 1994.390437222 0.0 14.0 15.0 50 50 1732 1757
H 1994.394212462 98.0 100.0 15.0 50 50 1731 1757
E 1994.449123080 0.0 14.0 15.0 50 50 1732 1757
H 1994.452997524 98.0 97.0 15.0 50 50 1732 1757
E 1994.498126832 0.0 14.0 15.0 50 50 1731 1757
H 1994.502003320 98.0 98.0 15.0 50 50 1731 1757
E 1994.547125768 0.0 14.0 16.0 50 50 1731 1757
H 1994.551000744 98.0 98.0 15.0 50 50 1731 1757
E 1994.596249318 0.0 14.0 16.0 50 50 1731 1757
H 1994.600026042 98.0 96.0 15.0 50 50 1732 1757
E 1994.655046070 0.0 13.0 16.0 50 50 1731 1757
H 1994.658824040 98.0 88.0 14.0 50 50 1731 1757
E 1994.703937906 0.0 13.0 16.0 50 50 1732 1757
