device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
H 7822.620229806 0.0 22.0 15.0 10 10
E 7822.665578046 123.0 40.0 32.0 10 10
H 7822.669468716 0.0 22.0 15.0 10 10
E 7822.724267222 123.0 40.0 32.0 10 10
H 7822.728034328 0.0 22.0 15.0 10 10
E 7822.773269700 123.0 40.0 31.0 10 10
H 7822.777036008 0.0 22.0 15.0 10 10
E 7822.822271800 124.0 41.0 32.0 10 10
H 7822.826151466 0.0 21.0 15.0 10 10
E 7822.871387440 123.0 41.0 32.0 10 10
H 7822.875154280 0.0 21.0 15.0 10 10
E 7822.930076602 123.0 41.0 33.0 10 10
H 7822.933965816 0.0 21.0 14.0 10 10
E 7822.979079024 123.0 42.0 34.0 10 10
H 7823.002845794 0.0 21.0 15.0 10 10
E 7823.048081250 123.0 42.0 34.0 10 10
H 7823.051757818 0.0 21.0 15.0 10 10
E 7823.097196806 123.0 41.0 34.0 10 10
H 7823.100984996 0.0 21.0 15.0 10 10
E 7823.155886206 123.0 41.0 33.0 10 10
H 7823.159652906 0.0 21.0 15.0 10 10
E 7823.204888376 123.0 42.0 33.0 10 10
H 7823.208777968 0.0 21.0 15.0 10 10
E 7823.253890742 123.0 41.0 33.0 10 10
H 7823.257658058 0.0 20.0 15.0 10 10
E 7823.303006256 123.0 42.0 33.0 10 10
H 7823.306770926 0.0 20.0 14.0 10 10
E 7823.361695670 123.0 42.0 33.0 10 10
H 7823.365575476 0.0 21.0 14.0 10 10
E 7823.410697686 123.0 42.0 33.0 10 10
H 7823.414464050 0.0 21.0 14.0 10 10
E 7823.459700094 123.0 42.0 33.0 10 10
H 7823.463589518 0.0 21.0 14.0 10 10
E 7823.508815552 123.0 42.0 33.0 10 10
H 7823.512581762 0.0 21.0 14.0 10 10
E 7823.567504910 123.0 42.0 33.0 10 10
H 7823.571270602 0.0 20.0 15.0 10 10
E 7823.616507360 123.0 41.0 33.0 10 10
H 7823.620386606 0.0 20.0 15.0 10 10
E 7823.665509460 123.0 41.0 32.0 10 10
H 7823.669275838 0.0 20.0 15.0 10 10
E 7823.714625198 124.0 42.0 32.0 10 10
H 7823.718516442 0.0 21.0 15.0 10 10
E 7823.773314178 123.0 41.0 32.0 10 10
H 7823.777081480 0.0 20.0 15.0 10 10
E 7823.822316642 123.0 41.0 33.0 10 10
H 7823.826083706 0.0 21.0 15.0 10 10
E 7823.871318868 123.0 41.0 33.0 10 10
H 7823.875199486 0.0 21.0 14.0 10 10
E 7823.920434592 123.0 41.0 34.0 10 10
H 7823.924200704 0.0 21.0 14.0 10 10
E 7823.979123726 123.0 41.0 34.0 10 10
H 7824.003015012 0.0 21.0 14.0 10 10
E 7824.048126036 123.0 42.0 34.0 10 10
H 7824.051803178 0.0 21.0 14.0 10 10
E 7824.097128234 123.0 43.0 34.0 10 10
H 7824.100806104 0.0 21.0 14.0 10 10
E 7824.147106778 123.0 43.0 34.0 10 10
H 7824.150997420 0.0 21.0 15.0 10 10
E 7824.204933064 123.0 42.0 34.0 10 10
H 7824.208698266 0.0 22.0 15.0 10 10
E 7824.253935388 123.0 42.0 33.0 10 10
H 7824.257826184 0.0 22.0 15.0 10 10
E 7824.302937768 123.0 42.0 33.0 10 10
H 7824.306814998 0.0 21.0 15.0 10 10
E 7824.352053436 123.0 42.0 33.0 10 10
H 7824.355819758 0.0 21.0 14.0 10 10
E 7824.410742486 123.0 43.0 33.0 10 10
H 7824.414508500 0.0 21.0 14.0 10 10
E 7824.459744768 123.0 43.0 33.0 10 10
H 7824.463512042 0.0 21.0 14.0 10 10
E 7824.508747008 124.0 42.0 32.0 10 10
H 7824.512611470 0.0 21.0 14.0 10 10
E 7824.557862816 124.0 43.0 32.0 10 10
H 7824.561744008 0.0 21.0 14.0 10 10
E 7824.616551978 125.0 43.0 32.0 10 10
H 7824.620319476 0.0 21.0 14.0 10 10
E 7824.665554288 125.0 42.0 32.0 10 10
H 7824.669316788 0.0 21.0 14.0 10 10
E 7824.714556402 126.0 42.0 33.0 10 10
H 7824.718323620 0.0 21.0 15.0 10 10
E 7824.763672000 126.0 43.0 39.0 10 10
H 7824.767561480 0.0 21.0 15.0 10 10
E 7824.822361386 126.0 44.0 44.0 10 10
H 7824.826242382 0.0 21.0 15.0 10 10
E 7824.871363528 125.0 43.0 41.0 10 10
H 7824.875131110 0.0 20.0 14.0 10 10
E 7824.920365796 125.0 42.0 40.0 10 10
H 7824.924132342 0.0 20.0 14.0 10 10
E 7824.969481408 125.0 41.0 39.0 10 10
H 7824.973248150 0.0 20.0 14.0 10 10
E 7825.048170906 125.0 41.0 37.0 10 10
H 7825.051976022 0.0 20.0 14.0 10 10
E 7825.097173062 125.0 40.0 36.0 10 10
H 7825.100962876 0.0 20.0 14.0 10 10
E 7825.146175134 125.0 39.0 35.0 10 10
H 7825.149942352 0.0 20.0 14.0 10 10
E 7825.195290858 125.0 39.0 35.0 10 10
H 7825.199057754 0.0 20.0 14.0 10 10
E 7825.253980258 125.0 40.0 34.0 10 10
H 7825.257747686 0.0 20.0 14.0 10 10
E 7825.302982260 125.0 39.0 34.0 10 10
H 7825.306876234 0.0 20.0 14.0 10 10
E 7825.351984878 125.0 38.0 34.0 10 10
H 7825.355865146 0.0 20.0 14.0 10 10
E 7825.401100308 125.0 38.0 34.0 10 10
H 7825.404865510 0.0 21.0 14.0 10 10
E 7825.459789638 125.0 38.0 34.0 10 10
H 7825.463556954 0.0 22.0 14.0 10 10
E 7825.508791836 125.0 38.0 34.0 10 10
H 7825.512558158 0.0 22.0 14.0 10 10
E 7825.557794076 125.0 38.0 33.0 10 10
H 7825.561689772 0.0 22.0 14.0 10 10
E 7825.606909800 125.0 38.0 33.0 10 10
H 7825.610788584 0.0 21.0 14.0 10 10
E 7825.665599032 125.0 38.0 33.0 10 10
H 7825.669365774 0.0 21.0 14.0 10 10
E 7825.714601230 125.0 38.0 33.0 10 10
H 7825.718367524 0.0 20.0 14.0 10 10
E 7825.763603484 125.0 38.0 32.0 10 10
H 7825.767370282 0.0 20.0 13.0 10 10
E 7825.812719026 125.0 39.0 31.0 10 10
H 7825.816613574 0.0 20.0 14.0 10 10
E 7825.871408538 125.0 39.0 31.0 10 10
H 7825.875289632 0.0 20.0 14.0 10 10
E 7825.920410736 125.0 40.0 31.0 10 10
H 7825.924177156 0.0 19.0 14.0 10 10
E 7825.969412892 125.0 40.0 31.0 10 10
H 7825.973180250 0.0 19.0 14.0 10 10
E 7826.038528392 125.0 40.0 31.0 10 10
H 7826.042206780 0.0 19.0 14.0 10 10
E 7826.097217764 125.0 39.0 30.0 10 10
H 7826.101024168 0.0 19.0 14.0 10 10
E 7826.146220046 125.0 39.0 30.0 10 10
H 7826.150098914 0.0 19.0 14.0 10 10
E 7826.195222272 125.0 39.0 30.0 10 10
H 7826.198989308 0.0 19.0 14.0 10 10
E 7826.245088046 125.0 39.0 30.0 10 10
E 7826.518636972 125.0 38.0 31.0 10 15
H 7826.522404092 0.0 21.0 14.0 10 15
E 7826.567639408 125.0 38.0 30.0 10 15
H 7826.571519676 0.0 20.0 14.0 10 15
E 7826.616641536 125.0 38.0 30.0 10 15
H 7826.620537638 0.0 20.0 14.0 10 15
E 7826.665757218 125.0 38.0 30.0 10 15
H 7826.669524870 0.0 20.0 14.0 10 15
E 7826.724446520 125.0 38.0 30.0 10 15
H 7826.728213332 0.0 20.0 14.0 10 15
E 7826.773448620 125.0 39.0 30.0 10 15
H 7826.777215838 0.0 20.0 14.0 10 15
E 7826.822450916 125.0 38.0 30.0 10 15
H 7826.826331142 0.0 20.0 14.0 10 15
E 7826.871566346 125.0 38.0 30.0 10 15
H 7826.875462196 0.0 20.0 14.0 10 15
E 7826.930255802 125.0 38.0 30.0 10 15
H 7826.934021550 0.0 20.0 14.0 10 15
E 7826.979258154 125.0 39.0 30.0 10 15
H 7827.003025694 0.0 19.0 13.0 10 15
E 7827.048260520 125.0 39.0 30.0 10 15
H 7827.051936934 0.0 19.0 13.0 10 15
E 7827.097375908 125.0 38.0 30.0 10 15
H 7827.101166730 0.0 19.0 14.0 10 15
E 7827.156065308 125.0 38.0 30.0 10 15
H 7827.159959716 0.0 19.0 14.0 10 15
E 7827.205067464 125.0 37.0 30.0 10 15
H 7827.208832526 0.0 19.0 14.0 10 15
E 7827.254069830 125.0 37.0 30.0 10 15
H 7827.257836222 0.0 19.0 14.0 10 15
E 7827.303185372 125.0 38.0 30.0 10 15
H 7827.306951596 0.0 20.0 14.0 10 15
E 7827.361874520 125.0 38.0 31.0 10 15
H 7827.365754676 0.0 20.0 13.0 10 15
E 7827.410876970 125.0 38.0 31.0 10 15
H 7827.414771728 0.0 20.0 13.0 10 15
E 7827.459879112 125.0 38.0 31.0 10 15
H 7827.463645602 0.0 20.0 13.0 10 15
E 7827.508994766 125.0 38.0 31.0 10 15
H 7827.512761214 0.0 19.0 12.0 10 15
E 7827.567684068 125.0 38.0 31.0 10 15
H 7827.571451468 0.0 19.0 12.0 10 15
E 7827.616686252 125.0 38.0 31.0 10 15
H 7827.620566982 0.0 19.0 12.0 10 15
E 7827.665688450 125.0 38.0 30.0 10 15
H 7827.669583712 0.0 20.0 13.0 10 15
E 7827.714804216 125.0 38.0 31.0 10 15
H 7827.718571098 0.0 20.0 13.0 10 15
E 7827.773493588 125.0 37.0 31.0 10 15
H 7827.777261198 0.0 19.0 13.0 10 15
E 7827.822495744 125.0 37.0 31.0 10 15
H 7827.826263270 0.0 19.0 12.0 10 15
E 7827.871497900 125.0 38.0 31.0 10 15
H 7827.875377958 0.0 19.0 12.0 10 15
E 7827.920613540 125.0 38.0 31.0 10 15
H 7827.924508074 0.0 19.0 12.0 10 15
E 7827.979302954 125.0 38.0 31.0 10 15
H 7828.003071068 0.0 19.0 12.0 10 15
E 7828.048305166 125.0 38.0 31.0 10 15
H 7828.051983036 0.0 19.0 13.0 10 15
E 7828.097307448 125.0 39.0 31.0 10 15
H 7828.100985248 0.0 19.0 13.0 10 15
E 7828.146423060 125.0 39.0 31.0 10 15
H 7828.150302922 0.0 19.0 13.0 10 15
E 7828.205112390 125.0 39.0 31.0 10 15
H 7828.209007876 0.0 19.0 13.0 10 15
E 7828.254114616 125.0 39.0 31.0 10 15
H 7828.257882296 0.0 19.0 14.0 10 15
E 7828.303116912 125.0 39.0 31.0 10 15
H 7828.306883024 0.0 19.0 14.0 10 15
E 7828.352982504 125.0 39.0 31.0 10 15
H 7828.356974548 0.0 20.0 14.0 10 15
E 7828.410921714 125.0 39.0 31.0 10 15
H 7828.414687700 0.0 20.0 13.0 10 15
E 7828.459924150 125.0 39.0 31.0 10 15
H 7828.463933190 0.0 20.0 13.0 10 15
E 7828.508926180 125.0 39.0 31.0 10 15
H 7828.512692670 0.0 20.0 13.0 10 15
E 7828.558041876 125.0 38.0 31.0 10 15
H 7828.561808898 0.0 20.0 13.0 10 15
E 7828.616731080 125.0 38.0 31.0 10 15
H 7828.620497878 0.0 20.0 13.0 10 15
E 7828.665733306 125.0 39.0 31.0 10 15
H 7828.669500384 0.0 20.0 13.0 10 15
E 7828.714735560 125.0 39.0 30.0 10 15
H 7828.718613364 0.0 20.0 13.0 10 15
E 7828.763851032 125.0 39.0 30.0 10 15
H 7828.767618124 0.0 20.0 13.0 10 15
E 7828.822540446 125.0 39.0 30.0 10 15
H 7828.826435764 0.0 20.0 13.0 10 15
E 7828.871542714 125.0 39.0 31.0 10 15
H 7828.875310156 0.0 20.0 13.0 10 15
E 7828.920544926 125.0 39.0 31.0 10 15
H 7828.924311262 0.0 20.0 13.0 10 15
E 7828.969660608 125.0 39.0 32.0 10 15
H 7828.973541142 0.0 20.0 13.0 10 15
E 7829.048349798 125.0 39.0 32.0 10 15
H 7829.052027990 0.0 20.0 13.0 10 15
E 7829.097352094 125.0 39.0 33.0 10 15
H 7829.101157098 0.0 20.0 13.0 10 15
E 7829.146354488 125.0 39.0 32.0 10 15
H 7829.150122126 0.0 19.0 13.0 10 15
E 7829.195469904 125.0 39.0 32.0 10 15
H 7829.199236562 0.0 19.0 13.0 10 15
E 7829.254159290 125.0 39.0 32.0 10 15
H 7829.258039012 0.0 19.0 14.0 10 15
E 7829.303161642 125.0 39.0 32.0 10 15
H 7829.306928566 0.0 19.0 14.0 10 15
E 7829.352163938 125.0 39.0 32.0 10 15
H 7829.356059788 0.0 20.0 14.0 10 15
E 7829.401279452 125.0 39.0 32.0 10 15
H 7829.405045956 0.0 20.0 14.0 10 15
E 7829.459968726 125.0 39.0 33.0 10 15
H 7829.463736378 0.0 21.0 13.0 10 15
E 7829.508971022 125.0 39.0 33.0 10 15
H 7829.512850380 0.0 21.0 14.0 10 15
E 7829.557973304 125.0 39.0 33.0 10 15
H 7829.561740284 0.0 21.0 14.0 10 15
E 7829.607088846 125.0 38.0 33.0 10 15
H 7829.610979908 0.0 20.0 14.0 10 15
E 7829.665778386 125.0 38.0 33.0 10 15
H 7829.669543490 0.0 20.0 15.0 10 15
E 7829.714780430 125.0 38.0 32.0 10 15
H 7829.718546878 0.0 20.0 15.0 10 15
E 7829.763782670 125.0 38.0 32.0 10 15
H 7829.767663050 0.0 20.0 15.0 10 15
E 7829.812898310 125.0 38.0 32.0 10 15
H 7829.816662826 0.0 20.0 15.0 10 15
E 7829.871587598 125.0 37.0 31.0 10 15
H 7829.875483742 0.0 20.0 14.0 10 15
E 7829.920589838 125.0 37.0 31.0 10 15
H 7829.924355922 0.0 20.0 14.0 10 15
E 7829.969592036 125.0 38.0 32.0 10 15
H 7829.973358512 0.0 20.0 14.0 10 15
E 7830.038707494 125.0 38.0 32.0 10 15
H 7830.042497532 0.0 20.0 14.0 10 15
E 7830.097396992 125.0 39.0 32.0 10 15
H 7830.101075240 0.0 20.0 14.0 10 15
E 7830.146399274 125.0 39.0 32.0 10 15
H 7830.150294004 0.0 20.0 14.0 10 15
E 7830.195401542 125.0 39.0 32.0 10 15
H 7830.199167892 0.0 19.0 14.0 10 15
E 7830.244516930 125.0 38.0 31.0 10 15
H 7830.248283742 0.0 19.0 14.0 10 15
E 7830.303206316 125.0 38.0 31.0 10 15
H 7830.307085282 0.0 19.0 14.0 10 15
E 7830.352208472 125.0 38.0 32.0 10 15
H 7830.355975214 0.0 19.0 14.0 10 15
E 7830.401210712 125.0 38.0 31.0 10 15
H 7830.405105316 0.0 20.0 14.0 10 15
E 7830.451075884 125.0 39.0 31.0 10 15
H 7830.454955424 0.0 19.0 15.0 10 15
E 7830.509015724 125.0 39.0 30.0 10 15
H 7830.512781458 0.0 19.0 15.0 10 15
E 7830.558018090 125.0 38.0 30.0 10 15
H 7830.561912288 0.0 19.0 15.0 10 15
E 7830.607020162 125.0 38.0 30.0 10 15
H 7830.610784706 0.0 19.0 15.0 10 15
E 7830.656135844 125.0 38.0 30.0 10 15
H 7830.659902572 0.0 19.0 14.0 10 15
E 7830.714825258 125.0 38.0 30.0 10 15
H 7830.718705288 0.0 19.0 14.0 10 15
E 7830.763827232 125.0 38.0 30.0 10 15
H 7830.767594114 0.0 19.0 14.0 10 15
E 7830.812829738 125.0 38.0 30.0 10 15
H 7830.816722634 0.0 20.0 14.0 10 15
E 7830.861945126 125.0 38.0 30.0 10 15
H 7830.865712596 0.0 20.0 14.0 10 15
E 7830.920634652 125.0 39.0 30.0 10 15
H 7830.924400512 0.0 19.0 14.0 10 15
E 7830.969636864 125.0 39.0 31.0 10 15
H 7830.973517370 0.0 19.0 14.0 10 15
E 7831.038638880 125.0 39.0 31.0 10 15
H 7831.042316078 0.0 19.0 14.0 10 15
E 7831.087754520 125.0 39.0 32.0 10 15
H 7831.091559510 0.0 19.0 14.0 10 15
E 7831.146443850 125.0 39.0 32.0 10 15
H 7831.150209934 0.0 19.0 14.0 10 15
E 7831.195446230 125.0 39.0 32.0 10 15
H 7831.199212860 0.0 20.0 14.0 10 15
E 7831.244448540 125.0 39.0 32.0 10 15
H 7831.248328150 0.0 20.0 14.0 10 15
E 7831.293563928 125.0 40.0 32.0 10 15
H 7831.297330852 0.0 20.0 14.0 10 15
E 7831.352253384 125.0 40.0 31.0 10 15
H 7831.356148870 0.0 19.0 14.0 10 15
E 7831.401255666 125.0 41.0 31.0 10 15
H 7831.405021680 0.0 19.0 14.0 10 15
E 7831.450257864 125.0 40.0 31.0 10 15
H 7831.454023640 0.0 20.0 14.0 10 15
E 7831.499373546 125.0 40.0 31.0 10 15
H 7831.503254486 0.0 20.0 13.0 10 15
E 7831.558062834 125.0 40.0 32.0 10 15
H 7831.561828988 0.0 20.0 13.0 10 15
E 7831.607064990 125.0 40.0 32.0 10 15
H 7831.610957858 0.0 21.0 13.0 10 15
E 7831.656067314 125.0 40.0 32.0 10 15
H 7831.659833734 0.0 21.0 14.0 10 15
E 7831.705182954 125.0 40.0 32.0 10 15
H 7831.708948870 0.0 21.0 14.0 10 15
E 7831.763872228 125.0 40.0 32.0 10 15
H 7831.767752524 0.0 21.0 14.0 10 15
E 7831.812874510 125.0 39.0 32.0 10 15
H 7831.816640566 0.0 21.0 14.0 10 15
E 7831.861876624 125.0 39.0 32.0 10 15
H 7831.865771634 0.0 21.0 14.0 10 15
E 7831.910992180 125.0 39.0 32.0 10 15
H 7831.914757382 0.0 21.0 14.0 10 15
E 7831.969681510 125.0 39.0 32.0 10 15
H 7831.973447930 0.0 21.0 14.0 10 15
E 7832.038683792 125.0 38.0 32.0 10 15
H 7832.042472850 0.0 21.0 14.0 10 15
E 7832.087686102 125.0 39.0 32.0 10 15
H 7832.091362740 0.0 21.0 14.0 10 15
E 7832.136801588 125.0 38.0 31.0 10 15
H 7832.140697130 0.0 22.0 14.0 10 15
E 7832.195490918 125.0 38.0 31.0 10 15
H 7832.199257562 0.0 22.0 14.0 10 15
E 7832.244493186 125.0 38.0 31.0 10 15
H 7832.248258010 0.0 22.0 14.0 10 15
E 7832.293495524 125.0 37.0 30.0 10 15
H 7832.297376072 0.0 22.0 14.0 10 15
E 7832.342610954 125.0 37.0 30.0 10 15
H 7832.346378116 0.0 22.0 14.0 10 15
E 7832.401300284 125.0 37.0 30.0 10 15
H 7832.405194552 0.0 22.0 14.0 10 15
E 7832.450302594 125.0 37.0 30.0 10 15
H 7832.454068412 0.0 21.0 14.0 10 15
E 7832.499304750 125.0 37.0 30.0 10 15
H 7832.503071296 0.0 21.0 14.0 10 15
E 7832.549283252 125.0 36.0 30.0 10 15
H 7832.553179172 0.0 21.0 14.0 10 15
E 7832.607109748 125.0 35.0 30.0 10 15
H 7832.610875846 0.0 21.0 14.0 10 15
E 7832.656111946 125.0 35.0 30.0 10 15
H 7832.659879500 0.0 21.0 14.0 10 15
E 7832.705114340 125.0 34.0 30.0 10 15
E 7832.920724378 125.0 35.0 31.0 10 20
H 7832.924490896 0.0 20.0 14.0 10 20
E 7832.979640186 125.0 36.0 31.0 10 20
H 7833.003408384 0.0 21.0 14.0 10 20
E 7833.058329684 125.0 36.0 30.0 10 20
H 7833.062007610 0.0 21.0 14.0 10 20
E 7833.107331658 125.0 35.0 30.0 10 20
H 7833.111211534 0.0 21.0 14.0 10 20
E 7833.156334122 125.0 36.0 31.0 10 20
H 7833.160102194 0.0 22.0 15.0 10 20
E 7833.205449720 125.0 36.0 31.0 10 20
H 7833.209344842 0.0 22.0 15.0 10 20
E 7833.264139008 125.0 36.0 31.0 10 20
H 7833.267903832 0.0 22.0 15.0 10 20
E 7833.313141122 125.0 36.0 31.0 10 20
H 7833.316909306 0.0 23.0 15.0 10 20
E 7833.362143446 125.0 36.0 31.0 10 20
H 7833.366024120 0.0 23.0 15.0 10 20
E 7833.411259128 125.0 37.0 31.0 10 20
H 7833.415027466 0.0 23.0 15.0 10 20
E 7833.469948416 125.0 36.0 32.0 10 20
H 7833.473844112 0.0 23.0 15.0 10 20
E 7833.518950600 125.0 36.0 32.0 10 20
H 7833.522716264 0.0 23.0 14.0 10 20
E 7833.567952896 125.0 37.0 32.0 10 20
H 7833.571720226 0.0 22.0 15.0 10 20
E 7833.617068368 125.0 37.0 32.0 10 20
H 7833.620948482 0.0 22.0 15.0 10 20
E 7833.675757656 125.0 37.0 31.0 10 20
H 7833.679524832 0.0 22.0 15.0 10 20
E 7833.724759924 125.0 36.0 31.0 10 20
H 7833.728655886 0.0 22.0 15.0 10 20
E 7833.773762178 125.0 36.0 31.0 10 20
H 7833.777529928 0.0 22.0 15.0 10 20
E 7833.822877986 125.0 36.0 31.0 10 20
H 7833.826642908 0.0 22.0 15.0 10 20
E 7833.881567092 125.0 36.0 32.0 10 20
H 7833.885445064 0.0 22.0 15.0 10 20
E 7833.930569346 125.0 37.0 32.0 10 20
H 7833.934336326 0.0 22.0 14.0 10 20
E 7833.979571670 125.0 36.0 32.0 10 20
H 7834.003468010 0.0 22.0 14.0 10 20
E 7834.048687156 125.0 36.0 32.0 10 20
H 7834.052364410 0.0 22.0 14.0 10 20
E 7834.107376514 125.0 36.0 31.0 10 20
H 7834.111143284 0.0 22.0 15.0 10 20
E 7834.156378740 125.0 36.0 31.0 10 20
H 7834.160258910 0.0 22.0 15.0 10 20
E 7834.205380896 125.0 36.0 31.0 10 20
H 7834.209146728 0.0 22.0 15.0 10 20
E 7834.254496522 125.0 36.0 31.0 10 20
H 7834.258392778 0.0 22.0 14.0 10 20
E 7834.313185964 125.0 35.0 31.0 10 20
H 7834.316953140 0.0 21.0 14.0 10 20
E 7834.362188232 125.0 35.0 32.0 10 20
H 7834.365955632 0.0 21.0 14.0 10 20
E 7834.411190374 125.0 36.0 32.0 10 20
H 7834.415070880 0.0 22.0 14.0 10 20
E 7834.460306028 125.0 36.0 32.0 10 20
H 7834.464071622 0.0 22.0 14.0 10 20
E 7834.518995274 125.0 36.0 32.0 10 20
H 7834.522890690 0.0 22.0 14.0 10 20
E 7834.567997486 125.0 36.0 31.0 10 20
H 7834.571765138 0.0 22.0 14.0 10 20
E 7834.616999838 125.0 36.0 31.0 10 20
H 7834.620767224 0.0 22.0 14.0 10 20
E 7834.666978536 125.0 36.0 31.0 10 20
H 7834.670971196 0.0 22.0 14.0 10 20
E 7834.724804808 125.0 36.0 31.0 10 20
H 7834.728685440 0.0 22.0 14.0 10 20
E 7834.773806992 125.0 37.0 31.0 10 20
H 7834.777574392 0.0 22.0 15.0 10 20
E 7834.822809176 125.0 37.0 31.0 10 20
H 7834.826575358 0.0 22.0 15.0 10 20
E 7834.871924886 125.0 37.0 32.0 10 20
H 7834.875692132 0.0 22.0 15.0 10 20
E 7834.930614132 125.0 37.0 31.0 10 20
H 7834.934509030 0.0 22.0 15.0 10 20
E 7834.979616400 125.0 36.0 32.0 10 20
H 7835.003497186 0.0 21.0 15.0 10 20
E 7835.048618766 125.0 36.0 32.0 10 20
H 7835.052297140 0.0 21.0 15.0 10 20
