3.0 100.0 100.0 65.0 65.0 50.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
3.0 100.0 100.0 65.0 65.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
E 1899.608381452 211 284 100 100 0 161 0
H 1899.612318994 426 413 100 100 1 161 0
E 1899.667070754 212 285 100 100 0 161 0
H 1899.671013000 426 413 100 100 1 161 0
E 1899.716072952 214 286 100 100 0 161 0
H 1899.720137334 430 415 100 100 1 161 0
E 1899.765075276 215 287 100 100 0 161 0
H 1899.769129550 433 415 100 100 1 161 0
E 1899.814190972 215 287 100 100 0 161 0
H 1899.818133792 435 410 100 100 1 161 0
E 1899.872880120 216 288 100 100 0 161 0
H 1899.876822646 436 408 100 100 1 161 0
E 1899.921882360 216 288 100 100 0 161 0
H 1899.925826986 437 411 100 100 1 161 0
E 1900.000685034 215 288 100 100 0 161 0
H 1900.004481190 438 412 100 100 1 161 0
E 1900.049800744 214 287 100 100 0 161 0
H 1900.053759916 436 411 100 100 1 161 0
E 1900.108490004 215 288 100 100 0 161 0
H 1900.112430458 436 412 100 100 1 161 0
E 1900.157492314 217 290 100 100 0 161 0
H 1900.161433538 437 414 100 100 1 161 0
E 1900.206494610 218 292 100 100 0 161 0
H 1900.210434378 438 413 100 100 1 161 0
E 1900.265410572 219 294 100 100 0 161 0
H 1900.269476578 439 406 100 100 1 161 0
E 1900.324100028 218 294 100 100 0 161 0
H 1900.328153392 433 404 100 100 1 161 0
E 1900.373102184 218 294 100 100 0 161 0
H 1900.377043912 429 401 100 100 1 161 0
E 1900.422104410 219 296 100 100 0 161 0
H 1900.426044654 430 401 100 100 1 161 0
E 1900.481020414 218 299 100 100 0 161 0
H 1900.484958180 430 404 100 100 1 161 0
E 1900.539709884 217 300 100 100 0 161 0
H 1900.543774210 429 404 100 100 1 161 0
E 1900.588711998 216 301 100 100 0 161 0
E 1901.334611746 219 318 100 100 0 161 0
H 1901.338873570 429 411 100 100 1 161 0
E 1901.392747768 220 320 100 100 0 161 0
H 1901.396797688 427 408 100 100 1 161 0
E 1901.441750106 223 320 100 100 0 161 0
H 1901.445691666 423 404 100 100 1 161 0
H 1916.309111992 435 412 100 100 1 160 0
E 1917.422865660 222 291 100 100 0 160 0
H 1917.426919262 426 418 100 100 1 160 0
E 1917.481668376 223 291 100 100 0 160 0
H 1917.485608284 424 413 100 100 1 160 0
E 1917.530784002 224 290 100 100 0 160 0
H 1917.534849364 422 410 100 100 1 160 0
E 1917.589473318 224 290 100 100 0 160 0
H 1917.593416362 423 411 100 100 1 160 0
E 1917.638475516 223 291 100 100 0 160 0
H 1917.642419680 427 415 100 100 1 160 0
E 1917.687477840 221 289 100 100 0 160 0
H 1917.691527606 427 417 100 100 1 160 0
E 1917.746393788 220 288 100 100 0 160 0
H 1917.750337532 424 420 100 100 1 160 0
E 1917.805083202 220 288 100 100 0 161 0
H 1917.809143538 425 418 100 100 1 161 0
E 1917.854085456 220 288 100 100 0 161 0
H 1917.858028430 427 418 100 100 1 161 0
E 1917.903087724 219 289 100 100 0 161 0
H 1917.907026316 428 418 100 100 1 161 0
E 1917.952203280 218 289 100 100 0 161 0
H 1917.956257610 427 416 100 100 1 161 0
E 1918.030892652 220 288 100 100 0 161 0
H 1918.034745116 427 416 100 100 1 161 0
E 1918.079894808 221 289 100 100 0 161 0
H 1918.083872572 430 418 100 100 1 161 0
E 1918.128897118 219 289 100 100 0 161 0
H 1918.132840834 430 421 100 100 1 161 0
E 1918.178566122 218 288 100 100 0 161 0
H 1918.182509068 426 422 100 100 1 161 0
E 1918.236701948 219 288 100 100 0 161 0
H 1918.240755424 427 422 100 100 1 161 0
E 1918.285704188 220 289 100 100 0 161 0
H 1918.289645720 430 423 100 100 1 161 0
E 1918.334706624 219 290 100 100 0 161 0
H 1918.338768066 431 423 100 100 1 161 0
E 1918.383822026 220 290 100 100 0 161 0
H 1918.387764860 432 422 100 100 1 161 0
E 1918.442511384 219 291 100 100 0 161 0
H 1918.446454134 434 422 100 100 1 161 0
E 1918.491513694 218 291 100 100 0 161 0
E 1919.187744550 220 293 100 100 0 161 0
H 1919.191687748 437 406 100 100 1 161 0
E 1919.236860274 220 293 100 100 0 161 0
H 1919.240801918 438 407 100 100 1 161 0
E 1919.295549408 220 293 100 100 0 161 0
H 1919.299605082 440 407 100 100 1 161 0
E 1919.354352264 218 291 100 100 0 161 0
H 1919.358294664 438 408 100 100 1 161 0
E 1919.403354504 216 290 100 100 0 161 0
H 1919.407420412 437 407 100 100 1 161 0
E 1919.452470074 216 291 100 100 0 161 0
H 1919.456412026 439 404 100 100 1 161 0
E 1919.511159376 217 292 100 100 0 161 0
H 1919.515103246 439 405 100 100 1 161 0
E 1919.560161630 217 292 100 100 0 161 0
H 1919.564215666 438 406 100 100 1 161 0
E 1919.618964276 216 291 100 100 0 161 0
H 1919.622906424 436 405 100 100 1 161 0
E 1919.668079972 216 289 100 100 0 161 0
H 1919.672145740 434 404 100 100 1 161 0
E 1919.726769246 218 290 100 100 0 161 0
H 1919.730712206 434 405 100 100 1 161 0
E 1919.775771444 218 292 100 100 0 161 0
H 1919.779712906 436 409 100 100 1 161 0
E 1919.824773600 218 292 100 100 0 161 0
