device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3891.499747220 13.0 29.0 13.0 20 20 1746 1757
H 3891.503687632 96.0 69.0 47.0 20 20 1747 1757
E 3891.548862986 13.0 35.0 15.0 20 20 1751 1757
H 3891.552542872 97.0 67.0 45.0 20 20 1761 1757
E 3891.607552106 16.0 41.0 16.0 20 20 1774 1757
H 3891.611229388 97.0 70.0 43.0 20 20 1784 1757
E 3891.656554416 21.0 43.0 17.0 20 20 1788 1757
H 3891.660332750 97.0 73.0 42.0 20 20 1800 1757
E 3891.705556670 26.0 45.0 19.0 20 20 1819 1757
H 3891.709321886 97.0 70.0 41.0 20 20 1831 1757
E 3891.754672478 31.0 46.0 20.0 20 20 1825 1757
H 3891.758351594 96.0 70.0 37.0 20 20 1830 1757
E 3891.813361458 36.0 45.0 20.0 20 20 1826 1757
H 3891.817040798 97.0 68.0 33.0 20 20 1815 1757
E 3891.862363796 41.0 46.0 20.0 20 20 1797 1757
H 3891.866042772 97.0 64.0 30.0 20 20 1786 1757
E 3891.911366078 45.0 47.0 21.0 20 20 1782 1760
H 3891.915132596 97.0 63.0 29.0 20 20 1770 1760
E 3891.960480752 50.0 49.0 21.0 20 20 1776 1761
H 3891.964158272 96.0 61.0 31.0 20 20 1778 1760
E 3892.039170950 55.0 50.0 22.0 20 20 1782 1760
H 3892.042857710 97.0 57.0 39.0 20 20 1782 1760
E 3892.088173064 60.0 53.0 22.0 20 20 1783 1760
H 3892.091860286 96.0 53.0 45.0 20 20 1782 1761
E 3892.137175472 64.0 55.0 23.0 20 20 1783 1760
H 3892.140956074 96.0 55.0 50.0 20 20 1786 1760
E 3892.186290062 69.0 55.0 22.0 20 20 1785 1760
H 3892.189968730 96.0 62.0 53.0 20 20 1785 1758
E 3892.244980190 74.0 59.0 21.0 20 20 1785 1760
H 3892.248785852 96.0 71.0 53.0 20 20 1782 1760
E 3892.293982584 79.0 64.0 22.0 20 20 1781 1760
H 3892.297662288 96.0 76.0 54.0 20 20 1782 1760
E 3892.342984866 84.0 66.0 22.0 20 20 1782 1760
H 3892.346664486 96.0 78.0 57.0 20 20 1785 1760
E 3892.392652680 89.0 70.0 23.0 20 20 1783 1760
H 3892.396332062 97.0 80.0 57.0 20 20 1782 1758
E 3892.450789864 95.0 78.0 23.0 20 20 1783 1758
H 3892.454556424 97.0 84.0 55.0 20 20 1782 1760
E 3892.499792048 100.0 84.0 24.0 20 20 1786 1758
H 3892.503558510 97.0 86.0 55.0 20 20 1783 1758
E 3892.548794190 105.0 90.0 24.0 20 20 1783 1760
H 3892.552662894 97.0 86.0 56.0 20 20 1781 1760
E 3892.597909956 108.0 95.0 24.0 20 20 1783 1760
H 3892.601677090 97.0 87.0 59.0 20 20 1784 1760
E 3892.656599216 113.0 99.0 25.0 20 20 1783 1760
H 3892.660366896 97.0 88.0 63.0 20 20 1785 1760
E 3892.705601358 116.0 100.0 26.0 20 20 1786 1760
H 3892.709544248 97.0 87.0 65.0 20 20 1785 1760
E 3892.754603584 116.0 100.0 27.0 20 20 1785 1761
H 3892.758547300 97.0 87.0 67.0 20 20 1787 1761
E 3892.803719364 116.0 100.0 25.0 20 20 1783 1761
H 3892.807758882 97.0 88.0 69.0 20 20 1785 1761
E 3892.862408540 116.0 97.0 24.0 20 20 1786 1761
H 3892.866175310 97.0 87.0 70.0 20 20 1784 1758
E 3892.911413496 116.0 96.0 23.0 20 20 1784 1760
H 3892.915180994 97.0 86.0 68.0 20 20 1785 1761
E 3892.960413020 116.0 97.0 23.0 20 20 1784 1758
H 3892.964266926 97.0 90.0 67.0 20 20 1784 1761
E 3893.029528786 116.0 97.0 23.0 20 20 1784 1760
H 3893.033206684 97.0 95.0 70.0 20 20 1782 1758
E 3893.088218046 116.0 97.0 22.0 20 20 1782 1761
H 3893.091992978 97.0 96.0 73.0 20 20 1783 1761
E 3893.137220216 116.0 99.0 22.0 20 20 1780 1762
H 3893.140988372 97.0 100.0 75.0 20 20 1783 1761
E 3893.186222372 116.0 100.0 21.0 20 20 1781 1762
