device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 3211.088872896 0.0 100.0 100.0 10 10
H 3211.092837374 0.0 100.0 100.0 10 10
E 3211.137803176 0.0 100.0 100.0 10 10
H 3211.141745114 0.0 100.0 100.0 10 10
E 3211.196683634 0.0 100.0 100.0 10 10
H 3211.200627644 0.0 100.0 100.0 10 10
E 3211.255521854 0.0 100.0 100.0 10 10
H 3211.259571970 0.0 100.0 100.0 10 10
E 3211.314211254 0.0 100.0 100.0 10 10
H 3211.318155012 0.0 100.0 100.0 10 10
E 3211.363294624 0.0 100.0 100.0 10 10
H 3211.367349472 0.0 100.0 100.0 10 10
E 3211.422016182 0.0 100.0 100.0 10 10
H 3211.425958554 0.0 100.0 100.0 10 10
E 3211.481014534 0.0 100.0 100.0 10 10
H 3211.484955856 0.0 100.0 100.0 10 10
E 3211.539624148 0.0 100.0 100.0 10 10
H 3211.543679304 0.0 100.0 100.0 10 10
E 3211.598425030 0.0 100.0 100.0 10 10
H 3211.602367584 0.0 100.0 100.0 10 10
E 3211.657310136 0.0 100.0 100.0 10 10
H 3211.661364298 0.0 100.0 100.0 10 10
E 3211.716144436 0.0 100.0 100.0 10 10
H 3211.720087802 0.0 100.0 100.0 10 10
E 3211.774916408 0.0 100.0 100.0 10 10
H 3211.778858416 0.0 100.0 100.0 10 10
E 3211.833637700 0.0 100.0 100.0 10 10
H 3211.837688124 0.0 100.0 100.0 10 10
E 3211.892439786 0.0 100.0 100.0 10 10
H 3211.896381766 0.0 100.0 100.0 10 10
E 3211.941640028 0.0 100.0 100.0 10 10
H 3211.945693350 0.0 100.0 100.0 10 10
E 3212.020245330 0.0 100.0 100.0 10 10
H 3212.024094420 0.0 100.0 100.0 10 10
E 3212.069330800 0.0 100.0 100.0 10 10
H 3212.073183222 0.0 100.0 100.0 10 10
E 3212.402576146 0.0 100.0 100.0 10 15
H 3212.406518112 0.0 100.0 100.0 10 15
E 3212.461351562 0.0 100.0 100.0 10 15
H 3212.465406984 0.0 100.0 100.0 10 15
