device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
H 1853.453340342 1.0 100.0 100.0 10 25
E 1853.498402926 0.0 100.0 100.0 10 25
H 1853.502456724 1.0 100.0 100.0 10 25
E 1853.557319000 0.0 100.0 100.0 10 25
H 1853.561554784 1.0 100.0 100.0 10 25
E 1853.616008484 0.0 100.0 100.0 10 25
H 1853.619950296 1.0 100.0 100.0 10 25
E 1853.665010766 0.0 100.0 100.0 10 25
H 1853.668951430 1.0 100.0 100.0 10 25
E 1853.723813398 0.0 100.0 100.0 10 25
H 1853.727757310 1.0 100.0 100.0 10 25
E 1853.772928814 0.0 100.0 100.0 10 25
H 1853.777299978 1.0 100.0 100.0 10 25
E 1853.831618466 0.0 100.0 100.0 10 25
H 1853.835561720 1.0 100.0 100.0 10 25
E 1853.880620412 0.0 100.0 100.0 10 25
H 1853.884561398 1.0 100.0 100.0 10 25
E 1853.929622862 0.0 100.0 100.0 10 25
H 1853.933565598 1.0 100.0 100.0 10 25
E 1854.008538600 0.0 100.0 100.0 10 25
H 1854.012497730 1.0 100.0 100.0 10 25
E 1854.067227972 0.0 100.0 100.0 10 25
H 1854.071081822 1.0 100.0 100.0 10 25
E 1854.116230464 0.0 100.0 100.0 10 25
H 1854.120173144 1.0 100.0 100.0 10 25
E 1854.175032942 0.0 100.0 100.0 10 25
H 1854.178974810 1.0 100.0 100.0 10 25
E 1854.224148470 0.0 100.0 100.0 10 25
H 1854.228521370 1.0 100.0 100.0 10 25
E 1854.282837912 0.0 100.0 100.0 10 25
E 1859.635878040 0.0 100.0 100.0 10 30
H 1859.639820552 1.0 100.0 100.0 10 30
E 1859.684993498 0.0 100.0 100.0 10 30
H 1859.689355982 1.0 100.0 100.0 10 30
E 1859.743682814 0.0 100.0 100.0 10 30
H 1859.747625256 1.0 100.0 100.0 10 30
E 1859.802485712 0.0 100.0 100.0 10 30
H 1859.806424472 1.0 100.0 100.0 10 30
E 1859.851487854 0.0 100.0 100.0 10 30
H 1859.855542534 1.0 100.0 100.0 10 30
E 1859.910403956 0.0 100.0 100.0 10 30
H 1859.914849978 1.0 100.0 100.0 10 30
E 1859.969093244 0.0 100.0 100.0 10 30
H 1859.973035098 1.0 100.0 100.0 10 30
E 1860.038095582 0.0 100.0 100.0 10 30
H 1860.042058100 1.0 100.0 100.0 10 30
E 1860.087097668 0.0 100.0 100.0 10 30
H 1860.090950062 1.0 100.0 100.0 10 30
E 1860.136213406 0.0 100.0 100.0 10 30
H 1860.140473186 1.0 100.0 100.0 10 30
E 1860.194902764 0.0 100.0 100.0 10 30
H 1860.198846046 1.0 100.0 100.0 10 30
E 1860.253705312 0.0 100.0 100.0 10 30
H 1860.257646886 1.0 100.0 100.0 10 30
E 1860.302707692 0.0 100.0 100.0 10 30
H 1860.306759628 1.0 100.0 100.0 10 30
E 1860.361623626 0.0 100.0 100.0 10 30
H 1860.365563646 1.0 100.0 100.0 10 30
E 1860.420313068 0.0 100.0 100.0 10 30
H 1860.424254250 1.0 100.0 100.0 10 30
E 1860.469315308 0.0 100.0 100.0 10 30
H 1860.473257400 1.0 100.0 100.0 10 30
E 1860.528117898 0.0 100.0 100.0 10 30
H 1860.532060508 1.0 100.0 100.0 10 30
E 1860.577233370 0.0 100.0 100.0 10 30
H 1860.581506604 1.0 100.0 100.0 10 30
E 1860.635922784 0.0 100.0 100.0 10 30
H 1860.639866192 1.0 100.0 100.0 10 30
E 1860.684924954 0.0 100.0 100.0 10 30
E 1866.116767728 0.0 100.0 100.0 10 35
H 1866.120821302 1.0 100.0 100.0 10 35
E 1866.175570528 0.0 100.0 100.0 10 35
H 1866.179510646 1.0 100.0 100.0 10 35
E 1866.224572740 0.0 100.0 100.0 10 35
H 1866.228515700 1.0 100.0 100.0 10 35
E 1866.273688324 0.0 100.0 100.0 10 35
H 1866.277630514 1.0 100.0 100.0 10 35
E 1866.332377668 0.0 100.0 100.0 10 35
H 1866.336445158 1.0 100.0 100.0 10 35
E 1866.381379880 0.0 100.0 100.0 10 35
H 1866.385429562 1.0 100.0 100.0 10 35
E 1866.440182470 0.0 100.0 100.0 10 35
H 1866.444124520 1.0 100.0 100.0 10 35
E 1866.489297956 0.0 100.0 100.0 10 35
H 1866.493240804 1.0 100.0 100.0 10 35
E 1866.547987524 0.0 100.0 100.0 10 35
H 1866.551931044 1.0 100.0 100.0 10 35
E 1866.596989722 0.0 100.0 100.0 10 35
H 1866.601053194 1.0 100.0 100.0 10 35
E 1866.655792494 0.0 100.0 100.0 10 35
H 1866.659846208 1.0 100.0 100.0 10 35
E 1866.704907938 0.0 100.0 100.0 10 35
H 1866.708849568 1.0 100.0 100.0 10 35
E 1866.763597240 0.0 100.0 100.0 10 35
H 1866.767540102 1.0 100.0 100.0 10 35
E 1866.812599578 0.0 100.0 100.0 10 35
H 1866.816541474 1.0 100.0 100.0 10 35
E 1866.861601818 0.0 100.0 100.0 10 35
H 1866.865667936 1.0 100.0 100.0 10 35
E 1866.920517640 0.0 100.0 100.0 10 35
H 1866.924566916 1.0 100.0 100.0 10 35
E 1866.979207152 0.0 100.0 100.0 10 35
H 1867.003151092 1.0 100.0 100.0 10 35
E 1867.048209378 0.0 100.0 100.0 10 35
H 1867.052062346 1.0 100.0 100.0 10 35
E 1867.097211576 0.0 100.0 100.0 10 35
H 1867.101064222 1.0 100.0 100.0 10 35
E 1867.146327230 0.0 100.0 100.0 10 35
