3.0 100.0 100.0 20.0 20.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
3.0 45.0 40.0 10.0 10.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
E 2984.625279004 14 12 14 12 0 160 0
H 2984.628862766 9 6 21 17 2 160 0
E 2984.674281272 14 12 14 12 0 160 0
H 2984.678108256 9 6 21 17 2 160 0
E 2984.723283526 14 12 14 12 0 160 0
H 2984.726867344 9 7 22 17 2 160 0
E 2984.772400188 14 12 14 12 0 160 0
H 2984.775984370 10 7 22 17 2 160 0
E 2984.831088370 15 12 15 12 0 160 0
H 2984.834917188 10 7 22 17 2 160 0
E 2984.880090596 15 12 15 12 0 160 0
H 2984.883673112 9 7 22 17 2 160 0
E 2984.929092850 14 12 14 12 0 160 0
H 2984.932673994 9 7 21 17 2 160 0
E 2984.978762820 15 12 15 12 0 160 0
H 2985.002348262 9 7 20 17 2 160 0
E 2985.056897694 15 13 15 13 0 160 0
H 2985.060393074 9 7 20 17 2 160 0
E 2985.105899948 15 13 15 13 0 160 0
H 2985.109483402 9 7 21 17 2 160 0
E 2985.154902314 14 13 14 13 0 160 0
H 2985.158481470 9 7 21 17 2 160 0
E 2985.204018976 14 14 14 14 0 160 0
H 2985.207713296 9 7 21 17 2 160 0
E 2985.262707158 14 13 14 13 0 160 0
H 2985.266291382 9 7 20 18 2 160 0
E 2985.311709272 15 13 15 13 0 160 0
H 2985.315293370 9 7 20 18 2 160 0
E 2985.360711652 15 13 15 13 0 160 0
H 2985.364407890 9 7 21 17 2 160 0
E 2985.409828300 15 13 15 13 0 160 0
H 2985.413410102 9 7 21 17 2 160 0
E 2985.468516608 15 13 15 13 0 160 0
H 2985.472233510 9 7 21 18 2 160 0
E 2985.517518848 15 13 15 13 0 160 0
H 2985.521103296 9 7 21 18 2 160 0
E 2985.566521004 15 13 15 13 0 160 0
H 2985.570104836 9 7 21 18 2 160 0
