3.0 100.0 100.0 50.0 50.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
3.0 100.0 100.0 50.0 50.0 60.0 1.67 20.0 1.0 0.0 0.0 1.0 10.0 1000.0 50.0
E 921.424351480 16 8 16 8 5 202 0
H 921.427997192 4 6 4 6 5 202 0
E 921.473353580 15 8 15 8 5 202 0
H 921.476999250 4 6 4 6 5 202 0
E 921.522356086 13 8 13 8 5 202 0
H 921.526001028 4 6 4 6 5 202 0
E 921.571470060 12 8 12 8 5 202 0
H 921.575121386 4 6 4 6 5 202 0
E 921.630160776 11 8 11 8 5 202 0
H 921.633803128 4 6 4 6 5 202 0
E 921.679163198 11 9 11 9 5 202 0
H 921.682805564 4 6 4 6 5 202 0
E 921.728165186 12 10 12 10 5 202 0
H 921.731893526 4 6 4 6 5 202 0
E 921.777281064 11 14 11 14 5 202 0
H 921.780911362 4 6 4 6 5 202 0
E 921.835974412 10 21 10 21 5 202 0
H 921.839796300 4 6 4 6 5 202 0
E 921.884976680 10 24 10 24 5 202 0
H 921.888801270 4 7 4 7 5 202 0
E 921.933978850 10 27 10 27 5 202 0
H 921.937802978 5 9 5 9 5 202 0
E 922.003094434 11 32 11 32 6 202 0
H 922.006417474 6 14 6 14 5 202 0
E 922.061783848 13 39 13 39 8 202 0
H 922.065197510 9 20 9 20 5 202 0
E 922.110785990 15 44 15 44 8 202 0
H 922.114611798 11 23 11 23 5 202 0
E 922.159788160 16 49 16 49 9 202 0
H 922.163613338 14 26 13 26 5 202 0
E 922.208903800 16 53 16 53 9 202 0
H 922.212632560 15 28 15 28 5 202 0
E 922.267589042 16 52 16 52 9 202 0
H 922.271460518 14 28 14 28 5 202 0
E 922.316591240 16 57 16 57 9 202 0
H 922.320555270 14 29 14 29 5 202 0
E 922.365593382 17 66 17 66 9 202 0
H 922.369574226 14 32 14 32 5 202 0
E 922.414709092 19 74 19 74 10 202 0
H 922.418299728 15 35 15 35 5 202 0
E 922.473398506 19 78 19 78 14 237 0
H 922.477085574 16 38 16 38 5 237 0
E 922.522400732 20 81 20 81 17 237 0
H 922.526088010 16 41 16 41 5 237 0
E 922.571402986 21 82 21 82 22 237 0
H 922.575090110 16 44 16 44 5 237 0
E 922.621071766 21 78 21 78 26 237 0
H 922.624760542 16 45 16 45 5 237 0
E 922.679211988 20 75 20 75 30 237 0
H 922.682899098 22 45 22 45 5 237 0
E 922.728214382 19 73 19 73 33 237 0
H 922.731900260 26 45 26 45 5 237 0
E 922.777251384 18 70 18 70 36 237 0
H 922.780943716 24 44 24 44 5 237 0
E 922.826332080 18 69 18 69 39 237 0
H 922.830023194 22 42 22 42 5 237 0
E 922.885017224 18 72 18 72 43 237 0
H 922.888737486 21 41 21 41 5 237 0
E 922.934019450 18 72 18 72 46 237 0
H 922.937847456 20 39 20 39 5 237 0
E 923.003021606 16 70 16 70 48 237 0
H 923.006432650 21 38 21 38 5 237 0
E 923.052137330 15 68 15 68 51 237 0
H 923.055866454 21 37 21 37 5 237 0
E 923.110830916 15 66 15 66 55 237 0
H 923.114648744 22 35 22 35 5 237 0
E 923.159828942 15 65 15 65 57 237 0
H 923.163775094 21 35 21 35 5 237 0
E 923.208831154 16 69 16 69 59 237 0
H 923.212648324 21 39 21 39 5 237 0
E 923.257946738 16 73 16 73 61 237 0
H 923.261537150 22 42 22 42 5 237 0
E 923.316636082 16 71 16 71 65 237 0
H 923.320323990 21 43 21 43 5 237 0
E 923.365642690 16 71 16 71 68 237 0
H 923.369329548 21 43 21 43 5 237 0
E 923.414640366 16 72 16 72 71 237 0
H 923.418426246 22 44 22 44 5 237 0
E 923.463756160 16 72 16 72 74 237 0
H 923.467346278 22 42 22 42 5 237 0
E 923.522445434 16 71 16 71 77 173 0
H 923.526232980 20 40 20 40 5 173 0
E 923.571447814 17 72 17 72 80 173 0
H 923.575234380 20 39 20 39 5 173 0
E 923.620449886 17 73 17 73 83 173 0
H 923.624235738 20 39 20 39 5 173 0
E 923.669565512 18 78 18 78 86 173 0
H 923.673156218 20 42 20 42 5 173 0
E 923.728259196 21 85 21 85 90 173 0
H 923.731947510 19 47 19 47 5 173 0
E 923.777315518 23 86 23 86 93 173 0
H 923.781006408 20 48 20 48 5 173 0
E 923.826263410 23 88 23 88 97 173 0
H 923.830050704 20 48 20 48 5 173 0
E 923.875379260 25 96 25 96 100 173 0
H 923.879057298 20 49 20 49 5 173 0
E 923.934064418 26 108 26 100 104 173 0
H 923.938049868 21 52 21 52 5 173 0
E 924.003066616 25 111 25 100 107 173 0
H 924.006982766 22 52 22 52 5 173 0
E 924.052072916 24 114 24 100 110 173 0
H 924.055837544 22 52 22 52 5 173 0
E 924.101184370 24 117 24 100 113 173 0
H 924.105139356 23 52 23 52 5 173 0
E 924.159873826 25 123 25 100 115 173 0
H 924.163729174 26 54 26 54 5 173 0
E 924.208880070 27 138 27 100 117 173 0
H 924.212733472 30 57 30 57 5 173 0
E 924.257882156 29 156 29 100 119 173 0
H 924.261880920 35 60 35 60 5 173 0
E 924.306993680 31 168 31 100 121 173 0
H 924.310948358 38 62 38 62 5 173 0
E 924.365683038 34 182 34 100 121 173 0
H 924.369536678 40 65 40 65 5 173 0
E 924.414689436 36 196 36 100 122 173 0
H 924.418544574 41 70 41 70 5 173 0
E 924.463691802 38 208 38 100 122 173 0
H 924.467676384 41 74 41 74 5 173 0
E 924.512803060 37 218 37 100 123 173 0
H 924.516757150 40 73 40 73 5 173 0
E 924.571492418 37 220 37 100 123 467 0
H 924.575347416 41 71 41 71 5 467 0
E 924.620499068 36 217 36 100 123 467 0
H 924.624352358 41 72 41 72 5 467 0
E 924.669501140 35 213 35 100 123 467 0
H 924.673486702 41 72 41 72 5 467 0
E 924.719165832 33 204 33 100 123 467 0
H 924.723122232 39 68 39 68 5 467 0
E 924.777301882 33 202 33 100 123 467 0
H 924.781156880 39 66 39 66 5 467 0
E 924.826308308 34 205 34 100 123 467 0
H 924.830162620 40 70 40 70 5 467 0
E 924.875310506 35 207 35 100 123 467 0
H 924.879295886 41 75 41 75 5 467 0
E 924.924420574 33 207 33 100 123 467 0
H 924.928375756 42 76 42 76 5 467 0
E 925.003111290 32 208 32 100 123 467 0
H 925.006884906 45 78 45 78 5 467 0
E 925.052113544 31 206 31 100 123 467 0
H 925.055879418 48 79 48 79 5 467 0
E 925.101184874 31 206 31 100 124 467 0
H 925.105042980 49 78 49 78 5 467 0
E 925.150230178 32 212 32 100 124 467 0
H 925.154314412 50 78 50 78 5 467 0
E 925.208920670 33 214 33 100 124 467 0
H 925.212773722 52 80 52 80 5 467 0
E 925.257922910 34 212 34 100 124 467 0
H 925.261777432 54 80 54 80 5 467 0
E 925.307000386 36 218 36 100 124 467 0
