device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 3363.742437906 0.0 100.0 100.0 10 10
H 3363.746380796 100.0 3.0 3.0 10 10
E 3363.801240636 0.0 100.0 100.0 10 10
H 3363.805290360 0.0 100.0 100.0 10 10
E 3363.860156696 0.0 100.0 100.0 10 10
H 3363.864098858 0.0 100.0 100.0 10 10
E 3363.918846096 0.0 100.0 100.0 10 10
H 3363.922896856 0.0 100.0 100.0 10 10
E 3363.977648616 0.0 100.0 100.0 10 10
H 3364.001592696 0.0 100.0 100.0 10 10
E 3364.056451570 0.0 100.0 100.0 10 10
H 3364.060300324 0.0 100.0 100.0 10 10
E 3364.105567322 0.0 100.0 100.0 10 10
H 3364.109622114 0.0 100.0 100.0 10 10
E 3364.164256260 0.0 100.0 100.0 10 10
H 3364.168197932 0.0 100.0 100.0 10 10
E 3364.223059032 0.0 100.0 100.0 10 10
H 3364.227109302 0.0 100.0 100.0 10 10
E 3364.281861720 0.0 100.0 100.0 10 10
H 3364.285803322 0.0 100.0 100.0 10 10
E 3364.340777794 0.0 100.0 100.0 10 10
H 3364.344716946 0.0 100.0 100.0 10 10
E 3364.399466956 0.0 100.0 100.0 10 10
H 3364.403521160 0.0 100.0 100.0 10 10
E 3364.448469322 0.0 100.0 100.0 10 10
H 3364.452412016 0.0 100.0 100.0 10 10
E 3364.507271856 0.0 100.0 100.0 10 10
H 3364.511322392 0.0 100.0 100.0 10 10
E 3364.556387440 0.0 100.0 100.0 10 10
H 3364.560330218 0.0 100.0 100.0 10 10
E 3364.615076868 0.0 100.0 100.0 10 10
H 3364.619018876 0.0 100.0 100.0 10 10
E 3364.664079234 0.0 100.0 100.0 10 10
H 3364.668134096 0.0 100.0 100.0 10 10
E 3364.722881824 0.0 100.0 100.0 10 10
H 3364.726824574 0.0 100.0 100.0 10 10
E 3364.781797744 0.0 100.0 100.0 10 10
H 3364.785853712 0.0 100.0 100.0 10 10
E 3364.840487200 0.0 100.0 100.0 10 10
E 3365.242817960 0.0 100.0 100.0 10 15
H 3365.246756468 0.0 100.0 100.0 10 15
E 3365.301507304 0.0 100.0 100.0 10 15
H 3365.305562376 0.0 100.0 100.0 10 15
E 3365.350509516 0.0 100.0 100.0 10 15
H 3365.354451118 0.0 100.0 100.0 10 15
E 3365.409312288 0.0 100.0 100.0 10 15
H 3365.413254870 0.0 100.0 100.0 10 15
E 3365.458427802 0.0 100.0 100.0 10 15
H 3365.462483420 0.0 100.0 100.0 10 15
E 3365.517117258 0.0 100.0 100.0 10 15
H 3365.521059294 0.0 100.0 100.0 10 15
E 3365.575919946 0.0 100.0 100.0 10 15
H 3365.579976404 0.0 100.0 100.0 10 15
E 3365.624922172 0.0 100.0 100.0 10 15
H 3365.628860694 0.0 100.0 100.0 10 15
E 3365.684391582 0.0 100.0 100.0 10 15
H 3365.688334724 0.0 100.0 100.0 10 15
E 3365.742527646 0.0 100.0 100.0 10 15
H 3365.746577930 0.0 100.0 100.0 10 15
E 3365.791529746 0.0 100.0 100.0 10 15
H 3365.795469430 0.0 100.0 100.0 10 15
E 3365.850332406 0.0 100.0 100.0 10 15
H 3365.854385280 0.0 100.0 100.0 10 15
E 3365.899448116 0.0 100.0 100.0 10 15
H 3365.903386078 0.0 100.0 100.0 10 15
E 3365.958137572 0.0 100.0 100.0 10 15
H 3365.962081820 0.0 100.0 100.0 10 15
E 3366.027139588 0.0 100.0 100.0 10 15
H 3366.031105172 0.0 100.0 100.0 10 15
E 3366.076141744 0.0 100.0 100.0 10 15
H 3366.079994376 0.0 100.0 100.0 10 15
E 3366.125257426 0.0 100.0 100.0 10 15
H 3366.129312848 0.0 100.0 100.0 10 15
E 3366.183946644 0.0 100.0 100.0 10 15
H 3366.187885110 0.0 100.0 100.0 10 15
E 3366.242749402 0.0 100.0 100.0 10 15
E 3366.624966972 0.0 100.0 100.0 10 20
H 3366.629021792 0.0 100.0 100.0 10 20
E 3366.673969072 0.0 100.0 100.0 10 20
H 3366.677912802 0.0 100.0 100.0 10 20
E 3366.732771844 0.0 100.0 100.0 10 20
H 3366.736713908 0.0 100.0 100.0 10 20
E 3366.781887400 0.0 100.0 100.0 10 20
H 3366.785941100 0.0 100.0 100.0 10 20
E 3366.840576786 0.0 100.0 100.0 10 20
H 3366.844514580 0.0 100.0 100.0 10 20
E 3366.899379474 0.0 100.0 100.0 10 20
H 3366.903434616 0.0 100.0 100.0 10 20
E 3366.958182148 0.0 100.0 100.0 10 20
H 3366.962120488 0.0 100.0 100.0 10 20
E 3367.037098096 0.0 100.0 100.0 10 20
H 3367.040950504 0.0 100.0 100.0 10 20
E 3367.095787524 0.0 100.0 100.0 10 20
H 3367.099748362 0.0 100.0 100.0 10 20
E 3367.144789792 0.0 100.0 100.0 10 20
H 3367.148729434 0.0 100.0 100.0 10 20
E 3367.203592494 0.0 100.0 100.0 10 20
H 3367.207645998 0.0 100.0 100.0 10 20
E 3367.262508470 0.0 100.0 100.0 10 20
H 3367.266447664 0.0 100.0 100.0 10 20
E 3367.321197912 0.0 100.0 100.0 10 20
H 3367.325139990 0.0 100.0 100.0 10 20
E 3367.370200068 0.0 100.0 100.0 10 20
H 3367.374248154 0.0 100.0 100.0 10 20
E 3367.429002868 0.0 100.0 100.0 10 20
H 3367.432945114 0.0 100.0 100.0 10 20
E 3367.487918648 0.0 100.0 100.0 10 20
H 3367.491968666 0.0 100.0 100.0 10 20
E 3367.546608132 0.0 100.0 100.0 10 20
H 3367.550551680 0.0 100.0 100.0 10 20
E 3367.605410834 0.0 100.0 100.0 10 20
H 3367.609347130 0.0 100.0 100.0 10 20
E 3367.654413130 0.0 100.0 100.0 10 20
E 3367.977827928 0.0 100.0 100.0 10 25
H 3368.001883266 0.0 100.0 100.0 10 25
E 3368.046829944 0.0 100.0 100.0 10 25
H 3368.050679132 0.0 100.0 100.0 10 25
E 3368.095832394 0.0 100.0 100.0 10 25
H 3368.099686048 0.0 100.0 100.0 10 25
E 3368.144947838 0.0 100.0 100.0 10 25
