device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 400.116804800 113.0 30.0 6.0 50 50 1809 1767
H 400.120494528 10.0 6.0 24.0 50 50 1809 1767
E 400.165807082 113.0 31.0 6.0 50 50 1809 1767
H 400.169498574 10.0 6.0 23.0 50 50 1806 1768
E 400.214809420 113.0 32.0 6.0 50 50 1799 1768
H 400.218499022 10.0 6.0 23.0 50 50 1797 1769
E 400.263924836 113.0 33.0 7.0 50 50 1793 1769
H 400.267523620 10.0 6.0 23.0 50 50 1789 1769
E 400.322614222 113.0 33.0 8.0 50 50 1790 1772
H 400.326309648 10.0 6.0 23.0 50 50 1790 1772
E 400.371616448 113.0 32.0 9.0 50 50 1793 1773
H 400.375309676 10.0 6.0 24.0 50 50 1797 1773
E 400.420618870 112.0 33.0 10.0 50 50 1800 1774
H 400.424392892 10.0 7.0 24.0 50 50 1804 1774
E 400.469738388 112.0 36.0 13.0 50 50 1806 1774
H 400.473414620 10.0 7.0 24.0 50 50 1809 1775
E 400.528427984 111.0 39.0 15.0 50 50 1810 1774
H 400.532345940 10.0 7.0 25.0 50 50 1812 1775
E 400.577430042 111.0 41.0 18.0 50 50 1815 1774
H 400.581204610 10.0 7.0 26.0 50 50 1815 1774
E 400.626432436 110.0 43.0 23.0 50 50 1816 1774
H 400.630207844 10.0 6.0 28.0 50 50 1817 1774
E 400.675547978 109.0 43.0 26.0 50 50 1817 1774
H 400.679226268 10.0 7.0 30.0 50 50 1818 1772
E 400.734237364 108.0 43.0 31.0 50 50 1793 1769
H 400.738044678 10.0 7.0 36.0 50 50 1782 1765
E 400.783235278 107.0 42.0 35.0 50 50 1774 1766
H 400.787280452 10.0 8.0 41.0 50 50 1778 1768
E 400.832237476 107.0 42.0 44.0 50 50 1786 1770
H 400.836142062 10.0 8.0 43.0 50 50 1790 1771
E 400.881353256 106.0 42.0 57.0 50 50 1794 1775
H 400.885031588 10.0 8.0 41.0 50 50 1800 1776
E 400.940042558 105.0 48.0 71.0 50 50 1804 1777
H 400.943815320 10.0 8.0 41.0 50 50 1807 1778
E 401.009049222 103.0 53.0 79.0 50 50 1811 1777
H 401.012737536 10.0 8.0 40.0 50 50 1811 1776
E 401.058051364 101.0 52.0 82.0 50 50 1815 1775
H 401.061835480 10.0 8.0 38.0 50 50 1801 1767
E 401.107720410 100.0 52.0 85.0 50 50 1782 1765
H 401.111396096 10.0 8.0 37.0 50 50 1787 1766
E 401.165856152 98.0 51.0 87.0 50 50 1784 1766
H 401.169781346 10.0 8.0 37.0 50 50 1773 1765
E 401.214858322 97.0 49.0 88.0 50 50 1770 1762
H 401.218782144 10.0 8.0 38.0 50 50 1755 1762
E 401.263860590 95.0 47.0 92.0 50 50 1751 1758
H 401.267785406 10.0 8.0 39.0 50 50 1748 1760
E 401.312976258 93.0 43.0 91.0 50 50 1745 1758
H 401.316662402 10.0 8.0 40.0 50 50 1744 1760
E 401.371665560 92.0 41.0 87.0 50 50 1747 1770
H 401.375450740 9.0 8.0 44.0 50 50 1748 1774
E 401.420667688 90.0 40.0 84.0 50 50 1745 1781
H 401.424447100 9.0 8.0 45.0 50 50 1748 1782
E 401.469669970 88.0 38.0 83.0 50 50 1748 1784
H 401.473456900 9.0 8.0 42.0 50 50 1747 1786
E 401.518786912 87.0 35.0 84.0 50 50 1747 1783
H 401.522474442 9.0 8.0 40.0 50 50 1747 1783
E 401.577474884 85.0 33.0 81.0 50 50 1747 1786
H 401.581254310 9.0 7.0 39.0 50 50 1748 1785
E 401.626477166 84.0 30.0 78.0 50 50 1748 1786
H 401.630259532 9.0 7.0 39.0 50 50 1748 1786
E 401.675479462 82.0 30.0 75.0 50 50 1746 1785
H 401.679261296 9.0 8.0 40.0 50 50 1745 1786
E 401.724596292 82.0 35.0 73.0 50 50 1745 1786
H 401.728283066 9.0 8.0 40.0 50 50 1747 1785
E 401.783407282 83.0 55.0 72.0 50 50 1745 1785
H 401.787095148 9.0 9.0 40.0 50 50 1747 1783
E 401.832286504 83.0 71.0 67.0 50 50 1747 1782
H 401.836112746 9.0 9.0 41.0 50 50 1747 1780
E 401.881288842 83.0 79.0 64.0 50 50 1746 1779
H 401.885210508 9.0 10.0 45.0 50 50 1746 1776
E 401.930405700 84.0 85.0 66.0 50 50 1745 1771
H 401.934091228 9.0 11.0 55.0 50 50 1746 1769
E 402.009093672 84.0 86.0 71.0 50 50 1746 1771
H 402.012504114 8.0 12.0 64.0 50 50 1747 1770
E 402.058096024 84.0 80.0 77.0 50 50 1746 1769
H 402.061594932 6.0 13.0 74.0 50 50 1748 1770
E 402.107098208 83.0 73.0 77.0 50 50 1749 1770
H 402.110878908 4.0 13.0 83.0 50 50 1749 1768
E 402.156215066 83.0 68.0 76.0 50 50 1748 1769
H 402.159901196 3.0 13.0 84.0 50 50 1750 1770
E 402.214903094 83.0 62.0 80.0 50 50 1750 1770
H 402.218683906 3.0 12.0 83.0 50 50 1748 1773
E 402.263905418 83.0 60.0 84.0 50 50 1747 1771
H 402.267686496 3.0 12.0 79.0 50 50 1748 1771
E 402.312907714 83.0 59.0 93.0 50 50 1747 1773
H 402.316689366 3.0 11.0 74.0 50 50 1748 1774
E 402.362024516 83.0 55.0 100.0 50 50 1745 1774
H 402.365790516 3.0 11.0 73.0 50 50 1744 1778
E 402.420714420 82.0 51.0 100.0 50 50 1744 1780
H 402.424572610 3.0 10.0 68.0 50 50 1744 1782
E 402.469710598 83.0 51.0 100.0 50 50 1745 1782
H 402.473612146 3.0 10.0 61.0 50 50 1748 1783
E 402.518712866 83.0 51.0 100.0 50 50 1748 1784
H 402.522479076 3.0 9.0 56.0 50 50 1748 1784
E 402.567830452 83.0 50.0 100.0 50 50 1749 1785
H 402.571596564 3.0 9.0 51.0 50 50 1750 1788
E 402.626517738 82.0 49.0 100.0 50 50 1750 1788
H 402.630288456 3.0 8.0 47.0 50 50 1750 1787
E 402.675524150 78.0 46.0 100.0 50 50 1750 1787
H 402.679418124 3.0 8.0 44.0 50 50 1750 1786
E 402.724522134 74.0 44.0 100.0 50 50 1750 1785
H 402.728386456 3.0 8.0 42.0 50 50 1751 1785
