device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3126.249876018 103.0 13.0 15.0 20 20 1788 1757
H 3126.253731562 97.0 73.0 10.0 20 20 1797 1757
E 3126.298878216 102.0 13.0 21.0 20 20 1806 1757
H 3126.302646078 97.0 74.0 11.0 20 20 1811 1760
E 3126.347993996 101.0 13.0 25.0 20 20 1821 1757
H 3126.351762474 97.0 73.0 11.0 20 20 1823 1757
E 3126.406683158 99.0 13.0 27.0 20 20 1825 1757
H 3126.410362162 97.0 71.0 11.0 20 20 1830 1757
E 3126.455685482 98.0 14.0 29.0 20 20 1834 1757
H 3126.459507202 97.0 71.0 11.0 20 20 1829 1757
E 3126.504687638 98.0 14.0 35.0 20 20 1815 1757
H 3126.508454814 97.0 73.0 12.0 20 20 1806 1757
E 3126.553803558 94.0 15.0 45.0 20 20 1789 1758
H 3126.557481008 97.0 77.0 13.0 20 20 1778 1757
E 3126.612492594 87.0 17.0 55.0 20 20 1756 1757
H 3126.616172816 97.0 80.0 14.0 20 20 1747 1757
E 3126.661494918 81.0 17.0 63.0 20 20 1748 1757
H 3126.665174902 97.0 80.0 14.0 20 20 1749 1757
E 3126.710497130 73.0 18.0 71.0 20 20 1750 1757
H 3126.714272580 97.0 80.0 14.0 20 20 1753 1757
E 3126.759612518 65.0 20.0 77.0 20 20 1753 1758
H 3126.763379834 97.0 80.0 14.0 20 20 1753 1757
E 3126.818302044 55.0 25.0 91.0 20 20 1754 1757
H 3126.821981440 97.0 83.0 14.0 20 20 1762 1757
E 3126.867304242 46.0 32.0 100.0 20 20 1765 1757
H 3126.871160794 97.0 96.0 15.0 20 20 1767 1757
E 3126.916306566 36.0 36.0 100.0 20 20 1771 1757
H 3126.920161802 97.0 100.0 19.0 20 20 1768 1757
E 3126.965421926 28.0 38.0 100.0 20 20 1768 1757
H 3126.969375568 97.0 100.0 24.0 20 20 1772 1757
E 3127.044111396 20.0 38.0 100.0 20 20 1770 1757
H 3127.047966464 97.0 100.0 33.0 20 20 1772 1757
E 3127.093113678 13.0 39.0 100.0 20 20 1772 1757
H 3127.096875716 97.0 100.0 45.0 20 20 1775 1757
E 3127.142116058 6.0 40.0 100.0 20 20 1774 1757
H 3127.145883472 97.0 100.0 65.0 20 20 1775 1757
E 3127.191231908 1.0 41.0 100.0 20 20 1776 1757
H 3127.194999252 97.0 100.0 79.0 20 20 1774 1757
E 3127.249920818 1.0 41.0 100.0 20 20 1775 1757
H 3127.253683906 97.0 100.0 80.0 20 20 1776 1757
E 3127.298923128 1.0 41.0 100.0 20 20 1774 1757
H 3127.302691508 97.0 100.0 78.0 20 20 1775 1757
E 3127.347925466 0.0 42.0 100.0 20 20 1773 1757
H 3127.351603742 97.0 100.0 76.0 20 20 1768 1757
E 3127.397041372 0.0 42.0 100.0 20 20 1763 1757
H 3127.400719494 97.0 100.0 76.0 20 20 1762 1757
E 3127.455730268 0.0 41.0 100.0 20 20 1764 1757
H 3127.459408824 97.0 100.0 78.0 20 20 1765 1757
E 3127.504732424 0.0 40.0 100.0 20 20 1764 1757
H 3127.508493888 97.0 100.0 77.0 20 20 1765 1757
E 3127.553734706 0.0 39.0 100.0 20 20 1766 1757
H 3127.557502218 97.0 100.0 76.0 20 20 1765 1757
E 3127.602850640 0.0 39.0 100.0 20 20 1766 1757
H 3127.606527894 97.0 100.0 77.0 20 20 1768 1757
E 3127.661539676 0.0 38.0 100.0 20 20 1771 1757
H 3127.665218484 97.0 100.0 83.0 20 20 1770 1757
E 3127.710541748 0.0 37.0 100.0 20 20 1770 1757
H 3127.714220556 97.0 100.0 90.0 20 20 1770 1757
E 3127.759544156 0.0 35.0 100.0 20 20 1770 1757
H 3127.763306824 97.0 100.0 92.0 20 20 1767 1757
E 3127.808660090 0.0 34.0 100.0 20 20 1762 1757
H 3127.812461664 97.0 100.0 93.0 20 20 1761 1757
E 3127.867349042 0.0 34.0 100.0 20 20 1762 1757
H 3127.871027304 97.0 100.0 96.0 20 20 1763 1757
E 3127.916351408 0.0 34.0 100.0 20 20 1764 1757
H 3127.920029852 97.0 100.0 100.0 20 20 1764 1757
E 3127.965353480 0.0 34.0 100.0 20 20 1761 1757
H 3127.969031826 97.0 100.0 100.0 20 20 1760 1757
E 3128.034469386 0.0 33.0 100.0 20 20 1762 1757
H 3128.038142566 97.0 100.0 100.0 20 20 1763 1757
E 3128.093158394 0.0 31.0 100.0 20 20 1764 1757
H 3128.096871096 97.0 100.0 100.0 20 20 1765 1757
E 3128.142160732 0.0 30.0 100.0 20 20 1765 1757
H 3128.145839414 97.0 100.0 100.0 20 20 1765 1757
E 3128.191162902 0.0 29.0 100.0 20 20 1765 1757
H 3128.194839232 97.0 100.0 100.0 20 20 1764 1757
E 3128.240832172 0.0 28.0 100.0 20 20 1764 1757
H 3128.245024542 97.0 100.0 100.0 20 20 1765 1757
E 3128.298967914 0.0 28.0 100.0 20 20 1764 1757
