device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 214.467503176 112.0 100.0 43.0 40 40 -2.841796875 -3.095703125
E 214.565507642 113.0 100.0 35.0 40 40 -2.783203125 -3.095703125
E 214.673312682 116.0 100.0 30.0 40 40 -2.744140625 -3.095703125
E 214.781117666 117.0 100.0 27.0 40 40 -2.71484375 -3.095703125
E 214.888922636 117.0 99.0 25.0 40 40 -2.67578125 -3.095703125
E 215.006927046 117.0 87.0 22.0 40 40 -2.666015625 -3.095703125
E 215.114731834 117.0 79.0 23.0 40 40 -2.666015625 -3.095703125
E 215.212736496 116.0 92.0 26.0 40 40 -2.65625 -3.095703125
E 215.261852724 116.0 90.0 28.0 40 40 -2.646484375 -3.095703125
E 215.369543650 116.0 90.0 36.0 40 40 -2.685546875 -3.095703125
E 215.418545848 116.0 87.0 41.0 40 40 -2.734375 -3.095703125
E 215.526350650 112.0 86.0 61.0 40 40 -2.734375 -3.095703125
E 215.624355144 109.0 85.0 72.0 40 40 -2.6953125 -3.095703125
E 215.732160114 106.0 100.0 89.0 40 40 -2.71484375 -3.095703125
E 215.830164762 105.0 100.0 100.0 40 40 -2.65625 -3.095703125
E 215.889081382 104.0 83.0 100.0 40 40 -2.63671875 -3.095703125
E 216.016772252 101.0 59.0 100.0 40 40 -2.646484375 -3.037109375
E 216.114890846 93.0 73.0 100.0 40 40 -2.63671875 -3.095703125
E 216.222581730 90.0 85.0 100.0 40 40 -2.607421875 -3.076171875
E 216.271583928 88.0 87.0 100.0 40 40 -2.578125 -3.095703125
E 216.428391054 83.0 100.0 100.0 40 40 -2.548828125 -3.095703125
E 216.526509760 80.0 100.0 100.0 40 40 -2.509765625 -2.900390625
E 216.634200448 78.0 100.0 100.0 40 40 -2.4609375 -2.919921875
E 216.732319238 78.0 100.0 100.0 40 40 -2.412109375 -2.919921875
E 216.791007546 78.0 100.0 100.0 40 40 -2.373046875 -2.900390625
E 216.889012082 78.0 100.0 100.0 40 40 -2.353515625 -2.900390625
E 217.016816996 77.0 100.0 100.0 40 40 -2.36328125 -2.919921875
E 217.114821476 77.0 100.0 100.0 40 40 -2.34375 -2.939453125
E 217.222626362 74.0 100.0 100.0 40 40 -2.34375 -3.0078125
E 217.320630926 71.0 100.0 100.0 40 40 -2.275390625 -3.0078125
E 217.428435742 68.0 100.0 100.0 40 40 -2.255859375 -3.017578125
E 217.536240824 65.0 98.0 100.0 40 40 -2.24609375 -3.02734375
E 217.644045598 63.0 85.0 100.0 40 40 -2.2265625 -3.017578125
E 217.693047992 63.0 79.0 100.0 40 40 -2.16796875 -3.037109375
E 217.791166740 63.0 67.0 100.0 40 40 -2.158203125 -3.017578125
E 217.898857316 63.0 59.0 100.0 40 40 -2.34375 -3.076171875
E 218.016976036 57.0 50.0 100.0 40 40 -2.529296875 -3.076171875
E 218.075664484 53.0 46.0 100.0 40 40 -2.587890625 -3.0859375
E 218.173668852 46.0 43.0 100.0 40 40 -2.67578125 -3.095703125
E 218.281473864 37.0 41.0 100.0 40 40 -2.822265625 -3.095703125
E 218.379478456 30.0 76.0 100.0 40 40 -2.8125 -3.095703125
E 218.487283300 30.0 100.0 100.0 40 40 -2.705078125 -3.0859375
E 218.585287878 29.0 84.0 100.0 40 40 -2.65625 -3.095703125
E 218.693092666 29.0 70.0 100.0 40 40 -2.646484375 -3.0859375
E 218.791097146 29.0 63.0 100.0 40 40 -2.646484375 -3.095703125
E 218.840213640 29.0 60.0 100.0 40 40 -2.685546875 -3.095703125
E 218.947904202 29.0 87.0 100.0 40 40 -2.744140625 -3.095703125
E 219.066576398 29.0 98.0 100.0 40 40 -2.734375 -3.0859375
E 219.173713778 29.0 100.0 100.0 40 40 -2.71484375 -3.095703125
E 219.232516424 29.0 100.0 100.0 40 40 -2.71484375 -3.095703125
E 219.281632946 29.0 100.0 100.0 40 40 -2.71484375 -3.095703125
E 219.389323648 29.0 93.0 91.0 40 40 -2.734375 -3.095703125
E 219.487442634 29.0 91.0 89.0 40 40 -2.734375 -3.095703125
E 219.546130690 29.0 85.0 80.0 40 40 -2.75390625 -3.095703125
E 219.644135338 29.0 88.0 69.0 40 40 -2.734375 -3.095703125
E 219.751940196 30.0 89.0 60.0 40 40 -2.802734375 -3.095703125
E 219.849944634 31.0 98.0 51.0 40 40 -2.841796875 -3.095703125
E 219.957749492 36.0 100.0 41.0 40 40 -2.890625 -3.095703125
E 220.075754196 44.0 100.0 34.0 40 40 -2.919921875 -3.095703125
E 220.183558844 54.0 100.0 28.0 40 40 -2.900390625 -3.095703125
E 220.281563492 63.0 100.0 24.0 40 40 -2.880859375 -3.095703125
E 220.389368504 74.0 100.0 22.0 40 40 -2.841796875 -3.095703125
E 220.487372914 84.0 100.0 20.0 40 40 -2.783203125 -3.095703125
E 220.595177940 93.0 100.0 18.0 40 40 -2.734375 -3.0859375
E 220.693182168 101.0 100.0 17.0 40 40 -2.763671875 -3.0859375
E 220.800987264 108.0 100.0 17.0 40 40 -2.7734375 -3.06640625
E 220.948108056 115.0 100.0 24.0 40 40 -2.7734375 -3.056640625
E 221.026796490 117.0 97.0 22.0 40 40 -2.744140625 -3.06640625
E 221.124801180 117.0 69.0 21.0 40 40 -2.763671875 -3.0859375
E 221.232605898 116.0 49.0 19.0 40 40 -2.802734375 -3.076171875
E 221.330610448 115.0 36.0 18.0 40 40 -2.822265625 -3.076171875
E 221.379726816 114.0 31.0 18.0 40 40 -2.8515625 -3.095703125
E 221.487417714 113.0 22.0 17.0 40 40 -2.861328125 -3.095703125
E 221.585536364 113.0 17.0 18.0 40 40 -2.822265625 -3.095703125
E 221.693227066 113.0 12.0 18.0 40 40 -2.822265625 -3.095703125
E 221.791345730 113.0 10.0 17.0 40 40 -2.83203125 -3.115234375
E 221.899036530 113.0 7.0 16.0 40 40 -2.841796875 -3.095703125
E 222.017155180 113.0 6.0 15.0 40 40 -2.841796875 -3.095703125
E 222.075843600 113.0 5.0 14.0 40 40 -2.841796875 -3.095703125
E 222.124845910 113.0 5.0 14.0 40 40 -2.841796875 -3.095703125
E 222.222964322 113.0 4.0 14.0 40 40 -2.841796875 -3.095703125
E 222.330655276 113.0 3.0 13.0 40 40 -2.841796875 -3.076171875
E 222.428773842 114.0 3.0 13.0 40 40 -2.83203125 -3.095703125
E 222.487462486 113.0 3.0 13.0 40 40 -2.841796875 -3.095703125
E 222.585466938 113.0 3.0 12.0 40 40 -2.83203125 -3.095703125
E 222.693271726 113.0 2.0 12.0 40 40 -2.83203125 -3.095703125
E 230.262443482 114.0 4.0 10.0 40 35 -2.666015625 -3.076171875
E 230.370215412 114.0 3.0 10.0 40 35 -2.666015625 -3.076171875
E 230.478020242 114.0 3.0 10.0 40 35 -2.67578125 -3.076171875
E 230.576024820 113.0 3.0 9.0 40 35 -2.67578125 -3.076171875
E 230.683829580 113.0 2.0 9.0 40 35 -2.67578125 -3.076171875
E 230.781834130 113.0 2.0 9.0 40 35 -2.6953125 -3.076171875
E 230.889638988 113.0 2.0 11.0 40 35 -2.705078125 -3.06640625
E 231.007643482 113.0 2.0 12.0 40 35 -2.67578125 -3.046875
E 231.056759934 113.0 2.0 13.0 40 35 -2.666015625 -3.037109375
E 231.164450636 113.0 2.0 20.0 40 35 -2.705078125 -3.017578125
E 231.262569398 111.0 2.0 28.0 40 35 -2.6953125 -3.095703125
E 231.370259988 109.0 2.0 42.0 40 35 -2.705078125 -3.10546875
E 231.468378806 101.0 2.0 44.0 40 35 -2.79296875 -3.095703125
E 231.576069648 94.0 23.0 47.0 40 35 -2.705078125 -3.095703125
E 231.674741662 91.0 49.0 57.0 40 35 -2.666015625 -3.095703125
E 231.781879098 89.0 46.0 66.0 40 35 -2.607421875 -2.958984375
E 231.879997622 87.0 48.0 88.0 40 35 -2.59765625 -2.98828125
E 231.938686070 82.0 48.0 100.0 40 35 -2.626953125 -3.037109375
E 232.056690424 72.0 63.0 100.0 40 35 -2.587890625 -3.02734375
E 232.164495562 67.0 72.0 100.0 40 35 -2.48046875 -2.98828125
E 232.311707046 63.0 65.0 100.0 40 35 -2.353515625 -2.978515625
E 232.419307140 59.0 66.0 100.0 40 35 -2.333984375 -3.02734375
E 232.517425916 55.0 62.0 100.0 40 35 -2.36328125 -3.076171875
E 232.625116590 47.0 53.0 100.0 40 35 -2.451171875 -3.076171875
E 232.723235464 39.0 51.0 100.0 40 35 -2.568359375 -3.095703125
E 232.830942560 31.0 56.0 100.0 40 35 -2.75390625 -3.095703125
E 232.929044914 26.0 51.0 100.0 40 35 -2.880859375 -3.095703125
E 233.056735308 23.0 91.0 100.0 40 35 -2.880859375 -3.095703125
E 233.154854294 23.0 85.0 100.0 40 35 -2.87109375 -3.095703125
E 233.213542560 23.0 76.0 100.0 40 35 -2.87109375 -3.0859375
E 233.321347488 23.0 63.0 100.0 40 35 -2.880859375 -3.0859375
E 233.429152486 21.0 53.0 100.0 40 35 -2.96875 -3.095703125
E 233.536957330 16.0 47.0 100.0 40 35 -3.017578125 -3.095703125
E 233.644762160 13.0 89.0 100.0 40 35 -2.998046875 -3.095703125
E 233.752567270 14.0 100.0 96.0 40 35 -2.94921875 -3.095703125
E 233.860372156 15.0 100.0 86.0 40 35 -2.939453125 -3.095703125
E 233.958376804 15.0 100.0 92.0 40 35 -2.900390625 -3.095703125
E 234.086181466 16.0 100.0 96.0 40 35 -2.880859375 -3.095703125
E 234.193986520 16.0 74.0 90.0 40 35 -2.861328125 -3.095703125
E 234.252904022 16.0 60.0 86.0 40 35 -2.87109375 -3.0859375
E 234.311693396 16.0 49.0 83.0 40 35 -2.861328125 -3.095703125
E 234.360661098 16.0 42.0 78.0 40 35 -2.9296875 -3.095703125
E 234.458780840 15.0 30.0 65.0 40 35 -2.96875 -3.095703125
E 234.566406414 16.0 21.0 51.0 40 35 -2.98828125 -3.095703125
E 234.664525064 17.0 26.0 41.0 40 35 -2.98828125 -3.095703125
E 234.723213694 18.0 55.0 37.0 40 35 -3.037109375 -3.095703125
E 234.831018384 20.0 84.0 34.0 40 35 -3.017578125 -3.095703125
E 234.938897680 29.0 97.0 30.0 40 35 -3.0078125 -3.095703125
E 235.056903434 40.0 100.0 27.0 40 35 -2.978515625 -3.095703125
E 235.105944272 46.0 100.0 26.0 40 35 -2.96875 -3.0859375
E 235.164629920 52.0 100.0 26.0 40 35 -2.94921875 -3.095703125
E 235.223432524 58.0 100.0 25.0 40 35 -2.919921875 -3.095703125
E 235.321551412 68.0 100.0 23.0 40 35 -2.890625 -3.095703125
E 235.429241932 80.0 98.0 20.0 40 35 -2.841796875 -3.095703125
E 235.527360820 88.0 92.0 18.0 40 35 -2.822265625 -3.095703125
E 235.586049016 93.0 93.0 17.0 40 35 -2.802734375 -3.095703125
E 235.684053594 101.0 100.0 16.0 40 35 -2.783203125 -3.0859375
E 235.791861364 109.0 82.0 15.0 40 35 -2.744140625 -3.076171875
E 235.889865816 113.0 75.0 16.0 40 35 -2.783203125 -3.076171875
E 236.017667860 116.0 77.0 19.0 40 35 -2.802734375 -3.076171875
E 236.115672438 117.0 78.0 20.0 40 35 -2.802734375 -3.06640625
E 236.223477394 120.0 100.0 23.0 40 35 -2.75390625 -3.0078125
E 236.321484618 121.0 100.0 23.0 40 35 -2.734375 -3.0078125
E 236.429344860 121.0 96.0 21.0 40 35 -2.71484375 -3.0078125
E 236.527291198 121.0 75.0 19.0 40 35 -2.71484375 -2.998046875
E 236.635096266 121.0 59.0 18.0 40 35 -2.734375 -3.037109375
E 236.733100634 119.0 50.0 18.0 40 35 -2.783203125 -3.076171875
E 236.889907830 118.0 46.0 20.0 40 35 -2.783203125 -3.076171875
E 237.008137668 118.0 45.0 19.0 40 35 -2.7734375 -3.076171875
E 237.115717364 118.0 44.0 19.0 40 35 -2.7734375 -3.06640625
E 237.213836784 118.0 41.0 18.0 40 35 -2.79296875 -3.056640625
E 237.272525764 118.0 39.0 17.0 40 35 -2.802734375 -3.056640625
E 237.331329726 118.0 38.0 17.0 40 35 -2.802734375 -3.056640625
E 237.439249230 118.0 35.0 15.0 40 35 -2.802734375 -3.046875
E 237.497936320 118.0 33.0 15.0 40 35 -2.802734375 -3.037109375
E 237.645058232 118.0 32.0 14.0 40 35 -2.802734375 -3.037109375
E 237.752749102 118.0 30.0 14.0 40 35 -2.802734375 -3.056640625
E 237.850867738 118.0 30.0 14.0 40 35 -2.802734375 -3.046875
E 238.027560596 118.0 29.0 13.0 40 35 -2.783203125 -3.037109375
E 238.135517452 118.0 27.0 13.0 40 35 -2.79296875 -3.046875
E 238.233379384 118.0 27.0 13.0 40 35 -2.783203125 -3.046875
E 238.341185936 118.0 27.0 13.0 40 35 -2.79296875 -3.046875
E 238.439191326 118.0 28.0 13.0 40 35 -2.802734375 -3.046875
E 246.018182528 116.0 23.0 14.0 40 30 -2.8125 -3.06640625
E 246.125987848 116.0 28.0 17.0 40 30 -2.79296875 -3.076171875
E 246.223991278 116.0 33.0 18.0 40 30 -2.802734375 -3.0859375
E 246.331942198 116.0 36.0 19.0 40 30 -2.802734375 -3.076171875
E 246.380802464 116.0 38.0 19.0 40 30 -2.79296875 -3.076171875
E 246.479474674 116.0 37.0 19.0 40 30 -2.79296875 -3.076171875
E 246.586613244 116.0 36.0 18.0 40 30 -2.7734375 -3.0859375
E 246.743566068 116.0 36.0 17.0 40 30 -2.783203125 -3.076171875
E 246.841428910 116.0 36.0 17.0 40 30 -2.7734375 -3.076171875
E 246.949235140 116.0 43.0 19.0 40 30 -2.7734375 -3.076171875
E 247.067241202 116.0 44.0 21.0 40 30 -2.763671875 -3.0859375
E 247.175046494 116.0 42.0 20.0 40 30 -2.7734375 -3.0859375
E 247.273053018 115.0 41.0 22.0 40 30 -2.744140625 -3.06640625
E 247.381000816 115.0 38.0 22.0 40 30 -2.71484375 -2.96875
E 247.478864582 114.0 37.0 26.0 40 30 -2.734375 -2.96875
E 247.586670518 112.0 39.0 42.0 40 30 -2.734375 -2.9296875
E 247.645473584 111.0 39.0 58.0 40 30 -2.734375 -2.900390625
E 247.704277154 110.0 40.0 69.0 40 30 -2.75390625 -2.958984375
E 247.821982224 102.0 47.0 81.0 40 30 -2.783203125 -2.96875
E 247.919889950 95.0 54.0 78.0 40 30 -2.71484375 -2.919921875
E 248.047696138 91.0 52.0 96.0 40 30 -2.71484375 -3.017578125
E 248.145701458 81.0 64.0 100.0 40 30 -2.6953125 -2.978515625
E 248.253650852 74.0 74.0 100.0 40 30 -2.578125 -2.939453125
E 248.351513288 72.0 71.0 100.0 40 30 -2.48046875 -2.939453125
E 248.410430902 71.0 70.0 100.0 40 30 -2.40234375 -2.98828125
E 248.518122892 64.0 70.0 100.0 40 30 -2.40234375 -2.98828125
E 248.616796194 60.0 76.0 100.0 40 30 -2.34375 -2.998046875
E 248.723934204 57.0 80.0 100.0 40 30 -2.294921875 -3.017578125
E 248.822197502 55.0 72.0 100.0 40 30 -2.236328125 -3.037109375
E 248.929746468 52.0 66.0 100.0 40 30 -2.34375 -3.076171875
E 249.047865832 45.0 60.0 100.0 40 30 -2.44140625 -3.095703125
E 249.106651104 40.0 56.0 100.0 40 30 -2.5 -3.095703125
E 249.204559768 33.0 62.0 100.0 40 30 -2.607421875 -3.0859375
E 249.312367160 27.0 53.0 100.0 40 30 -2.734375 -3.0859375
E 249.420173096 22.0 95.0 100.0 40 30 -2.7734375 -3.0859375
E 249.479091690 22.0 100.0 100.0 40 30 -2.763671875 -3.095703125
E 249.596583190 22.0 94.0 100.0 40 30 -2.705078125 -3.095703125
E 249.714304990 22.0 96.0 100.0 40 30 -2.734375 -3.095703125
E 249.821996126 22.0 94.0 100.0 40 30 -2.734375 -3.095703125
E 249.939716134 22.0 83.0 100.0 40 30 -2.71484375 -3.095703125
E 250.126212212 22.0 100.0 100.0 40 30 -2.71484375 -3.095703125
E 250.185130092 22.0 100.0 100.0 40 30 -2.71484375 -3.095703125
E 250.302622894 22.0 100.0 100.0 40 30 -2.763671875 -3.095703125
E 250.361550560 22.0 100.0 100.0 40 30 -2.783203125 -3.095703125
E 250.469231966 23.0 100.0 85.0 40 30 -2.802734375 -3.095703125
E 250.567237846 23.0 100.0 71.0 40 30 -2.861328125 -3.095703125
E 250.675044006 24.0 100.0 56.0 40 30 -2.919921875 -3.095703125
E 250.782848836 30.0 100.0 43.0 40 30 -2.919921875 -3.095703125
E 250.949492418 44.0 100.0 32.0 40 30 -2.919921875 -3.095703125
E 251.028295918 48.0 100.0 29.0 40 30 -2.900390625 -3.095703125
E 251.077411880 53.0 100.0 26.0 40 30 -2.900390625 -3.095703125
E 251.234073882 68.0 100.0 22.0 40 30 -2.8515625 -3.095703125
E 251.341880784 79.0 92.0 19.0 40 30 -2.841796875 -3.095703125
E 251.439886734 87.0 86.0 17.0 40 30 -2.822265625 -3.095703125
E 251.547692194 93.0 80.0 17.0 40 30 -2.841796875 -3.095703125
E 251.645698004 98.0 76.0 17.0 40 30 -2.87109375 -3.095703125
E 251.753605062 103.0 74.0 16.0 40 30 -2.900390625 -3.095703125
E 251.851509092 106.0 73.0 16.0 40 30 -2.900390625 -3.095703125
E 251.959314664 111.0 73.0 16.0 40 30 -2.919921875 -3.0859375
E 252.077321202 113.0 68.0 18.0 40 30 -2.87109375 -3.0859375
E 252.185126270 114.0 57.0 19.0 40 30 -2.87109375 -3.095703125
E 252.283130204 113.0 53.0 19.0 40 30 -2.822265625 -3.095703125
E 252.391065738 113.0 49.0 19.0 40 30 -2.841796875 -3.095703125
E 252.488944890 113.0 47.0 18.0 40 30 -2.8515625 -3.095703125
E 252.596751022 113.0 47.0 17.0 40 30 -2.861328125 -3.095703125
E 252.694756790 112.0 46.0 16.0 40 30 -2.8515625 -3.095703125
E 252.802689678 112.0 46.0 16.0 40 30 -2.8515625 -3.095703125
E 252.900567864 112.0 44.0 16.0 40 30 -2.861328125 -3.095703125
E 253.028374136 112.0 41.0 16.0 40 30 -2.87109375 -3.095703125
E 253.126380170 112.0 38.0 16.0 40 30 -2.880859375 -3.095703125
E 253.234329284 112.0 37.0 16.0 40 30 -2.890625 -3.095703125
E 253.332192280 112.0 35.0 16.0 40 30 -2.880859375 -3.095703125
E 253.439997656 112.0 34.0 14.0 40 30 -2.880859375 -3.095703125
E 253.538003942 112.0 34.0 15.0 40 30 -2.880859375 -3.095703125
E 253.645809710 112.0 33.0 14.0 40 30 -2.87109375 -3.095703125
E 253.743815142 112.0 35.0 14.0 40 30 -2.87109375 -3.095703125
E 253.851764718 112.0 33.0 14.0 40 30 -2.87109375 -3.095703125
E 253.949626454 112.0 31.0 14.0 40 30 -2.861328125 -3.0859375
E 254.077433734 112.0 30.0 14.0 40 30 -2.861328125 -3.095703125
E 254.175438676 112.0 30.0 14.0 40 30 -2.8515625 -3.095703125
E 261.734589310 110.0 27.0 13.0 40 25 -2.79296875 -3.076171875
E 261.842251480 110.0 26.0 13.0 40 25 -2.783203125 -3.076171875
E 261.940256702 110.0 27.0 13.0 40 25 -2.783203125 -3.076171875
E 262.068061476 110.0 28.0 13.0 40 25 -2.783203125 -3.076171875
E 262.166066278 110.0 29.0 13.0 40 25 -2.79296875 -3.076171875
E 262.273870758 110.0 31.0 13.0 40 25 -2.802734375 -3.0859375
E 262.371875532 110.0 37.0 14.0 40 25 -2.802734375 -3.076171875
E 262.479680138 110.0 37.0 18.0 40 25 -2.802734375 -3.037109375
E 262.626800944 108.0 42.0 29.0 40 25 -2.802734375 -2.96875
E 262.734492276 107.0 52.0 38.0 40 25 -2.763671875 -2.919921875
E 262.832612312 106.0 60.0 53.0 40 25 -2.763671875 -2.880859375
E 263.019103784 103.0 85.0 69.0 40 25 -2.666015625 -2.861328125
E 263.068222812 103.0 71.0 73.0 40 25 -2.666015625 -2.890625
E 263.175910994 100.0 49.0 89.0 40 25 -2.763671875 -3.0078125
E 263.274032332 89.0 35.0 90.0 40 25 -2.880859375 -3.0859375
E 263.381720052 75.0 25.0 84.0 40 25 -2.91015625 -3.095703125
E 263.430721788 68.0 21.0 90.0 40 25 -2.919921875 -3.095703125
E 263.538494222 52.0 15.0 95.0 40 25 -2.91015625 -3.095703125
E 263.636498604 38.0 12.0 93.0 40 25 -2.83203125 -3.095703125
E 263.744304134 23.0 9.0 100.0 40 25 -2.861328125 -3.095703125
E 263.842398270 10.0 10.0 100.0 40 25 -2.880859375 -3.095703125
E 263.901228020 4.0 40.0 100.0 40 25 -2.919921875 -3.095703125
E 264.038713934 4.0 66.0 100.0 40 25 -2.880859375 -3.095703125
E 264.136989020 4.0 56.0 100.0 40 25 -2.880859375 -3.095703125
E 264.195524308 4.0 51.0 100.0 40 25 -2.880859375 -3.095703125
E 264.303328816 4.0 47.0 100.0 40 25 -2.87109375 -3.095703125
E 264.362248530 4.0 45.0 100.0 40 25 -2.890625 -3.095703125
E 264.469742602 4.0 46.0 100.0 40 25 -2.890625 -3.095703125
E 264.568057518 4.0 44.0 100.0 40 25 -2.880859375 -3.095703125
E 264.626549644 4.0 46.0 100.0 40 25 -2.880859375 -3.095703125
E 264.734354670 4.0 49.0 93.0 40 25 -2.890625 -3.095703125
E 264.842159514 4.0 42.0 82.0 40 25 -2.91015625 -3.095703125
E 264.891161656 4.0 39.0 77.0 40 25 -2.91015625 -3.095703125
E 265.009595754 4.0 38.0 71.0 40 25 -2.900390625 -3.095703125
E 265.116971064 4.0 51.0 61.0 40 25 -2.900390625 -3.095703125
E 265.165973346 5.0 61.0 59.0 40 25 -2.87109375 -3.095703125
E 265.273778428 5.0 76.0 60.0 40 25 -2.880859375 -3.095703125
E 265.322780640 6.0 82.0 63.0 40 25 -2.890625 -3.095703125
E 265.421197070 6.0 94.0 51.0 40 25 -2.919921875 -3.095703125
E 265.528590034 12.0 100.0 41.0 40 25 -2.880859375 -3.095703125
E 265.685397062 26.0 100.0 31.0 40 25 -2.861328125 -3.095703125
E 265.793202046 36.0 100.0 26.0 40 25 -2.861328125 -3.095703125
E 265.901007058 48.0 100.0 21.0 40 25 -2.919921875 -3.095703125
E 266.068357184 65.0 100.0 20.0 40 25 -2.841796875 -3.0859375
E 266.126816536 71.0 100.0 18.0 40 25 -2.8125 -3.095703125
E 266.234621352 82.0 89.0 16.0 40 25 -2.802734375 -3.095703125
E 266.342426280 92.0 96.0 15.0 40 25 -2.802734375 -3.095703125
E 266.391428562 96.0 100.0 15.0 40 25 -2.802734375 -3.0859375
E 266.450231138 101.0 100.0 14.0 40 25 -2.763671875 -3.0859375
E 266.567836612 111.0 95.0 14.0 40 25 -2.783203125 -3.06640625
E 266.675641414 118.0 100.0 18.0 40 25 -2.83203125 -3.017578125
E 266.783446482 120.0 100.0 19.0 40 25 -2.822265625 -3.017578125
E 266.842249240 120.0 100.0 18.0 40 25 -2.8125 -3.017578125
E 266.960164618 120.0 92.0 17.0 40 25 -2.8125 -3.0078125
E 267.087659376 120.0 72.0 15.0 40 25 -2.7734375 -3.0078125
E 267.186074574 120.0 58.0 15.0 40 25 -2.7734375 -3.056640625
E 267.303269274 118.0 50.0 15.0 40 25 -2.8125 -3.076171875
E 267.411382972 117.0 49.0 17.0 40 25 -2.763671875 -3.06640625
E 267.528679494 117.0 45.0 16.0 40 25 -2.75390625 -3.076171875
E 267.587482252 117.0 45.0 16.0 40 25 -2.783203125 -3.076171875
E 267.695287110 117.0 42.0 15.0 40 25 -2.7734375 -3.076171875
E 267.754089896 117.0 40.0 15.0 40 25 -2.783203125 -3.076171875
E 267.930498030 117.0 39.0 14.0 40 25 -2.802734375 -3.06640625
E 267.979500060 117.0 41.0 14.0 40 25 -2.802734375 -3.06640625
E 268.097990410 117.0 40.0 14.0 40 25 -2.8125 -3.06640625
E 268.156307326 117.0 37.0 14.0 40 25 -2.8125 -3.06640625
