device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 103.299512430 81.0 29.0 12.0 50 50 1783 1760
H 103.303229094 9.0 7.0 8.0 50 50 1785 1761
E 103.348514572 81.0 29.0 12.0 50 50 1784 1760
H 103.352106062 9.0 8.0 8.0 50 50 1784 1760
E 103.397516812 81.0 30.0 13.0 50 50 1785 1760
H 103.401108022 9.0 8.0 8.0 50 50 1783 1761
E 103.446633026 81.0 30.0 13.0 50 50 1784 1760
H 103.450859906 9.0 7.0 9.0 50 50 1784 1760
E 103.505321684 81.0 30.0 12.0 50 50 1783 1761
H 103.509038488 9.0 7.0 9.0 50 50 1783 1761
E 103.554323966 81.0 29.0 12.0 50 50 1783 1760
H 103.557913370 9.0 7.0 9.0 50 50 1783 1760
E 103.603326290 81.0 28.0 11.0 50 50 1783 1760
H 103.607045670 9.0 7.0 9.0 50 50 1784 1761
E 103.652442462 81.0 28.0 11.0 50 50 1783 1761
H 103.656356834 9.0 7.0 9.0 50 50 1783 1760
E 103.711131176 81.0 27.0 10.0 50 50 1783 1761
H 103.714722344 9.0 7.0 9.0 50 50 1782 1761
E 103.760133514 81.0 27.0 10.0 50 50 1782 1761
H 103.763722862 9.0 7.0 9.0 50 50 1782 1760
E 103.809135670 81.0 27.0 10.0 50 50 1783 1761
H 103.812851998 9.0 7.0 9.0 50 50 1782 1761
E 103.858251912 81.0 26.0 10.0 50 50 1782 1761
H 103.862036546 9.0 6.0 9.0 50 50 1782 1761
E 103.916940822 81.0 25.0 10.0 50 50 1781 1760
H 103.920531150 9.0 6.0 8.0 50 50 1782 1761
E 103.965942824 81.0 25.0 11.0 50 50 1782 1761
H 103.969659950 9.0 6.0 8.0 50 50 1782 1761
E 104.034945134 81.0 26.0 11.0 50 50 1782 1761
H 104.038446884 9.0 6.0 8.0 50 50 1783 1761
E 104.084061096 81.0 26.0 11.0 50 50 1783 1761
H 104.087884748 9.0 6.0 8.0 50 50 1782 1761
E 104.142749866 81.0 26.0 10.0 50 50 1783 1761
H 104.146468196 9.0 5.0 8.0 50 50 1782 1761
E 104.191752414 81.0 25.0 10.0 50 50 1783 1762
H 104.195342980 9.0 5.0 8.0 50 50 1782 1762
E 104.240754514 81.0 24.0 10.0 50 50 1783 1762
H 104.244474076 9.0 5.0 9.0 50 50 1782 1762
E 104.289870658 81.0 23.0 9.0 50 50 1782 1761
H 104.293606460 9.0 5.0 9.0 50 50 1782 1761
E 104.348559428 81.0 23.0 9.0 50 50 1781 1761
H 104.351974126 9.0 5.0 8.0 50 50 1781 1761
E 104.397561626 81.0 24.0 10.0 50 50 1781 1762
H 104.401282168 9.0 5.0 8.0 50 50 1781 1761
E 104.446563782 81.0 23.0 10.0 50 50 1780 1761
H 104.450154376 9.0 5.0 8.0 50 50 1781 1762
E 104.495680108 81.0 23.0 9.0 50 50 1780 1761
H 104.499289630 9.0 5.0 8.0 50 50 1780 1761
E 104.554368836 81.0 23.0 9.0 50 50 1780 1761
H 104.557911032 9.0 5.0 8.0 50 50 1779 1761
E 104.603371006 81.0 23.0 9.0 50 50 1780 1761
H 104.606780832 9.0 5.0 8.0 50 50 1781 1761
E 104.652373498 81.0 24.0 10.0 50 50 1780 1760
H 104.655963322 9.0 5.0 8.0 50 50 1780 1761
E 104.701489488 81.0 25.0 10.0 50 50 1780 1761
H 104.705722724 9.0 5.0 9.0 50 50 1780 1761
E 104.760178328 81.0 25.0 10.0 50 50 1780 1761
H 104.763892934 9.0 6.0 9.0 50 50 1780 1761
E 104.809180680 81.0 25.0 9.0 50 50 1781 1761
H 104.812590688 9.0 6.0 9.0 50 50 1781 1761
E 104.858182780 81.0 24.0 9.0 50 50 1781 1761
H 104.861726740 9.0 5.0 8.0 50 50 1781 1761
E 104.908047056 81.0 23.0 9.0 50 50 1781 1761
H 104.911812524 9.0 5.0 8.0 50 50 1782 1761
E 104.965987568 81.0 22.0 9.0 50 50 1782 1761
H 104.969401566 9.0 5.0 9.0 50 50 1782 1761
E 105.034989752 81.0 21.0 9.0 50 50 1782 1761
H 105.038314738 9.0 5.0 8.0 50 50 1781 1761
E 105.083992146 81.0 21.0 9.0 50 50 1782 1760
H 105.087316922 9.0 5.0 8.0 50 50 1782 1761
E 105.133108416 80.0 20.0 8.0 50 50 1782 1761
H 105.136716720 9.0 5.0 8.0 50 50 1782 1761
E 105.191797102 81.0 19.0 8.0 50 50 1782 1760
H 105.195211100 9.0 5.0 8.0 50 50 1782 1761
E 105.240799216 81.0 20.0 9.0 50 50 1782 1760
H 105.244212738 9.0 5.0 8.0 50 50 1782 1761
E 105.289801582 80.0 20.0 9.0 50 50 1782 1761
H 105.293215006 9.0 5.0 8.0 50 50 1783 1761
E 105.338917782 81.0 21.0 9.0 50 50 1785 1761
H 105.342786024 9.0 5.0 8.0 50 50 1785 1761
E 105.397606412 80.0 22.0 9.0 50 50 1784 1761
H 105.401020802 9.0 5.0 8.0 50 50 1784 1761
E 105.446608624 81.0 22.0 9.0 50 50 1782 1761
H 105.450022664 9.0 5.0 8.0 50 50 1782 1760
E 105.495610990 81.0 23.0 9.0 50 50 1782 1760
H 105.499281874 9.0 5.0 7.0 50 50 1783 1760
E 105.544727162 81.0 24.0 9.0 50 50 1783 1760
H 105.548334290 9.0 5.0 7.0 50 50 1783 1761
E 105.603415750 81.0 25.0 9.0 50 50 1783 1760
H 105.606828852 9.0 5.0 7.0 50 50 1784 1760
E 105.652418186 80.0 26.0 9.0 50 50 1783 1758
H 105.656089350 9.0 5.0 7.0 50 50 1784 1760
E 105.701420524 80.0 27.0 10.0 50 50 1783 1761
H 105.705008640 9.0 5.0 7.0 50 50 1783 1761
E 105.750536626 81.0 26.0 10.0 50 50 1785 1761
H 105.754320056 9.0 5.0 7.0 50 50 1785 1761
E 105.809225424 81.0 25.0 9.0 50 50 1785 1761
H 105.812895972 9.0 5.0 6.0 50 50 1784 1761
E 105.858227412 80.0 24.0 9.0 50 50 1784 1760
H 105.861641550 9.0 5.0 6.0 50 50 1785 1760
E 105.907229862 80.0 25.0 9.0 50 50 1785 1761
H 105.910642922 9.0 5.0 6.0 50 50 1785 1760
E 105.956345628 80.0 25.0 9.0 50 50 1784 1761
H 105.960210216 9.0 5.0 6.0 50 50 1784 1760
E 106.035034622 80.0 25.0 10.0 50 50 1784 1761
H 106.038534804 9.0 10.0 7.0 50 50 1784 1761
E 106.084036960 80.0 25.0 10.0 50 50 1784 1761
H 106.087537324 9.0 15.0 7.0 50 50 1784 1760
E 106.133039200 80.0 24.0 10.0 50 50 1784 1761
H 106.136627204 9.0 16.0 7.0 50 50 1785 1760
E 106.182154392 80.0 24.0 10.0 50 50 1784 1760
H 106.185940832 9.0 14.0 7.0 50 50 1785 1761
E 106.240844114 80.0 23.0 10.0 50 50 1785 1760
H 106.244431656 9.0 13.0 7.0 50 50 1785 1760
E 106.289846410 80.0 23.0 10.0 50 50 1785 1760
H 106.293435884 9.0 12.0 7.0 50 50 1785 1760
E 106.338848650 80.0 23.0 10.0 50 50 1785 1760
H 106.342437928 9.0 13.0 7.0 50 50 1786 1761
E 106.387964038 80.0 24.0 11.0 50 50 1786 1761
H 106.392193004 9.0 15.0 8.0 50 50 1786 1760
