device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 426.879011252 0.0 14.0 16.0 50 50 1732 1757
H 426.882722232 98.0 100.0 13.0 50 50 1731 1757
E 426.937697628 0.0 14.0 16.0 50 50 1731 1757
H 426.941204376 98.0 100.0 13.0 50 50 1731 1757
E 427.006700582 0.0 14.0 16.0 50 50 1732 1757
H 427.010028410 98.0 100.0 13.0 50 50 1731 1757
E 427.055615224 0.0 14.0 16.0 50 50 1731 1757
H 427.059119998 98.0 100.0 13.0 50 50 1732 1757
E 427.104733874 0.0 14.0 16.0 50 50 1732 1757
H 427.108233356 98.0 100.0 13.0 50 50 1732 1757
E 427.163421762 0.0 13.0 16.0 50 50 1732 1757
H 427.166928538 98.0 100.0 12.0 50 50 1732 1757
E 427.212536982 0.0 13.0 16.0 50 50 1731 1757
H 427.216044318 98.0 100.0 12.0 50 50 1731 1757
E 427.261539362 0.0 13.0 15.0 50 50 1732 1757
H 427.265046124 98.0 100.0 12.0 50 50 1731 1757
E 427.310659594 0.0 13.0 15.0 50 50 1731 1757
H 427.314352794 98.0 100.0 12.0 50 50 1731 1757
E 427.369232878 0.0 13.0 14.0 50 50 1732 1757
H 427.372851976 98.0 100.0 12.0 50 50 1731 1757
E 427.418236098 0.0 12.0 14.0 50 50 1732 1757
H 427.421855056 98.0 100.0 13.0 50 50 1731 1757
E 427.467236336 0.0 12.0 14.0 50 50 1731 1757
H 427.470855644 98.0 100.0 13.0 50 50 1731 1757
E 427.526159410 0.0 13.0 14.0 50 50 1731 1757
H 427.529962272 98.0 100.0 14.0 50 50 1731 1757
E 427.584845562 0.0 13.0 14.0 50 50 1731 1757
H 427.588351694 98.0 100.0 14.0 50 50 1731 1757
E 427.633848376 0.0 12.0 14.0 50 50 1731 1757
H 427.637351302 98.0 100.0 14.0 50 50 1731 1757
E 427.682939110 0.0 12.0 14.0 50 50 1731 1757
H 427.686445466 98.0 100.0 14.0 50 50 1732 1757
E 427.732058992 0.0 12.0 14.0 50 50 1732 1757
H 427.735750022 98.0 100.0 14.0 50 50 1732 1757
E 427.790745242 0.0 12.0 14.0 50 50 1732 1757
H 427.794251136 98.0 100.0 14.0 50 50 1732 1757
E 427.849547216 0.0 12.0 14.0 50 50 1731 1757
H 427.853054146 98.0 100.0 14.0 50 50 1731 1757
E 427.898551486 0.0 12.0 14.0 50 50 1731 1757
H 427.902058206 98.0 100.0 14.0 50 50 1731 1757
E 427.947671060 0.0 12.0 14.0 50 50 1731 1757
H 427.951363602 98.0 100.0 14.0 50 50 1731 1757
E 428.026357296 0.0 12.0 14.0 50 50 1731 1757
H 428.029774780 98.0 100.0 14.0 50 50 1731 1757
E 428.075385338 0.0 12.0 14.0 50 50 1731 1757
H 428.078891610 98.0 100.0 13.0 50 50 1731 1757
E 428.124387410 0.0 12.0 14.0 50 50 1731 1757
