device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 4125.962773420 0.0 100.0 100.0 10 10
H 4125.966715400 0.0 100.0 100.0 10 10
E 4126.041576010 0.0 100.0 100.0 10 10
H 4126.045424848 0.0 100.0 100.0 10 10
E 4126.090578264 0.0 100.0 100.0 10 10
H 4126.094431162 0.0 100.0 100.0 10 10
E 4126.139693722 0.0 100.0 100.0 10 10
H 4126.144057200 0.0 100.0 100.0 10 10
E 4126.198383178 0.0 100.0 100.0 10 10
H 4126.202327384 0.0 100.0 100.0 10 10
E 4126.257185880 0.0 100.0 100.0 10 10
H 4126.261127076 0.0 100.0 100.0 10 10
E 4126.315988736 0.0 100.0 100.0 10 10
H 4126.320355238 0.0 100.0 100.0 10 10
E 4126.374904432 0.0 100.0 100.0 10 10
H 4126.379253028 0.0 100.0 100.0 10 10
E 4126.433594098 0.0 100.0 100.0 10 10
H 4126.437537520 0.0 100.0 100.0 10 10
E 4126.492396674 0.0 100.0 100.0 10 10
H 4126.496451228 0.0 100.0 100.0 10 10
E 4126.551199306 0.0 100.0 100.0 10 10
H 4126.555255092 0.0 100.0 100.0 10 10
E 4126.610115170 0.0 100.0 100.0 10 10
H 4126.614364968 0.0 100.0 100.0 10 10
E 4126.668804738 0.0 100.0 100.0 10 10
H 4126.672743736 0.0 100.0 100.0 10 10
E 4126.727607384 0.0 100.0 100.0 10 10
H 4126.731545612 0.0 100.0 100.0 10 10
E 4126.786410352 0.0 100.0 100.0 10 10
H 4126.790461042 0.0 100.0 100.0 10 10
E 4126.845326188 0.0 100.0 100.0 10 10
H 4126.849688938 0.0 100.0 100.0 10 10
E 4126.904015504 0.0 100.0 100.0 10 10
H 4126.907952360 0.0 100.0 100.0 10 10
E 4126.953017730 0.0 100.0 100.0 10 10
E 4127.198428020 0.0 100.0 100.0 10 15
H 4127.202790420 0.0 100.0 100.0 10 15
E 4127.257230960 0.0 100.0 100.0 10 15
H 4127.261169454 0.0 100.0 100.0 10 15
E 4127.306346194 0.0 100.0 100.0 10 15
H 4127.310579500 0.0 100.0 100.0 10 15
E 4127.365035594 0.0 100.0 100.0 10 15
H 4127.369089756 0.0 100.0 100.0 10 15
E 4127.423838324 0.0 100.0 100.0 10 15
H 4127.427781410 0.0 100.0 100.0 10 15
E 4127.472840648 0.0 100.0 100.0 10 15
H 4127.476894334 0.0 100.0 100.0 10 15
E 4127.531756596 0.0 100.0 100.0 10 15
H 4127.536009740 0.0 100.0 100.0 10 15
E 4127.590445884 0.0 100.0 100.0 10 15
H 4127.594386842 0.0 100.0 100.0 10 15
E 4127.639448180 0.0 100.0 100.0 10 15
H 4127.643391084 0.0 100.0 100.0 10 15
E 4127.698250994 0.0 100.0 100.0 10 15
H 4127.702193758 0.0 100.0 100.0 10 15
E 4127.757167040 0.0 100.0 100.0 10 15
H 4127.761417062 0.0 100.0 100.0 10 15
E 4127.815856188 0.0 100.0 100.0 10 15
H 4127.819911540 0.0 100.0 100.0 10 15
E 4127.874658918 0.0 100.0 100.0 10 15
H 4127.878601430 0.0 100.0 100.0 10 15
E 4127.933461746 0.0 100.0 100.0 10 15
H 4127.937404608 0.0 100.0 100.0 10 15
E 4128.012377596 0.0 100.0 100.0 10 15
H 4128.016636242 0.0 100.0 100.0 10 15
E 4128.071067024 0.0 100.0 100.0 10 15
H 4128.075031782 0.0 100.0 100.0 10 15
E 4128.129869754 0.0 100.0 100.0 10 15
H 4128.133812448 0.0 100.0 100.0 10 15
E 4128.178871952 0.0 100.0 100.0 10 15
H 4128.182813820 0.0 100.0 100.0 10 15
E 4128.227987536 0.0 100.0 100.0 10 15
E 4128.502286820 0.0 100.0 100.0 10 20
H 4128.506228716 0.0 100.0 100.0 10 20
E 4128.551289060 0.0 100.0 100.0 10 20
H 4128.555650606 0.0 100.0 100.0 10 20
E 4128.610091608 0.0 100.0 100.0 10 20
H 4128.614033406 0.0 100.0 100.0 10 20
E 4128.659207108 0.0 100.0 100.0 10 20
H 4128.663444824 0.0 100.0 100.0 10 20
E 4128.717896830 0.0 100.0 100.0 10 20
H 4128.721950376 0.0 100.0 100.0 10 20
E 4128.776699224 0.0 100.0 100.0 10 20
H 4128.780639090 0.0 100.0 100.0 10 20
E 4128.825701478 0.0 100.0 100.0 10 20
H 4128.829756662 0.0 100.0 100.0 10 20
E 4128.884617426 0.0 100.0 100.0 10 20
H 4128.888868330 0.0 100.0 100.0 10 20
E 4128.943306882 0.0 100.0 100.0 10 20
H 4128.947249226 0.0 100.0 100.0 10 20
E 4129.012309164 0.0 100.0 100.0 10 20
H 4129.016161208 0.0 100.0 100.0 10 20
E 4129.061311236 0.0 100.0 100.0 10 20
H 4129.065165226 0.0 100.0 100.0 10 20
E 4129.110426456 0.0 100.0 100.0 10 20
H 4129.114676646 0.0 100.0 100.0 10 20
E 4129.169116262 0.0 100.0 100.0 10 20
H 4129.173171782 0.0 100.0 100.0 10 20
E 4129.227918978 0.0 100.0 100.0 10 20
H 4129.231861658 0.0 100.0 100.0 10 20
E 4129.286721736 0.0 100.0 100.0 10 20
H 4129.290665354 0.0 100.0 100.0 10 20
E 4129.346498754 0.0 100.0 100.0 10 20
H 4129.350442330 0.0 100.0 100.0 10 20
E 4129.404327028 0.0 100.0 100.0 10 20
